Source,GoogleTranslate,human1,human2
Il répondit:,He answered:,"He replied: ‘I shall obey… with pleasure, Madame.’","He replied: ""I obey with pleasure, Madame!"""
Il était inquiet et frémissant.,He was worried and quivering.,"Trembling with apprehension, he said: ‘Your Mama?","""Oh, it was terrible, with mamma especially."""
"Du Roy se leva, et, d'un ton sec:","Du Roy rose, and in a curt tone:","Du Roy rose, and said curtly: ‘I need time to reflect.’","Du Roy rose and said shortly: ""I ask time for reflection."""
"""Quand on commandera feu, j'élèverai le bras."" Et il pensa qu'un accident de voiture arrangerait tout. Oh! si on pouvait verser, quelle chance! s'il pouvait se casser une jambe!… ""","""When we order fire, I will raise my arm."" And he thought a car accident would fix everything. Oh! if we could pay, what luck! if he could break a leg!…”","And it occurred to him that an accident with the carriage would solve everything. Oh, what luck if they could overturn! If he could break his leg!…","As he muttered the phrases over and over, he almost prayed that some accident might happen to the carriage; if he could only break his leg!"
"""Ma foi, je n'en sais trop rien, je pense qu'il y a vingt ans, ou vingt-cinq ans. C'est, d'ailleurs, la première fois que j'y entre.","""Well, I don't really know, I think it was twenty years ago, or twenty-five years ago. It is, moreover, the first time that I have entered it.","Du Roy replied: ‘My word, I’m not quite sure, but I think twenty years ago, or twenty-five. * Actually, it’s the first time I’ve been inside it.’","Du Roy replied: ""I do not know; I think it is twenty or twenty-five years. It is the first time I have been here."
La semaine suivante lui apporta deux événements. Il fut nommé chef des Échos et invité à dîner chez Mme Walter. Il vit tout de suite un lien entre les deux nouvelles.,The following week brought him two events. He was appointed leader of Les Echos and invited to dine with Madame Walter. He immediately saw a connection between the two short stories.,"The following week two things happened to him. He was appointed head of the gossip column,* and he was invited to dinner by Mme Walter. He immediately saw a connection between the two events.","The following week he was appointed editor of the ""Echoes,"" and invited to dine at Mme. Walter's."
"Elle se leva. Il fit comme elle et il s'aperçut qu'elle était fort pâle. Alors il comprit qu'il lui avait plu, depuis longtemps peut-être; et comme ils se trouvaient face à face, il l'étreignit, puis il l'embrassa sur le front, d'un long baiser tendre et sérieux.","She stood up. He did as she did and noticed that she was very pale. Then he understood that he had liked him, perhaps for a long time; and as they found themselves face to face, he embraced her, then he kissed her on the forehead with a long, tender and serious kiss.","She stood up. He did likewise, and saw that she was extremely pale. Then he realized that she found him attractive, had done so, perhaps, for a long time; and as they were face to face, he took her in his arms, and gravely gave her a long, tender kiss on the forehead.","She rose, she was very pale. Duroy kissed her brow."
Elle demanda:,She asked:,She asked: ‘Where’s our hostess?,"Madeleine asked: ""Where is Mme."
"""Ça va bien, mon cher Du Roy?""","""How are you, my dear Du Roy?""","After gallantly kissing the young woman’s fingers, he turned to her husband and cordially offered him his hand, enquiring: ‘Everything going well, my dear Du Roy?’","Du Roy's hand, he turned to her husband and cordially offered his hand, saying: ""How are you, my dear Du Roy?"""
"""Vous avez, madame, les plus jolies boucles d'oreilles que j'aie jamais vues. ""","“You have, madam, the prettiest earrings I have ever seen.”","‘Your earrings, Madame, are the prettiest I have ever seen.’","""You have the most beautiful earrings I have ever seen."""
"""Un écrivaillon anonyme de La Plume, s'en étant arraché une, me cherche noise au sujet d'une vieille femme qu'il prétend avoir été arrêtée par un agent des moeurs, ce que je nie. J'ai vu moi-même la dame Aubert, âgée de soixante ans au moins, et elle m'a raconté par le menu sa querelle avec un boucher, au sujet d'une pesée de côtelettes, ce qui nécessita une explication devant le commissaire de police.","""An anonymous writer from La Plume, having snatched one, is after me about an old woman whom he claims to have been arrested by a morality officer, which I deny. I saw myself Madame Aubert, at least sixty years old, and she told me in detail about her quarrel with a butcher over the weighing of cutlets, which required an explanation before the police commissioner.","‘An anonymous scribbler for La Plume, who bears me a grudge, is picking a quarrel with me over an old woman who, he claims, was arrested by the vice squad, which I deny. I have myself seen Mme Aubert, who is at least sixty years of age, and she has described to me in great detail her quarrel with a butcher over the weighing of some cutlets, which necessitated sorting out the matter with the police-superintendent.","""An anonymous writer in 'La Plume' is trying to pick a quarrel with me on the subject of an old woman who, he claims, was arrested for disorderly conduct, which I deny. I have myself seen Dame Aubert, who is sixty years old at least; she told me the particulars of her dispute with a butcher as to the weight of some cutlets, which dispute necessitated an explanation before a magistrate."
"George ne disait plus rien. Il songeait: Donc, si cette petite avait un peu d'audace, il allait réussir, enfin! Depuis trois mois, il l'enveloppait dans l'irrésistible filet de sa tendresse. Il la séduisait, la captivait, la conquérait. Il s'était fait aimer par elle, comme il savait se faire aimer. Il avait cueilli sans peine son âme légère de poupée.","George said nothing more. He was thinking: So, if this little girl had a little audacity, he was going to succeed, at last! For three months he had enveloped her in the irresistible net of his tenderness. He seduced her, captivated her, conquered her. He had made himself loved by her, as he knew how to make himself loved. He had picked up her light doll soul without difficulty.","Georges sat in silence. He was thinking: so, if this little creature had just a tiny bit of courage, he was finally going to succeed! For the past three months he had enveloped her in the irresistible cocoon of his affection. He had led her on, captivated her, engineered her surrender. He had made her fall in love with him, as he was used to doing with women. This light-weight and immature doll had barely offered any resistance.","They rejoined the others and returned by way of Chatou. When the carriage arrived at the door of the mansion, Mme. Walter pressed Georges to dine with them, but he refused, and returned home to look over his papers and destroy any compromising letters."
"La place de la Trinité était presque déserte, sous un éclatant soleil de juillet. Une chaleur pesante écrasait Paris, comme si l'air de là-haut, alourdi, brûlé, était retombé sur la ville, de l'air épais et cuisant qui faisait mal dans la poitrine.","Place de la Trinité was almost deserted, under a bright July sun. A heavy heat crushed Paris, as if the air from up there, heavy, burnt, had fallen on the city, thick and burning air that hurt in the chest.","The Place de la Trinité was almost deserted under a brilliant July sun. Paris lay sweltering in the oppressive heat, as if the air from the sky above, dense and scorching, had sunk down on to the city, viscous, burning air that hurt your lungs.","A MEETING AND THE RESULT The July sun shone upon the Place de la Trinite, which was almost deserted."
"L'ombre du corps qui se découpait sur les carreaux disparut, et on entendit tinter un timbre électrique dans la maison sonore.","The shadow of the body silhouetted against the tiles disappeared, and an electric bell rang in the sound house.","The shadow of the body outlined against the window disappeared, and an electric bell echoed through the house.",The form outlined against the window disappeared and an electric bell was heard to ring.
Il fut enchanté de la revoir et lui serra franchement la main. Puis s'excusant:,He was delighted to see her again and frankly shook her hand. Then apologizing:,"He was delighted to see her again and heartily shook her hand. Then, apologetically: ‘I haven’t been able to.","He was delighted to see her, and apologized as they shook hands."
"""Mon cher ami, dit-il, j'ai un service à te demander. On trouve drôle depuis quelque temps de m'appeler Forestier. Moi, je commence à trouver ça bête. Veux-tu avoir la complaisance de prévenir doucement les camarades que je giflerai le premier qui se permettra de nouveau cette plaisanterie.","""My dear friend,"" he said, ""I have a favor to ask of you. People have found it funny for some time to call me Forestier. that I will slap the first who again allows himself this joke.","‘My dear fellow,’ he said, ‘I’ve a favour to ask of you. For some time now people have been finding it amusing to call me Forestier. I myself am beginning to think it’s rather silly. Would you be so kind as to quietly inform our friends that I shall slap the face of the next one to take the liberty of making that joke.","On entering the office the following day, Du Roy sought Boisrenard and told him to warn his associates not to continue the farce of calling him Forestier, or there would be war."
"On sentait là-dedans le renfermé, le cuir des meubles, le vieux tabac et l'imprimerie; on sentait cette odeur particulière des salles de rédaction que connaissent tous les journalistes.","You could smell mustiness in there, the leather of the furniture, the old tobacco and the printing press; you could smell that particular newsroom smell that all journalists know.","The room was stuffy, smelling of leather furniture and stale tobacco and printer’s ink; it had that special smell of newspaper offices familiar to every journalist.",The room had the peculiar odor familiar to all journalists.
"""D'ici à trois ou quatre ans, vous pouvez fort bien gagner de trente à quarante mille francs par an. C'est ce qu'aurait eu Charles, s'il avait vécu.""","""Three or four years from now, you can very well earn thirty to forty thousand francs a year. That's what Charles would have had, if he had lived.""","She would stop, from time to time, to pursue some private fancy, then begin again: ‘Three or four years from now, you may easily be earning thirty to forty thousand a year. That’s what Charles would have made, if he’d lived.’","Reseating herself near him she talked of what they would do on their return; they would keep the apartments in which she had lived with her first husband, and Duroy would receive Forestier's position on ""La Vie Francaise."
"Il murmura, en hésitant:","He murmured, hesitantly:","He murmured hesitantly: ‘You see… No, really, I don’t dare…","He stammered: ""I did not want to come up, Madame, but your husband, whom I met below, insisted--"
"""Et Laurine, est-ce qu'elle m'en veut toujours?","""And Laurine, is she still mad at me?","He asked: ‘And Laurine, is she still annoyed with me?’","He asked: ""Is Laurine still vexed with me?"""
"Il fallait bien regarder pour comprendre. Le cadre coupait le milieu de la barque où se trouvaient les apôtres à peine éclairés par les rayons obliques d'une lanterne, dont l'un d'eux, assis sur le bordage, projetait toute la lumière sur Jésus qui s'en venait.","You had to look closely to understand. The frame intersected the middle of the boat where the apostles were barely lit by the oblique rays of a lantern, one of which, seated on the planking, projected all the light on Jesus who was coming.","You had to look closely, in order to understand. The frame cut across the middle of the boat where the apostles sat, faintly lit by the slanting rays of a lantern held by one of them who, seated on the boat’s edge, was directing all the light onto Jesus as he approached.",One had to look closely at it in order to understand it. It was a grand work--the work of a master--one of those triumphs of art which furnishes one for years with food for thought.
"""C'est très fort, en effet. Quant à ce salop de Laroche, en voilà un que je repincerai. Oh! le gredin! qu'il prenne garde à lui!… qu'il prenne garde à lui… Sa carcasse de ministre me restera entre les doigts!""","""It's very strong, indeed. As for that bastard Laroche, here is one that I will pinch again. Oh! the scoundrel! let him take care of him!… let him take care of him… His carcass of minister will remain between my fingers!""","He declared: ‘Yes, it really is quite something. As for that bastard Laroche, I’ll get him one day. Oh, what a wretch! He’d better watch out! He’d better watch out! I’ll have his ministerial skin off him!’","He continued: ""That is indeed fine! As for that rascal of a Laroche, let him beware! I will get his ministerial carcass between my fingers yet!"""
"Il rentra de bonne heure le lendemain, portant un sac de gâteaux et une bouteille de madère achetée chez l'épicier. Il dut ressortir pour se procurer deux assiettes et deux verres; et il disposa cette collation sur sa table de toilette, dont le bois sale fut caché par une serviette, la cuvette et le pot à l'eau étant dissimulés par-dessous.","He came home early the next day, carrying a bag of cakes and a bottle of Madeira from the grocer. He had to go out to get two plates and two glasses; and he placed this collation on his dressing-table, the dirty wood of which was concealed by a napkin, the basin and the jug of water being concealed beneath.","The following day he came home early, with a bag of little cakes and a bottle of Madeira from the grocer’s. He had to go out again to buy two plates and two glasses; and he set all this out on his dressing-table, whose dirty wooden top he covered with a napkin, after stowing away the wash-basin and ewer underneath.",Early the next morning he bought a cake and a bottle of Madeira. He spread the collation on his dressing-table which was covered with a napkin.
Elle lui répétait sans cesse:,She kept repeating to him:,*,"He never heard her call him ""Little one"" or ""Baby,"" without wishing to reply ""Old woman,"" to take his hat with an oath and leave the room."
"Il l'éloigna de lui, et d'un ton pressé:","He pulled her away from him, and in a hurried tone:","He pushed her away, saying hurriedly: ‘I must be off, I’m going to be late.’","He took her in his arms and kissed her eyes coldly; then she offered him her lips which he brushed lightly as he said: ""Come, come, let us hurry; it is after three o'clock."""
"La bonne l'introduisit dans le salon, et Laurine parut aussitôt. Elle tendit, non plus sa main, mais son front, et dit:","The maid ushered her into the living room, and Laurine appeared immediately. She no longer stretched out her hand, but her forehead, and said:","The servant showed him into the drawing-room, and Laurine immediately appeared. This time she offered him not her hand, but her forehead, and said: ‘Mama told me to ask you to wait.","The maid ushered him into the drawing-room and Laurine soon entered; she offered him not her hand but her forehead, and said: ""Mamma wishes me to ask you to wait for her about fifteen minutes, for she is not dressed."
Elle murmura:,She whispered:,She murmured: ‘Yes.,"She whispered: ""I should like to go."""
"""Blagueur! Tu sais, ça n'est pas gentil avec moi cette manière-là.""","""Joker! You know, it's not nice to me that way.""","‘You’re having me on! That’s not a very nice thing to do, you know!’","""That means that I like you""; she raised her eyes to the young man's face, took his arm and leaning upon it, said: ""Let us drink a glass of wine and then take a walk."
"Il parut faire un grand effort, puis il reprit, d'une voix contenue:","He seemed to be making a great effort, then he went on, in a restrained voice:","He seemed to make a great effort, then, in a restrained voice, went on: ‘There, see how I’m controlling myself.","He seemed to make a great effort, then he continued in a subdued voice: ""See, how I can control myself--and yet--let me only tell you this--I love you--"
"""Ta CLO.""","""Your CLO.""",Your Clo.’,"""YOUR CLO."""
"Il vivait maintenant avec une peine infinie, avec plus de peine qu'aux jours où il était employé du Nord, car, ayant dépensé largement, sans compter, pendant ses premiers mois de journalisme, avec l'espoir constant de gagner de grosses sommes le lendemain, il avait épuisé toutes ses ressources et tous les moyens de se procurer de l'argent.","He now lived with infinite pain, with more pain than in the days when he was an employee of the North, for, having spent lavishly, without counting, during his first months of journalism, with the constant hope of earning large sums the Next day he had exhausted all his resources and all means of procuring money.","His circumstances were now severely straitened, worse than in the days when he was employed by the railway, for, having spent money freely, heedlessly, during his first months as a journalist, in the continual expectation of earning large sums in the very near future, he had used up all his resources and every possible way of raising money.","Duroy soon began to tire of those expeditions, for he had exhausted all his resources and all means of obtaining money."
"Que se passa-t-il ensuite? Elle rêva longtemps des choses étranges, effrayantes. Toujours Georges et Suzanne passaient devant ses yeux, enlacés, avec Jésus-Christ qui bénissait leur horrible amour.","What happens next? She dreamed of strange, frightening things for a long time. Always Georges and Suzanne passed before her eyes, entwined, with Jesus Christ who blessed their horrible love.","What happened after that? She dreamt for a long time of strange, frightening things. Georges and Suzanne passed constantly before her eyes, entwined with Jesus, who was blessing their odious love.","She uttered a wild cry, as she pictured them together--alone- -and fell into a swoon."
"""C'est votre nom, Saint-Potin?""","""Is that your name, Saint-Potin?""",‘Is Saint-Potin your real name?’,"To change the subject he said: ""It seems to me that it is late, and we have two noble lords to call upon!"""
"On ne le retint pas. Il balbutia quelques remerciements, serra la main tendue de la jeune femme, s'inclina encore devant le nouveau venu, qui gardait un visage froid et sérieux d'homme du monde, et il sortit tout à fait troublé, comme s'il venait de commettre une sottise.","We don't hold him back. He stammered out a few words of thanks, shook the young woman's outstretched hand, bowed again before the newcomer, who kept the cold and serious face of a man of the world, and he left completely disturbed, as if he had just commit a foolishness.","He was not urged to stay. He stammered his thanks, shook the hand the young woman held out him, bowed again to the new arrival, whose face still expressed the cold formality of those who move in the best circles, and departed, feeling thoroughly flustered, as though he had just committed a blunder.",Neither tried to detain him. On reaching the street he felt sad and uncomfortable.
Elle murmura:,She whispered:,She murmured: ‘Yes… but sometimes it’s nice.’,"She whispered: """
"""Vous savez, si vous avez à faire quelque chose, je n'ai pas besoin de vous, moi.""","""You know, if you have to do something, I don't need you.""","Saint-Potin suddenly said to his companion: ‘You know, if you’ve got things to do, I really don’t need you.’","When they arrived at the Madeleine, Saint-Potin said to his companion: ""If you have anything to do, I do not need you."""
"Il revint plus doucement, le coeur chaud de satisfaction, et il arriva, un peu avant l'heure, à la porte de son ancienne maîtresse.","He returned more gently, his heart warm with satisfaction, and he arrived, a little before the hour, at the door of his former mistress.","He returned more slowly, his heart glowing with satisfaction, and arrived a little ahead of time at his former mistress’s door.","The next morning he arrived at his lady-love's door somewhat early; she welcomed him as if there had been no rupture, and said as she kissed him:"
"Du Roy, parfois, ajoutait quelques lignes qui rendaient plus profonde et plus puissante la portée d'une attaque. Il savait, en outre, l'art des sous-entendus perfides, qu'il avait appris en aiguisant des échos, et quand un fait donné pour certain par Madeleine lui paraissait douteux ou compromettant, il excellait à le faire deviner et à l'imposer à l'esprit avec plus de force que s'il l'eût affirmé.","Du Roy sometimes added a few lines that made the range of an attack deeper and more powerful. He knew, moreover, the art of perfidious innuendo, which he had learned by sharpening echoes, and when a fact given as certain by Madeleine seemed to him doubtful or compromising, he excelled in making it guess and in explaining it. impose on the mind with more force than if he had affirmed it.","Du Roy, occasionally, would add a few lines to deepen and strengthen the implications of an attack. Furthermore he was adept at the art of perfidious insinuation, which he had learnt while perfecting his technique in the gossip column; and when something that Madeleine reported as a fact struck him as doubtful or compromising, he excelled at leaving it for the reader to deduce, in such a way that it carried far greater conviction than if he had stated it positively.","It was always difficult for him to make a beginning and she would lean over his shoulder and whisper the phrases in his ear, then he would add a few lines; when their article was completed, Georges re- read it."
"Il se retrouva chez lui vers neuf heures du soir après avoir dîné chez Boisrenard, qui ne l'avait point quitté de tout le jour par dévouement.","He found himself at home about nine o'clock in the evening after having dined with Boisrenard, who had not left him all day out of devotion.","He found himself back home about nine o’clock, after dining with Boisrenard, who, as a loyal friend, had stayed with him the entire day.","He returned home about nine o'clock in the evening after having dined with Boisrenard, who had not left him all day."
"Il s'arrêta net, en entendant derrière lui la voix de Mme de Marelle qui venait d'entrer.","He stopped dead on hearing Madame de Marelle's voice behind him, who had just entered.","Duroy was laughing approvingly and enthusing: ‘It’s charming, absolutely charming, charm…’ when he stopped dead, hearing behind him the voice of Mme de Marelle, who had just entered the room.",de Marelle who had just entered.
"Le jeune homme, qui était sûr de son effet, déclara, en pesant sur chaque mot:","The young man, who was sure of his effect, declared, weighing every word:","The young man, certain of the effect, declared, emphasizing every word: ‘I’ve just brought down the Minister for Foreign Affairs.’","Georges replied with emphasis: ""I have just found out something about the minister of foreign affairs."""
"Elle n'acheva point sa pensée, et Georges répondit:","She did not finish her thought, and Georges replied:","She left her thought unfinished, and Georges answered:","She did not complete her sentence and Georges replied: ""Yes, he is very pleasant, I think we shall understand each other well."""
"Il passa dans son cabinet de toilette et reparut bientôt, lavé, rasé, correct.","He went into his dressing room and soon reappeared, washed, shaved, correct.","He went into his dressing-room and soon reappeared, washed, shaved, and meticulously dressed.","He entered his dressing-room and soon reappeared, washed, shaven, and presentable."
"La jeune femme se leva, et dit simplement:",The young woman stood up and said simply:,The young woman stood up and said simply: ‘Let’s go into the garden for a little while.,"The young woman rose and said simply: ""Let us go into the garden."
"""Tiens, c'est gentil chez vous. Mais il y a bien du monde dans l'escalier.""","""Hey, it's nice at home. But there are a lot of people on the stairs.""","She arrived about a quarter past five, and, captivated by the multicoloured brilliance of the decorations, exclaimed: ‘My, your room is nice. But what a lot of people live on the staircase.’","She came at a quarter past five and exclaimed as she entered: ""Why, it is nice here. But there were a great many people on the stairs."""
Mme de Marelle répondit: .,Madame de Marelle replied: .,"Mme de Marelle replied: ‘Oh, I wouldn’t even be surprised if she had someone in mind… a deputy… unless… he didn’t care for the idea… because there might perhaps be… serious moral… obstacles.","Georges replied: ""She will marry very soon again, I have no doubt."""
"Le notaire, qui souriait, s'inclina, et d'une voix aimable: ""Je comprends le scrupule qui vous fait hésiter, monsieur. Je dois ajouter que le neveu de M. de Vaudrec, qui a pris connaissance, ce matin même, des dernières intentions de son oncle, se déclare prêt à les respecter si on lui abandonne une somme de cent mille francs. A mon avis, le testament est inattaquable, mais un procès ferait du bruit qu'il vous conviendra peut-être d'éviter. Le monde a souvent des jugements malveillants. Dans tous les cas, pourrez-vous me faire connaître votre réponse sur tous les points avant samedi?""","The notary, who was smiling, bowed, and in a friendly voice: ""I understand the scruple which makes you hesitate, sir. I must add that the nephew of M. de Vaudrec, who became aware, this very morning, of his uncle's last intentions, declares himself ready to respect them if the sum of a hundred thousand francs is given to him. In my opinion, the will is unassailable, but a lawsuit would make noise which you should perhaps avoid. ""The world often has malicious judgments. In any case, can you let me know your answer on all points before Saturday?""","The notary, who was smiling, bowed, and said amiably: ‘I understand the concern that makes you hesitate, Monsieur. I should add that M. de Vaudrec’s nephew, who was informed this very morning of his uncle’s last wishes, declares himself prepared to respect them if he is granted a sum of a hundred thousand francs. In my opinion, the will cannot be contested, but a lawsuit would cause a stir that you may perhaps prefer to avoid. The world is prone to malice. In any event, would you let me have your answer on every point before Saturday?’","The notary smiled, bowed, and replied pleasantly: ""I comprehend the scruples which cause you to hesitate. I may add that M. de Vaudrec's nephew, who was informed this morning of his uncle's last wishes, expresses himself as ready to respect them if he be given one hundred thousand francs. In my opinion the will cannot be broken, but a lawsuit would cause a sensation which you would probably like to avoid. The world often judges uncharitably. Can you let me have your reply before Saturday?"""
"Le lendemain, Walter s'installait dans son nouveau domicile.","The next day, Walter moved into his new home.","The following day, Walter moved into his new home.","The prince, tempted by the sum, accepted his offer; the next day, Walter took possession of his new dwelling."
"Il dormit tard chez cette fille. Il faisait jour quand il sortit, et la pensée lui vint aussitôt d'acheter La Vie Française. Il ouvrit le journal d'une main fiévreuse; sa chronique n'y était pas; et il demeurait debout sur le trottoir, parcourant anxieusement de l'oeil les colonnes imprimées avec l'espoir d'y trouver enfin ce qu'il cherchait.","He slept late with this girl. It was daylight when he went out, and the thought immediately occurred to him of buying La Vie Francaise. He opened the newspaper with a feverish hand; his chronicle was not there; and he remained standing on the sidewalk, anxiously scanning the printed columns with the hope of finally finding what he was looking for.","He slept late at her place. It was daylight when he left, and he immediately had the idea of buying La Vie française. He opened the paper with a feverish hand; his article was not in it; he stood there on the pavement, anxiously scanning the columns of print in the hope that he would, in the end, find what he was looking for.","At daybreak he again sallied forth to obtain a ""Vie Francaise."" He opened the paper feverishly; his article was not there."
"Et il pensait: ""Voilà ce qui m'est bien égal, par exemple.""","And he thought: ""That's what I don't care about, for example.""",And he was thinking: ‘As if I care!’,"When he had closed the door, he showered kisses upon her neck, her eyes, her lips; in spite of herself, she submitted to his caresses and even returned them, hiding her face and murmuring in broken accents: ""I swear that I have never had a lover""; while he thought: ""That is a matter of indifference to me."""
"Il s'arrêta, hésitant un peu. Forestier souriait avec malice:","He stopped, hesitating a bit. Forestier smiled mischievously:","He stopped, hesitating a little. Forestier was smiling mischievously: ‘I know just what you mean.’","He paused and hesitated. Forestier smiled maliciously: ""I understand that."""
"""Descendons un peu au jardin. Il ne faut pas écouter ses secrets.""","""Let's go down to the garden for a bit. We mustn't listen to its secrets.""",The young woman stood up and said simply: ‘Let’s go into the garden for a little while. We mustn’t listen to his secrets.’,"The young woman rose and said simply: ""Let us go into the garden. We must not listen to his secrets."""
Puis il chercha le commencement de la première phrase.,Then he looked for the beginning of the first sentence.,Then he tried to think of how to begin his first sentence.,Then he cast about for the first phrase.
Elle répondit:,She replied:,She replied: ‘It’s your friend I fancy.,"She replied: ""Your friend has bewitched me; he is such a fine fellow."
- Vous avez confiance en moi?,- Do you trust me?,‘Do you trust me?’,"""You have faith in me?"""
"Les amazones passaient, minces et moulées dans le drap sombre de leur taille, avec ce quelque chose de hautain et d'inabordable qu'ont beaucoup de femmes à cheval; et Duroy s'amusait à réciter à mi-voix, comme on récite des litanies dans une église, les noms, titres et qualités des amants qu'elles avaient eus ou qu'on leur prêtait; et, quelquefois même, au lieu de dire:","The amazons passed by, slender and molded in the dark sheet of their waist, with that haughty and unapproachable quality which many women on horseback have; and Duroy amused himself by reciting in an undertone, as one recites litanies in a church, the names, titles and qualities of the lovers they had had or were attributed to them; and, sometimes even, instead of saying:","Women riders went by, their slender waists tightly encased in dark cloth, with that indefinable air of arrogance and unapproachability typical of so many horsewomen; and Duroy entertained himself reciting in a low voice, the way litanies are recited in church, the names, titles, and qualities of the lovers they had had or were said to have had; and sometimes, even, instead of saying: ‘Baron de Tanquelet, Prince de la Tour-Enguerrand,’ he would murmur: ‘Of the lesbian persuasion, Louise Michot, of the Vaudeville, Rose Marquetin, of the Opéra.’","Duroy felt somewhat depressed on leaving Varenne, but on his way a perfumed damsel passed by him and recalled to his mind his reconciliation with Mme. de Marelle."
"Elle s'entêtait surtout à chercher des ruses pour l'attirer rue de Constantinople, et il tremblait sans cesse que les deux femmes ne se trouvassent, un jour, nez à nez, à la porte.","Above all, she persisted in trying to find tricks to lure him to the Rue de Constantinople, and he was constantly trembling that the two women would one day find themselves face to face at the door.","She was especially determined in thinking up stratagems to lure him to the Rue de Constantinople, and he was always fearful that some day the two women would bump into each other at the door.","Then, too, she persisted in devising ruses for summoning him to Rue de Constantinople, and he was in constant fear that the two women would some day meet face to face at the door."
"""Tenez, vous ajouterez ce chronomètre pour quinze cents francs, cela fait quatre mille, que je paierai comptant. Est-ce dit? Si vous ne voulez pas, je vais ailleurs.""","""Here, you'll add this stopwatch for fifteen hundred francs, that's four thousand, which I'll pay cash. Is that said? If you don't want to, I'll go elsewhere.""","Du Roy went on: ‘Look, throw in this watch for fifteen hundred francs, that makes four thousand, and I’ll pay in cash. All right? If you don’t want to, I’ll go elsewhere.’","Du Roy said: ""See here--throw in this chronometer at fifteen hundred francs; that makes four thousand, and I will pay cash. If you do not agree, I will go somewhere else."""
"""Oui, c'est moi, la mé Brulin!""","""Yes, it's me, the Brulin lady!""","He replied cheerfully: ‘Yes, it’s me, Mother Brulin!’","He replied merrily: ""Yes, it is I, Mother Brulin,"" and he kissed her as he had kissed his father and mother."
"""Tais-toi, ou je te fais sortir d'ici.""","""Shut up, or I'll get you out of here.""","He stood up, and said with trembling lips: ‘Shut up, or I’ll throw you out.’","He rose; his lips twitched: ""Be silent or I will make you leave these rooms."""
"""Ce qui te plaira, mon chéri: je ne veux que toi.""","""Whatever you like, my darling: I only want you.""",just you I want.’,"""That means that I like you""; she raised her eyes to the young man's face, took his arm and leaning upon it, said: ""Let us drink a glass of wine and then take a walk."
