Source,GoogleTranslate,human1,human2,human3
― La maringotte est attelée ?,―The maringotte is harnessed?,‘Has the gig been got ready?’,“Is the team harnessed?”,“The maringotte is ready?”
"― Merci, père Madeleine !","“Thank you, Father Madeleine!","Then he sprang to his feet and cried, ‘Thank you, Père Madeleine!’","“Thanks, Father Madeleine!”","“Thank you, Father Madeleine!”"
L’homme répondit : ― J’ai étudié. J’ai fait ma quatrième. Je ne bois jamais.,The man answered: ―I studied. I did my fourth. I never drink.,"The man replied, ‘I have some education. I completed three years’ secondary schooling. I never drink.’",The man replied:— “I have been a student. I passed my fourth examination. I never drink.”,"The man answered: “I have studied, I have graduated. I never drink.”"
"Ils parlent bas ; ils baissent les yeux ; ils travaillent. Ils renoncent au monde, aux villes, aux sensualités, aux plaisirs, aux vanités, aux orgueils, aux intérêts. Ils sont vêtus de grosse laine ou de grosse toile. Pas un d’eux ne possède en propriété quoi que ce soit. En entrant là, celui qui était riche se fait pauvre. Ce qu’il a, il le donne à tous. Celui qui était ce qu’on appelle noble, gentilhomme et seigneur, est l’égal de celui qui était paysan. La cellule est identique pour tous. Tous subissent la même tonsure, portent le même froc, mangent le même pain noir, dorment sur la même paille, meurent sur la même cendre. Le même sac sur le dos, la même corde autour des reins. Si le parti pris est d’aller pieds nus, tous vont pieds nus. Il peut y avoir là un prince, ce prince est la même ombre que les autres. Plus de titres. Les noms de famille même ont disparu. Ils ne portent que des prénoms. Tous sont courbés sous l’égalité des noms de baptême. Ils ont dissous la famille charnelle et constitué dans leur communauté la famille spirituelle. Ils n’ont plus d’autres parents que tous les hommes. Ils secourent les pauvres, ils soignent les malades. Ils élisent ceux auxquels ils obéissent. Ils se disent l’un à l’autre : mon frère.","They talk low; they lower their eyes; they work. They renounce the world, the cities, the sensualities, the pleasures, the vanities, the prides, the interests. They are dressed in coarse wool or coarse canvas. Not one of them owns anything. By entering there, the one who was rich becomes poor. What he has he gives to everyone. He who was what is called noble, gentleman and lord, is the equal of he who was a peasant. The cell is identical for all. All undergo the same tonsure, wear the same frock, eat the same black bread, sleep on the same straw, die on the same ashes. The same bag on the back, the same rope around the loins. If the bias is to go barefoot, all go barefoot. There may be a prince there, this prince is the same shadow as the others. More titles. Even family names have disappeared. They only have first names. All are bent under the equality of baptismal names. They dissolved the carnal family and constituted the spiritual family in their community. They no longer have any relatives other than all men. They help the poor, they care for the sick. They elect those they obey. They say to each other: my brother.","They keep their voices down and their eyes lowered, they work. They renounce the world, towns, sensual gratifications, pleasures, vanities, conceits, interests. They dress in coarse woollen or coarse linen. Not one of them has any personal possessions whatsoever. On entering the place, anyone who was rich becomes poor. What he has, he gives to all. The man who was what is called a nobleman, a gentleman or an aristocrat is the equal of the man who was a peasant. The cell is identical for everyone. All undergo the same tonsure, wear the same cassock, eat the same black bread, sleep on the same straw, die on the same ashes. With the same sackcloth on their backs, the same rope around their loins. If the rule adopted is to go barefoot, all go barefoot. There may be a prince among them. That prince is the same wraith as the rest. No more titles. Even family names are lost. They have only first names. All bow beneath the equality of baptismal names. They have annulled the blood-related family and within their community have formed a spiritual family. Their only relatives now are all of mankind. They help the poor, they care for the sick. They elect those whom they obey. They call each other ‘my brother’.","They speak in low tones; they drop their eyes; they toil. They renounce the world, towns, sensualities, pleasures, vanities, pride, interests. They are clothed in coarse woollen or coarse linen. Not one of them possesses in his own right anything whatever. On entering there, each one who was rich makes himself poor. What he has, he gives to all. He who was what is called noble, a gentleman and a lord, is the equal of him who was a peasant. The cell is identical for all. All undergo the same tonsure, wear the same frock, eat the same black bread, sleep on the same straw, die on the same ashes. The same sack on their backs, the same rope around their loins. If the decision has been to go barefoot, all go barefoot. There may be a prince among them; that prince is the same shadow as the rest. No titles. Even family names have disappeared. They bear only first names. All are bowed beneath the equality of baptismal names. They have dissolved the carnal family, and constituted in their community a spiritual family. They have no other relatives than all men. They succor the poor, they care for the sick. They elect those whom they obey. They call each other “my brother.”","They speak in low tones; they keep their eyes fixed on the ground; they work. They give up the world, cities, sensual enjoyments, pleasures, vanities, pride, interest. They go clad in coarse woollen or coarse linen. Not one of them possesses any property whatever. Upon entering, he who was rich becomes poor, What he had, he gives to all. He who was what is called a nobleman, a man of rank, a lord, is the equal of him who was a peasant. The cell is the same for all. All undergo the same tonsure, wear the same frock, eat the same black bread, sleep on the same straw, and die on the same ashes. The same sack-cloth is on every back, the same rope about every waist. If it be the rule to go bare-footed, all go with naked feet. There may be a prince among them; the prince is a shadow like all the rest. Titles there are none. Family names even have disappeared. They answer only to Christian names. All are bowed beneath the equality of their baptismal names. They have dissolved the family of the flesh, and have formed, in their community, the family of the spirit. They have no other relatives than all mankind. They succour the poor, they tend the sick. They choose out those whom they are to obey, and they address one another by the title: “Brother!”"
"― Écoute bien. Il est pris, le crésus ! C’est tout comme. C’est déjà fait. Tout est arrangé. J’ai vu des gens. Il viendra ce soir à six heures. Apporter ses soixante francs, canaille ! As-tu vu comme je vous ai débagoulé ça, mes soixante francs, mon propriétaire, mon 4 février ! ce n’est seulement pas un terme ! était-ce bête ! Il viendra donc à six heures ! c’est l’heure où le voisin est allé dîner. La mère Burgon lave la vaisselle en ville. Il n’y a personne dans la maison. Le voisin ne rentre jamais avant onze heures. Les petites feront le guet. Tu nous aideras. Il s’exécutera.","- Listen carefully. He is taken, the croesus! It's just like. It's already done. Everything is arranged. I saw people. He will come this evening at six o'clock. Bring his sixty francs, scoundrel! Did you see how I unpacked that for you, my sixty francs, my landlord, my February 4th! it's just not a term! was it stupid! So he will come at six o'clock! it is the hour when the neighbor went to dinner. Mother Burgon washes the dishes in town. There is no one in the house. The neighbor never comes home before eleven o'clock. The little ones will keep watch. You will help us. He will run.","‘Listen carefully. This Croesus is caught. All but! It’s as good as done. Everything’s fixed. I’ve seen some people. He’ll come this evening at six o’clock. To bring his sixty francs, the bastard! Did you see how I came out with all that, my sixty francs, my landlord, my fourth of February! It’s not even a quarter-day! Isn’t that stupid? So he’ll come at six! The time when our neighbour will be gone for his meal. Mère Burgon is in town washing dishes. There’s no one in the house. The neighbour never comes home before eleven. The girls will keep a lookout. You’ll give us a hand. He’ll do as he’s told.’","“Listen carefully. The Crœsus is caught, or as good as caught! That’s all settled already. Everything is arranged. I have seen some people. He will come here this evening at six o’clock. To bring sixty francs, the rascal! Did you notice how I played that game on him, my sixty francs, my landlord, my fourth of February? I don’t even owe for one quarter! Isn’t he a fool! So he will come at six o’clock! That’s the hour when our neighbor goes to his dinner. Mother Bougon is off washing dishes in the city. There’s not a soul in the house. The neighbor never comes home until eleven o’clock. The children shall stand on watch. You shall help us. He will give in.”","“Listen attentively. He is caught, the Crœsus! it is all right. It is already done. Everything is arranged. I have seen the men. He will come this evening at six o’clock. To bring his sixty francs, the rascal! did you see how I got that out, my sixty francs, my landlord, my 4th of February! it is not even a quarter! was that stupid! He will come then at six o’clock! our neighbour is gone to dinner then. Mother Bougon is washing dishes in the city. There is nobody in the house. Our neighbour never comes back before eleven o’clock. The girls will stand watch. You shall help us. He will be his own executor.”"
XXII,XXII,XXII,CHAPTER XXII—THE LITTLE ONE WHO WAS CRYING IN VOLUME,XXII
"Enjolras, tout en cheminant vers ce lieu de rendez-vous, passait en lui-même la revue de la situation. La gravité des événements était visible. Quand les faits, prodromes d’une espèce de maladie sociale latente, se meuvent lourdement, la moindre complication les arrête et les enchevêtre. Phénomène d’où sortent les écroulements et les renaissances. Enjolras entrevoyait un soulèvement lumineux sous les pans ténébreux de l’avenir. Qui sait ? le moment approchait peut-être. Le peuple ressaisissant le droit, quel beau spectacle ! la révolution reprenant majestueusement possession de la France, et disant au monde : La suite à demain ! Enjolras était content. La fournaise chauffait. Il avait, dans ce même instant-là, une traînée de poudre d’amis éparse sur Paris. Il composait, dans sa pensée, avec l’éloquence philosophique et pénétrante de Combeferre, l’enthousiasme cosmopolite de Feuilly, la verve de Courfeyrac, le rire de Bahorel, la mélancolie de Jean Prouvaire, la science de Joly, les sarcasmes de Bossuet, une sorte de pétillement électrique prenant feu à la fois un peu partout. Tous à l’œuvre. A coup sûr le résultat répondrait à l’effort. C’était bien. Ceci le fit penser à Grantaire. ― Tiens, se dit-il, la barrière du Maine me détourne à peine de mon chemin. Si je poussais jusque chez Richefeu ? Voyons un peu ce que fait Grantaire, et où il en est.","Enjolras, while walking towards this place of rendezvous, reviewed the situation within himself. The gravity of the events was visible. When the facts, prodromes of a kind of latent social disease, move heavily, the slightest complication stops them and entangles them. Phenomenon from which come collapses and rebirths. Enjolras foresaw a luminous uprising beneath the shadows of the future. Who knows ? the time was perhaps approaching. The people recapturing the law, what a beautiful sight! the revolution majestically resuming possession of France, and saying to the world: The sequel to tomorrow! Enjolras was happy. The furnace was heating. He had, at that very moment, a trail of friends scattered over Paris. He composed, in his thought, with the philosophical and penetrating eloquence of Combeferre, the cosmopolitan enthusiasm of Feuilly, the verve of Courfeyrac, the laughter of Bahorel, the melancholy of Jean Prouvaire, the science of Joly, the sarcasms of Bossuet, a kind of electric crackle catching fire all over the place. All at work. Surely the result would respond to the effort. It was good. This made him think of Grantaire. “Hold on,” he said to himself, “the Maine barrier barely deflects me from my path. If I pushed as far as Richefeu? Let's take a look at what Grantaire is doing, and where he is.","As Enjolras headed towards this meeting-place he reviewed the whole situation. The gravity of the circumstances was obvious. When events symptomatic of a kind of latent social disease move sluggishly, the slightest complication arrests and obstructs them. A phenomenon resulting in collapse and renewal. Enjolras discerned a revolutionary brightness beneath the overcast reaches of the future. Who knows? Perhaps the moment was at hand. The people reasserting their right – what a glorious spectacle! The Revolution was majestically taking hold of France once again and saying to the world, ‘The story continues!’ Enjolras was pleased. Things were hotting up. He had at that very moment a powder trail of friends scattered all over Paris. With Combeferre’s shrewd and philosophical eloquence, Feuilly’s cosmopolitan enthusiasm, Courfeyrac’s wit, Bahorel’s mirth, Jean Prouvaire’s melancholy, Joly’s erudition, Bossuet’s sarcasm, he mentally orchestrated a kind of explosion of electric sparks that set alight almost everywhere at once. Everyone doing his bit! The result would surely repay the effort. It was going well. This made him think of Grantaire. ‘Well now,’ said he to himself, ‘the Maine toll-gate doesn’t take me far out of my way. Why not go on to Richefeu’s? Just to see what Grantaire’s doing, and how he’s getting on.’","As Enjolras walked towards this place, he passed the whole situation in review in his own mind. The gravity of events was self-evident. When facts, the premonitory symptoms of latent social malady, move heavily, the slightest complication stops and entangles them. A phenomenon whence arises ruin and new births. Enjolras descried a luminous uplifting beneath the gloomy skirts of the future. Who knows? Perhaps the moment was at hand. The people were again taking possession of right, and what a fine spectacle! The revolution was again majestically taking possession of France and saying to the world: “The sequel to-morrow!” Enjolras was content. The furnace was being heated. He had at that moment a powder train of friends scattered all over Paris. He composed, in his own mind, with Combeferre’s philosophical and penetrating eloquence, Feuilly’s cosmopolitan enthusiasm, Courfeyrac’s dash, Bahorel’s smile, Jean Prouvaire’s melancholy, Joly’s science, Bossuet’s sarcasms, a sort of electric spark which took fire nearly everywhere at once. All hands to work. Surely, the result would answer to the effort. This was well. This made him think of Grantaire. “Hold,” said he to himself, “the Barrière du Maine will not take me far out of my way. What if I were to go on as far as Richefeu’s? Let us have a look at what Grantaire is about, and see how he is getting on.”","Enjolras, on his way towards this place of rendezvous, passed the situation in review. The gravity of events was plainly visible. When events, premonitory of some latent social malady, are moving heavily along, the least complication stops them and shackles them. A phenomenon whence come overthrows and new births. Enjolras caught glimpses of a luminous uprising under the dark skirts of the future. Who knows? the moment was perhaps approaching. The people seizing their rights again, what a beautiful spectacle! the Revolution majestically resuming possession of France, and saying to the world: to be continued to-morrow! Enjolras was content. The furnace was heating. He had, at that very instant, a powder-train of friends extended over Paris. He was composing in his thoughts, with the philosophic and penetrating eloquence of Combeferre, the cosmopolitan enthusiasm of Feuilly, Courfeyrac’s animation, Bahorel’s laughter, Jean Prouvaire’s melancholy, Joly’s science, and Bossuet’s sarcasms, a sort of electric spark taking fire in all directions at once. All in the work. Surely, the result would answer to the effort. This was well. This led him to think of Grantaire. “Stop,” said he to himself, “the Barrière du Maine hardly takes me out of my way. Suppose I go as far as Richefeu ’s? Let us get a glimpse of what Grantaire is doing, and how he is getting along.”"
― J’apprendrai l’anglais et l’allemand.,―I will learn English and German.,‘I’ll learn English and German.’,“I will learn English and German.”,“I will learn English and German.”
"― Bonjour, monsieur. C’est égal. Je vas trouver mon vieux.",- Hello sir. Is equal. I'm going to find my old man.,"She pulled her chemise up to her shoulders, gave Marius a low bow, then a familiar wave of the hand, and headed towards the door, saying, ‘Good day, monsieur. Never mind. I’m off to find my old man.’","“Good morning, sir. It’s all right. I’ll go and find my old man.”","“Good morning, monsieur. It is all the same. I am going to find my old man.”"
Fauchelevent répondit :,Fauchelevent replied:,"Fauchelevent replied, ‘Fifty.’",Fauchelevent replied:—,Fauchelevent answered:
"Les plus misérables entre ceux qui habitaient la masure étaient une famille de quatre personnes, le père, la mère et deux filles déjà assez grandes, tous les quatre logés dans le même galetas, une de ces cellules dont nous avons déjà parlé.","The most miserable among those who lived in the hovel were a family of four, the father, the mother, and two daughters who were already quite grown, all four lodged in the same garret, one of those cells of which we have already spoken.","The most destitute of those who inhabited the tenement were a family of four, father, mother and two daughters already quite grown up, all four of them occupying the same garret, one of those cells we have already mentioned.","The most miserable of those who inhabited the hovel were a family of four persons, consisting of father, mother, and two daughters, already well grown, all four of whom were lodged in the same attic, one of the cells which we have already mentioned.","Among those who lived in the building, the wretchedest of all were a family of four persons, father, mother, and two daughters nearly grown, all four lodging in the same garret room, one of those cells of which we have already spoken."
― Qu’est-ce ? demanda Combeferre.,- What is that ? asked Combeferre.,‘What’s that?’ asked Courfeyrac.,“What is that?” asked Courfeyrac.,“What is it?” inquired Combeferre.
"― Carcan de moutard ! grommela-t-elle. Si je n’avais pas été penchée, je sais bien où je t’aurais flanqué mon pied !","―Mustard shackles! she grumbled. If I hadn't been bent over, I know where I would have kicked you!","‘Cheeky brat!’ she grumbled. ‘If I hadn’t been bending over, I can tell you where you’d have felt the end of my foot.’","“Nasty brat!” she grumbled. “If I hadn’t been bending over, I know well where I would have planted my foot on you.”","“Jail-bird!” muttered she. “If I had not been stooping over, I know where I would have planted my foot!”"
"Le premier jour il mangeait la viande, le second jour il mangeait la graisse, le troisième jour il rongeait l’os.","The first day he ate the meat, the second day he ate the fat, the third day he gnawed the bone.","On the first day he ate the meat, on the second he ate the fat, on the third he gnawed the bone.","On the first day he ate the meat, on the second he ate the fat, on the third he gnawed the bone.",The first day he ate the meat; the second day he ate the fat; the third day he gnawed the bone.
"― Elle couchait dans son cercueil depuis vingt ans, par permission expresse de notre saint-père Pie VII.","―She had been sleeping in her coffin for twenty years, by express permission of our Holy Father Pius VII.","‘She’d been sleeping in her coffin for the past twenty years, by express permission of our holy father Pius VII.’","“She slept in her coffin for twenty years, by express permission of our Holy Father, Pius VII.—”","“She slept in her coffin for twenty years, by the express permission of our Holy Father, Pius VII.”"
Elle se levait rouge derrière le dôme bas de la Salpêtrière.,She rose red behind the low dome of the Salpetriere.,"It was rising, red, behind the low dome of La Salpêtrière.",It was rising in a ruddy glow behind the low dome of Salpêtrière.,She was rising red behind the low dome of La Salpêtrière.
JONDRETTE FAIT SON EMPLETTE,JONDRETTE IS SHOPPING,Jondrette Goes Shopping,CHAPTER XV—JONDRETTE MAKES HIS PURCHASES,JONDRETTE MAKES HIS PURCHASE
Elle était toujours accompagnée de M. Leblanc.,She was always accompanied by Mr. Leblanc.,She was still accompanied by Monsieur Leblanc.,She was still accompanied by M. Leblanc.,She was still accompanied by Monsieur Leblanc.
― Un voyageur était déjà venu retenir une place sur l’impériale. J’ai vu sur la feuille son nom.,―A traveler had already come to book a place on the imperial. I saw his name on the sheet.,‘A traveller had already come by to make a reservation for a seat next to the driver. I saw his name on the card.’,“A traveller had already come to engage a seat in the imperial. I saw his name on the card.”,“A traveller had already secured a place on the impériale. I saw his name on the book.”
"L’enfant, qui s’appelait Marius, savait qu’il avait un père, mais rien de plus. Personne ne lui en ouvrait la bouche. Cependant, dans le monde où son grand-père le menait, les chuchotements, les demi-mots, les clins d’yeux, s’étaient fait jour à la longue jusque dans l’esprit du petit, il avait fini par comprendre quelque chose, et comme il prenait naturellement, par une sorte d’infiltration et de pénétration lente, les idées et les opinions qui étaient, pour ainsi dire, son milieu respirable, il en vint peu à peu à ne songer à son père qu’avec honte et le cœur serré.","The child, who was called Marius, knew he had a father, but nothing more. No one spoke to him about it. However, in the world where his grandfather led him, the whispers, the half-words, the winks, had emerged over time even in the mind of the little one, he had ended up understanding something , and as he naturally took, by a sort of infiltration and slow penetration, the ideas and opinions which were, so to speak, his breathing medium, he gradually came to think of his father only with shame. and a heavy heart.","The boy, whose name was Marius, knew he had a father, but that was all. No one ever said a word about him to the child. Nevertheless, in the social circles into which he was taken by his grandfather, the whisperings, innuendoes and winks eventually impinged even on the little boy’s mind. He made some sort of sense of it in the end, and as he absorbed naturally by a kind of infiltration and slow penetration the ideas and opinions that were, so to speak, the air he breathed, he gradually came to think of his father only with shame and a heavy heart.","The boy, whose name was Marius, knew that he had a father, but nothing more. No one opened his mouth to him about it. Nevertheless, in the society into which his grandfather took him, whispers, innuendoes, and winks, had eventually enlightened the little boy’s mind; he had finally understood something of the case, and as he naturally took in the ideas and opinions which were, so to speak, the air he breathed, by a sort of infiltration and slow penetration, he gradually came to think of his father only with shame and with a pain at his heart.","The child, whose name was Marius, knew that he had a father, but nothing more. Nobody spoke a word to him about him. However, in the society into which his grandfather took him, the whisperings, the hints, the winks, enlightened the little boy’s mind at length; he finally comprehended something of it, and as he naturally imbibed by a sort of infiltration and slow penetration the ideas and opinions which formed, so to say, the air he breathed, he came little by little to think of his father only with shame and with a closed heart."
"Ainsi, déjeuner quatre sous, dîner seize sous ; sa nourriture lui coûtait vingt sous par jour ; ce qui faisait trois cent soixante-cinq francs par an. Ajoutez les trente francs de loyer et les trente-six francs à la vieille, plus quelques menus frais ; pour quatre cent cinquante francs, Marius était nourri, logé et servi. Son habillement lui coûtait cent francs, son linge cinquante francs, son blanchissage cinquante francs, le tout ne dépassait pas six cent cinquante francs. Il lui restait cinquante francs. Il était riche. Il prêtait dans l’occasion dix francs à un ami ; Courfeyrac avait pu lui emprunter une fois soixante francs. Quant au chauffage, n’ayant pas de cheminée, Marius l’avait « simplifié ».","Thus, breakfast four sous, dinner sixteen sous; his food cost him twenty sous a day; which made three hundred and sixty-five francs a year. Add the thirty francs rent and the thirty-six francs for the old woman, plus a few small expenses; for four hundred and fifty francs, Marius was fed, lodged and served. His clothing cost him a hundred francs, his linen fifty francs, his laundry fifty francs, the whole did not exceed six hundred and fifty francs. He had fifty francs left. He was rich. He occasionally lent ten francs to a friend; Courfeyrac had once been able to borrow sixty francs from him. As for the heating, having no chimney, Marius had “simplified” it.","* So four sous for breakfast, sixteen sous for supper. His food cost him twenty sous a day, which came to three hundred and sixty-five francs a year. Add the thirty francs’ rent and the thirty-six francs to the old woman, plus a few minor expenses: for four hundred and fifty francs Marius was fed, lodged and had his housekeeping done. His clothing cost him a hundred francs, his linen fifty, his laundry fifty. His total outgoings came to less than six hundred and fifty francs. That left him with fifty francs. He was rich. He sometimes lent ten francs to a friend. Courfeyrac had once been able to borrow sixty francs from him. As for heating, having no fireplace, Marius ‘economized’.","Thus, breakfast four sous, dinner sixteen sous; his food cost him twenty sous a day; which made three hundred and sixty-five francs a year. Add the thirty francs for rent, and the thirty-six francs to the old woman, plus a few trifling expenses; for four hundred and fifty francs, Marius was fed, lodged, and waited on. His clothing cost him a hundred francs, his linen fifty francs, his washing fifty francs; the whole did not exceed six hundred and fifty francs. He was rich. He sometimes lent ten francs to a friend. Courfeyrac had once been able to borrow sixty francs of him. As far as fire was concerned, as Marius had no fireplace, he had “simplified matters.”","Thus, breakfast four sous, dinner sixteen sous, his food cost him twenty sous a day, which was three hundred and sixty-five francs a year. Add the thirty francs for his lodging, and the thirty-six francs to the old woman, and a few other trifling expenses, and for four hundred and fifty francs, Marius was fed, lodged, and waited upon. His clothes cost him a hundred francs, his linen fifty francs, his washing fifty francs; the whole did not exceed six hundred and fifty francs. This left him fifty francs. He was rich. He occasionally lent ten francs to a friend. Courfeyrac borrowed sixty francs of him once. As for fire, having no fireplace, Marius had “simplified” it."
QUATRIÈME PARTIE,FOURTH PART,Part Four,[THE END OF VOLUME III “MARIUS”] VOLUME IV SAINT-DENIS Frontispiece Volume Four Titlepage Volume Four,AND IDYL OF
"Cependant, après les propos et les paroles, après les indices écrits, des faits matériels commençaient à percer.","However, after words and words, after written clues, material facts began to emerge.","However, after the talk and the things overheard, after the written indicators, material evidence began to appear.","Still, according to all the remarks and the words, according to written notes, material facts begin to make their appearance.","Meanwhile, after rumours and speeches, after written indications, material facts began to leak out."
