Source,GoogleTranslate,human1,human2
"Et Monte-Cristo indiqua de la main au procureur du roi un fauteuil que celui-ci fut obligé de prendre la peine d'avancer lui-même, tandis que lui n'eut que celle de se laisser retomber dans celui sur lequel il était agenouillé quand le procureur du roi était entré; de cette façon le comte se trouva à demi tourné vers son visiteur, ayant le dos à la fenêtre et le coude appuyé sur la carte géographique qui faisait, pour le moment, l'objet de la conversation, conversation qui prenait, comme elle l'avait fait chez Morcerf et chez Danglars, une tournure tout à fait analogue, sinon à la situation, du moins aux personnages.","And Monte-Cristo waved to the king's attorney a chair that he was obliged to take the trouble to move himself, while he had only to let himself fall back into the one on which he was kneeling. when the king's attorney entered; in this way the count found himself half turned towards his visitor, with his back to the window and his elbow resting on the geographical map which was, for the moment, the subject of the conversation, a conversation which took, as it did had made in Morcerf and Danglars a completely analogous turn, if not in the situation, at least in the characters.","Monte Cristo directed the crown prosecutor to a chair so positioned that he had to take the trouble to bring it forward himself, while the count needed only to sit back in the one on which he had been kneeling when the prosecutor entered. In this way the count found himself half turned towards his visitor, with his back to the window and his elbow leaning on the map which, for the time being, was the object of their conversation – a conversation which was taking, as it had done with Morcerf and Danglars, a turn that was analogous, if not to the situation, at least to the persons involved.","Monte Cristo pointed to a chair, which the procureur was obliged to take the trouble to move forwards himself, while the count merely fell back into his own, on which he had been kneeling when M. Villefort entered. Thus the count was halfway turned towards his visitor, having his back towards the window, his elbow resting on the geographical chart which furnished the theme of conversation for the moment, — a conversation which assumed, as in the case of the interviews with Danglars and Morcerf, a turn analogous to the persons, if not to the situation."
L,L,L,Chapter 50
—Pour quoi faire?»,"-To do what?""",‘Why?’,"""What to do?"""
"On fit prévenir aussitôt les autorités, et l’on obtint que les deux convois se feraient en même temps. Une seconde voiture, parée avec la même pompe mortuaire, fut amenée devant la porte de M. de Villefort, et le cercueil transporté du fourgon de poste sur le carrosse funèbre.","The authorities were immediately informed, and it was obtained that the two convoys would be made at the same time. A second carriage, decked out with the same funeral pomp, was brought before M. de Villefort's door, and the coffin transported from the post van onto the funeral carriage.","The authorities were immediately informed and it was agreed that the two processions could take place at once. A second hearse, decked out with the same funereal trimmings as the first, was brought to M. de Villefort’s door and the coffin transferred to this funeral car from the waggon in which it had travelled.","Due information was given to the authorities, and permission obtained that the two funerals should take place at the same time. A second hearse, decked with the same funereal pomp, was brought to M. de Villefort's door, and the coffin removed into it from the post-wagon."
"—Voilà qui est parfaitement innocent, dit le comte; mais regardez donc, ne voilà-t-il pas votre correspondant qui se met en mouvement.","""That is perfectly innocent,"" said the count; but look, isn't your correspondent setting in motion.","‘That’s perfectly innocuous,’ said the count. ‘But, look! Isn’t your correspondent starting to move?’","""This is simple enough,"" said the count; ""but look, is not your correspondent putting itself in motion?"""
Le même sourire reparut.,The same smile reappeared.,The same smile reappeared.,The same smile returned.
—C'est bien moi que Votre Excellence attendait aujourd'hui à sept heures?,"""Your Excellency was expecting me at seven o'clock to-day?""",‘I am really the person that Your Excellency was expecting today at seven?’,"""It really was I whom your excellency expected at seven o'clock this evening?"""
"—Ça, c’est mon fléau.","""That is my scourge.",‘They are the bane of my life.’,"""Ah, they are my scourges."""
"Le procureur du roi était un peu tranquillisé par cette double visite, qui, au reste, ne lui avait rien appris de rassurant, mais qui ne lui avait rien appris non plus d’inquiétant. Il en résulta que, pour la première fois depuis le dîner d’Auteuil, il dormit la nuit suivante avec quelque tranquillité.","The king's attorney was somewhat reassured by this double visit, which, moreover, had taught him nothing reassuring, but which had taught him nothing disquieting either. As a result, for the first time since dinner at Auteuil, he slept the following night with some tranquility.","The crown prosecutor was a little easier in his mind after these two visits: he had not learnt anything reassuring from them, but neither had he learnt anything disturbing. As a result, for the first time since the dinner in Auteuil, he slept quite calmly the following night.","The procureur felt more at ease, although he had learned nothing really satisfactory, and, for the first time since the dinner-party at Auteuil, he slept soundly."
* * *,* * *,‘I have just found out how to rescue a gardener from the dormice who are eating his peaches.’,"""I have just discovered how a gardener may get rid of the dormice that eat his peaches."""
"—C'était donc à Caderousse que je comptais demander asile; mais, comme d'habitude, et même dans les circonstances ordinaires, nous n'entrions pas chez lui par la porte qui donnait sur la route, je résolus de ne pas déroger à cette coutume, j'enjambai la haie du jardin, je me glissai en rampant à travers les oliviers rabougris et les figuiers sauvages, et je gagnai, dans la crainte que Caderousse n'eût quelque voyageur dans son auberge, une espèce de soupente dans laquelle plus d'une fois j'avais passé la nuit aussi bien que dans le meilleur lit. Cette soupente n'était séparée de la salle commune du rez-de-chaussée de l'auberge que par une cloison en planches dans laquelle des jours avaient été ménagés à notre intention, afin que de là nous pussions guetter le moment opportun de faire reconnaître que nous étions dans le voisinage. Je comptais, si Caderousse était seul, le prévenir de mon arrivée, achever chez lui le repas interrompu par l'apparition des douaniers, et profiter de l'orage qui se préparait pour regagner les bords du Rhône et m'assurer de ce qu'étaient devenus la barque et ceux qui la montaient. Je me glissai donc dans la soupente et bien m'en prit, car à ce moment même Caderousse rentrait chez lui avec un inconnu.","“So it was at Caderousse that I intended to seek asylum; but, as usual, and even in ordinary circumstances, we did not enter his house by the door which opened onto the road, I resolved not to depart from this custom, I stepped over the garden hedge, I I slipped, crawling through the stunted olive trees and the wild fig trees, and I reached, fearing that Caderousse had some traveler in his inn, a kind of loft in which more than once I had spent the night as well than in the best bed. This loft was separated from the common room on the ground floor of the inn only by a partition made of planks in which openings had been made for our intention, so that from there we could wait for the opportune moment to recognize that we were in the neighborhood. I counted, if Caderousse was alone, to let him know of my arrival, to finish the meal at his place, interrupted by the appearance of the customs officers, and to take advantage of the storm which was brewing to return to the banks of the Rhône and make sure that had become the boat and those who rode it. So I slipped into the loft and did well, for at that very moment Caderousse was going home with a stranger.","‘So I was hoping to ask for shelter from Caderousse. Usually, even in normal circumstances, we did not enter his house by the front door and I decided to follow our established procedure, so I climbed over the garden hedge, crawled past the stunted olive-trees and wild figs and, fearing that Caderousse had some traveller in his inn, I made my way to a kind of hutch in which I had more than once spent the night as comfortably as in the best bed. This hutch or cupboard was only separated from the main parlour on the ground floor of the inn by a wooden wall, in which holes had been drilled for us, so that we could wait there until the time was ripe for us to reveal our presence. If Caderousse was alone, I intended to announce my arrival to him, finish at this table the meal that had been interrupted by the arrival of the Customs men and take advantage of the coming storm to return to the banks of the Rhône and find out what had become of the ship and those on board. So I slipped into the hutch – and it was as well that I did so, because at that very moment Caderousse was returning home with a stranger.","""It was from Caderousse that I intended demanding shelter, and, as we never entered by the door that opened onto the road, I resolved not to break through the rule, so climbing over the garden-hedge, I crept amongst the olive and wild fig trees, and fearing that Caderousse might have some guest, I entered a kind of shed in which I had often passed the night, and which was only separated from the inn by a partition, in which holes had been made in order to enable us to watch an opportunity of announcing our presence. My intention was, if Caderousse was alone, to acquaint him with my presence, finish the meal the custom-house officers had interrupted, and profit by the threatened storm to return to the Rhone, and ascertain the state of our vessel and its crew. I stepped into the shed, and it was fortunate I did so , for at that moment Caderousse entered with a stranger."
"—Voyons, mon cher Albert, dit Debray, avouez que votre cuisinier est en retard, que les huîtres ne sont pas arrivées de Marennes ou d'Ostende, et qu'à l'exemple de Mme de Maintenon, vous voulez remplacer le plat par un comte. Dites-le, mon cher, nous sommes d'assez bonne compagnie pour vous le pardonner et pour écouter votre histoire, toute fabuleuse qu'elle promet d'être.","""Come on, my dear Albert,"" said Debray, ""admit that your cook is late, that the oysters haven't arrived from Marennes or Ostend, and that, following Madame de Maintenon's example, you want to replace the dish with a count. Say it, my dear, we are good enough company to forgive you and to listen to your story, fabulous as it promises to be.","‘Come now, my dear Albert,’ said Debray. ‘Admit it: your cook is late, the oysters have not arrived from Marennes or Ostend, and, like Madame de Maintenon, you want to make up for one course with a story. Carry on with it, old man, we are good enough guests to indulge you and listen to your tale, however incredible it may be.’","""Come, my dear Albert,"" said Debray, ""confess that your cook is behindhand, that the oysters have not arrived from Ostend or Marennes, and that, like Madame de Maintenon, you are going to replace the dish by a story. Say so at once; we are sufficiently well-bred to excuse you, and to listen to your history, fabulous as it promises to be."""
—Que font-ils?,-What are they doing?,‘What do they do?’,"""What do they do?"""
"«La Carconte le regarda quelque temps, haussa les épaules et vint s'asseoir en face de lui.","“La Carconte looked at him for some time, shrugged his shoulders and came to sit down opposite him.","‘La Carconte looked at him for a time, shrugged her shoulders and went to sit opposite him.","La Carconte continued to gaze on him for some time, then shrugging her shoulders, she took her seat immediately opposite to him."
"«Voyons, dit Mme Danglars, assez de musique et de compliments comme cela, venez prendre le thé.","“Come on,” said Madame Danglars, “enough music and compliments like that, come and have tea.","‘Now then,’ said Mme Danglars, ‘that’s enough music and compliments. Let’s take a cup of tea.’","""Come,"" said Madame Danglars, ""leave music and compliments, and let us go and take tea."""
—Oh! si j'étais à votre place! dit Albert.,-Oh! if I were in your place! said Albert.,‘If I was in your place…’ Albert said.,"""Ah, if I were in your place"" — said Albert."
"—Ne me parlez pas de Marseille, Maximilien, ce seul mot me rappelle ma bonne mère, cet ange que tout le monde a regretté, et qui, après avoir veillé sur sa fille pendant son court séjour sur la terre, veille encore sur elle, je l'espère du moins, pendant son éternel séjour au ciel. Oh! si ma pauvre mère vivait, Maximilien, je n'aurais plus rien à craindre; je lui dirais que je vous aime, et elle nous protégerait.","—Don't talk to me about Marseilles, Maximilien, that single word reminds me of my good mother, that angel whom everyone missed, and who, after having watched over her daughter during her short stay on earth, still watches over her. I hope so, at least, during his eternal sojourn in heaven. Oh! if my poor mother lived, Maximilien, I would have nothing more to fear; I would tell her that I love you, and she would protect us.","The name alone recalls my dear mother, that angel, mourned by everyone, who watched over her daughter during her brief sojourn on earth and, I hope, still watches over her during her eternal sojourn in heaven. Oh, if my poor mother were alive, Maximilien, I should have nothing to fear. I should tell her that I love you","""Don't speak of Marseilles, I beg of you, Maximilian; that one word brings back my mother to my recollection — my angel mother, who died too soon for myself and all who knew her; but who, after watching over her child during the brief period allotted to her in this world, now, I fondly hope, watches from her home in heaven. Oh, if my mother were still living, there would be nothing to fear, Maximilian, for I would tell her that I loved you, and she would protect us."""
—Pourquoi donc n’avez-vous pas invité Morcerf et sa famille à votre dîner?,"""Why didn't you invite Morcerf and his family to your dinner?""",‘Why didn’t you invite Morcerf and his family to your dinner?’,"""Why did you not invite M. and Madame de Morcerf to your dinner?"""
"—Oh! dit Mme de Villefort, ce doit être un excellent antispasmodique.","-Oh! said Madame de Villefort, it must be an excellent antispasmodic.","‘Oh, it must be an excellent antispasmodic.’","""Oh,"" observed Madame de Villefort, ""it must be an admirable anti-spasmodic."""
"—Écoutez, Villefort, dit le docteur, existe-t-il un de mes confrères en qui vous ayez autant confiance qu’en moi?","""Listen, Villefort,"" said the doctor, ""is there one of my colleagues in whom you have as much confidence as in me?""","‘Listen, Villefort,’ said the doctor, ‘is there any of my colleagues in whom you have as much confidence as you do in me?’","""Is there one of my brethren in whom you have equal confidence with myself?"""
—Oh! c’est trop charmant; mais je puis en être empêché.,-Oh! it is too charming; but I can be prevented from doing so.,‘That’s too kind. But suppose I have another engagement.’,"""But I come expressly for that purpose."" ""You are very kind, but I may be prevented."""
"—Eh bien, monsieur le baron, que voyez-vous d'obscur là-dedans?","""Well, Monsieur le Baron, what do you see obscure in that?""","‘So, Monsieur le Baron, what needs explaining in that?’","""Well, baron, what is there difficult to understand about that?"""
"—C'est possible, dit Morcerf: il y a quelque part dans le cabinet de mon père un arbre généalogique qui nous dira cela, et sur lequel j'avais autrefois des commentaires qui eussent fort édifié d'Hozier et Jaucourt. À présent, je n'y pense plus; cependant je vous dirai, monsieur le comte, et ceci rentre dans mes attributions de cicérone, que l'on commence à s'occuper beaucoup de ces choses-là sous notre gouvernement populaire.","""It's possible,"" said Morcerf; ""there is somewhere in my father's cabinet a genealogical tree which will tell us that, and on which I once had comments which would have greatly edified d'Hozier and Jaucourt."" Now I don't think about it anymore; however, I will tell you, monsieur le comte, and this comes within my attributions as a cicerone, that we are beginning to occupy ourselves a great deal with these things under our popular government.","‘That may be so,’ said Morcerf. ‘Somewhere in my father’s study there is a family tree which will answer these questions for us; I used to have a commentary on it that would have meant a lot to d’Hozier and Jaucourt.4 Nowadays I don’t bother about it, but I should tell you, Monsieur le Comte – and this falls within my scope as your guide – that people are starting to worry a great deal about such things under this popular government of ours.’","""It is possible,"" said Morcerf; ""my father has in his study a genealogical tree which will tell you all that, and on which I made commentaries that would have greatly edified Hozier and Jaucourt. At present I no longer think of it, and yet I must tell you that we are beginning to occupy ourselves greatly with these things under our popular government."""
"Et en prononçant ces deux derniers noms, Monte-Cristo regarda du coin de l'œil Maximilien Morrel.","And pronouncing these last two names, Monte-Cristo looked out of the corner of his eye at Maximilien Morrel.","As he spoke the last two names, Monte Cristo looked out of the corner of his eye at Maximilien Morrel.",""" As he pronounced the two last names, the count glanced at Maximilian Morrel."
"—Fort belle, certainement, dit Albert; mais je vous avoue qu'en fait de beauté j'aimerais mieux quelque chose de plus doux, de plus suave, de plus féminin, enfin.","""Very beautiful, certainly,"" said Albert; but I confess to you that when it comes to beauty, I would prefer something softer, more suave, more feminine, in short.","‘Very fine, indeed,’ said Albert, ‘but I must confess that, as far as beauty is concerned, I should prefer something softer, smoother and, in short, more feminine.’","""Handsome, certainly,"" replied Albert, ""but not to my taste, which I confess, inclines to something softer, gentler, and more feminine."""
Et elle montra la forme du cadavre moulée par le drap.,And she pointed to the shape of the corpse molded by the sheet.,And she pointed to the shape of the body under its shroud.,"""No one will come,"" said she; ""do not fear, there is our safeguard,"" pointing to the bed."
"—Il n'y croyait pas, du moins à l'époque où je l'ai connu, dit Monte-Cristo, que cette voix partie du fond de l'âme avait remué jusqu'à la dernière fibre; mais depuis ce temps peut-être a-t-il eu quelque preuve que la reconnaissance existait.","""He did not believe, at least at the time when I knew him,"" said Monte Cristo, ""that this voice, which came from the depths of his soul, had moved to the last fiber; but since that time perhaps he has had some proof that recognition existed.","‘He certainly did not believe in it at the time when I knew him,’ Monte Cristo said, moved to the very depths of his being by her soulful voice. ‘Since then, he may perhaps have had some proof that gratitude does exist.’","""He did not credit it at the period which I knew him,"" said Monte Cristo, touched to the heart by the accents of Julie's voice; ""but, perhaps, since then he has had proofs that gratitude does exist."""
"Mme Danglars jeta autour d’elle un regard rapide et investigateur que Monte-Cristo seul put comprendre et dans lequel elle embrassa la cour, le péristyle, la façade de la maison; puis, réprimant une légère émotion, qui se fût certes traduite sur son visage, s’il eût été permis à son visage de pâlir, elle monta le perron tout en disant à Morrel:","Madame Danglars cast around her a quick and inquisitive look which only Monte Cristo could understand, and in which she took in the courtyard, the peristyle, the front of the house; then, repressing a slight emotion, which would certainly have shown itself on her face, if her face had been allowed to turn pale, she mounted the steps while saying to Morrel:","Mme Danglars cast a rapid, exploratory glance about her (which only Monte Cristo could understand), taking in the courtyard, the peristyle and the façade of the house.","Madame Danglars threw a rapid and inquiring glance which could only be interpreted by Monte Cristo, around the court-yard, over the peristyle, and across the front of the house, then, repressing a slight emotion, which must have been seen on her countenance if she had not kept her color, she ascended the steps, saying to Morrel, ""Sir, if you were a friend of mine, I should ask you if you would sell your horse."""
"«Eh bien, dit-elle, vous voyez, il a refusé.","'Well,' she said, 'you see, he refused.",‘Did you see?’ she said. ‘He refused.’,"""Well,"" said she, ""you see he refuses?"""
"—C’est bien, c’est bien, monsieur le railleur», dit Danglars.","""That's good, that's good, sir,"" said Danglars.","‘Oh, yes, very witty!","""Oh, don't worry about me, Sir Mocker,"" said Danglars; then turning to the count he said, ""but will you undertake to speak to the father?"""
"—Non pas, c’est ce que ferait tout le monde.","No, no, that's what everyone would do.",‘Not at all: anyone could do that.’,"""No, every one would do that."""
Mme de Villefort absorbait avec avidité ces effrayantes maximes et ces horribles paradoxes débités par le comte avec cette naïve ironie qui lui était particulière.,Madame de Villefort absorbed with avidity these frightful maxims and these horrible paradoxes spouted by the Count with that naive irony which was peculiar to her.,These frightful axioms and horrid paradoxes were delivered by the count with his own peculiar brand of ingenuous irony. Mme de Villefort received them avidly.,"Madame de Villefort listened with avidity to these appalling maxims and horrible paradoxes, delivered by the count with that ironical simplicity which was peculiar to him."
"—J’ai eu ce goût pendant quelque temps, je l’avoue, dit Mme Danglars, mais je ne l’ai plus.","""I had that taste for some time, I confess,"" said Madame Danglars, ""but I no longer have it.""","‘I did have a taste for it, I admit,’ said Mme Danglars, ‘for a while, but no longer.’","""I was once very fond of it, but I do not indulge now."""
"—En toutes lettres; et cela doit être, l'abbé Busoni est l'homme qui connaît le mieux toutes les grandes fortunes de l'Europe.","-Fully spelled out; and it must be, Abbe Busoni is the man who best knows all the great fortunes of Europe.","And it must be true, because Abbé Busoni is the man who knows most about the great fortunes of Europe.’","""Yes, in so many words; and it must be so, for the abbe knows correctly the amount of all the largest fortunes in Europe."""
"«Voilà un homme étrange, dit-elle, et qui m'a tout l'air de s'appeler, de son nom de baptême, Adelmonte.»","“Here is a strange man, she said, and who seems to me to be called, by his Christian name, Adelmonte.”","‘That is a strange man,’ she said to herself. ‘And one who, I would guess, was baptized Adelmonte.’",""" He is a very strange man,"" she said, ""and in my opinion is himself the Adelmonte he talks about. """
"Pour cette fois, Mme de Villefort pâlit, et faillit s'irriter contre ce fléau domestique qui répondait au nom d'Édouard; mais, tout au contraire, le comte sourit et parut regarder l'enfant avec complaisance, ce qui porta au comble la joie et l'enthousiasme de sa mère.","This time Madame de Villefort turned pale, and nearly grew angry with this domestic scourge which answered to the name of Edouard; but, on the contrary, the Count smiled and seemed to look at the child with complacency, which brought his mother's joy and enthusiasm to a climax.","This time, Mme de Villefort went pale and was on the point of losing her temper with this domestic pest answering to the name of Edouard; but the count, on the contrary, smiled and seemed to regard the child with such indulgence that the mother’s joy and enthusiasm were full to overflowing.","Madame de Villefort at this really did turn pale, and was very nearly angry with this household plague, who answered to the name of Edward; but the count, on the contrary, smiled, and appeared to look at the boy complacently, which caused the maternal heart to bound again with joy and enthusiasm."
"«Oh! s’il en est ainsi, s’écria-t-il en s’élançant au haut de l’échelle, je la perdrais, et par ma faute!»","""Oh! if that's the case, he cried, throwing himself to the top of the ladder, I'll lose her, and it's my fault!""","‘And if that is so,’ he cried, hurrying to the top of the ladder, ‘I should lose her, and by my own fault!’",""" In that case,"" said he, ""I should lose her, and by my own fault."""
"La baronne ne se le fit pas répéter deux fois: elle courut chez son mari, lequel courut à son tour chez son agent de change et lui ordonna de vendre à tout prix.","The baroness did not have her repeat it twice: she ran to her husband, who in turn ran to his stockbroker and ordered him to sell at all costs.","The baroness did not need to be told twice. She hastened to tell her husband, and he in turn ran round to his stockbroker and ordered him to sell at any price.","The baroness did not wait for a repetition; she ran to her husband, who immediately hastened to his agent, and ordered him to sell at any price."
"Quoi qu’il en soit, il s’avança, sous le poids des regards et à travers l’échange des petits saluts jusqu’à Mme de Morcerf, qui, debout devant la cheminée garnie de fleurs, l’avait vu apparaître dans une glace placée en face de la porte, et s’était préparée pour le recevoir.","Be that as it may, he advanced, under the weight of the looks and through the exchange of small bows, to Madame de Morcerf, who, standing in front of the fireplace adorned with flowers, had seen him appear in a mirror placed in front of the door, and had prepared to receive him.","However it may be, he came forward, running the gauntlet of stares and cursory greetings, towards Mme de Morcerf who, standing in front of the mantelpiece, had observed his entrance in a mirror facing the doorway and was getting ready to receive him.","Meanwhile he advanced through the assemblage of guests under a battery of curious glances towards Madame de Morcerf, who, standing before a mantle-piece ornamented with flowers, had seen his entrance in a looking-glass placed opposite the door, and was prepared to receive him."
"—Allons donc, dit Andrea, et finissons-en.","“Let's go, then,” said Andrea, “and let's get it over with.","‘Come on then, let’s get it over.’","""Come, come; enough of this,"" said Cavalcanti."
"Ces deux causes suffisaient, en effet, pour lui donner une teinte lugubre.","These two causes sufficed, in fact, to give it a lugubrious tint.",These two things in themselves were enough to give it a gloomy air.,These two causes were enough to give it a gloomy aspect.
"«Messieurs, dit le comte en s'asseyant, permettez-moi un aveu qui sera mon excuse pour toutes les inconvenances que je pourrai faire: je suis étranger, mais étranger à tel point que c'est la première fois que je viens à Paris. La vie française m'est donc parfaitement inconnue, et je n'ai guère jusqu'à présent pratiqué que la vie orientale, la plus antipathique aux bonnes traditions parisiennes. Je vous prie donc de m'excuser si vous trouvez en moi quelque chose de trop turc, de trop napolitain ou de trop arabe. Cela dit, messieurs, déjeunons.","""Gentlemen,"" said the Count as he sat down, ""allow me a confession which will be my excuse for all the improprieties I may commit: I am a foreigner, but a foreigner to such an extent that this is the first time that I have come to Paris. . French life is therefore completely unknown to me, and until now I have hardly practiced anything but Oriental life, the most antipathetic to good Parisian traditions. So please excuse me if you find something too Turkish, too Neapolitan or too Arab in me. Having said that, gentlemen, let's have lunch.","‘Gentlemen,’ the count said as he sat down, ‘allow me to confess something that will serve as my excuse for any impropriety on my part: I am a foreigner, and so much one that this is the first time I have been in Paris. Consequently, I know absolutely nothing of French manners, having virtually up to now practised only an Oriental style of life, which is the one most opposed to the fine traditions of Paris. I beg you therefore to excuse me if you find anything in my behaviour which is too Turkish, too Neapolitan or too Arabian. Having said that, gentlemen, let us dine.’","""Gentlemen,"" said the count, seating himself, ""permit me to make a confession which must form my excuse for any improprieties I may commit. I am a stranger, and a stranger to such a degree, that this is the first time I have ever been at Paris. The French way of living is utterly unknown to me, and up to the present time I have followed the Eastern customs, which are entirely in contrast to the Parisian. I beg you, therefore, to excuse if you find anything in me too Turkish, too Italian, or too Arabian. Now, then, let us breakfast."""
"—Rien de plus simple: vous savez que dans certaines maladies les poisons deviennent un remède; la paralysie est une de ces maladies-là. À peu près depuis trois mois, après avoir tout employé pour rendre le mouvement et la parole à M. Noirtier, je me suis décidé à tenter un dernier moyen; depuis trois mois, dis-je, je le traite par la brucine; ainsi, dans la dernière potion que j’ai commandée pour lui il en entrait six centigrammes; six centigrammes sans action sur les organes paralysés de M. Noirtier, et auxquels d’ailleurs il s’est accoutumé par des doses successives, six centigrammes suffisent pour tuer toute autre personne que lui.","—Nothing could be simpler: you know that in certain diseases the poisons become a remedy; paralysis is one of those diseases. About three months ago, after having done all I could to restore movement and speech to M. Noirtier, I decided to try one last means; for three months, I say, I have been treating him with brucine; thus, in the last potion that I ordered for him, there were six centigrams of it; six centigrammes without action on the paralyzed organs of M. Noirtier, and to which, moreover, he has become accustomed by successive doses, six centigrammes are sufficient to kill any person other than himself.","‘Quite simply. As you know, in some illnesses, poisons become remedies; paralysis is one of those. About three months ago, after trying everything to restore the power of speech and movement to Monsieur Noirtier, I decided to resort to one final remedy; so, as I say, for the past three months I have been treating him with brucine. The last potion that I ordered for him contained six centigrammes. These six centigrammes had no effect on Monsieur Noirtier’s paralysed organs; he has in any case become accustomed to them by successive doses; but the same six centigrammes would be enough to kill anyone else but him.’","""Nothing is more simple. You know poisons become remedies in certain diseases, of which paralysis is one. For instance, having tried every other remedy to restore movement and speech to M. Noirtier, I resolved to try one last means, and for three months I have been giving him brucine; so that in the last dose I ordered for him there were six grains. This quantity, which is perfectly safe to administer to the paralyzed frame of M. Noirtier, which has become gradually accustomed to it, would be sufficient to kill another person."""
"Il n’était pas étonnant que cette âme ordinairement si courageuse et si forte, maintenant troublée et exaltée par les deux plus fortes des passions humaines, l’amour et la peur, se fût affaiblie au point de subir des hallucinations superstitieuses.","No wonder that soul ordinarily so brave and strong, now troubled and exalted by the two strongest of human passions, love and fear, had weakened to the point of undergoing superstitious hallucinations.","It was not surprising that this soul, usually so strong and resolute, now tossed alternately up and down between the two most powerful of human passions, love and fear, should have been weakened to the point where he had begun to have hallucinations.","It cannot be wondered at that his mind, generally so courageous, but now disturbed by the two strongest human passions, love and fear, was weakened even to the indulgence of superstitious thoughts."
