id,source,translation
18,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt?","He would stand at Farmer Häubel's bed and ask, ""Is it fitting now?"""
19,"Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".",I can also come at a later time.
20,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would straighten up and say, ""No, no, it suits me very well right now. Let's not postpone it again. Who knows when you'll be able to arrange it again?"" And Death would sit down on the chair at the head of the bed that had already been prepared."
21,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which, as Farmer Häubel knew, didn't bother him at all, and then place a hand over Farmer Häubel's eyes."
22,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The people in the village were concerned; you could see it on their faces, even though most of them tried to hide it."
23,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, a few hours after Selma's dream, the people in the village moved as if black ice had formed on all the roads, not just outside, but also inside the houses - black ice in the kitchens and living rooms."
24,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed, and even the objects they handled were highly inflammable."
25,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long, they suspected their own lives and, as far as possible, those of others."
26,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","They kept looking behind them over and over, to check if someone would spring up with a lust for murder, someone who had lost his mind and therefore had nothing significant left to lose. And they quickly looked forward again because someone without reason could also attack head-on."
27,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked upwards to exclude falling roof tiles, branches, or heavy lampshades."
28,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.","They avoided all animals because, they believed, it could break out of them faster than from humans."
29,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They avoided the gentle cows, which might kick today, they steered clear of the dogs, even the very old ones that could barely stand but might still attack them today."
30,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On days like these, anything was possible; elderly dachshunds could even bite one's throat. It wasn't any stranger than an okapi after all."
31,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, the people in the village were mostly not superstitious."
32,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf:",They were carelessly doing everything that one should not do in superstition.
33,"Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They sat calmly beneath wall clocks, even though it is believed that one can die by doing so. They slept with their heads towards the door, even though superstition says that this means they will soon be carried out feet first through that very door."
34,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung laundry between Christmas and New Year's, which, as Elsbeth warned, is considered superstitious and equivalent to suicide or assisting in murder."
35,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They did not startle when the owl called at night, when a horse sweated heavily in the stable, when a dog howled at night, with its head lowered."
36,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, with no stops in between."
37,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train journey, we always played the same game: We stood with our backs to the windows at the opposite train doors, Martin closed his eyes, and I looked out of the window of the train door that was behind Martin."
38,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first grade, I listed for Martin everything that I saw during the trip, and Martin tried to learn it all by heart."
39,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That went very well, so that in the second year of school I no longer mentioned anything and Martin, with his back to the window and eyes closed, could almost recite everything that I saw through the fogged train window. ""Wire factory,"" he said, at precisely the moment when we passed by the wire factory."
40,"""Jetzt Feld. Weide.","""Now field. Pasture."""
41,Das Gehöft vom verrückten Hassel.,The estate of the crazy Hassel.
42,Wiese.,Meadow.
43,Wald.,Forest.
44,Wald. Hochsitz eins.,Forest. Hunting stand one.
45,Feld. Wald. Wiese.,Field. Forest. Meadow.
46,"Weide, Weide.","Willow, willow."
47,Reifenfabrik.,Tire factory.
48,Dorf. Weide.,Village. Pasture.
49,Feld. Hochsitz zwei.,Field. High seat two.
50,Waldstück.,Patch of forest.
51,"Hof. Feld. Wald. Hochsitz drei. Dorf.""","Court. Field. Forest. High seat three. Village."""
52,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been?"" Selma said, adding that one could hardly mistake an okapi for any other animal."
53,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""But,"" I said, ""it could have been a deformed cow, a misshapen giraffe, a freak of nature. And the stripes and rust color, one couldn't really make out those details in the dark; everything is rather blurry at night."""
54,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That is nonsense,"" Selma said, rubbing her forehead. ""Unfortunately, that is nonsense, Luise."""
55,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She put a slice of cheese on the bread, folded it together, and put it in my lunchbox."
56,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you had that dream?"""
57,"""Gegen drei Uhr"", sagte Selma.","""About three o'clock,"" said Selma."
58,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She was startled when the image of the okapi disappeared; sitting up in bed, she had woken up and stared at her nightgown, which she had just been wearing in her dream on the Uhlheck, and then at the alarm clock."
59,Drei Uhr.,Three o'clock.
60,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take it so seriously,"" said Selma, but she said it like a TV detective who doesn't take an anonymous letter too seriously."
61,"""Was ist denn?"", fragte ich.","""What is it?"" I asked."
62,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma chirped, opened the fridge, took out a package of sliced cheese and liverwurst, and swung them through the air."
63,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your sandwich for school today?"" she trilled."
64,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Mäuselchen,"" she cooed after me, and the cooing and ""Mäuselchen"" were truly alarming."
65,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said. ""What's the matter?"""
66,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma trilled, ""I told you so."""
67,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and because she was still fidgeting, she accidentally knocked the cheese off the counter with her wrist."
68,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma now held still and looked down at the package of cheese as if it were something precious that had shattered into a thousand pieces.
69,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards, so we were convinced that the dream of an okapi and death were definitely connected."
70,Unser Verstand funktioniert so.,Our mind works like that.
71,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",He can quickly make the most disparate things belong together tightly.
72,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or deposit bottles and Christmas trees."
73,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me stories at the edge of the bed with happy endings."
74,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was little, I would always grasp her wrist after the stories, place my thumb on her pulse, and imagine that the whole world did everything in rhythm to Selma's heartbeat."
75,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin lifting weights, Elsbeth cutting her hedge, the retailer stocking juice packs, my mother stacking pine branches one on top of another, my father stamping prescriptions - and all of them doing it in perfect synchronization with Selma's heartbeat."
76,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I had always fallen asleep reliably over that, but now, at ten years old, Selma found that I was too old for it."
