id,source,translation
47,"To bardzo niedobrze, że nie nosicie.",それを身につけていないのは、とても良くないことです。
48,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",肉屋もまた、短剣のように長い包丁を引き抜いた。
49,"Tamci dwaj postąpili do przodu, unosząc pałki.",その二人は前に進み、棒を振り上げた。
50,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",「僕は運ばなくてもいいよ」その見知らぬ人は、身じろぎもしなかった。
51,Moja broń chodzi za mną.,私の武器が私の後を追っている。
52,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟から、柔らかく確実な一歩で、二人の若い女性が出てきた。
53,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",その群衆はすぐに分かれ、後退し、希薄になった。
54,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",二人の女子は笑顔を浮かべ、歯を見せながら目を細め、それに続いて耳の方向へ広がる大きな青い入れ墨の帯が描かれていた。
55,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",強靭な太ももの筋肉がリンクスの皮で覆われた腰からはみ出し、また裸の丸い肩から針金網の手袋までが見えていた。
56,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",肩を覆っている鎖帷子からも、刀の柄が突き出ていた。
57,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",にきび面はゆっくりと、非常にゆっくりと膝を曲げ、地面にナイフを落とした。
58,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",がれきの穴から石がガラガラと音を立て、その後デコボコした壁に掴まった手が闇から現れた。
59,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",手の後ろには、白くて煉瓦粉で塗られた髪の頭、青白い顔、肩から突き出る剣の柄が次々と現れた。
60,Tłum zaszemrał.,群衆がざわついた。
61,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",白髪の老人は丸まって穴から奇妙な形の、奇抜な体を引っ張り出す、血に浸した塵にうもれたこのふくよかな体。
62,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",長いトカゲの尾をつかんでいた怪物を、彼は一言も言わずに太った村長の足元に投げつけた。
63,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",村長は飛び退き、倒れた壁の一部に足を取られました。彼は湾曲した鳥のようなくちばし、膜状の翼、そして鱗に覆われた手足にある鎌状の爪を見つめていました。
64,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",かつては紅色だったが、現在は汚れて赤褐色となっているふくれた喉仏。
65,"Na szkliste, wpadnięte oczy.",ガラスのような、くぼんだ目に。
66,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",「ここにバジリスクがいる」と白髪の男性は言って、ズボンからほこりを落とした。
67,Zgodnie z umową.,契約通りに。
68,"Moje dwieście lintarów, jeśli łaska.",私の200リンタール、もしくれられるなら。
69,"Uczciwych lintarów, mało oberżniętych.",正直な訴訟手続きを行う人々、ほとんど酔っ払っていない人々。
70,"Sprawdzę, uprzedzam.",確認します、だから言っておく。
71,Wójt drżącymi dłońmi wysupłał sakiewkę.,役場の人は、震える手で財布を取り出しました。
72,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男は見回し、一瞬、きれいではないものに目が留まり、足元に落ちているナイフを見つけました。
73,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",彼は茶色のチュニックを着た男と、リスの皮をまとった女性たちを見つめた。
74,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",「これでもくれ」と彼は震える村長の手から紙巻き煙草を取り出しながら、いつも通り言った。
75,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",あなた方のために、僅かな報酬で自分の命を危険にさらしている。それなのにあなた方は私の持ち物を物色している。
76,"Nigdy się, zaraza z wami, nie zmienicie.",あんたたちは、この野郎、一体全体どうして変わることができないんだ。
77,"Nie ruszone zamamrotał rzeźnik, cofając się.",「手を付けてない」と、肉屋はつぶやきながら退いた。
78,Tamci z pałkami już dawno wtopili się w tłum.,あの棒を持った者たちはとっくに群衆に溶け込んでしまっていた。
79,"Nie ruszone wasze rzeczy, panie.",あなたの持ち物はそのままですよ、旦那さん。
80,Wielcem rad białowłosy uśmiechnął się.,白髪の男は、非常に嬉しそうに微笑んだ。
81,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.",その微笑みを見て、青ざめた顔に咲き誇るかのような開く傷痍に、人々はすぐに散らばり始めた。
82,"I dlatego, bratku, ty też nie będziesz ruszony.",だから、兄弟よ、あなたもまた動揺することはないだろう。
83,Odejdź w pokoju.,平和に去りなさい。
84,Ale odejdź prędko.,でも、すぐに出て行ってください。
