id,source,translation
25,"Je ne reconnais pas cette frappe légère, petite, discrète.",その軽く、小さく、控えめな叩きつけを私は認めません。
26,Petite main.,小さな手。
27,Entrez.,入ってください。
28,Elle entre.,彼女が入ってきます。
29,Je ne l'ai jamais vue.,私は彼女を一度も見たことがありません。
30,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",すぐに、私は懐かしい気持ちが押し寄せてきた。家がまだ小さかった頃、廊下で女の子たちを彼女たちのふくらはぎで見分けていた時代の懐かしさだ。
31,Elle a une bonne tête.,彼女は頭がいい。
32,"Vu son regard étonné, la mienne doit être un rien froissée.",彼の驚いた表情から察するに、私の顔も少しゆがんでいるはずだ。
33,"Des marques rouges de la manche de ma veste sur ma joue, sans doute.",おそらく私の頬には、私のジャケットの袖からついた赤い痕があるでしょう。
34,Je vous dérange?,おじゃましませんか？
35,"Je survivrai à votre passage, Mademoiselle.",あなたの通り過ぎを生き延びるでしょう、お嬢さん。
36,Qui êtes-vous?,あなたは誰ですか？
37,"Ben, je suis la stagiaire!",ええと、わたしはインターンです！
38,Dans quel service?,どの部署ですか？
39,On ne me l'a pas dit.,私には言われていない。
40,"Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents.",インターン生たちは、たくさんの仕事をこなすので、多能性が求められるんですよ。
41,Vous voulez une augmentation?,昇給を求めているのですか？
42,"Non, je ne gagne rien.",いいえ、私は何も得ません。
43,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",彼女は髪が結構乱れているように思えます。それにジーンズは穴だらけで、色もかなりある。
44,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小柄で、黒い目があり、愛想も良くて、しかし美しいかどうかは言い難い。
45,Je ne sais plus lire ces filles-là non plus.,私はもうそれらの女の子たちの気持ちを読むことができません。
46,Elle est vive.,彼女は活発です。
47,Normale Sup?,ノルマル・スペ (Normale Sup)
48,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,一年に千人ものガストン・ガリマールを生み出し、その後粉々に砕くための書籍の製造機？
49,Alors qu'est-ce que vous faites ici?,ここで何をしているんですか？
50,J'aime bien les livres aussi!,本も好きです！
51,Et puis il y avait une place.,そして、場所があった。
52,On doit faire un stage en entreprise.,企業でインターンシップを行わなければなりません。
53,Obligatoire.,必要。
54,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",放っておいたら失礼かもしれませんが、私のオフィスで何をなさっているのですか？
55,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",それは大物のミュニエ氏から私に告げられたことです。
56,Le grand patron? Meunier?,大物のボス？ムニエールさんですか？
57,Vous ne le connaissez pas?,知りませんか？
58,Trop bien.,とてもよいです。
59,"Non, gestion d'entreprises culturelles.",いいえ、文化関連企業の管理です。
60,Vraiment? Et vous voulez gérer l'édition?,本当ですか？そして、編集をするつもりなのですか？
61,Je vous souhaite bonne chance.,幸運をお祈りします。
62,Je préférerais organiser des concerts.,コンサートを企画する方が良いです。
63,Asseyez-vous.,座ってください。
64,"Il faut que j'y aille, c'est vendredi.",行かなければなりません、今日は金曜日です。
65,Il est tard.,もう遅い。
66,Cinq minutes.,5分間。
67,Vous voulez organiser des concerts?,コンサートを企画したいですか？
68,"Oui, c'est bien, la musique.",はい、音楽です。
69,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、少しのくつろぎや高揚感を求めて、足をクロスして座っていた。脳に血液を送るために。しかし最近ではますます頭をその上に置くことが多くなってきた。特に夜、特に金曜日の夜はそうだ。
70,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",私は開いた原稿の上で腕を組み、頭を乗せます。前腕に額、テキストに頬が触れるようにします。
71,Le bois du bureau amplifie les battements de mon cœur.,書斎の木材が私の心臓の鼓動を増幅する。
72,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,アール・デコの古い家具は感情や疲労をうまく伝えます。
73,Ruhlman?,ルールマンさん？
74,Leleu?,ルルーですか？
75,Il en a tant vu.,彼はたくさん見てきた。
76,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は聞く。金曜の老いぼれの心、家の静寂に響く古い心を。
77,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",今、みんな帰ってしまった。私だけが船内に残り、疲れ果てている。週末に持ち帰る必要のある原稿の山を整理する勇気がないからだ。
78,Comme chaque vendredi.,毎週金曜日と同じく。
79,Alors vous savez.,それではわかりますね。
80,C'est lui qui m'a dit de vous apporter ça.,その男性が私にこれを持ってくるようにと言った。
81,"Et qu'est-ce que c'est, ça?",それは何ですか？
82,"Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",まあ、それは電子書籍リーダー、eBook、iPadか何かだね。
83,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼は週末のために、すべての原稿をそれに入れたと言っていました。そして、それであなたにとっては重さが軽くなるだろうとも言っていました。
84,Vous voulez que je vous explique?,説明をしてほしいですか？
85,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",見てください、あなたの原稿がすべて表示される画面みたいです。
86,Ils sont sur l'étagère virtuelle en faux-vrai bois.,それらは仮想の木製の棚にあります。
87,Vous les touchez et ils s'ouvrent.,彼らに触れると、それが開く。
88,Il y en a un paquet.,たくさんあります。
89,Vous n'allez jamais lire tout ça en deux jours!,2日でこれをすべて読むわけがありません！
90,"Regardez, le texte s'ouvre.",見てください、テキストが開かれます。
