id,source,translation
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy moja siostra została znormalnie zdyscyplinowana przez naszą matkę, podeszłam do mamy i zapytałam: ""Dlaczego się gniewasz?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Gdy skończyło się pouczanie, zaczęte przez moje pytanie do matki, siostra zawsze dziękowała mi, jakby czuła, że ją obroniłam."
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Nigdy nie byłem specjalnie zainteresowany słodyczami czy zabawkami, więc często oddawałem je mojej młodszej siostrze."
14,そのため、妹はいつも私についてまわっていた。,Moja siostra zawsze chodziła za mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato, wiem, że lubisz japońskie szaszłyki z kurczaka, więc upieczemy to i zjemy dzisiaj""."" Kiedy powtórzyłem to głośniej i wyraźniej, moja matka zdawała się przestraszona. Inna matka obok też chyba była zdziwiona, bo jej oczy, nozdrza i usta otworzyły się na raz."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Zaraz miałam się roześmiać na jego minę, ale zauważyłam, że mocno się przygląda moim rękom. Podsunęło mi to myśl, że jedna para rąk mu nie wystarczy."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam przynieść więcej?"" Ledwie spojrzała na wróble krzątające się w pobliżu, gdy jej matka, jakby nagle do siebie wróciła, zawołała desperackim tonem ""Keiko!"""
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,– Zróbmy małemu ptaszku grób i go pochowajmy.
19,ほら、皆も泣いてるよ。,"Spójrz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Smutno, kiedy przyjaciel umiera, prawda?"
21,ね、かわいそうでしょう？」,Nie jest mi go żal?
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież już nie żyje."" Na moje pytanie, mama zaniemówiła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko zapakowałem puszkę kawy, papierosy i hot doga do małej torebki."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie, mężczyzna grzebiący monetami w kieszeni nagle zanurzył rękę w kieszeń na piersi, jakby coś mu przyszło do głowy."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego gestów natychmiast zrozumiałem, że zamierza zapłacić elektronicznym portfelem."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witaj, dzień dobry!"" Z uśmiechem przyjąłem puszke kawy, którą podał mi mężczyzna."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""A, i jeszcze jeden papieros numer pięć"". ""Rozumiem"". Szybko wyciągnął Marlboro Light Menthol i zeskanował je przy kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku przez dotknięcie ekranu."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymałam ruchy palca na ekranie, widząc, jak jego wzrok powoli przechodzi do gabloty z fast-foodem."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Mogę coś podać?"" - można by zapytać, ale jeżeli wygląda na to, że klient nie jest pewien czy coś kupić, wolę mu dać trochę przestrzeni i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Na dźwięk drobnych monet, obróciłem się i spojrzałem na kasę."
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy bawią się drobnymi w dłoniach lub w kieszeni, często zamierzają szybko kupić papierosy lub gazetę i wrócić, więc są bardzo wrażliwi na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, widziałem mężczyznę zbliżającego się do kasy z puszką kawy w jednej ręce, a drugą schowaną w kieszeni."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przesuwa się po sklepie, wciska się za ladę kasy i czeka na klientów, starając się ich nie zatrzymywać."
35,コンビニエンスストアは、音で満ちている。,Sklepik osiedlowy jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka sygnalizującego wejście klienta, przenikanie do środka sklepu śpiewu idola reklamującego nowe produkty."
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk skanowania kodów kreskowych na dźwięk wezwania sprzedawcy.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk rzeczy wkładanych do koszyka, szelest torby na chleb, stukot obcasów przechadzających się po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się miesza, tworząc ""dźwięk sklepu"" i ciągle dotyka moje bębenki."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, prawdopodobnie z powodu częstych spotkań w miejscowości, mają identyczne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie widać to było, kiedy jadły słodycze: obie z umalowanymi paznokciami łamały ciasteczka na małe kawałki i podawały sobie do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? – próbowałem sobie przypomnieć, ale moje wspomnienia były mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Myślę, że małe nawyki i gesty, które zauważyłem podczas naszego ostatniego spotkania, mogły już gdzieś uciec."
