id,source,translation
15,"Er war sicher, dass der Tod ihm das Leben nicht entreißen, sondern behutsam aus der Hand nehmen würde.","He was certain that death would not steal his life away, but gently take it from his hand."
16,"Er stellte sich vor, wie der Tod vorsichtig anklopfte, die Tür nur einen Spalt öffnete und ""Darf ich""? fragte, was Bauer Häubel natürlich bejahen würde.","He imagined death knocking gently, opening the door just a crack, and asking ""May I come in?"" – a request that Farmer Häubel would of course accept."
17,"""Selbstverständlich"", würde Bauer Häubel sagen, ""treten Sie doch ein"", und der Tod würde eintreten.","""Of course,"" Farmer Häubel would say, ""come on in,"" and death would arrive."
18,"Er würde sich an Bauer Häubels Bett stellen und fragen: ""Passt es Ihnen jetzt?","He would go to Farmer Häubel's bed and ask, ""Is it fitting for you now?"""
19,"Ich kann sonst auch zu einem späteren Zeitpunkt vorbeikommen"".",I can also come at a later time if necessary.
20,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would sit up and say, ""No, no, it suits me just fine. Let's not postpone it again; who knows when you'll be able to arrange it again?"" And Death would sit down on the chair already prepared at the head of the table."
21,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which, Bauer Häubel knew, wouldn't bother him at all, and then place a hand on Bauer Häubel's eyes."
22,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The people in the village were worried, it could be seen on their faces, even though most of them tried not to show it."
23,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, a few hours after Selma's dream, the people in the village were moving as if black ice had formed on every road, not only outside but also inside the houses: black ice in the kitchens and living rooms."
24,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed, and even the objects they handled were highly inflammable."
25,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long, they suspected their own lives and, to the extent possible, those of others."
26,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","They kept looking back to see if someone would jump on them with a murderous intent, someone who had lost their mind and thus had nothing significant left to lose. And they quickly looked forward again because someone without a mind could also launch a frontal attack."
27,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up, to exclude falling roof tiles, branches or heavy lampshades."
28,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.","They avoided all animals because, they believed, it could break out of them faster than humans."
29,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They avoided the gentle cows, who might kick today; they avoided the dogs, even the very old ones who could barely stand but might still go for their throats today."
30,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On such days, anything was possible; even aged dachshunds could bite your throat – after all, that wasn't much stranger than an okapi."
31,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Except for Selma's sister-in-law Elsbeth, the people in the village were mostly not superstitious."
32,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf:",They carelessly did all the things that one should not do according to superstition.
33,"Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They sat calmly under wall clocks, even though it is believed that one can die from superstition. They slept with their heads towards the door, even though, according to superstition, that means you will soon be carried out feet first through the same door."
34,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung laundry between Christmas and New Year's, which, as Elsbeth warned, is considered in superstition to be equivalent to suicide or aiding in murder."
35,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They did not get scared when the owl called at night, when a horse sweated heavily in the stable, or when a dog howled at night with its head lowered."
36,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, with no stops in between."
37,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train ride, we always played the same game: we stood with our backs to the windows at the opposite train doors, Martin closed his eyes, and I looked out of the window of the train door behind Martin."
38,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first class, I listed for Martin everything I saw during the journey, and Martin tried to memorize it all."
39,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That went very well, so that in the second year of school I didn't have to list anything anymore, and Martin, with his back to the window and his eyes closed, could almost recite everything I saw through the fogged train window: ""Wire factory,"" he said, just as we were passing the wire factory."
40,"""Jetzt Feld. Weide.","""Now field. Pasture."""
41,Das Gehöft vom verrückten Hassel.,The farm of the crazy Hassel.
42,Wiese.,Meadow.
43,Wald.,Forest.
44,Wald. Hochsitz eins.,Forest. High seat one.
45,Feld. Wald. Wiese.,Field. Forest. Meadow.
46,"Weide, Weide.","Willow, willow."
47,Reifenfabrik.,Tire factory.
48,Dorf. Weide.,Village. Pasture.
49,Feld. Hochsitz zwei.,Field. High seat two.
50,Waldstück.,Piece of forest.
51,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Court. Field. Forest. Elevated stand number three. Village.
52,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been?"" said Selma, adding that an okapi is difficult to mistake for any other animal."
53,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""But,"" I said, ""it could have been a deformed cow, a poorly assembled giraffe, a freak of nature. And the stripes and the reddish-brown coloration, well, you can't really make out those details clearly at night; everything is quite blurry then."""
54,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" Selma said, rubbing her forehead. ""Unfortunately, that's just nonsense, Luise."""
55,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She put a slice of cheese on the bread, folded it together, and placed it in my lunch box."
56,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you had that dream?"""
57,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" said Selma."
58,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She was startled, after the image of the okapi had receded, she had woken up sitting upright in bed and had stared at her nightgown, in which she had just been standing on the Uhlheck in her dream, and then at the alarm clock."
59,Drei Uhr.,Three o'clock.
60,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take it too seriously,"" Selma said, but she said it like a television detective who doesn't take an anonymous letter too seriously."
61,"""Was ist denn?"", fragte ich.","""What's the matter?"" I asked."
62,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma trilled, opening the refrigerator, fetching a package of sliced cheese and liverwurst, and waving them through the air."
63,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your sandwich for school today?"" she trilled."
64,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she sang after me, and the singing and the little mouse were truly alarming."
65,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said. ""What's the matter?"""
66,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma trilled. ""Didn't I say so?"""
67,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and because she was still fidgeting, she accidentally knocked the cheese off the counter with her wrist."
68,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma now kept quiet and looked down at the package of cheese as if it were something precious that had shattered into a thousand pieces.
69,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards. That's why we were convinced that the dream of an okapi and death were definitely connected to each other."
70,Unser Verstand funktioniert so.,Our mind works like this.
71,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",He can ensure within the shortest amount of time that the most divergent things belong together.
72,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or deposit bottles and fir trees."
73,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me stories with happy endings at the edge of the bed."
74,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was little, after each story I would always take hold of her wrist, place my thumb on her pulse, and imagine that the entire world moved to the rhythm of Selma's heartbeat."
75,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin lifting weights, Elsbeth trimming her hedge, the retailer stocking juice bags, my mother stacking fir branches on top of each other, my father stamping prescriptions – and they were all doing it exactly in Selma's heartbeat."
76,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I had always fallen asleep reliably over that, but now, at ten years old, Selma found that I was too old for it."
