id,source,translation
14,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","Rosnące niezadowolenie handlu z jego nowymi hasłami, ""inicjatywa"", ""dynamika"", wstrząsało monotonną codziennością miast."
15,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.","Między festynem a kiermaszem, Komercyjny Kwartal zagościł jako wiosenny rytuał."
16,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.","Na ulicach centrum, z głośników ryczały zachęty do zakupów przeplatane piosenkami Annie Cordy i Eddiego Constantine'a, aby wygrać Simcę lub jadalnię."
17,"Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio.","Na podium na placu ratusza, miejscowy prowadzący bawił widzów dowcipami Rogera Nicolasa i Jeana Richarda, gromadził kandydatów do gry ""Brochette"" lub ""Double or Nothing"", jak w radiu."
18,Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce.,Siedząca w kącie na podium Królowa Handlu majestatycznie zasiadała pod swoją koroną.
19,La marchandise avançait sous les couleurs de la fête.,Towar sunął naprzód w barwach święta.
20,"Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","Ludzie mówili ""wszystko się zmienia"" albo ""nie można zagnieździć się w jednym miejscu, głupieje się, siedząc w domu""."
21,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","Z ręki do ręki przechodziły zbrązowiałe zdjęcia, których tylne strony poplamione były przez wszystkie palce, które trzymały je podczas innych posiłków, mieszanką kawy i tłuszczu stopionego w niezdefiniowany kolor."
22,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","Wśród poważnych i sztywnych nowożeńców, gości weselnych ustawionych w kilku rzędach wzdłuż ściany, nie można było rozpoznać ani krewnych, ani nikogo innego."
23,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","To, co widziało się w niemowlęciu o nieokreślonej płci, na wpół nagim, leżącym na poduszce, to także nie było ""ja"", ale ktoś inny - istota należąca do cichego i niedostępnego czasu."
24,Récit familial et récit social c'est tout un.,Opowieść rodzinna i społeczna to jedno i to samo.
25,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","Głosy gości wyznaczały granice młodości: wieś i gospodarstwa, gdzie od niepamiętnych czasów mężczyźni pracowali jako parobcy, a dziewczęta jako służące; fabryka, w której wszyscy się spotkali, przeszli przez życie i pobrali się; małe sklepy, do których dostały się najbardziej ambitne osoby."
26,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","Opowiadały historie bez osobistych wydarzeń, poza narodzinami, małżeństwami i pogrzebami, bez podróży poza regiment do odległego garnizonu, życia zajętego pracą, jej trudnościami i wyeksploatowaniem, zagrożeniem alkoholem."
27,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.","Szkoła była niczym mityczne tło, krótkim złotym wiekiem, w którym surowym bogiem był nauczyciel ze swoją stalową linijką, którą uderzał po palcach."
28,La frénésie qui avait suivi la Libération s'estompait.,"Szał, który wybuchł po Wyzwoleniu, zaczął zanikać."
29,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,"Wtedy ludzie myśleli tylko o wyjściu, a świat pełen był pragnień do natychmiastowego zaspokojenia."
30,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Wszystko, co było pierwszym razem od czasu wojny, wywoływało pęd, banany, bilety do Loterii Narodowej, fajerwerki."
31,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Całymi dzielnicami, od babci podtrzymywanej przez córki po niemowlę w wózku, ludzie zbiegali się na jarmark, do pochodu ze świecami czy do cyrku Bouglione, gdzie omal nie zostali podeptani w tłoku."
32,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,"Ruszyli tłumem, modląc się i śpiewając, na drogę, aby przywitać figurę Matki Bożej z Boulogne i następnego dnia odprowadzić ją na kilometrach."
33,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.","Świeckie czy religijne, każda okazja była dla nich dobra, aby być na zewnątrz razem, jakby chcieli kontynuować zbiorowe życie."
34,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages.","W niedzielę wieczorem, autobusy wracały z morza pełne wysokich młodzieńców w szortach, którzy śpiewali na całe gardło, wspinali się na dach bagażowy."
35,Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.,Psy chodziły luzem i pariły się na środku ulicy.
36,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","Dzieci nie słuchały i spieszyły się, aby opuścić stół, jak tylko otrzymały na to pozwolenie, korzystając z ogólnej dobroduszności świątecznych dni, aby oddać się zabawom zabronionym, skakać na łóżkach i huśtać się do góry nogami."
37,Mais ils retenaient tout.,Lecz zatrzymywali wszystko.
38,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Obok cudownego czasu, którego przez długi czas nie potrafili ułożyć w kolejność, Upadek, Eksodus, Okupacja, Lądowanie, Zwycięstwo - bezimienny czas dorastania wydawał im się szary i nijaki."
39,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.","Żałowali, że nie byli jeszcze na świecie lub dopiero się narodzili kiedy powinni ruszyć w drogę przyłączając się do kohorty i spać na słomie jak cyganie."
40,De ce temps non vécu ils garderaient le regret tenace.,Z tego nieprzeżytego czasu zachowaliby uporczywe żal.
41,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,"Pamięć innych nakładała na nich tajemniczy stesknić za tym okresem, który tak niewiele im umknął, oraz nadzieję, że kiedyś go doświadczą."
42,Les garçons étaient fiers de partir au régiment et on les trouvait beaux en soldats.,"Chłopcy byli dumni z wstępowania do regimentu, a wszyscy uważali, że wyglądają dobrze jako żołnierze."
43,"Le soir du conseil de révision, ils faisaient la tournée des cafés pour célébrer la gloire d'être reconnus comme de vrais hommes.","Wieczorem po radzie poborowej obchodzili kawiarnie, by świętować chwałę bycia uznawanymi za prawdziwych mężczyzn."
44,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.",Przed przybyciem regimentu byli jeszcze dziećmi i nie mieli nic do zaoferowania na rynku pracy czy małżeńskim.
45,"Après, ils pourraient avoir une femme et des enfants.",Potem mogliby mieć żonę i dzieci.
46,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,"Mundury, które nosili wokół dzielnicy podczas urlopów, otulały ich patriotycznym pięknem i wirtualnym poświęceniem."
47,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","Cień zwycięskich wojowników, żołnierzy GI, unosił się wokół nich."
48,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.","Szorstki materiał bluzy, który dotykałeś wspinając się na palce, aby ich pocałować, uwydatniał absolutny podział między światem mężczyzn a kobiet."
49,À les voir on éprouvait un sentiment d'héroïsme.,"Patrząc na nich, odczuwało się poczucie heroizmu."
50,"Une autre photo, signée du même photographe mais le papier du livret est plus ordinaire et le liseré d'or a disparu —, sans doute vouée à la même distribution familiale, montre une petite fille d'environ quatre ans, sérieuse, presque triste malgré une bonne bouille rebondie sous des cheveux courts, séparés par une raie au milieu et tirés en arrière par des barrettes auxquelles sont attachés des rubans, comme des papillons.","Inne zdjęcie, podpisane przez tego samego fotografa, ale papier w albumie jest zwyklejszy i pozłacane obramowanie zniknęło - prawdopodobnie przeznaczone do tej samej dystrybucji rodzinnej, pokazuje małą dziewczynkę o poważnym niemal smutnym wyrazie twarzy mimo słodkiej pulchnej buzi. Jej krótkie włosy są rozdzielone środkowym przedziałkiem i zaczesane do tyłu za pomocą spinek do których przyczepione są wstążki, niczym motyle."
51,"La main gauche repose sur la même table sculptée, entièrement visible, de style Louis XVI.","Lewa ręka spoczywa na tej samej, całkowicie widocznej, rzeźbionej stole w stylu Ludwika XVI."
52,"Elle apparaît boudinée dans son corsage, sa jupe à bretelles remonte par-devant à cause d'un ventre proéminent, peut-être signe de rachitisme (1944, environ).","Wygląda wypchana w swoim gorsecie, jej spódnica na szelkach podciągnięta z przodu z powodu wystającego brzucha, być może istotnym znakiem krzywicy (około 1944 rok)."
53,"Deux autres petites photos à bords dentelés, datant vraisemblablement de la même année, montrent la même enfant, mais plus menue, dans une robe à volants et manches ballon.","Dwie inne małe zdjęcia o koronkowych brzegach, prawdopodobnie z tego samego roku, pokazują to samo dziecko, ale szczuplejsze, w sukience z falbanami i balonowymi rękawami."
54,"Sur la première, elle se blottit de façon espiègle contre une femme au corps massif, d'un seul tenant dans une robe à larges rayures, les cheveux relevés en gros rouleaux.","Na pierwszym zdjęciu, przebiegle przyciskała się do kobiety o masywnej budowie ciała, ubranej w szerokopaskową suknię, z włosami podniesionymi w grube wałki."
55,"Sur l'autre, elle lève le poing gauche, le droit est retenu par la main d'un homme, grand, en veste claire et pantalon à pinces, à la posture nonchalante.","Na drugim, podnosi lewą pięść, prawą rękę trzyma mężczyzna, wysoki, w jasnej marynarce i spodniach z kantem, o nonzalanckiej postawie."
56,"Les deux photos ont été prises le même jour devant un muret surmonté d'une bordure de fleurs, dans une cour pavée.","Obie fotografie zostały zrobione tego samego dnia przed niskim murem, na którym rosną kwiaty, na brukowanym dziedzińcu."
57,Au-dessus des têtes passe une corde à linge sur laquelle une épingle est restée accrochée.,"Nad głowami przechodzi sznur do bielizny, na którym utknęła spinaczka."
