id,source,translation
19,"Zaoszczędziliście grosza, wójcie dodał pryszczaty.",「君たち、一銭でもお金を節約したんだろうな。」と、かゆいニキビ面の町長が付け加えた。
20,Bo i płacić za bazyliszka nie ma komu.,バジリスクのために誰が支払いをするのかない。
21,Idźcie tedy spokojnie do dom.,静かに家に帰りなさい。
22,"A konia i dobytek czarownika my weźmiemy, żal dać przepadać dobru.",馬と魔法使いの財産を持ち去ってしまおう、この宝を無駄にするのはもったいない。
23,Ano powiedział rzeźnik.,「そうだ、肉屋が言ったんだ」
24,"Sielna klacz, a i juki nieźle wypchane.",強靭なメス馬で、頬にはふっくらとしたものが詰まっていた。
25,"Zajrzyjmy, co w środku.",中をのぞいてみましょう。
26,Jakże tak?,どうしてそうなるんだろう？
27,Coście?,何だと？
28,"Milczcie, wójcie, i nie mieszajcie się, bo guza złapiecie ostrzegł pryszczaty.",黙っていろ、坊やたち。口出ししちゃだめだよ、それじゃあニキビ面もやられるぞ、ってデブに警告された。
29,Sielna klacz powtórzył rzeźnik.,"""シェスナ婆さんの雌馬が繰り返した。"""
30,"Zostaw tego konia w spokoju, kochasiu.",その馬を放っておいてくれ、愛しい人よ。
31,"Rzeźnik odwrócił się wolno w stronę obcego przybysza, który wyszedł zza załomu muru, zza pleców ludzi, zgromadzonych dookoła wejścia do lochu.",肉屋は徐々に外国人の方へと振り返り、壁の角から現れた、入口周辺に集まっている人々の背後から現れた、その他の見知らぬ訪問者を見た。
32,"Obcy miał kędzierzawe, gęste, kasztanowate włosy, brunatną tunikę na watowanym kaftanie, wysokie, jeździeckie buty.",見知らぬ人は、うねった濃い栗色の髪、キルティングジャケットに茶色のチュニック、高い乗馬用ブーツを履いていた。
33,I żadnej broni.,そして、いかなる武器もなかった。
34,"Odejdź od konia powtórzył, uśmiechając się zjadliwie.",彼は皮肉な笑みを浮かべながら、「馬から離れろ」と繰り返した。
35,Jakże to?,それはどういうことですか？
36,"Cudzy koń, cudze juki, cudza własność, a ty podnosisz na nie swoje kaprawe oczka, wyciągasz ku nim parszywą łapę?",他人の馬、他人の綱、他人の所有物だし、お前はそれらに自分の汚らしい瞳を向けて手を伸ばすつもりなんだ？
37,Godzi się tak?,それで合意しますか？
38,"Pryszczaty, powoli wsuwając rękę za pazuchę kurty, spojrzał na rzeźnika.",ニキビだらけの彼はゆっくりとコートの脇に手を差し込んで、肉屋を見つめた。
39,"Rzeźnik kiwnął głową, skinął w stronę grupy, z której wyszło jeszcze dwu, krępych, krótko ostrzyżonych.",屠殺人は頷き、グループの方へ指さし、そこからもう2人が出てきた。二人はがっしりとした体格で短く刈られた髪だった。
40,"Obaj mieli pałki, takie, jakimi w rzeźni głuszy się zwierzęta.",二人とも、肉屋で動物を虐待するために使うような棒を持っていた。
41,"Ktoście to niby spytał pryszczaty, nie wyjmując ręki zza pazuchy żeby nam prawic, co się godzi, a co nie?",それを、君のようなにきび面が指先を脇から差し出さずに、「何が許されて、何が許されないか」って質問したんだ？
42,"Nic ci do tego, kochasiu.",お前には関係ないよ、愛しい人。
43,Broni nie nosicie.,武器を持っていない。
44,Prawda obcy uśmiechnął się jeszcze zjadliwiej.,真実の他者はますます皮肉っぽく微笑んだ。
45,Nie nosze.,持っていません。
46,"To niedobrze pryszczaty wyjął rękę zza pazuchy, razem z długim nożem.",にきびだらけの男が腕を脇から出して、長いナイフと一緒に取り出した。
47,"To bardzo niedobrze, że nie nosicie.",非常に困っているのは、あなたが着ていないことです。
48,"Rzeźnik też wyciągnął nóż, długi jak kordelas.",精肉屋もナイフを抜き出し、刀のように長かった。
49,"Tamci dwaj postąpili do przodu, unosząc pałki.",彼らの2人は、棒を持ち上げながら前に進んでいった。
50,"Nie muszę nosić rzekł obcy, nie ruszając się z miejsca.",場所を動かずに、見知らぬ人が言った。「私は持つ必要はない」
51,Moja broń chodzi za mną.,私の武器は私に続いている。
52,"Zza ruin wyszły, stąpając miękkim, pewnym krokiem, dwie młode dziewczyny.",廃墟の向こうから、柔らかな確かな足取りで、二人の若い女性が現れた。
53,"Tłumek natychmiast rozstąpił się, cofnął, przerzedził.",群衆はすぐに分かれて、後ろ退き、ゆるんだ。
54,"Obie dziewczyny uśmiechały się, błyskając zębami, mrużąc oczy, od kącików których biegły ku uszom szerokie, sine pasy tatuażu.",両方の女の子が歯を見せて微笑みながら、目を瞑り、鮮明かつ広範囲に入れ墨で水玉模様が耳にかけられた青い帯が走っていることを示した。
55,"Mięśnie grały na mocnych udach widocznych spod rysich skór otaczających biodra, na nagich, krągłych ramionach powyżej rękawic z kolczej siatki.",太ももの筋肉が、皮膚を包み込む赤茶けた皮膚の下から見える強靭な太ももで蠢き、針金網のグローブより上にある裸の丸い肩で表現されていた。
56,"Sponad barków, też osłoniętych kolczugą, sterczały rękojeści szabel.",肩を覆うようにしてチェーンメールで守られた腕も、刀の柄が突き出ていた。
57,"Pryszczaty wolno, wolniutko zgiął kolana, upuścił nóż na ziemie.",プツンとした棒状に放屁し、ゆっくりと膝を曲げて包丁を地面に落とした。
58,"Z dziury w rumowisku rozległ się grzechot kamieni, chrobot, po czym z ciemności wynurzyły się dłonie wczepione w poszczerbiony skraj muru.",ゴミの穴から石のカラカラという音、ガタンという鳴き声が聞こえ、その後、欠けた壁の端に掴まっている手が闇から現れた。
59,"Za dłońmi pojawiły się kolejno głowa o białych, przyprószonych ceglanym miałem włosach, blada twarz, rękojeść miecza, wystająca znad ramienia.",その後ろに白くてレンガ色に粉を吹かれた髪の毛の頭、青白い顔、剣の柄が現れた。
60,Tłum zaszemrał.,群衆がざわめき出した。
61,"Białowłosy, garbiąc się, wytaszczył z dziury dziwaczny kształt, cudaczne cielsko, utytłane w pyle przesiąkniętym krwią.",茶髪が腰を曲げながら、奇妙な形のものを穴から引っ張り出した。奇怪な体、血にまみれた塵だらけの身体だ。
62,"Dzierżąc stwora za długi, jaszczurczy ogon, rzucił go bez słowa pod nogi grubego wójta.",醜悪な生物の尻尾を掴んで、彼は口にもせずに太った町長の足元に投げつけた。
63,"Wójt odskoczył, potknął się o zwalony fragment muru, patrząc na zakrzywiony, ptasi dziób, błoniaste skrzydła i sierpowate szpony na pokrytych łuskami łapach.",村の長が後ずさりし、倒れた壁の破片につまずき、曲がった鳥のくちばしや膜状の羽根、ウロコで覆われた足先の鎌状爪を見ていた。
64,"Na wydęte podgardle, kiedyś karminowe, obecnie brudnorude.",膨らんだ喉に、かつての深紅ではなく、今は汚い赤みがかっていた。
65,"Na szkliste, wpadnięte oczy.",カガミのような瞳。
66,"Oto bazyliszek rzekł białowłosy, otrzepując spodnie z kurzu.",白髪の男がズボンのほこりを払いながら言った。「それはバジリスクだ」
67,Zgodnie z umową.,契約通りです。
68,"Moje dwieście lintarów, jeśli łaska.",もしお願いが叶うなら、私の200リンターをください。
69,"Uczciwych lintarów, mało oberżniętych.",誠実な人々、少しも酔っていない。
70,"Sprawdzę, uprzedzam.",確かめておくよ、念のために。
71,Wójt drżącymi dłońmi wysupłał sakiewkę.,町の長は震える手で小銭袋を取り出した。
72,"Białowłosy rozejrzał się, na moment zatrzymał wzrok na pryszczatym, na leżącym koło jego stopy nożu.",白髪の男は周りを見回し、しばらく彼の足元に転がっているにきびがある、彼の視線が止まった。
73,"Popatrzył na mężczyznę w brunatnej tunice, na dziewczyny w rysich skórach.",茶色いマントを着た男性や、毛皮の服を着た女性に目を向けた。
74,"Jak zwykle powiedział, wyjmując trzos z rozdygotanych rąk wójta.",手が震える役場長の手から、彼は相変わらずいうとおりに言った。
75,"Nadstawiam dla was karku za marny pieniądz, a wy tymczasem dobieracie się do moich rzeczy.",お前たちに安い金で私の首を差し出しているのに、それにもかかわらず、お前たちは俺の物に手を出すんだな。
76,"Nigdy się, zaraza z wami, nie zmienicie.",あなたたちと一緒にいると、変わることはありませんね。
77,"Nie ruszone zamamrotał rzeźnik, cofając się.",屠殺業者は動かず、退いたまま渋々呟いた。
78,Tamci z pałkami już dawno wtopili się w tłum.,その棒を持った人々はもう乱街の中に紛れ込んでいた。
79,"Nie ruszone wasze rzeczy, panie.",あなた方の物は触られていません、紳士。
80,Wielcem rad białowłosy uśmiechnął się.,白髪の男は大喜びで微笑んだ。
81,"Na widok tego uśmiechu, kwitnącego na bladej twarzy jak pękająca rana, tłumek zaczął się szybko rozpraszać.","その微笑みの様子を見た tsumekometa hoheno ue ni saku wana no yōna bledziej twlic, murakuminikutubi hikaku chirasarinamaha."
82,"I dlatego, bratku, ty też nie będziesz ruszony.",だから兄貴、お前も動かされはしないだろう。
83,Odejdź w pokoju.,お部屋でお待ちください。
84,Ale odejdź prędko.,早く立ち去ってください。
