id,source,translation
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy moja siostra była karana przez matkę za coś, co dla mnie było normalne, podszedłem do matki i zapytałem: ""Dlaczego się denerwujesz?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Po zakończonym kazaniu, zawsze dziękowała mi siostra, udzielając mi schronienia z powodu mojego pytania do matki?"
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Nie interesowały mnie bardzo słodycze i zabawki, więc często je podarowywałam mojej siostrze."
14,そのため、妹はいつも私についてまわっていた。,Dlatego moja siostra zawsze chodziła ze mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato, uwielbiasz kurczaka z rożna, więc dziś upiekłam to dla nas."" Gdy powtórzyłam to wyraźnie, aby się nie przesłyszało, mama zaniemówiła i matka innego dziecka obok nas również się zdziwiła. Ich oczy, nozdrza i usta razem otwarły się szeroko."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Był dziwnie wyglądającym człowiekiem, miałem ochotę się zaśmiać, ale jak spojrzał na moje dłonie, doszedłem do wniosku, że jedno ptaszysko to za mało."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam przynieść więcej?"" - zdenerwowana matka odzyskując świadomość, kiedy zerknęła na wróble spacerujące tuż obok kilkunastoma swoimi oczkami i zawołała desperackim głosem: ""Eiko!"""
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Stworzę dla ciebie grobowiec i pochowam cię w nim, mała ptaszyno."""
19,ほら、皆も泣いてるよ。,"Patrz, wszyscy płaczą."
20,お友達が死んじゃって寂しいね。,"Przykro mi, że twojemu przyjacielowi się coś stało."
21,ね、かわいそうでしょう？」,"No, nie jesteś tym trochę zaniepokojony/a?"
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""DLACZEGO? Przecież potem i tak wszyscy się tam umarli,"" odpowiedziała na moje pytanie matka, zaniemówiwszy."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko wsadziłem do torby puszki kawy, paczkę papierosów i hot-doga w rozmiarze S."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W międzyczasie mężczyzna, który pobrzękiwał monetami w kieszeni swojego płaszcza, nagle wkłada rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Zszybko zorientowałam się, że zamierza zapłacić za to elektronicznym środkiem płatniczym."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" Powiedziałam delikatnie skinęła głową i odebrałam puszkę kawy, którą podał mi klient mężczyzna."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Ah, proszę jeszcze jedną paczkę Malboro Light Menthol numer 5."" ""Rozumiem."" Chwycił szybko paczkę papierosów i zeskanował ją na kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku dotykowo."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Przestałem poruszać palcem, widząc jak wzrok mężczyzny skierował się w stronę witryny z fast foodami, a on dotknął ekranu."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"- Mogę zapytać czy coś konkretnego Pani interesuje? Ale jeśli widzę, że klient się zastanawia czy kupić, to odchodzę o krok i czekam."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Obrócił się w stronę delikatnego dźwięku drobnych monet i spojrzał w kierunku kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy brzęczą drobną monetą w dłoni lub w kieszeni, często zamierzają tylko szybko kupić papierosy lub gazetę i wrócić do domu, więc są wrażliwi na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Oczywiście, znalazł się tam mężczyzna, który trzymając w jednej ręce puszkę kawy, drugą miał wsuniętą w kieszeń i zbliżał się do kasy."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przeszedłem przez sklep, wsunąłem się za ladę kasową i stanąłem w środku, czekając tak, aby nie zmuszać klientów do oczekiwania."
35,コンビニエンスストアは、音で満ちている。,Sklep convenience store jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,Głosidola w radiu sklepowym reklamujący nowe produkty pobudzał duszę i uszy klienta.
37,店員の掛け声に、バーコードをスキャンする音。,Do dźwięku skanowania kodu kreskowego respondował głos sprzedawcy w sklepie.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Słychać było dźwięki wkładania rzeczy do koszyka, trzymanie torby z chlebem i dźwięk kroków na obcasach po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się łączy i staje się dźwiękiem sklepu convenience store, który cały czas dotyka mojej błony bębenkowej."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki często się spotykają w swoim rodzinnym mieście, dlatego mają takie same wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,Szczególnie sposób jedzenia słodyczy przypominał sobie nawzajem - obydwoje rozbijali ciasteczka na małe kawałki i wkładali je do ust z paznokciami pomalowanymi na kolory.
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Próbuję przypomnieć sobie, czy faktycznie tak było, ale moje wspomnienia są mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Małe nawyki i gesty tych dwóch osób, które poznaliśmy wcześniej, być może już gdzieś ulotniły się i zniknęły."
