id,source,translation
20,"Bauer Häubel würde sich aufrichten und ""Nein, nein, es passt mir gerade sehr gut"" sagen, ""lassen Sie es uns besser nicht noch einmal verschieben, wer weiß, wann Sie es wieder einrichten können"", und der Tod würde sich auf den schon bereitgestellten Stuhl am Kopfende setzen.","Farmer Häubel would sit up and say, ""No, no, it suits me just fine. Let's not postpone it again, who knows when you'll be able to make arrangements again."" And Death would take a seat on the chair already prepared at the head of the bed."
21,"Er würde sich im Vorhinein für die Kälte seiner Hände entschuldigen, die, das wusste Bauer Häubel, ihm überhaupt nichts ausmachen würde, und dann eine Hand auf Bauer Häubels Augen legen.","He would apologize in advance for the coldness of his hands, which, as Farmer Häubel knew very well, did not bother him at all, and then place a hand on Farmer Häubel's eyes."
22,"Die Leute im Dorf waren beunruhigt, man sah es ihnen an, auch wenn sie größtenteils versuchten, sich nichts anmerken zu lassen.","The people in the village were worried; you could see it in their faces, even if most of them tried not to show it."
23,"Heute Morgen, wenige Stunden nach Selmas Traum, bewegten sich die Leute im Dorf, als habe sich auf allen Wegen Blitzeis gebildet, nicht nur draußen, sondern auch in den Häusern, Blitzeis in den Küchen und Wohnzimmern.","This morning, a few hours after Selma's dream, the people in the village moved as if black ice had formed on all the roads, not only outside but also inside the houses – black ice in the kitchens and living rooms."
24,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were entirely foreign to them, as if all their joints were inflamed and even the objects they handled were highly inflammable."
25,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long, they were suspicious of their own lives and, as much as possible, those of others."
26,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","They kept looking behind them again and again, to see if someone would jump out with a murderous rage, someone who had lost their mind and therefore had nothing significant left to lose. And they quickly looked forward again, because someone without a mind could also attack head-on."
27,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up to rule out falling roof tiles, branches, or heavy lampshades."
28,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.",They avoided all animals because they believed that it could break out of them faster than from humans.
29,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They made a detour around the gentle cows, who might kick today; they avoided the dogs, even the very old ones who could hardly stand but might still attack them today."
30,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On such days, anything was possible. Even aged dachshunds could bite your throat; after all, that wasn't much more far-fetched than an okapi."
31,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Apart from Selma's sister-in-law Elsbeth, the people in the village were mostly not superstitious."
32,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf:","They did all the things one should not do in superstition, without any concern."
33,"Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird.","They sat calmly under wall clocks, although it is believed that one can die from it; they slept with their heads facing the door, although according to superstition, this means that soon they will be carried out feet-first through that very door."
34,"Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They hung laundry between Christmas and New Year, which, as Elsbeth warned, is considered a superstition equivalent to suicide or aiding and abetting murder."
35,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They did not get scared when the owl called at night, when a horse sweated heavily in the stable, or when a dog howled at night with its head lowered."
36,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.",The train journey lasted fifteen minutes. There were no intermediate stops.
37,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train journey, we always played the same game: we stood with our backs to the windows at the opposite train doors, Martin closed his eyes, and I looked out of the window of the train door behind Martin."
38,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first class, I listed for Martin everything that I saw during the journey, and Martin tried to memorize it all."
39,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That went very well, so that in the second year of school I no longer listed anything, and Martin, with his back to the window and eyes closed, could almost recite everything I saw through the fogged train window. ""Wire factory,"" he said, just as we passed by the wire factory."
40,"""Jetzt Feld. Weide.","""Now field. Pasture."""
41,Das Gehöft vom verrückten Hassel.,The farm of the crazy Hassel.
42,Wiese.,Meadow.
43,Wald.,Forest.
44,Wald. Hochsitz eins.,Forest. High-seat one.
45,Feld. Wald. Wiese.,Field. Forest. Meadow.
46,"Weide, Weide.","Willow, willow."
47,Reifenfabrik.,Tire factory.
48,Dorf. Weide.,Village. Meadow.
49,Feld. Hochsitz zwei.,Field. High seat two.
50,Waldstück.,Wooded area.
51,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Court. Field. Forest. High seat three. Village.
52,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","""What else could it have been?"" said Selma, and that one could hardly mistake an okapi for any other animal."
53,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""Yes,"" I said, ""it could have been a deformed cow, a wrongly assembled giraffe, a whim of nature. After all, it's not possible to make out the stripes and the rust color so clearly in the dark; everything is quite blurry."""
54,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" said Selma, rubbing her forehead. ""Unfortunately, that's nonsense, Luise."""
55,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She put a slice of cheese on the bread, folded it together, and placed it in my lunchbox."
56,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you had this dream?"""
57,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" said Selma."
58,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She was startled, after the image of the okapi had faded away, she sat up in bed and stared at her nightgown, in which she had just stood on the Uhlheck in her dream, and then at the alarm clock."
59,Drei Uhr.,Three o'clock.
60,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take it too seriously,"" said Selma, but she said it like a TV detective who doesn't take an anonymous letter very seriously."
61,"""Was ist denn?"", fragte ich.","""What is it?"" I asked."
62,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" trilled Selma. She opened the refrigerator, took out a package of sliced cheese and liver sausage, and swung both through the air."
63,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like for your school sandwich today?"" she trilled."
64,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Mäuselchen,"" she cooed after me, and the cooing and the little mouse were really alarming."
65,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said. ""What do you have?"""
66,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" chirped Selma, ""as I said."""
67,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and because she was still fidgeting, she knocked the cheese off the counter with her wrist."
68,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma now held still and looked down at the package of cheese as if it were something precious that had shattered into a thousand pieces.
69,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamt about an okapi three times in her life, and each time someone had died afterwards. That's why we were convinced that the dream of an okapi and death were definitely connected."
70,Unser Verstand funktioniert so.,Our mind works like that.
71,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",He can quickly make the most divergent things fit tightly together.
72,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or deposit bottles and Christmas trees."
73,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept down with Selma, she would tell me stories with happy endings at the edge of the bed."
74,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was little, after hearing the stories, I would always grasp her wrist, place my thumb on her pulse, and imagine that the whole world moved in rhythm with Selma's heartbeat."
75,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin lifting weights, Elsbeth trimming her hedge, the retailer stocking juice pouches, my mother piling up fir branches, my father stamping prescriptions - and they all did it to the beat of Selma's heart rhythm."
76,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","I had always fallen asleep reliably thinking about it, but now, at ten years old, Selma thought I was too old for it."
