id,source,translation
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Gdy moja młodsza siostra została zganiona przez matkę za coś normalnego, co było inaczej dla mnie, podeszłam do matki i zapytałam: ""Dlaczego jesteś zła?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy skończyła opieprz, zawsze dziękowała mi siostra, jak gdyby to ja ją uratowałam."
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Często dawałem siostrze zabawki i słodycze, które mnie nie interesowały."
14,そのため、妹はいつも私についてまわっていた。,Moja siostra zawsze chodziła za mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato, uwielbiasz szaszłyki, więc dzisiaj zrobimy i zjemy."" Czy słabo go usłyszeli? Kiedy powtórzyłem to wyraźniej, mama się zdziwiła, a moje słowa zdumiały również inną matkę obok nas. Jej oczy, nozdrza i usta otworzyły się na raz ze zdumienia."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Z jego miny aż chciało mi się śmiać, ale patrząc na to, jak intensywnie obserwuje moje ręce, uświadomiłam sobie że jedna nie wystarczy."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam wziąć więcej?"" - rzuciła okiem na wróble, które spacerowały obok niej, kiedy w końcu jej matka wróciła do rzeczywistości i krzyknęła z desperacją: ""Keiko!"""
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Zróbmy grobik dla malutkiego ptaszka i go pochówkajmy."""
19,ほら、皆も泣いてるよ。,"Widzisz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Smutno, kiedy przyjaciel umiera, prawda?"
21,ね、かわいそうでしょう？」,"""To nie jest smutne?"""
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież nie żyję."" Na moje pytanie, mama była bez słowa."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko pakuję do małego worka puszkę kawy, paczkę papierosów i hot-doga."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Mężczyzna, który cały czas bawił się monetami w kieszeni, nagle wpadł na jakiś pomysł i włożył rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego gestu natychmiast zrozumiałem, że zamierza zapłacić elektronicznie."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" - z lekkim ukłonem przyjmuje puszkę kawy podaną przez mężczyznę."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""Poproszę jeszcze jedne papierosy numer pięć."" - ""Rozumiem."" Szybko wyjmuję z półki Marlboro Light Menthol i skanuję je na kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku przez dotknięcie."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zauważyłam, że jego wzrok niespodziewanie przeniósł się na wystawę z fast foodem, podczas gdy dotykał ekranu. Przerwałem poruszanie palcami."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Czy podać coś do jedzenia?"" To miło zapytać, ale kiedy widzę, że gość zastanawia się, czy kupić coś, lub nie – wolę odstąpić krok i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Odwrocił się na dźwięk drobnych monet i spojrzał w stronę kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Wiele osób, które mają monety w dłoniach lub kieszeni, często planuje szybko kupić papierosa czy gazetę i wrócić do domu. Dlatego jestem bardzo wrażliwy na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, był tam mężczyzna z puszką kawy w jednej ręce, a drugą schowaną w kieszeni, zbliżający się do kasy."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczał się po sklepie i wślizgiwał za ladę kasy, aby nie trzymać klienta na czekaniu."
35,コンビニエンスストアは、音で満ちている。,Sklepik osiedlowy jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka na wejściu dla gości, a w tle roznoszący się po sklepie głos idola promującego nowe produkty na lokalnej stacji radiowej."
37,店員の掛け声に、バーコードをスキャンする音。,Do dźwięku skanowania kodów kreskowych dołączył się okrzyk sprzedawcy.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk przedmiotów wkładanych do koszyka, szmer toreb z chlebem i odgłosy obcasów chodzących po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko to się miesza, tworząc ""dźwięk sklepu"", który nieustannie dotyka moich bębenków."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, które często się spotykały w ich rodzinnej miejscowości, miały podobne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"W szczególności podobny sposób jedzenia słodyczy, obie z rękoma z pomalowanymi paznokciami, kruszą małe kawałki ciastek do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? Próbuję sobie przypomnieć, ale moja pamięć jest mglista."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Myślę, że małe nawyki i gesty, które zauważyłem podczas naszego poprzedniego spotkania, mogły już gdzieś odpłynąć."
