Source,GoogleTranslate,human1,human2
"- Sappiate dunque che io ero un burattino di legno, come sono oggi: ma mi trovavo a tocco e non tocco di diventare un ragazzo, come in questo mondo ce n'è tanti: se non che per la mia poca voglia di studiare e per dar retta ai cattivi compagni, scappai di casa... e un bel giorno, svegliandomi, mi trovai cambiato in un somaro con tanto d'orecchi... e con tanto di coda!... Che vergogna fu quella per me!... Una vergogna, caro padrone, che Sant'Antonio benedetto non la faccia provare neppure a voi! Portato a vendere sul mercato degli asini, fui comprato dal Direttore di una compagnia equestre, il quale si messe in capo di far di me un gran ballerino e un gran saltatore di cerchi: ma una sera, durante lo spettacolo, feci in teatro una brutta cascata e rimasi zoppo da tutt'e due le gambe. Allora il Direttore, non sapendo che cosa farsi d'un asino zoppo, mi mandò a rivendere, e voi mi avete comprato!...","- Know then that I was a wooden puppet, as I am today: but I was touched and not touched to become a boy, as there are so many in this world: except for my little desire to study and to to listen to the bad companions, I ran away from home ... and one day, waking up, I found myself changed into a donkey with a lot of ears ... and with a lot of tail! ... What a shame that was for me !. .. A shame, dear master, that the blessed Saint Anthony does not let you feel it either! Brought to sell on the donkey market, I was bought by the Director of an equestrian company, who made it his business to make me a great dancer and a great hover of hoops: but one evening, during the show, I did a bad I fell and was lame on both legs. Then the Director, not knowing what to do with a lame donkey, sent me to resell, and you bought me! ...","“So you see, I used to be a wooden puppet, as I am today. And I was just about to become a real boy, like so many others in this world, but instead I ran away from home, because I wasn’t crazy about studying and because I was listening to my ne’er-do-well friends. And then one fine day I woke up to find myself turned into a jackass, ears and all—right down to the tail! I was so ashamed! I wouldn’t want blessed Saint Anthony to make anyone, even you, feel such shame! Then I was taken to the donkey market and sold to the Ringmaster of a horse circus, who got the notion to turn me into a great dancer and hoop-jumper. But one evening, during the show, I had a bad fall in the ring and injured two of my legs. So the Ringmaster, not knowing what to do with a lame donkey, sent me back to market, and then you bought me!”","""You must know that I was once a puppet as I am now, and I was on the point of becoming a boy like the many that there are in the world. But instead, induced by my dislike to study and the advice of bad companions, I ran away from home . . . and one fine day when I awoke I found myself changed into a donkey with long ears . . . and a long tail! . . . What a disgrace it was to me!—a disgrace, dear master, that the blessed St Anthony would not inflict even upon you! Taken to the market to be sold I was bought by the director of an equestrian company, who took it into his head to make a famous dancer of me, and a famous leaper through hoops. But one night during a performance I had a bad fall in the circus and lamed both my legs. Then the director, not knowing what to do with a lame donkey, sent me to be sold, and you were the purchaser! . . ."""
"E perché si divincolava come un'anguilla e faceva sforzi incredibili, per isgusciare dalle grinfie del pescatore verde, questi prese una bella buccia di giunco, e dopo averlo legato per le mani e per i piedi, come un salame, lo gettò in fondo alla conca cogli altri.","And because he wriggled like an eel and made incredible efforts to get out of the clutches of the green fisherman, he took a beautiful reed husk, and after tying it by the hands and feet, like a salami, threw it at the bottom of the conca with others.","And since he was wriggling like an eel and trying incredibly hard to slither out of the green fisherman’s clutches, the fisherman took a nice length of reed, tied Pinocchio’s hands and legs together like sausage ends, and threw him into the bucket with the others.","But it was useless: the fisherman took a long strip of rush, and having bound his hands and feet as if he had been a sausage, he threw him into the pan with the other fish."
"- Come stai, mio caro Lucignolo?","- How are you, my dear Candlewick?","Smiling and pretending not to notice anything, he asked, “How are you doing, my dear Lampwick?”","""How are you, my dear Candlewick?"""
- E dopo?...,- And then?...,“And then?”,"""And after that?"""
Pinocchio ritrova in corpo al Pesce-cane... chi ritrova? Leggete questo capitolo e lo saprete.,Pinocchio finds in the body of the Dog-fish ... who does he find? Read this chapter and you will know.,"AS SOON as Pinocchio said goodbye to his good friend Tuna, he began fumbling his way on tiptoes through the darkness of the Shark’s belly, putting one foot in front of the other, heading for the faint light he could see glowing far in the distance.","What Pinocchio Finds in the Dog-Fish Pinocchio,finds in the body of the Dog-fish . . . whom does he find? Read this chapter and you will know."
- E nemmeno i maestri?,- And not even the masters?,"“And no teachers, either?”","""And no masters either? . . ."""
- Insegno l'abbaco alle formicole.,- I teach the tingles abacus.,“I’m teaching the ants to count.”,"""I am teaching the alphabet to the ants."""
"Pinocchio piange la morte della bella Bambina dai capelli turchini: poi trova un Colombo, che lo porta sulla riva del mare, e là si getta nell'acqua per andare in aiuto del suo babbo Geppetto.","Pinocchio mourns the death of the beautiful little girl with blue hair: then he finds a Columbus, who takes him to the seashore, and there he throws himself into the water to go to the aid of his father Geppetto.",AS SOON,"Pinocchio Flies with a Pigeon to the Ocean Pinocchio mourns the death of the beautiful Child with the blue hair. He then meets with a pigeon who flies with him to the seashore, and there he throws himself into the water to go to the assistance of his father Geppetto."
"La bella Bambina dai capelli turchini fa raccogliere il burattino: lo mette a letto, e chiama tre medici per sapere se sia vivo o morto.","The beautiful little girl with blue hair has the puppet picked up: she puts him to bed, and calls three doctors to find out if he is dead or alive.","POOR PINOCCHIO: having been hung by murderers from a branch of the Big Oak, he now seemed more dead than alive.",Pinocchio Is Found and Put to Bed The beautiful Child with blue hair has the puppet taken down: has been put to bed and calls in three doctors to know if he is alive or dead.
"A sentirsi chiamar Polendina, compar Geppetto diventò rosso come un peperone dalla bizza, e voltandosi verso il falegname, gli disse imbestialito:","On hearing himself called Polendina, Geppetto turned red as a pepper from the bizza, and turning to the carpenter, he said furiously:","Hearing himself called Corn Head, dear Geppetto turned as red as a hot pepper, and approaching the carpenter he said furiously, “Why are you insulting me?”","Hearing himself called Polendina Geppetto became as red as a turkey-cock from rage, and turning to the carpenter he said in a fury:"
"Senza aggiungere altre parole, il burattino salutò la sua buona Fata, che era per lui una specie di mamma, e cantando e ballando uscì fuori dalla porta di casa.","Without adding any more words, the puppet greeted his good Fairy, who was a kind of mother to him, and singing and dancing went out the door of the house.","With that, the puppet said goodbye to the good Fairy, who was a sort of mother to him, and sang and danced his way out of the house.","Without saying more the puppet took leave of his good Fairy, who was like a mamma to him, and went out of the house singing and dancing."
"La mattina, sul far del giorno, finalmente la porta si aprì. Quella brava bestiòla della Lumaca, a scendere dal quarto piano fino all'uscio di strada, ci aveva messo solamente nove ore. Bisogna proprio dire che avesse fatto una sudata.","In the morning, at dawn, the door finally opened. That good beast of the Snail, to go down from the fourth floor to the street door, had only taken nine hours. It must be said that he had made a sweat.","In the morning, near dawn, the door finally opened. That good creature the Snail had taken only nine hours to descend from the fourth floor to the front door. It must be said that she had worked up a sweat.",The following morning at daybreak the door was at last opened. That clever little Snail had taken only nine hours to come down from the fourth story to the house door. It is evident that her exertions must have been great.
"Appena si fu vestito, gli venne fatto naturalmente di mettere le mani nelle tasche e tirò fuori un piccolo portamonete d'avorio, sul quale erano scritte queste parole: «La Fata dai capelli turchini restituisce al suo caro Pinocchio i quaranta soldi e lo ringrazia tanto del suo buon cuore.» Aperto il portafoglio, invece dei 40 soldi di rame, vi luccicavano quaranta zecchini d'oro, tutti nuovi di zecca.","As soon as he was dressed, he was naturally made to put his hands in his pockets and took out a small ivory purse, on which were written these words: ""The Fairy with blue hair returns the forty sous to her dear Pinocchio and thanks him so much. of his good heart. "" Opened the wallet, instead of the 40 copper sous, forty gold sequins glistened in it, all brand new.","As soon as he was dressed, he naturally thrust his hands into his pockets, and there he found a little ivory coin purse, on which was written these words: The Fairy with Sky-Blue Hair returns to her dear Pinocchio his forty nickels and thanks him very much for his good heart. But when he opened the coin purse, instead of forty nickels, he found forty shining gold pieces, all fresh from the mint.","He was hardly dressed when he naturally put his hands in his pockets, and pulled out a little ivory purse on which these words were written: ""The Fairy with blue hair returns the forty pence to her dear Pinocchio, and thanks him for his good heart."" He opened the purse, and instead of forty copper pennies he saw forty shining gold pieces fresh from the mint."
"Il solo difetto che avesse era quello di bazzicare troppi compagni: e fra questi, c'erano molti monelli conosciutissimi per la loro poca voglia di studiare e di farsi onore.","The only defect he had was that of hanging out with too many companions: and among these, there were many urchins well known for their little desire to study and to be honored.",His only fault was knocking about with too many of his schoolmates. Among them were a bunch of rogues notorious for their lack of interest in studying or doing well in school.,But he had one fault: he made too many friends; and amongst them were several young rascals well known for their dislike to study and love of mischief.
E il conduttore del carro?...,And the driver of the wagon? ...,And the coachman?,And the coachman? . . . AND THE COACHMAN
"Voi sapete che il burattino, fin dalla nascita, aveva gli orecchi piccini piccini: tanto piccini che, a occhio nudo, non si vedevano neppure! Immaginatevi dunque come restò, quando dové toccar con mano che i suoi orecchi, durante la notte, erano così allungati, che parevano due spazzole di padule.","You know that the puppet, from birth, had very small ears: so small that, with the naked eye, they could not even be seen! Imagine, then, how he felt, when he had to feel that his ears, during the night, were so elongated, that they looked like two brushes of marshes.","All his life, you see, the puppet had had tiny little ears—so tiny they couldn’t be seen with the naked eye! So imagine his reaction when he touched his ears and found that, during the night, they had grown so long they looked like two leaves on a corn stalk.",You know that the puppet from his birth had always had very small ears—so small that they were not visible to the naked eye. You can imagine then what he felt when he found that during the night his ears had become so long that they seemed like two brooms.
LA STELLA DELLA DANZA,THE STAR OF DANCE,THE STAR OF THE DANCE,"On that evening, as you may imagine, an hour before the play was to begin the theatre was crammed."
- Ma sei proprio sicuro che in quel paese tutte le settimane sieno composte di sei giovedì e di una domenica?,- But are you really sure that in that country every week consists of six Thursdays and one Sunday?,"But then, stopping and turning back toward his friend, he asked, “But are you really positive that every week is made up of six Thursdays and one Sunday?”","""But are you quite certain that in that country all the weeks consist of six Thursdays and one Sunday?"""
- Non lo buttar via: tutto in questo mondo può far comodo.,- Do not throw it away: everything in this world can be convenient.,“But I would certainly never eat the core!”,"""Do not throw it away; in this world everything may be of use."""
"Pinocchio restò a bocca aperta, e non volendo credere alle parole del Pappagallo, cominciò colle mani e colle unghie a scavare il terreno che aveva annaffiato. E scava, scava, scava, fece una buca così profonda, che ci sarebbe entrato per ritto un pagliaio: ma le monete non c'erano più.","Pinocchio remained speechless, and not wanting to believe the Parrot's words, he began with his hands and nails to dig up the ground he had watered. And he digs, he digs, he digs, he made a hole so deep that a haystack would have gone straight in: but the coins were gone.","Pinocchio’s jaw dropped. Not wanting to believe the Parrot’s words, he started clawing at the dirt he had just watered. He dug and he dug and he dug, making a hole so deep you could have stood a haystack in it—but the coins were no longer there.","Pinocchio remained with his mouth open, and not choosing to believe the Parrot's words he began with his hands and nails to dig up the earth that he had watered. And he dug, and dug, and dug, and made such a deep hole that a rick of straw might have stood upright in it: but the money was no longer there."
- È Pinocchio davvero! - grida Pulcinella.,- It's really Pinocchio! - shouts Pulcinella.,“It truly is Pinocchio!” shouts Punchinello.,"""It is indeed Pinocchio!"" cried Punchinello."
"- Domani, dunque, ti aspetto a colazione a casa mia.","- Tomorrow, therefore, I'll wait for you for breakfast at my house.","“Tomorrow, then, I’ll expect you for breakfast at my house.”","""To-morrow, therefore, I expect you to breakfast at my house."""
Pinocchio guardò la brocca e non rispose né sì né no.,Pinocchio looked at the pitcher and answered neither yes nor no.,Pinocchio looked at the jug but didn’t say either yes or no.,Pinocchio looked at the can and answered neither yes nor no.
"- Nessuna paura!... Piuttosto morire, che bevere quella medicina cattiva. -",- No fear! ... Rather die than drink that bad medicine. -,“Not at all! I’d rather die than drink that nasty medicine.”,"""Are you not afraid of death?"" ""I am not in the least afraid! . . . I would rather die than drink that bitter medicine."""
"Detto fatto, gli legarono le mani dietro le spalle, e, passatogli un nodo scorsoio intorno alla gola, lo attaccarono penzoloni al ramo di una grossa pianta detta la Quercia grande.","Having said that, they tied his hands behind his shoulders, and, passing a slipknot around his throat, they attached him dangling to the branch of a large plant called the Big Oak.","They wasted no time tying his hands behind his back and slipping a noose over his head, and then they strung him up from a branch of a large tree called the Big Oak.","Without loss of time they tied his arms behind him, passed a running noose round his throat, and then hung him to the branch of a tree called the Big Oak."
"Come andò che Maestro Ciliegia, falegname, trovò un pezzo di legno, che piangeva e rideva come un bambino.","How did it happen that Master Cherry, carpenter, found a piece of wood, which was crying and laughing like a child.",,THIS TIME MASTER CHERRY WAS PETRIFIED. Master Cherry Finds a Piece of Wood How it came to pass that Master Cherry the carpenter found a piece of wood that laughed and cried like a child.
- La nottata è scura...,- The night is dark ...,“The night is dark!”,"""The night is dark! . . ."""
- E io invece voglio andare avanti.,- And I want to go on instead.,“But I want to keep going.”,"""On the contrary, I am determined to go on."""
"Al rumore di quelle grida acutissime, entrò nella stanza una bella Marmottina, che abitava il piano di sopra: la quale, vedendo il burattino in così grandi smanie, gli domandò premurosamente:","At the sound of those piercing cries, a beautiful little Marmot entered the room, who lived on the floor above: who, seeing the puppet in such great fears, asked him earnestly:","At the sound of those piercing cries, his door opened and in came a pretty little marmot, who lived upstairs from him, and who, seeing the puppet in such a frenzy, asked him gently, “What’s wrong, my dear housemate?”",At the sound of his loud outcries a beautiful little Marmot that lived on the first floor came into the room. Seeing the puppet in such grief she asked earnestly:
"Quand'ecco che gli parve di vedere nel monte della spazzatura qualche cosa di tondo e di bianco, che somigliava tutto a un uovo di gallina. Spiccare un salto e gettarvisi sopra, fu un punto solo. Era un uovo davvero.","Suddenly he thought he saw something round and white in the garbage heap, all resembling a hen's egg. Taking a leap and jumping on it was only one point. It really was an egg.","Just then he thought he glimpsed, atop a heap of sweepings, something roundish and white that looked very much like a chicken egg. He was up and on it in a single motion—it really was an egg.",Just then he thought he saw something in the dust-heap—something round and white that looked like a hen's egg. To give a spring and seize hold of it was the affair of a moment. It was indeed an egg.
"- Che cosa comandate, mia graziosa Fata? - disse il Falco abbassando il becco in atto di riverenza (perché bisogna sapere che la Bambina dai capelli turchini non era altro in fin dei conti che una bonissima Fata, che da più di mill'anni abitava nelle vicinanze di quel bosco).","- What do you command, my pretty Fairy? - Said the Hawk, lowering his beak in an act of reverence (because you must know that the little girl with blue hair was nothing more than a very good Fairy, who had lived in the vicinity of that forest for more than a thousand years).","“What is your command, my lovely Fairy?” said the Falcon, lowering his beak in a gesture of reverence. (For it just so happens that the Girl with Sky-Blue Hair was nothing other than the kindest of fairies, one who had dwelt in and around that forest for more than a thousand years.)","""What are your orders, gracious Fairy?"" he asked, inclining his beak in sign of reverence—for I must tell you that the Child with blue hair was no more and no less than a beautiful Fairy, who for more than a thousand years had lived in the wood."
"- Allora mangia il fieno! - replicò il padrone, che intendeva benissimo il dialetto asinino.","- Then eat the hay! replied the master, who understood the asinine dialect very well.","replied his master, who understood asinine dialect quite well.","""Then eat hay!"" said his master, who understood perfectly the asinine dialect."
"- Un mio compagno di scuola. Io volevo tornare a casa: io volevo essere ubbidiente: io volevo seguitare a studiare e a farmi onore... ma Lucignolo mi disse: - «Perché vuoi tu annoiarti a studiare? perché vuoi andare alla scuola?... Vieni piuttosto con me, nel Paese dei balocchi: lì non studieremo più; lì ci divertiremo dalla mattina alla sera e staremo sempre allegri.»","- A schoolmate of mine. I wanted to go home: I wanted to be obedient: I wanted to continue to study and to honor myself ... but Candlewick said to me: - «Why do you want to get bored studying? why do you want to go to school? ... Instead, come with me to the Land of Toys: we will no longer study there; there we will have fun from morning to evening and we will always be happy. ""","“A schoolmate of mine. I wanted to go home, I wanted to do as I was told, I wanted to keep studying and do well in school—but Lampwick said, ‘Why bother studying? Why go to school? Come with me instead, to Toyland. There, we won’t have to study anymore. There, we’ll have fun from dusk till dawn and we’ll always be happy.’”","""One of my schoolfellows. I wanted to return home: I wanted to be obedient. I wished to study and to earn a good character . . . but Candlewick said to me: 'Why should you bother yourself by studying? Why should you go to school? . . . Come with us instead to the ""Land of Boobies"" . . . there we shall none of us have to learn: there we shall amuse ourselves from morning to night, and we shall always be merry.' """
"- Ebbene, padrone; volete sapere tutta la vera storia? Scioglietemi questa gamba e io ve la racconterò. -","- Well, master; do you want to know the whole real story? Untie this leg and I'll tell you about it. -","“Well, master, do you want to learn the true story? Untie my leg and I’ll tell you.”","""Well, master, do you wish to know the true story? If you will set my leg free I will tell it you."""
"Annoiati finalmente di aspettare, si voltarono a Pinocchio e gli dissero sghignazzando:","Finally bored of waiting, they turned to Pinocchio and laughed at him:","Finally, tired of waiting, they turned to Pinocchio and sneered: “Goodbye until tomorrow.",Losing patience they turned to Pinocchio and said in a bantering tone:
"- È vero, Lucignolo! Se oggi io sono un ragazzo veramente contento, è tutto merito tuo. E il maestro, invece, sai che cosa mi diceva, parlando di te? Mi diceva sempre: - Non praticare quella birba di Lucignolo, perché Lucignolo è un cattivo compagno e non può consigliarti altro che a far del male!...","- That's right, Candlewick! If I'm a really happy boy today, it's all about you. And the teacher, on the other hand, do you know what he was saying to me when talking about you? He always said to me: - Do not practice that rascal Candlewick, because Candlewick is a bad companion and can advise you only on doing harm! ...","“It’s true, Lampwick! If I’m a truly happy boy today, it’s all thanks to you. Our teacher, though—you know what he used to say about you? He always said, ‘Don’t spend time with that scamp Lampwick, because he’s a bad influence and will only leading you astray!’”","""It is true, Candlewick! If I am now a really happy boy, it is all your doing. But do you know what the master used to say when he talked to me of you? He always said to me: 'Do not associate with that rascal Candlewick, for he is a bad companion, and will only lead you into mischief!"
"- La creda, illustrissimo, che la colpa non è stata mia!...","- Believe it, illustrious one, that it was not my fault! ...","“Believe me, kind sir, it wasn’t my fault!”","""Believe me, honoured sir, that it was not my fault! . . ."""
"- Io la penso come voi - replicò il burattino, ridendo. - Del resto, dovete sapere che quando i pesci ebbero finito di mangiarmi tutta quella buccia asinina, che mi copriva dalla testa ai piedi, arrivarono, com'è naturale, all'osso... o per dir meglio, arrivarono al legno, perché, come vedete, io son fatto di legno durissimo. Ma dopo dati i primi morsi, quei pesci ghiottoni si accòrsero subito che il legno non era ciccia per i loro denti, e nauseati da questo cibo indigesto se ne andarono chi in qua, chi in là, senza voltarsi nemmeno a dirmi grazie. Ed eccovi raccontato come qualmente voi, tirando su la fune, avete trovato un burattino vivo, invece d'un ciuchino morto.","""I think as you do,"" replied the puppet, laughing. - After all, you should know that when the fish had finished eating me all that donkey skin, which covered me from head to toe, they arrived, as is natural, at the bone ... or rather, they arrived at the wood, because , as you can see, I am made of very hard wood. But after giving the first bites, those gluttonous fishes immediately realized that the wood was not meat for their teeth, and sickened by this indigestible food they went some here, some in there, without even turning to say thank you. And here you are told how you, pulling up the rope, found a live puppet, instead of a dead donkey.","“I agree,” replied the puppet, laughing. “Besides, you should know that when the fishes finished eating away all of the asinine flesh that was covering me from head to toe, they finally got down to the bone—or rather down to the wood, because, as you can see, I’m made of extremely hard wood. After a few nibbles of that, those greedy fishes soon figured out that wood was not their cup of tea, and nauseated by such indigestible fare they swam off, some this way and some that way, without so much as a thank you. And now I’ve told you how it came to pass that you found a live puppet at the end of your rope, instead of a dead donkey.”","""I agree with you,"" said the puppet, laughing. "" However, I must tell you that when the fish had finished eating the donkey's hide that covered me from head to foot, they naturally reached the bone . . . or rather the wood, for as you see I am made of the hardest wood. But after giving a few bites they soon discovered that I was not a morsel for their teeth, and, disgusted with such indigestible food, they went off, some in one direction and some in another, without so much as saying thank you to me. And now, at last, I have told you how it was that when you pulled up the rope you found a live puppet instead of a dead donkey."""
- Vi domando grazia per il povero Arlecchino!...,- I ask you for pardon for poor Harlequin! ...,“I implore you to have mercy on poor Harlequin!”,"""I implore you to pardon poor Harlequin."""
- E io non ubbidisco mai.,- And I never obey.,“I never obey.”,". . ."" ""And I never obey."""
"Quando Pinocchio in due bocconi ebbe mangiata la prima pera, fece l'atto di buttar via il torsolo: ma Geppetto gli trattenne il braccio, dicendogli:","When Pinocchio had eaten the first pear in two bites, he made the act of throwing away the core: but Geppetto held his arm, saying:","Pinocchio ate the first pear in two bites and was about the throw away the core when Geppetto grabbed his arm and said, “Don’t throw it away—you never know what might come in handy in this world.”","Having eaten the first pear in two mouthfuls, Pinocchio was about to throw away the core; but Geppetto caught hold of his arm and said to him:"
"- E se io studio, che cosa ve ne importa?","- And if I study, what do you care?",“What difference does it make to you if I study?”,"""And if I study hard what concern is it of yours?"""
"- Fra un'ora, siamo bell'e andati e tornati.","- In an hour, we'll be back and forth.",“We can be there and back in an hour.”,"""We can be there and back in an hour."""
"- Volentieri e con tutto il cuore. Attaccatevi tutti e due alla mia coda, e lasciatevi guidare. In quattro minuti vi condurrò alla riva. -","- Gladly and with all my heart. Cling both of you to my tail, and let us guide you. In four minutes I will take you to the shore. -","“Gladly, with all my heart. Grab hold of my tail, both of you, and let me pull you. We’ll reach the shore in just a few minutes.”","""Willingly and with all my heart. You must, both of you, take hold of my tail and leave me to guide you. I will take you on shore in four minutes."""
"Smesso che fu di nevicare, Pinocchio, col suo bravo Abbecedario nuovo sotto il braccio, prese la strada che menava alla scuola: e strada facendo, fantasticava nel suo cervellino mille ragionamenti e mille castelli in aria uno più bello dell'altro.","When it stopped snowing, Pinocchio, with his good new ABC book under his arm, took the road that led to the school: and along the way, he fantasized in his little brain a thousand arguments and a thousand castles in the air, one more beautiful than the other.","Along the way, his little brain dreamt up a thousand things, a thousand castles in the air, each more lovely than the last.","AS soon as it had done snowing Pinocchio set out for school with his fine Spelling-book under his arm. As he went along he began to imagine a thousand things in his little brain, and to build a thousand castles in the air, one more beautiful than the other."
"Allora si dètte a correre per la stanza e a frugare per tutte le cassette e per tutti i ripostigli in cerca di un po' di pane, magari un po' di pan secco, un crosterello, un osso avanzato al cane, un po' di polenta muffita, una lisca di pesce, un nocciolo di ciliegia, insomma qualche cosa da masticare: ma non trovò nulla, il gran nulla, proprio nulla.","Then he starts running around the room and rummaging through all the boxes and closets in search of some bread, maybe a little dry bread, a crosterello, a bone left over from the dog, a little polenta. mold, a fishbone, a cherry stone, in short, something to chew: but he found nothing, the great nothing, absolutely nothing.","At this point he began to run around the room and rifle through every drawer, every nook and cranny, searching for a little bread, even stale bread, a crust, a dog’s bone, a little moldy corn mush, a fish skeleton, a cherry pit—in short, anything he could chew on. But he found nothing, a big fat nothing, nothing at all.","He then began to run about the room, searching in the drawers and in every imaginable place, in hopes of finding a bit of bread. If it was only a bit of dry bread, a crust, a bone left by a dog, a little mouldy pudding of Indian corn, a fish bone, a cherry stone—in fact anything that he could gnaw. But he could find nothing, nothing at all, absolutely nothing."
"Allora Pinocchio, mortificato di sentirsi scambiare per un granchio, disse con accento risentito:","Then Pinocchio, mortified to be mistaken for a crab, said with a resentful accent:","Mortified at being mistaken for a slug, Pinocchio replied indignantly, “A slug indeed!","Pinocchio, mortified at being mistaken for a craw-fish, said in an angry voice:"
"Non per questo si dettero per vinti: ché anzi, raccolto un fastello di legna secche a piè del pino, vi appiccarono il fuoco. In men che non si dice, il pino cominciò a bruciare e a divampare come una candela agitata dal vento. Pinocchio, vedendo che le fiamme salivano sempre più e non volendo far la fine del piccione arrosto, spiccò un bel salto di vetta all'albero, e via a correre daccapo attraverso ai campi e ai vigneti. E gli assassini dietro, sempre dietro, senza stancarsi mai.","Not for this they gave up: on the contrary, having collected a bundle of dry wood at the foot of the pine, they set it on fire. In no time at all, the pine began to burn and flare up like a candle blown by the wind. Pinocchio, seeing that the flames were rising more and more and not wanting to end up like the roast pigeon, took a good leap from the top of the tree, and off to run again through the fields and vineyards. And the killers behind, always behind, never getting tired.","Instead of giving up, they piled dry sticks around the base of the tree and set them on fire. In no time, the pine began to burn and blaze like a candle in the breeze. Seeing the flames rise higher and higher and not wanting to end up like a roasted pigeon, Pinocchio made a great leap from the top of the tree and began running again through fields and vineyards. The murderers gave chase and kept chasing, never tiring.","But they were not to be beaten by so little: collecting a quantity of dry wood they piled it beneath the pine and set fire to it. In less time than it takes to tell the pine began to burn and to flame like a candle blown by the wind. Pinocchio, seeing that the flames were mounting higher every instant, and not wishing to end his life like a roasted pigeon, made a stupendous leap from the top of the tree and started afresh across the fields and vineyards. The assassins followed him, and kept behind him without once giving in."
