Source,GoogleTranslate,human1,human2
— Vamos! repetiram todos.,- We will! they all repeated.,“Come on!” echoed his followers.,“Forward!” repeated his followers.
"— A ferocidade, Sr. Soares, é o grotesco a sério.","— The ferocity, Mr. Soares, it's the real grotesque.","“The grotesque, my friend, is simply ferocity in disguise.”","“And all these diverse manifestations, Soares, whether ferocious or grotesque, are rooted in the same phenomenon.”"
"— Supondo o espírito humano uma vasta concha, o meu fim, Sr. Soares, é ver se posso extrair a pérola, que é a razão; por outros termos, demarquemos definitivamente os limites da razão e da loucura. A razão é o perfeito equilíbrio de todas as faculdades; fora daí insânia, insânia, e só insânia.","""Supposing the human spirit to be a vast shell, my end, Mr. Soares, is to see if I can extract the pearl, which is the reason; in other words, let us definitively demarcate the limits of reason and madness. Reason is the perfect balance of all faculties; out of there insanity, insanity, and only insanity.","When he finally spoke, it was with great deliberation. “Think of humanity,” he said, “as a great oyster shell. Our first task, Soares, is to extract the pearl—that is, reason. In other words, we must determine the nature and boundaries of reason. Madness is simply all that lies beyond those limits. But what is reason if not the equilibrium of the mental faculties? An individual, therefore, who lacks this equilibrium in any particular is, to that extent, insane.”","“Let us suppose, my good Soares, that the collective human spirit resembles a great oyster. My goal is to extract the pearl. The pearl is reason itself, pure sanity. I must therefore define the precise boundaries of what is reasonable; anything else is madness, madness pure and simple. And here is the definition. Sanity is the perfect equilibrium of all the faculties, neither more, nor less.”"
"Enganava-se o digno magistrado; o médico arranjou tudo. Uma vez empossado da licença começou logo a construir a casa. Era na rua Nova, a mais bela rua de Itaguaí naquele tempo, tinha cinquenta janelas por lado, um pátio no centro, e numerosos cubículos para os hóspedes. Como fosse grande arabista, achou no Corão que Maomé declara veneráveis os doidos, pela consideração de que Alá4 lhes tira o juízo para que não pequem. A ideia pareceu-lhe bonita e profunda, e ele a fez gravar no frontispício da casa; mas, como tinha medo ao vigário, e por tabela ao bispo, atribuiu o pensamento a Benedito VIII,5 merecendo com essa fraude, aliás pia, que o padre Lopes lhe contasse, ao almoço, a vida daquele pontífice eminente.","The worthy magistrate was wrong; the doctor arranged everything. Once he was granted the license, he immediately began to build the house. It was on Rua Nova, the most beautiful street in Itaguaí at the time, it had fifty windows on each side, a patio in the center, and numerous cubicles for guests. As he was a great Arabist, he found in the Koran that Mohammed declares madmen to be venerable, on the grounds that Allah4 takes away their senses so that they do not sin. The idea seemed beautiful and profound to him, and he had it engraved on the frontispiece of the house; but, as he was afraid of the vicar, and by way of the bishop, he attributed the thought to Benedict VIII,5 deserving with this fraud, indeed pious, that Father Lopes told him, at lunch, about the life of that eminent pontiff.","But the worthy Councilman was wrong. Bacamarte built his madhouse on New Street, the finest thoroughfare in Itaguai. The building had a courtyard in the center and two hundred cubicles, each with one window. The doctor, an ardent student of Arabian lore, found a passage in the Koran in which Mohammed declared that the insane were holy, for Allah had deprived them of their judgment in order to keep them from sinning. Bacamarte found the idea at once beautiful and profound, and he had the passage engraved on the façade of the house. But he feared that this might offend the Vicar and, through him, the Bishop. Accordingly, he attributed the quotation to Benedict VIII.","But the worthy magistrate was wrong; the doctor accomplished it all. As soon as he was in possession of the license, he began construction of his asylum. It stood on the Rua Nova, Itaguaí’s most elegant street in those days, and had fifty windows on each side, a courtyard in the center, and scores of small bedrooms for the residents. An avid student of Islamic medical texts, the doctor found a passage in the Quran declaring mad people saintly, because Allah took their wits so they wouldn’t sin. He found the idea appealing and profound and had it engraved on the front of the building, but because he was worried about the disapproval of the vicar and, ultimately, the bishop, he attributed the thought to Pope Benedict VIII. His punishment for this small, pious fraud was to hear Father Lopes recount at lunch the entire biography of that eminent pontiff."
"— Ou quase doido, obtemperou o padre.","—Or almost mad, the priest obtained.","“Apparently,” replied the priest.","“Apparently,” prevaricated the clergyman."
— Déspota! violento! Golias!20,— Despot! violent! Goliath! 20,“Despot! Outlaw! Goliath!” At first such things were said softly and indoors.,"“And with the tyrant!” Not yet cries in the street, these complaints were heard in people’s houses, and as the terror mounted, the hour of open rebellion approached."
"E cavando por aí abaixo, eis o resultado a que chegou: os cérebros bem organizados que ele acabava de curar, eram tão desequilibrados como os outros. Sim, dizia ele consigo, eu não posso ter a pretensão de haver-lhes incutido um sentimento ou uma faculdade nova; uma e outra coisa existiam no estado latente, mas existiam.","And digging down there, here's what he came up with: the well-organized brains he'd just cured were just as unbalanced as the others. Yes, he said to himself, I cannot claim to have instilled in them a new feeling or faculty; both of them existed in a latent state, but they did exist.","He soon arrived at this conclusion: the apparently well-balanced minds that he had just “cured” had really been unbalanced all the time, just like the obviously sane minds of the rest of the people. Their apparent illness was superficial and transient.","And digging deeper, he concluded that he really could not claim to have added anything to his patients’ already existing mental faculties. The apparent cures had simply revealed an underlying mental imbalance that was present all along—latent, perhaps, but present."
"— Não pedimos nada, replicou fremente o barbeiro; ordenamos que a Casa Verde seja demolida, ou pelo menos despojada dos infelizes que lá estão.","""We don't ask for anything,"" replied the barber frantically; we order that Casa Verde be demolished, or at least stripped of the unfortunates who are there.","“We aren’t requesting anything,” replied the barber, trembling with rage. “We are demanding that the Green House be destroyed or at least that all the prisoners in it be freed.”","“We aren’t asking for anything,” replied the barber vehemently, “we’re demanding that the Casa Verde be demolished, or at least, emptied of all its victims.”"
V. O terror14,V. The terror14,V. The Terror,V The Terror
"Ao que o padre Lopes respondeu, sem responder:","To which Father Lopes replied, without replying:","“How can I ally myself with your enemies,” replied Father Lopes (if one can call it a reply), “when you have no enemies?","“And how could I do that,” responded the vicar, without responding, “if there isn’t any opposition?”"
"A abnegação do ilustre médico deu-lhe grande realce. Conjeturas, invenções, desconfianças, tudo caiu por terra, desde que ele não duvidou recolher à Casa Verde a própria mulher, a quem amava com todas as forças da alma. Ninguém mais tinha o direito de resistir-lhe, — menos ainda o de atribuir-lhe intuitos alheios à ciência.","The self-denial of the illustrious physician gave him great emphasis. Conjectures, inventions, suspicions, everything fell apart, since he did not hesitate to bring his own wife to Casa Verde, whom he loved with all the strength of his soul. No one else had the right to resist it, even less to attribute to it purposes alien to science.","This personal sacrifice greatly enhanced the public image of the illustrious doctor. Suspicion, distrust, accusations were all negated by the commitment of his own wife whom he loved with all his heart. No one could ever again charge him with motives other than those of science itself.","The selfless action of the illustrious physician greatly impressed the town as a whole. The mistrust and speculation that had surrounded him abruptly ceased once the alienist had his own wife—whom he loved more than life itself—committed to the Casa Verde. Who now could oppose him, or even suggest that he had considerations other than scientific ones?"
"Crispim empalideceu. Que negócio importante podia ser, se não alguma triste notícia da comitiva, e especialmente da mulher? Porque este tópico deve ficar claramente definido, visto insistirem nele os cronistas: Crispim amava a mulher, e, desde trinta anos, nunca estiveram separados um só dia. Assim se explicam os monólogos que ele fazia agora, e que os fâmulos lhe ouviam muita vez: — “Anda, bem feito, quem te mandou consentir na viagem de Cesária? Bajulador, torpe bajulador! Só para adular ao Dr. Bacamarte. Pois agora aguenta-te; anda, aguenta-te, alma de lacaio, fracalhão, vil, miserável. Dizes amen a tudo, não é? aí tens o lucro, biltre!” — E muitos outros nomes feios, que um homem não deve dizer aos outros, quanto mais a si mesmo. Daqui a imaginar o efeito do recado é um nada. Tão depressa ele o recebeu como abriu mão das drogas e voou à Casa Verde.","Crispin paled. What important business could it be, if not some sad news from the entourage, and especially from the woman? Because this topic must be clearly defined, as the chroniclers insist on it: Crispin loved his wife, and for thirty years they had never been apart for a single day. This explains the monologues he was making now, and which the servants often heard him: — “Come on, well done, who told you to consent to Cesaria's journey? Flatterer, vile flatterer! Just to flatter Dr. Blunderbuss. For now bear with thee; come on, hold on, lackey's soul, weakling, vile, wretched. You say amen to everything, don't you? there you have the profit, scoundrel!” “And many other ugly names, which a man must not say to others, let alone himself. From here to imagine the effect of the message is nothing. He received it as quickly as he gave up drugs and flew to Casa Verde.","The druggist turned pale. Something must have happened to his wife! The chroniclers of Itaguai, it should be noted, dwell upon Crispim’s love for his Cesaria and point out that they had never been separated in their thirty years of marriage. Only against this background can one explain the monologue, often overheard by the servants, with which the druggist reviled himself: “You miss your wife, do you? You’re going crazy without her? It serves you right! Always truckling to Dr. Bacamarte! Who told you to let Cesaria go traveling? Dr. Bacamarte, that’s who. Anything he says, you say amen. So now see what you get for it, you vile, miserable, groveling little lackey! Lickspittle! Flunky!” And he added many other ugly names that a man ought not call his enemies, much less himself. The effect of the message on him, in this state of mind, can be readily imagined. He dropped the drugs he had been mixing and fairly flew to the Green House.","The apothecary turned pale. What could be so urgent, if not news of Dona Evarista and his wife? Now, the chronicles of Itaguaí are specific on this point: Crispim loved his wife, and, during their thirty years of marriage, the two had not previously slept apart during a single night. No doubt that explains the things that the distraught apothecary said aloud to himself, according to the servants, after his wife’s departure: “So you miss Cesárea, do you? Well, it serves you right for consenting to let her make that trip just to please Dr. Bacamarte. You go along with everything, and this is the result. So now you have to put up with it, you miserable good-for-nothing!” And he added many other ugly names that a man shouldn’t call his worst enemy, and much less himself. It is therefore easy to deduce the effect of that morning’s message. Dropping everything, the apothecary ran to the Casa Verde."
"De manhã, com efeito, era costume do Mateus estatelar-se, no meio do jardim, com os olhos na casa, namorado, durante uma longa hora, até que vinham chamá-lo para almoçar. Os vizinhos, embora o cumprimentassem com certo respeito, riam-se por trás dele, que era um gosto. Um desses chegou a dizer que o Mateus seria muito mais econômico, e estaria riquíssimo, se fabricasse as albardas para si mesmo; epigrama ininteligível, mas que fazia rir às bandeiras despregadas.","In the morning, in fact, it was Mateus' habit to sprawl out in the middle of the garden, with his eyes on the house, boyfriend, for a long hour, until they came to call him for lunch. The neighbors, although they greeted him with a certain respect, laughed behind him, which was a pleasure. One of these went so far as to say that Mateus would be much more economical, and would be very rich, if he made the packsaddles for himself; unintelligible epigram, but which made the flags fly laugh.","For it was his custom to station himself every morning in the middle of his garden and gaze lovingly at the house. He would keep this up for a good hour, until called in to lunch. Although his neighbors always greeted him respectfully enough, they would laugh behind his back. One of them observed that Mateus could make a lot more money manufacturing pack-saddles to put on himself—a somewhat unintelligible remark, which nevertheless sent the listeners into ecstasies of laughter.","Mateus had the habit of planting himself in the garden and gazing at his house for a good hour every morning, until the servants called him to lunch. The neighbors greeted him respectfully to his face, but they laughed at him behind his back. One neighbor liked to joke that if Mateus made saddles for himself, he’d be a millionaire, which, while it made no sense strictly speaking, produced gales of laughter."
"— Entendeis bem, tirano; queremos dar liberdade às vítimas do vosso ódio, capricho, ganância…","— You understand well, tyrant; We want to give freedom to the victims of your hatred, caprice, greed…","“You understand all right, tyrant. We want you to release the victims of your hatred, your whims, your greed. . . .”","“Of course you understand, tyrant! We are here to liberate the victims of your hatred, your greed, your obstinacy …”"
"Imagina-se a consternação de Itaguaí, quando soube do caso. Não se falou em outra coisa, dizia-se que o Costa ensandecera, ao almoço, outros que de madrugada; e contavam-se os acessos, que eram furiosos, sombrios, terríveis, — ou mansos, e até engraçados, conforme as versões. Muita gente correu à Casa Verde, e achou o pobre Costa, tranquilo, um pouco espantado, falando com muita clareza, e perguntando por que motivo o tinham levado para ali. Alguns foram ter com o alienista. Bacamarte aprovava esses sentimentos de estima e compaixão, mas acrescentava que a ciência era a ciência, que ele não podia deixar na rua um mentecapto. A última pessoa que intercedeu por ele (porque depois do que vou contar ninguém mais se atreveu a procurar o terrível médico) foi uma pobre senhora, prima do Costa. O alienista disse-lhe confidencialmente que esse digno homem não estava no perfeito equilíbrio das faculdades mentais, à vista do modo como dissipara os cabedais que…","One can imagine the consternation of Itaguaí when he learned of the case. Nothing else was said, it was said that Costa had gone mad at lunch, other than at dawn; and the attacks were counted, which were furious, dark, terrible — or mild, and even funny, depending on the versions. Many people ran to Casa Verde, and found poor Costa, calm, a little startled, speaking very clearly, and asking why he had been taken there. Some went to the alienist. Bacamarte approved of these feelings of esteem and compassion, but added that science was science, that he could not leave a fool on the street. The last person who interceded for him (because after what I'm about to tell you no one else dared to go to the terrible doctor) was a poor lady, Costa's cousin. The alienist told him confidentially that this worthy man was not in perfect balance of mental faculties, in view of the way he had dissipated the capitals that...","The consternation in Itaguai, when the matter became known, can readily be imagined. No one spoke of anything else. Some said that Costa had gone mad during lunch, others said it had happened early in the morning. They told of the mental attacks he had suffered, described by some as violent and frightening, by others as mild and even amusing. Many people hurried to the Green House. There they found poor Costa calm if somewhat surprised, speaking with great lucidity and asking why he had been brought there. Some went and talked with the alienist. Bacamarte approved of their esteem and compassion for the patient, but he explained that science was science and that he could not permit a madman to remain at large. The last person to intercede (for, after what I am about to relate, no one dared go to see the dreadful alienist) was a lady cousin of the patient. The doctor told her that Costa must certainly be insane, for otherwise he would not have thrown away all the money that . . .","Imagine the consternation of Itaguaí when people found out. They talked of nothing else, some saying he’d lost his mind at lunch, some, in the wee hours of the morning, and they described the onset of his fits: dark, violent, and terrible—or mild, and even amusing—according to the teller. A lot of people ran to the Casa Verde, and they found poor Costa calm, a bit startled, perfectly lucid, and asking repeatedly why he had been taken there. A few went to speak with the alienist. Bacamarte applauded their expressions of concern, but he made clear that Science was Science. He could not let a madman go around loose. The last person who tried to intercede (because, after what I am about to relate, nobody else dared) was Costa’s cousin. The fearsome doctor explained confidentially to the unfortunate woman that the way her cousin had squandered the family fortune betrayed a disequilibrium of his mental faculties."
"Outro doente, também modesto, opôs a mesma rebeldia à medicação; mas não sendo escritor (mal sabia assinar o nome), não se lhe podia aplicar o remédio da matraca. Simão Bacamarte lembrou-se de pedir para ele o lugar de secretário da Academia dos Encobertos estabelecida em Itaguaí. Os lugares de presidente e secretários eram de nomeação régia, por especial graça do finado rei D. João v, e implicavam o tratamento de Excelência e o uso de uma placa de ouro no chapéu. O governo de Lisboa recusou o diploma; mas representando o alienista que o não pedia como prêmio honorífico ou distinção legítima, e somente como um meio terapêutico para um caso difícil, o governo cedeu excepcionalmente à súplica; e ainda assim não o fez sem extraordinário esforço do ministro de marinha e ultramar, que vinha a ser primo do alienado. Foi outro santo remédio.","Another patient, also modest, opposed the same rebelliousness to medication; but not being a writer (he hardly knew how to sign his name), he could not be given the remedy of the rattle. Simão Bacamarte remembered to ask him for the post of secretary of the Academia dos Encobertos established in Itaguaí. The posts of president and secretaries were royally appointed, by special grace of the late King D. João V, and implied the treatment of Excellency and the use of a gold plate on the hat. The Lisbon government refused the diploma; but representing the alienist who did not ask for it as an honorary prize or legitimate distinction, and only as a therapeutic means for a difficult case, the government exceptionally yielded to the supplication; and even so, he did not do so without an extraordinary effort on the part of the Minister of Marine and Overseas, who happened to be the cousin of the alienated person. It was another holy remedy.","Another patient, also in the modest class, seemed incurable. The specific remedy used for the poet would not work, for this patient was not a writer; indeed, he could barely sign his name. But Dr. Bacamarte proved equal to the challenge. He decided to have the patient made Secretary to the Itaguai branch of the Royal Academy. The Secretary and the President of each branch were appointed by the Crown. They enjoyed the privileges of being addressed as Excellency and of wearing a gold medallion. The government at Lisbon refused Bacamarte’s request at first; but after the alienist explained that he did not ask the appointment as a real honor for his patient but merely as a therapeutic device to cure a difficult case, and after the Minister of Overseas Possessions (a cousin of the patient) intervened, the government finally granted the request. The consequent cure was hailed as another miracle.","Another madman, suffering from a similar delirium, also resisted treatment. Not being a writer (he could barely sign his name), this patient was not susceptible to the noisemaker cure. Simão Bacamarte moved the dosage to the highest level, asking His Majesty to confer a title of nobility on the poor man. The approach was admittedly desperate and fraught with delay. Lisbon denied the request initially, whereupon the alienist specified that the title could be strictly honorific and therapeutic, and the government finally acquiesced as an exceptional and temporary measure, given its utility for the advancement of medical science. One chronicler alleges that the request might never have been granted were it not for the intervention of the minister of overseas and naval affairs, the patient’s second cousin once removed. Another miracle cure."
"— Está, sinhá, respondia a mucama de cócoras no chão, está boa. Sinhá vira um bocadinho. Assim. Está muito boa.","—Yes, sir, replied the housemaid, squatting on the floor, she's fine. Sinha turns around a bit. So. It's very good.","“Yes, ma’am,” replied the slave, who was squatting on the floor, “it looks fine. Just turn a little bit. Like that. It’s perfect, ma’am.”","“It is, ma’am,” responded the black chambermaid squatting beside her on the floor. “It’s fine. Turn just a bit. Like that. Yes, ma’am, it’s fine.”"
XII. O final do § 4o,XII. The end of § 4,XII. The Last Part of the Fourth Item,XII The Last Part of Point Four
"Nisto chegou do Rio de Janeiro a esposa do alienista, a tia, a mulher do Crispim Soares, e toda a mais comitiva, — ou quase toda, — que algumas semanas antes partira de Itaguaí. O alienista foi recebê-la, com o boticário, o padre Lopes, os vereadores e vários outros magistrados. O momento em que D. Evarista pôs os olhos na pessoa do marido é considerado pelos cronistas do tempo como um dos mais sublimes da história moral dos homens, e isto pelo contraste das duas naturezas, ambas extremas, ambas egrégias. D. Evarista soltou um grito, balbuciou uma palavra, e atirou-se ao consorte, de um gesto que não se pode melhor definir do que comparando-o a uma mistura de onça e rola. Não assim o ilustre Bacamarte; frio como um diagnóstico, sem desengonçar por um instante a rigidez científica, estendeu os braços à dona, que caiu neles, e desmaiou. Curto incidente; ao cabo de dois minutos, D. Evarista recebia os cumprimentos dos amigos, e o préstito punha-se em marcha.","At this point, the alienist's wife, his aunt, Crispim Soares' wife arrived from Rio de Janeiro, and the entire entourage — or almost all — that had left Itaguaí a few weeks earlier. The alienist went to receive her, with the apothecary, Father Lopes, the councilors and several other magistrates. The moment when Dona Evarista laid eyes on the person of her husband is considered by the chroniclers of time as one of the most sublime in the moral history of men, and this because of the contrast between the two natures, both extreme, both egregious. Dona Evarista let out a cry, stammered a word, and threw himself on his consort, a gesture that cannot be better defined than comparing him to a mixture of a jaguar and turtle dove. Not so the illustrious Bacamarte; cold as a diagnosis, without for a moment losing his scientific rigidity, he stretched out his arms to the owner, who fell into them and fainted. Short incident; after two minutes, Dona Evarista was greeted by her friends, and the procession began.","At this time the party of travelers returned from their visit of several weeks to Rio de Janeiro. The alienist, the druggist, Father Lopes, the Councilmen, and several other officials went to greet them. The moment when Dona Evarista laid eyes again on her husband is regarded by the chroniclers of the time as one of the most sublime instants in the moral history of man, because of the contrast between these two extreme (although both commendable) natures. Dona Evarista uttered a cry, stammered a word or two, and threw herself at her husband in a way that suggested at once the fierceness of a wildcat and the gentle affection of a dove. Not so the noble Bacamarte. With diagnostic objectivity, without disturbing for a moment his scientific austerity, he extended his arms to the lady, who fell into them and fainted. The incident was brief; two minutes later Dona Evarista ’s friends were greeting her and the homeward procession began.","And at that point the wife of the alienist returned from Rio de Janeiro, along with her aunt, the wife of Crispim Soares, and the rest of the party that had departed from Itaguaí a few weeks earlier. The alienist went to receive her, along with the apothecary, Father Lopes, and a number of town councilmen and magistrates. The moment when Dona Evarista laid eyes on her husband is considered by many chroniclers to be among the most sublime in human annals, because of the perfect contrast between these two noble temperaments, both extreme, both worthy. Dona Evarista let out a shriek, babbled a few words, and hurled herself at her consort in a manner that cannot be better defined than “part jaguar and part turtledove.” Not so the illustrious Bacamarte. Cold as a diagnosis, full of scientific rigidity, he wordlessly reached out to his lady, who fell into his arms and fainted. The incident did not last long. Within two minutes Dona Evarista’s friends were welcoming her back and the homeward procession had begun."
"mas uns sabiam do ódio do padre, e outros pensavam que isto era uma oração em latim.","but some knew of the priest's hatred, and others thought this was a prayer in Latin.","But the priest’s remark did not affect the general esteem in which Coelho was held, for some attributed the remark to mere personal animosity and others thought it was a prayer in Latin.","If asked, he claimed to be praying in Latin."
