id,source,translation
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"- Czy powinnam podejść po więcej? - zerknęłam na trzepotające w pobliżu wróble, a moja matka, ostatecznie dochodząc do siebie, krzyknęła desperackim głosem: ""Keiko!"""
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"Powiedziałem ptaszkom, że zbudujemy im groby i pochowamy."
19,ほら、皆も泣いてるよ。,"Patrz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Przykro mi, że twój przyjaciel zmarł."
21,ね、かわいそうでしょう？」,Czyż nie jest to przerażające?
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Mimo że już zmarł."" Na moje pytanie, matka zaniemówiła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Wrzucam szybko puszki kawy, papierosy i hot-doga w torbę rozmiaru S."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie mężczyzna, który potrząsał drobnymi monetami w kieszeni, nagle włożył rękę do kieszeni na piersi, jakby mu coś przyszło do głowy."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z tego zachowania, natychmiast zorientowałem się, że płaci za pomocą elektronicznych pieniędzy."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witaj, dzień dobry!"" Powiedziała delikatnie i przyjęła puszkę kawy, którą podał klient mężczyzna."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Aha, proszę jeszcze jedną paczkę Marlboro Light Menthol numer pięć."" ""Oczywiście, zaraz podaję"". Szybko wyciągnął i zeskanował paczkę przy kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku dotykiem."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Widział, jak wzrok mężczyzny prześlizguje się po wystawie z fast foodami, dotykając ekranu, więc zatrzymał ruch palców."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"- Czy mogę coś doradzić? - Można zagadać, ale gdy klient wygląda na zastanawiającego się nad zakupem, lepiej się cofnąć i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Odwróciłem się w kierunku ledwo słyszalnego dźwięku monet i spojrzałem w stronę kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Osoby, które szperają w dłoniach lub kieszeniach w poszukiwaniu drobnych monet, często szybko kupują papierosy lub gazetę i wracają do domu, dlatego są wrażliwe na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Oczywiście, tutaj jest tłumaczenie na polski: Właśnie jak można było się spodziewać, był tam mężczyzna, który trzymając puszkę kawy w jednej ręce, drugą wsunął do kieszeni wkładając jednocześnie się do kolejki przy kasie."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Przesunął się szybko po sklepie, wtulił się w blat kasy i zajął pozycję wewnątrz, aby nie trzymać klientów czekających na zewnątrz."
35,コンビニエンスストアは、音で満ちている。,Sklep convenience store jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka powitalnego dla klientów, który odbijał się w sklepie, mieszał się z głosem idolki promującej nowe produkty w radiu przewodnikowym."
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk skanowania kodów kreskowych na tle okrzyków sprzedawców.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk wrzucania rzeczy do koszyka, szmeru z chwytającego torebkę z chlebem, dźwięku obcasów poruszających się po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się ze sobą mieszało, tworząc ""dźwięk convenience store"", który nieustannie dotykał błony bębenkowej mojego ucha."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki często się spotykają w okolicy, dlatego mają takie same wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Sposób jedzenia słodyczy był szczególnie podobny - oboje łamali kawałki ciastka za pomocą paznokci, aby następnie wkładać je do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Zastanawiam się, czy to było już tak od samego początku, ale moje wspomnienia są mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Podczas gdy mogło się wydawać, że małe nawyki i gesty, które zauważyłam u tych dwóch osób podczas ich poprzedniego spotkania, zniknęły gdzieś w niebycie."
