Source,GoogleTranslate,human1,human2,human3
"Посылаю вам винограду немного, душечка; для выздоравливающей это, говорят, хорошо, да и доктор рекомендует для утоления жажды, так только единственно для жажды. Вам розанчиков намедни захотелось, маточка; так вот я вам их теперь посылаю. Есть ли у вас аппетит, душечка? – вот что главное. Впрочем, слава богу, что все прошло и кончилось и что несчастия наши тоже совершенно оканчиваются. Воздадим благодарение небу! А что до книжек касается, то достать покамест нигде не могу. Есть тут, говорят, хорошая книжка одна и весьма высоким слогом написанная; говорят, что хороша, я сам не читал, а здесь очень хвалят. Я просил ее для себя; обещались препроводить. Только будете ли вы-то читать? Вы у меня на этот счет привередница; трудно угодить на ваш вкус, уж я вас знаю, голубчик вы мой; вам, верно, все стихотворство надобно, воздыханий, амуров, – ну, и стихов достану, всего достану; там есть тетрадка одна переписанная.","I send you some grapes, my dear; for a convalescent woman, they say, it’s good, and the doctor recommends it to quench thirst, so only for thirst. You wanted roses the other day, mother; So I'm sending them to you now. Do you have an appetite, darling? - that's what's important. However, thank God that everything has passed and ended, and that our misfortunes, too, are completely ending. Let's give thanks to heaven! As for books, I can't get them anywhere for the time being. There is here, they say, a good book, one and written in a very high style; they say it's good, I haven't read it myself, but here they are very praised. I asked her for myself; promised to deliver. Will you just read? You are my picky about this; it's hard to please your taste, I already know you, you're my dear; you, right, need all the poetry, sighs, cupids, - well, I’ll get poetry, I’ll get everything; there is a notebook one rewritten.","am sending you a few grapes, which are good for a convalescent person, and strongly recommended by doctors for the allayment of fever. Also, you were saying the other day that you would like some roses; wherefore, I now send you a bunch. Are you at all able to eat, my darling?—for that is the chief point which ought to be seen to. Let us thank God that the past and all its unhappiness are gone! Yes, let us give thanks to Heaven for that much! As for books, I cannot get hold of any, except for a book which, written in excellent style, is, I believe, to be had here. At all events, people keep praising it very much, and I have begged the loan of it for myself. Should you too like to read it? In this respect, indeed, I feel nervous, for the reason that it is so difficult to divine what your taste in books may be, despite my knowledge of your character. Probably you would like poetry—the poetry of sentiment and of love making? Well, I will send you a book of MY OWN poems.","I send you a few grapes, my darling; they are said to be good for those who are convalescing, and the doctor recommends them for the alleviation of thirst – especially for thirst, as it were. You expressed a wish for roses the other day, little mother; so now I send you some herewith. Do you have an appetite, my darling? – that is the most important thing. Anyway, thank God that all that is over and done with, and that our misfortunes are also drawing to a decisive close. Let us offer thanks to Heaven! But as for books, I have so far been unable to obtain them anywhere. There is said to be one particularly good book, written in a very fine style; it is supposed to be good , I have not read it myself, but everyone here sings its praises. I have ordered it, and have received the promise that it will be dispatched to me. Only will you read it? In my experience, you are hard to please in these matters; it is difficult to satisfy your taste, I know it well, my little dove; I expect what you want is poetry, lovers’ complaints, amours – well, I shall obtain poetry for you , I shall obtain everything; they have a notebook with verses copied in it there.","I send you a few grapes, my love; I am told they are good for a convalescent and the doctor recommends them for quenching the thirst—simply for thirst. You were longing the other day for a few roses, my darling, so I am sending you some now. Have you any appetite, my love?—that is the most important thing. Thank God, though, that it is all over and done with, and that our troubles, too, will be soon at an end. We must give thanks to heaven! As for books, I cannot get hold of them anywhere for the moment. I am told there is a good book here written in very fine language; they say it is good, I have not read it myself, but it is very much praised here. I have asked for it and they have promised to lend it me , only will you read it? You are so hard to please in that line; it is difficult to satisfy your taste, I know that already, my darling. No doubt you want poetry, inspiration, lyrics—well, I will get poems too, I will get anything; there is a manuscript book full of extracts here."
"Я сегодня, ангельчик мой, много испытал впечатлений. Во-первых, у меня голова целый день болела. Чтобы как-нибудь освежиться, вышел я походить по Фонтанке. Вечер был такой темный, сырой. В шестом часу уж смеркается, – вот как теперь! Дождя не было, зато был туман, не хуже доброго дождя. По небу ходили длинными широкими полосами тучи. Народу ходила бездна по набережной, и народ-то как нарочно был с такими страшными, уныние наводящими лицами, пьяные мужики, курносые бабы-чухонки, в сапогах и простоволосые, артельщики, извозчики, наш брат по какой-нибудь надобности; мальчишки, какой-нибудь слесарский ученик в полосатом халате, испитой, чахлый, с лицом, выкупанным в копченом масле, с замком в руке; солдат отставной, в сажень ростом, – вот какова была публика. Час-то, видно, был такой, что другой публики и быть не могло. Судоходный канал Фонтанка! Барок такая бездна, что не понимаешь, где все это могло поместиться. На мостах сидят бабы с мокрыми пряниками да с гнилыми яблоками и всё такие грязные, мокрые бабы. Скучно по Фонтанке гулять! Мокрый гранит под ногами, по бокам дома высокие, черные, закоптелые; под ногами туман, над головой тоже туман. Такой грустный, такой темный был вечер сегодня.","Today, my angel, I experienced a lot of impressions. First, my head hurt all day. To somehow freshen up, I went out to walk along the Fontanka. The evening was so dark and damp. At the sixth o'clock it's already getting dark - that's how it is now! There was no rain, but there was fog, no worse than a good rain. Clouds were moving across the sky in long, wide bands. There was an abyss of people walking along the embankment, and the people, as if on purpose, were with such terrible, desponding faces, drunken peasants, snub-nosed plump-nosed women in boots and simple-haired, artel workers, cabbies, our brother for some reason; boys, some locksmith's apprentice in a striped dressing gown, drunk, stunted, with a face bathed in smoked butter, with a lock in his hand; a retired soldier, a sazhen tall - that's what the audience was like. The hour, apparently, was such that there could not have been any other audience. Shipping Canal Fontanka! Baroque is such an abyss that you don’t understand where all this could fit. There are women sitting on the bridges with wet gingerbread and rotten apples, and all such dirty, wet women. It's boring to walk along the Fontanka! Wet granite underfoot, tall, black, smoky houses on the sides; Fog underfoot, fog overhead. So sad, so dark was the evening today.","MY BELOVED BARBARA,—Today I have undergone a variety of experiences. In the first place, my head has been aching, and towards evening I went out to get a breath of fresh air along the Fontanka Canal. The weather was dull and damp, and even by six o’clock, darkness had begun to set in. True, rain was not actually falling, but only a mist like rain, while the sky was streaked with masses of trailing cloud. Crowds of people were hurrying along Naberezhnaia Street, with faces that looked strange and dejected. There were drunken peasants; snub-nosed old harridans in slippers; bareheaded artisans; cab drivers; every species of beggar; boys; a locksmith’s apprentice in a striped smock, with lean, emaciated features which seemed to have been washed in rancid oil; an ex-soldier who was offering penknives and copper rings for sale; and so on, and so on. It was the hour when one would expect to meet no other folk than these. And what a quantity of boats there were on the canal. It made one wonder how they could all find room there. On every bridge were old women selling damp gingerbread or withered apples, and every woman looked as damp and dirty as her wares. In short, the Fontanka is a saddening spot for a walk, for there is wet granite under one’s feet, and tall, dingy buildings on either side of one, and wet mist below and wet mist above. Yes, all was dark and gloomy there this evening.","I have had a great many experiences today, my little angel. For one thing I have had a headache all day. In order to try to obtain some relief, I took a walk along the Fontanka. It was a damp, dark evening. It is already dark by six o’clock now – there’s a fine thing for you! There was no rain, but the fog was making up for it. Long swathes of dark cloud were passing across the sky. A huge multitude of people was making its way along the embankment, and to fit the general mood they all had the most fearful, depressing faces; drunken muzhiks, snubnosed Finnish peasant women, booted and bareheaded, workmen, cabbies, people like yours truly, out on some errand; boys, some locksmith is apprentice in a striped overall, haggard and sickly looking, his face covered in sooty oil, a lock in his hand; a retired soldier, as tall as a building – that was the sort of public it was. It was evidently the time of day when no other kind of public shows its face. The Fontanka is a navigable canal, after all. There is such a vast number of barges that one wonders how they can all get in. Peasant women sit on the bridges with soggy honeycakes and rotten apples – they are all such sodden, dirty women. It is not much fun walking along the Fontanka! Wet granite under one is feet, on either side tall, black, sooty houses; fog under one is feet, and fog above one is head. That is the sort of sad, dark evening it was today.","I have received a great number of impressions this morning, my angel. To begin with I had a headache all day. To freshen myself up a bit I went for a walk along Fontanka. It was such a damp, dark evening. By six o’clock it was getting dusk— that is what we are coming to now. It was not raining but there was mist equal to a good rain. There were broad, long stretches of storm-cloud across the sky. There were masses of people walking along the canal bank, and, as ill-luck would have it, the people had such horrible depressing faces, drunken peasants, snub-nosed Finnish women, in high boots with nothing on their heads, workmen, cab-drivers, people like me out on some errand, boys, a carpenter’s apprentice in a striped dressing-gown, thin and wasted-looking, with his face bathed in smutty oil, and a lock in his hand; a discharged soldier seven feet high waiting for somebody to buy a pen-knife or a bronze ring from him. That was the sort of crowd. It seems it was an hour when no other sort of people could be about. Fontanka is a canal for traffic! Such a mass of barges that one wonders how there can be room for them all! On the bridges there are women sitting with wet gingerbread and rotten apples, and they all of them looked so muddy, so drenched. It’s dreary walking along Fontanka! The wet granite under one’s feet, with tall, black, sooty houses on both sides. Fog underfoot and fog overhead. How dark and melancholy it was this evening!"
"Бедный старик не мог надивиться и нарадоваться на своего Петеньку (так он называл сына). Когда он приходил к нему в гости, то почти всегда имел какой-то озабоченный, робкий вид, вероятно от неизвестности, как-то его примет сын, обыкновенно долго не решался войти, и если я тут случалась, так он меня минут двадцать, бывало, расспрашивал – что, каков Петенька? здоров ли он? в каком именно расположении духа и не занимается ли чем-нибудь важным? Что он именно делает? Пишет ли, или размышлениями какими занимается? Когда я его достаточно ободряла и успокоивала, то старик наконец решался войти и тихо-тихо, осторожно-осторожно отворял двери, просовывал сначала одну голову, и если видел, что сын не сердится и кивнул ему головой, то тихонько проходил в комнату, снимал свою шинельку, шляпу, которая вечно у него была измятая, дырявая, с оторванными полями, – все вешал на крюк, все делал тихо, неслышно; потом садился где-нибудь осторожно на стул и с сына глаз не спускал, все движения его ловил, желая угадать расположение духа своего Петеньки. Если сын чуть-чуть был не в духе и старик примечал это, то тотчас приподымался с места и объяснял, «что, дескать, я так, Петенька, я на минутку. Я вот далеко ходил, проходил мимо и отдохнуть зашел». И потом безмолвно, покорно брал свою шинельку, шляпенку, опять потихоньку отворял дверь и уходил, улыбаясь через силу, чтобы удержать в душе накипевшее горе и не выказать его сыну.","The poor old man could not be surprised and rejoiced at his Petenka (as he called his son). When he came to visit him, he almost always had some kind of preoccupied, timid look, probably from the unknown, somehow his son would accept him, usually he didn’t dare to enter for a long time, and if I happened to be here, he would take me about twenty minutes, it happened , asked - what, what is Petenka? is he well? in what kind of mood exactly and is he doing something important? What exactly is he doing? Does he write, or what kind of thoughts does he do? When I had sufficiently encouraged and reassured him, the old man finally made up his mind to enter and quietly, quietly, cautiously, carefully opened the doors, first poking one head out, and if he saw that his son was not angry and nodded his head to him, then he quietly went into the room, took off his his overcoat, his hat, which he always had crumpled, full of holes, with torn-off brim - he hung everything on a hook, did everything quietly, inaudibly; then he would sit down somewhere carefully on a chair and never take his eyes off his son, catching all his movements, wanting to guess the mood of his Petenka. If the son was a little out of sorts and the old man noticed this, he immediately got up from his seat and explained, “What, they say, I’m like that, Petenka, I’m just a minute. I walked far, passed by and went to rest. And then silently, obediently, he took his overcoat and hat, again slowly opened the door and left, smiling through his strength, in order to keep the grief boiling in his soul and not show it to his son.","On the subject of his Petinka, as he called him, the poor old man could never sufficiently rhapsodise and dilate. Yet when he arrived to see his son he almost invariably had on his face a downcast, timid expression that was probably due to uncertainty concerning the way in which he would be received. For a long time he would hesitate to enter, and if I happened to be there he would question me for twenty minutes or so as to whether his Petinka was in good health, as well as to the sort of mood he was in, whether he was engaged on matters of importance, what precisely he was doing (writing or meditating), and so on. Then, when I had sufficiently encouraged and reassured the old man, he would make up his mind to enter, and quietly and cautiously open the door. Next, he would protrude his head through the chink, and if he saw that his son was not angry, but threw him a nod, he would glide noiselessly into the room, take off his scarf, and hang up his hat (the latter perennially in a bad state of repair, full of holes, and with a smashed brim)—the whole being done without a word or a sound of any kind. Next, the old man would seat himself warily on a chair, and, never removing his eyes from his son, follow his every movement, as though seeking to gauge Petinka’s state of mind. On the other hand, if the son was not in good spirits, the father would make a note of the fact, and at once get up, saying that he had “only called for a minute or two,” that, “having been out for a long walk, and happening at the moment to be passing,” he had “looked in for a moment’s rest.” Then silently and humbly the old man would resume his hat and scarf; softly he would open the door, and noiselessly depart with a forced smile on his face—the better to bear the disappointment which was seething in his breast, the better to help him not to show it to his son.","The poor old man could not sufficiently admire and dote upon his Petenka (as he called his son). Whenever he called to visit him, he nearly always had a worried, timid look, probably because he did not know how his son would receive him. He would usually spend a long time hesitating whether to come in or not, and if I chanced to be there, he would question me for about twenty minutes, asking me about ‘Petenka’ and how his health was, what kind of mood he was in, whether he was engaged in any important study, what he was actually doing – whether he was writing or absorbed in reflection. When I had sufficiently raised his spirits and put his mind at rest, the old man would finally make up his mind to come in and very quietly, very gingerly, he would open the door, and begin by putting his head round it; if he saw that his son was not in a bad temper and nodded to him, he would slowly enter the room, take off his overcoat and his hat – which was always squashed, full of holes, and ragged-brimmed – and hang both on a hook, performing the action slowly and inaudibly; then he would sit down carefully on a chair somewhere, never taking his eyes off his son, following his every movement in an attempt to guess the frame of mind his Petenka was in. If his son was even slightly in a bad mood and the old man was able to observe this, he would at once rise from his seat and explain: ‘I only dropped in for a moment, Petenka. I’ve been out for a long walk, I was passing, and looked in to take a rest.’ And then silently and obediently he would take his hat and overcoat, slowly open the door once again and go out, smiling to his son, smiling forcedly in order to keep to himself the misery that seethed within him, and not show it to his son.","The poor old man could not sufficiently admire and marvel at his Petinka (as he called his son). When he came to see him he almost always had a timid, careworn air, most likely from uncertainty as to the reception his son would give him. He was usually a long time making up his mind to come in, and if I happened to be there he would spend twenty minutes questioning me: “How was Petinka? Was he quite well? What sort of mood was he in, and was he busy over anything important? What was he doing? Was he writing, or absorbed in reflection?” When I had sufficiently cheered and reassured him, the old man at last ventured to come in, and very, very quietly, very, very cautiously opened the door, first poked in his head, and if his son nodded to him and the old man saw he was not angry, he moved stealthily into the room, took off his overcoat and his hat, which was always crushed, full of holes and with a broken brim, hung them on a hook, did everything quietly, noiselessly; then cautiously sat down on a chair, never taking his eyes off his son, watching every movement and trying to guess what mood his “Petinka” was in. If his son seemed ever so little out of humour and the old man noticed it, he got up from his seat at once and explained, “I just looked in, Petinka, only for a minute. I have been on a long walk, I was passing and came in for a rest.” And then, dumbly, submissively he would take his coat, his wretched hat, again he would stealthily open the door and go away, keeping a forced smile on his face to check the rush of disappointment in his heart and to hide it from his son."
В. Д.,V.D.,B.D.,V. D.,V. D.
Июня 28-го.,June 28th.,June 28th.,June 28,June 28.
"Милостивый государь, Макар Алексеевич!","Dear sir, Makar Alekseevich!",MY DEAREST MAKAR ALEXIEVITCH—,"Makar Alekseyevich, Sir,","DEAR SIR, MAKAR ALEXYEVITCH,"
"Я сегодня Федору видел, голубчик мой. Она говорит, что вас уже завтра венчают, а послезавтра вы едете и что господин Быков уже лошадей нанимает. Насчет его превосходительства я уже уведомлял вас, маточка. Да еще: счеты из магазина я в Гороховой проверил: все верно, да только очень дорого. Только за что же господин-то Быков на вас сердится? Ну, будьте счастливы, маточка! Я рад; да, я буду рад, если вы будете счастливы. Я бы пришел в церковь, маточка, да не могу, болит поясница. Так вот я все насчет писем: ведь вот кто же теперь их передавать-то нам будет, маточка? Да! Вы Федору-то облагодетельствовали, родная моя! Это доброе дело вы сделали, друг мой; это вы очень хорошо сделали. Доброе дело! А за каждое доброе дело вас господь благословлять будет. Добрые дела не остаются без награды, и добродетель всегда будет увенчана венцом справедливости божией, рано ли, поздно ли. Маточка! Я бы вам много хотел написать, так, каждый час, каждую минуту все бы писал, все бы писал! У меня еще ваша книжка осталась одна, «Белкина повести», так вы ее, знаете, маточка, не берите ее у меня, подарите ее мне, мой голубчик. Это не потому, что уж мне так ее читать хочется. Но сами вы знаете, маточка, подходит зима; вечера будут длинные; грустно будет, так вот бы и почитать. Я, маточка, перееду с моей квартиры на вашу старую и буду нанимать у Федоры. Я с этой честной женщиной теперь ни за что не расстанусь; к тому же она такая работящая. Я вашу квартиру опустевшую вчера подробно осматривал. Там, как были ваши пялечки, а на них шитье, так они и остались нетронутые: в углу стоят. Я ваше шитье рассматривал. Остались еще тут лоскуточки разные. На одно письмецо мое вы ниточки начали было наматывать. В столике нашел бумажки листочек, а на бумажке написано: «Милостивый государь, Макар Алексеевич, спешу» – и только. Видно, вас кто-нибудь прервал на самом интересном месте. В углу за ширмочками ваша кроватка стоит… Голубчик вы мой!!! Ну, прощайте, прощайте; ради бога, отвечайте мне что-нибудь на это письмецо поскорее.","I saw Fedora today, my dear. She says that you are being crowned tomorrow, and the day after tomorrow you are going, and that Mr. Bykov is already hiring horses. As for His Excellency, I have already informed you, mother. Moreover: I checked the invoices from the store in Gorokhovaya: everything is correct, but only very expensive. But why is Mr. Bykov angry with you? Well, be happy, mother! I am pleased to; Yes, I will be glad if you are happy. I would come to church, mother, but I can’t, my lower back hurts. So I'm all about letters: after all, now who will send them to us, mother? Yes! You did something good to Fyodor, my dear! This is a good deed you have done, my friend; you did it very well. Good deed! And for every good deed, the Lord will bless you. Good deeds do not go unrewarded, and virtue will always be crowned with the crown of God's justice, sooner or later. Matochka! I would like to write a lot to you, so, every hour, every minute I would write everything, I would write everything! I still have one book of yours left, ""Belkin's Tale"", so you know her, mother, do not take it from me, give it to me, my dear. It's not because I really want to read it. But you yourself know, mother, winter is coming; the evenings will be long; it will be sad, so that's what to read. I, mother, will move from my apartment to your old one and will hire from Fedora. I will never part with this honest woman now; Plus she's so hard working. I inspected your apartment, which was empty yesterday, in detail. There, as there were your hoops, and sewing on them, so they remained untouched: they are standing in the corner. I looked at your sewing. There are still some scraps left. You started winding threads on one of my letters. I found a piece of paper in the table, and on the piece of paper it was written: “Dear sir, Makar Alekseevich, I am in a hurry” - and nothing more. Apparently, someone interrupted you at the most interesting place. In the corner behind the screens is your bed ... My dear, you are mine !!! Well, goodbye, goodbye; for God's sake, answer me something to this letter as soon as possible.","MY OWN BARBARA ALEXIEVNA,—Today, dearest, I saw Thedora, who informed me that you are to be married tomorrow, and on the following day to go away—for which purpose Bwikov has ordered a post-chaise.... Well, of the incident of his Excellency, I have already told you. Also I have verified the bill from the shop in Gorokhovaia Street. It is correct, but very long. Why is Monsieur Bwikov so out of humour with you? Nay, but you must be of good cheer, my darling. I am so, and shall always be so, so long as you are happy. I should have come to the church tomorrow, but, alas, shall be prevented from doing so by the pain in my loins. Also, I would have written an account of the ceremony, but that there will be no one to report to me the details.... Yes, you have been a very good friend to Thedora, dearest. You have acted kindly, very kindly, towards her. For every such deed God will bless you. Good deeds never go unrewarded, nor does virtue ever fail to win the crown of divine justice, be it early or be it late. Much else should I have liked to write to you. Every hour, every minute I could occupy in writing. Indeed I could write to you forever! Only your book, “The Stories of Bielkin”, is left to me. Do not deprive me of it, I pray you, but suffer me to keep it. It is not so much because I wish to read the book for its own sake, as because winter is coming on, when the evenings will be long and dreary, and one will want to read at least SOMETHING. Do you know, I am going to move from my present quarters into your old ones, which I intend to rent from Thedora; for I could never part with that good old woman. Moreover, she is such a splendid worker. Yesterday I inspected your empty room in detail, and inspected your embroidery-frame, with the work still hanging on it. It had been left untouched in its corner. Next, I inspected the work itself, of which there still remained a few remnants, and saw that you had used one of my letters for a spool upon which to wind your thread. Also, on the table I found a scrap of paper which had written on it, “My dearest Makar Alexievitch I hasten to—” that was all. Evidently, someone had interrupted you at an interesting point. Lastly, behind a screen there was your little bed.... Oh darling of darlings!!! ... Well, goodbye now, goodbye now, but for God’s sake send me something in answer to this letter!","I saw Fedora today, my little dove. She said you are getting married tomorrow, that the day after you are going away and that Mr Bykov is already hiring the horses. I have already informed you of His Excellency’s behaviour, little mother. Oh, there is something else: I have checked the bills from the shop in Gorokhovaya Street; they are all correct, but the things are all very expensive. So why is it you at whom Mr Bykov lets fly his bad temper? Well, be happy, little mother! I am glad; yes, and I will go on being glad, as long as you are happy. I would come to the church service, little mother, but I can’t, I have lumbago. I am still worried about our letters: who will deliver them for us now, little mother? Yes! You have been a friend and protector to Fedora, my darling. That is a good deed that you have done, my friend; that is a very good deed that you have done. A good deed! And for each of your good deeds the Lord will bless you. Good deeds do not go unrewarded, and virtue will sooner or later be adorned with the crown of divine justice. Little mother! There is much that I would like to write you – I could spend each and every hour, each and every minute of the day just writing and writing to you! I still have one of your books, Tales of Belkin. You know, little mother, I would like to ask you to let me keep it – make me a present of it, my little dove. It’s not even that I feel like reading it so much just now. But you know yourself how it is, little mother: winter is approaching, the evenings will be long, one will be sad, and then one will feel like reading. I am going to move out of my lodging into your old apartment and rent it together with Fedora. I would not part from that honest woman now for anything in the world; what’s more, she’s such a hard worker. I made a careful inspection of your empty apartment yesterday. Your lace-frame there, and your sewing on it, have not been touched: they are in the corner. I examined your sewing. There were still one or two scraps of cloth lying about. You had begun to wind some of your thread round one of my miserable letters. In the little bureau I found a sheet of paper with the words ‘Makar Alekseyevich, Sir, I am in a hurry’ on it – nothing more. Someone had evidently interrupted you just as you were getting to the most interesting part. Your little bed still stands in the corner, behind the screen… My little dove!!! Well, goodbye, goodbye ; for the love of God, write me some reply to this miserable letter as soon as you are able.","I saw Fedora to-day, my darling, she says that you are to be married to-morrow, and that the day after you are setting off, and that Mr. Bykov is engaging horses already. I have told you about his Excellency already, my darling. Another thing—I have checked the bills from the shop in Gorohovoy; it is all correct, only the things are very dear. But why is Mr. Bykov angry with you? Well, may you be happy, Varinka! I am glad, yes, I shall be glad if you are happy. I should come to the church, my dear, but I’ve got lumbago. So I keep on about our letters; who will carry them for us, my precious? Yes! You have been a good friend to Fedora, my own! You have done a good deed, my dear, you have done quite right. It’s a good deed! And God will bless you for every good deed. Good deeds never go unrewarded, and virtue will sooner or later be rewarded by the eternal justice of God. Varinka! I wanted to write to you a great deal; I could go on writing and writing every minute, every hour! I have one of your books still, Byelkin’s Stories. I tell you what, Varinka, don’t take it away, make me a present of it, my darling. It is not so much that I want to read it. But you know yourself, my darling, winter is coming on: the evenings will be long; it will be sad, and then I could read. I shall move from my lodgings, Varinka, into your old room and lodge with Fedora. I would not part from that honest woman for anything now; besides, she is such a hard-working woman. I looked at your empty room carefully yesterday. Your embroidery frame has remained untouched, just as it was with embroidery on it. I examined your needlework; there were all sorts of little scraps left there, you had begun winding thread on one of my letters. On the little table I found a piece of paper with the words “Dear Makar Alexyevitch, I hasten—” and that was all. Someone must have interrupted you at the most interesting place. In the corner behind the screen stands your little bed.... Oh, my darling!!! Well, good-bye, good-bye, send me some answer to this letter quickly."
"Ну, а это, например, так, маленький отрывочек, в шуточно описательном роде, собственно для смехотворства написанный:","Well, and this, for example, is like this, a small fragment, in a jokingly descriptive way, actually written for ridiculousness:","Here, again, is another short extract—this time written in a more comical vein, to make people laugh:","Well, and here is a little extract, an example of the humorous-descriptive genre, written specifically in order to make people laugh:","And this, for instance, a tiny fragment written in a jocose style, simply to make one laugh."
"Дни проходили за днями, и каждый день был похож на предыдущий. Мы жили тихо, как будто и не в городе. Анна Федоровна мало-помалу утихала, по мере того как сама стала вполне сознавать свое владычество. Ей, впрочем, никогда и никто не думал прекословить. В нашей комнате мы были отделены от ее половины коридором, а рядом с нами, как я уже упоминала, жил Покровский. Он учил Сашу французскому и немецкому языкам, истории, географии – всем наукам, как говорила Анна Федоровна, и за то получал от нее квартиру и стол; Саша была препонятливая девочка, хотя резвая и шалунья; ей было тогда лет тринадцать. Анна Федоровна заметила матушке, что недурно бы было, если бы и я стала учиться, затем, что в пансионе меня недоучили. Матушка с радостию согласилась, и я целый год училась у Покровского вместе с Сашей.","Day after day passed, and each day was like the previous one. We lived quietly, as if we were not in the city. Anna Fedorovna gradually calmed down, in proportion as she herself became fully aware of her dominion. However, no one ever thought to rebuke her. In our room, we were separated from its half by a corridor, and next to us, as I already mentioned, Pokrovsky lived. He taught Sasha French and German, history, geography - all the sciences, as Anna Fedorovna said, and for that he received an apartment and a table from her; Sasha was a preoccupied girl, although frisky and a naughty one; she was then thirteen years old. Anna Fyodorovna remarked to my mother that it would not be bad if I began to study, then that in the boarding school I was undereducated. Mother gladly agreed, and for a whole year I studied with Pokrovsky together with Sasha.","Day succeeded day, and each day was like the last one. We lived a life as quiet as though we had been in the country. Anna herself grew quieter in proportion as she came to realise the extent of her power over us. In nothing did we dare to thwart her. From her portion of the house our apartment was divided by a corridor, while next to us (as mentioned above) dwelt a certain Pokrovski, who was engaged in teaching Sasha the French and German languages, as well as history and geography—“all the sciences,” as Anna used to say. In return for these services he received free board and lodging. As for Sasha, she was a clever, but rude and uncouth, girl of thirteen. On one occasion Anna remarked to my mother that it might be as well if I also were to take some lessons, seeing that my education had been neglected at school; and, my mother joyfully assenting, I joined Sasha for a year in studying under this Pokrovski.","Day followed day, and every one of them was the same as the others. We lived a quiet life, not like a life in town at all. Anna Fyodorovna gradually calmed down as she began fully to realize the extent of her power. But no one ever dared to contradict her. Our room was separated from her half of the house by a corridor, and next to us, as I have already mentioned, lived Pokrovsky. He taught Sasha French and German, history, geography – ‘all the sciences’, as Anna Fyodorovna used to say, providing him in return for this with board and lodging; Sasha was a nimble-minded girl, though she was playful and naughty; at that time she was thirteen. Anna Fyodorovna made it known to Mother that she would consider it not a bad idea for me to start lessons with Pokrovsky too, since they were not teaching me properly at my boarding-school. Mother readily agreed, and for a whole year I took lessons from Pokrovsky together with Sasha.","The days passed and each day was like the one before. We lived as quietly as if we were not in a town. Anna Fyodorovna calmed down by degrees as she began fully to recognise her power. Though, indeed, no one ever thought of contradicting her. We were separated from her rooms by the corridor, and Pokrovsky’s room was, as I have mentioned before, next to ours. He used to teach Sasha French and German, history, geography—all the sciences, as Anna Fyodorovna said, and for this he had his board and lodging from her. Sasha was a very intelligent child, though playful and mischievous; she was thirteen. Anna Fyodorovna observed to mother that it would not be amiss if I were to have lessons, since my education had not been finished at the boarding-school, and for a whole year I shared Sasha’s lessons with Pokrovsky."
Матушка Варвара Алексеевна!,Mother Varvara Alekseevna!,MY DARLING BARBARA,"Varvara Alekseyevna, Dear Mother!",MY DEAR VARVARA ALEXYEVNA—
