id,source,translation
33,"No one would cop to it, of course.",Oczywiście nikt by się do tego nie przyznał.
34,We canceled the performance.,Odwołaliśmy przedstawienie.
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","— Przyznaj się, że to była twoja mama — powiedział Rafe do Sukeya, gdy rodzice wyszli."
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Niektóre z ich kieliszków, szklanek na wysokie drinki i butelek piwa były całkowicie puste."
37,Drained.,Odrobina.
38,"Those parents were in a hurry, then.",Rodzice byli wtedy pospieszni.
39,"""No way,"" said Sukey firmly, and shook her head.",— Nie ma mowy — stanowczo powiedziała Sukey i potrząsnęła głową.
40,"""Then who is your mother?",— To kto jest twoją matką?
41,The one with the big ass?,Ten z dużą dupą?
42,"Or the one with the clubfoot?""",Czy ten z kulawą stopą?
43,"""Neither,"" said Sukey.",— Żadne — odpowiedziała Sukey.
44,"""So fuck you.""",— Chuj ci w dupę.
45,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jednemu psu nałożono makijaż na twarz, szminkę i niebieski cień do oczu."
46,"It was a white-faced dog, so the makeup showed up well.","To był pies o białej mordce, więc makijaż dobrze się wyróżniał."
47,We liked to have an impact.,Chcieliśmy mieć wpływ.
48,"When we were done, the lipstick went back into some mother's Fendi handbag.",Po skończeniu pomadka wróciła do jakiejś matczynej torebki marki Fendi.
49,"We watched her apply it, unaware.","Obserwowaliśmy, jak ją nakładała, nieświadomi."
50,That was satisfying.,To było satysfakcjonujące.
51,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Zaaranżowaliśmy przedstawienie z udziałem psów i zaprosiliśmy rodziców, ponieważ nie było nikogo innego na widowni."
52,But the pets were poorly trained and failed to take direction.,Ale zwierzęta były słabo wyszkolone i nie potrafiły podporządkować się poleceniom.
53,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"Było tam dwóch żołnierzy i zdobna kobieta, którą ubraliśmy w koronkowy, wyścielany biustonosz."
54,The soldiers were cowards.,Żołnierze byli tchórzami.
55,"Deserters, basically.","Dezerterzy, w zasadzie."
56,They ran away when we issued the battle cry.,"Uciekli, gdy wydaliśmy okrzyk bojowy."
57,(A blaring klaxon.,(Głośny klakson.
58,It went hoh-onk.),Poszło hoh-onk.
59,Even the smallest canoe could take us down to the ocean.,Nawet najmniejsza kajak mogłaby nas zabrać na ocean.
60,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Przepłynęlibyśmy przez jezioro, przez bagno, wzdłuż strumienia i dotarlibyśmy do ujścia rzeki."
61,Where the water met the sky.,"Tam, gdzie woda spotykała się z niebem."
62,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Biegaliśmy wzdłuż plaży na słonym wietrze, pozostawiając nasze łodzie na piasku."
