id,source,translation
21,"Freed of our influence, some of them emitted sudden, harsh barks.","Uwolnione od naszego wpływu, niektóre z nich wydały nagłe, szorstkie szczeknięcia."
22,"Apparently, laughing.","Widocznie, śmiał się."
23,"From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried.","Od otaczającego dom werandy, ze swoimi bambusowymi pochodniami, wiszącymi paprociami i huśtawkami na tarasie, wygryzionymi przez mole fotelami i niebieskimi lampami przyciągającymi owady, roznosił się śmiech."
24,"We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat.","Słyszeliśmy je z domków na drzewach i kortów tenisowych, a także z pola pełnego uli, które owa powolna sąsiadka opiekowała się w ciągu dnia, mamrocząc pod welonem swojego kapelusza pszczelarskiego."
25,"We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Słyszeliśmy je zza popękanych szyb w rozpadającym się szklarni albo na chłodnej, czarnej wodzie jeziora, gdzie pływaliśmy w bieliźnie o północy."
26,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months.","WIELKI DOM został zbudowany przez rozbójników w dziewiętnastym wieku, jako pałacowy azyl na zielone miesiące."
27,"Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky.","Nasi rodzice, te tak zwane autorytety, przemierzali jego pokoje w niejasnych obiegach pod szerokimi belkami, z niewyraźnymi celami."
28,And of no general interest.,I nie ma to większego znaczenia dla ogółu.
29,The lady urinated.,Dama załatwiła swoje potrzeby.
30,"""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother.","""Oh, biedactwo, ma nerwowy pęcherz!"" wykrzyknęła mama jednego z pulchnych dzieci."
31,"""Is that a Persian rug?""","""Czy to jest dywan perski?"""
32,Whose mother was it? Unclear.,Czyja to była matka? Niejasne.
33,"No one would cop to it, of course.","Oczywiście, nikt nie chciał się do tego przyznać."
34,We canceled the performance.,Odwołaliśmy występ.
35,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","""Przyznaj, to była twoja matka,"" powiedział chłopiec o imieniu Rafe do chłopca o imieniu Sukey, kiedy rodzice wyszli."
36,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Niektóre z ich kielichów, szklanek do whisky i butelek po piwie były całkowicie puste."
37,Drained.,Wyczerpany.
38,"Those parents were in a hurry, then.",Czyli ci rodzice naprawdę się spieszyli.
39,"""No way,"" said Sukey firmly, and shook her head.","""Nie ma mowy,"" powiedziała stanowczo Sukey, potrząsając głową."
40,"""Then who is your mother?","""To kim jest twoja matka?"
41,The one with the big ass?,Tę z dużym tyłkiem?
42,"Or the one with the clubfoot?""","Czy ten z kulawą stopą?"""
43,"""Neither,"" said Sukey.","""Żadne,"" powiedziała Sukey."
44,"""So fuck you.""","""Więc pieprz cię."""
45,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Na twarz jednemu psu nałożono makijaż, pomadkę i niebieskie cienie do powiek."
46,"It was a white-faced dog, so the makeup showed up well.","Był to pies o białej karnacji, więc makijaż dobrze na nim widać."
47,We liked to have an impact.,Lubiśmy robić wrażenie.
48,"When we were done, the lipstick went back into some mother's Fendi handbag.","Kiedy skończyliśmy, pomadka wróciła do Fendi torebki jakiejś matki."
49,"We watched her apply it, unaware.","Obserwowaliśmy, jak go nakłada, nieświadoma."
50,That was satisfying.,To było satysfakcjonujące.
51,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Włożyliśmy psy do sztuki i zaprosiliśmy rodziców, ponieważ nie było nikogo innego, kto mógłby być publicznością."
52,But the pets were poorly trained and failed to take direction.,Ale zwierzęta były słabo wyszkolone i nie słuchały poleceń.
53,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"Było dwóch żołnierzy i elegancka dama, którą ubraliśmy w falbanowany biustonosz z poduszeczkami."
54,The soldiers were cowards.,Żołnierze byli tchórzami.
55,"Deserters, basically.",Zasadniczo dezerterzy.
56,They ran away when we issued the battle cry.,"Uciekli, gdy wydaliśmy okrzyk bojowy."
57,(A blaring klaxon.,(Głośna syrena.
58,It went hoh-onk.),Zarżnęło ho-onk.
59,Even the smallest canoe could take us down to the ocean.,Nawet najmniejsze kajaki mogłyby zabrać nas do oceanu.
60,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Płynęlibyśmy przez jezioro, przez bagna, w dół strumienia, aby dotrzeć do ujścia rzeki."
61,Where the water met the sky.,"Tam, gdzie woda spotyka się z niebem."
62,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Biegaliśmy wzdłuż plaży na słonym wietrze, zostawiając nasze łodzie na piasku."
