id,source,translation
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam przynieść więcej?"" Wróciła do siebie dopiero, gdy rzuciła okiem na kilka wróbli spacerujących obok siebie, a potem krzyknęła z rozpaczą, jakby mnie ganiąc: ""Keiko!"""
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Zróbmy grob dla małego ptaszka i go pochowajmy."""
19,ほら、皆も泣いてるよ。,"Patrz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Smutno, gdy przyjaciel umiera, prawda?"
21,ね、かわいそうでしょう？」,"""To smutne, prawda?"""
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież już nie żyje"" - Na moje pytanie, mama była bez słowa."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko wkłada do małego worka puszkę kawy, papierosy i hot-doga."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Mężczyzna, który cały czas grzebał w kieszeniach pełnych drobnych, nagle włożył rękę do kieszeni na piersi, jakby wpadł na jakiś pomysł."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego gestów od razu zrozumiałem, że płaci elektronicznie."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" - Kiwnąłem głową na powitanie i przyjąłem puszkę kawy, którą podał mi mężczyzna."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""Ah, i jeszcze jedne papierosy numer 5."" ""Rozumiem."" Szybko wyjmuję Marlboro Light Menthol i skanuję je przy kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku poprzez dotknięcie."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymałam ruchy palca na ekranie, kiedy zauważyłam, że jego wzrok szybko przesunął się do witryny pełnej fast foodów."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Mogę coś panu podać?"" - mogę zapytać, ale kiedy widzę, że klient zastanawia się nad zakupem, wolę się odsunąć i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Na dźwięk lecących drobnych monet obrócił się i spojrzał w stronę kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy trzaskają monetami w dłoniach lub kieszeniach, często są tymi, którzy szybko kupują papierosy lub gazetę i wracają do domu, więc jestem wrażliwy na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Jak się spodziewałam, pod biurkiem stał mężczyzna z puszką kawy w jednej ręce, a drugą rękę miał wciąż zasuniętą w kieszeń."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczałem się po sklepie i wślizgiwałem do kasy, aby czekać na klientów i nie sprawiać im kłopotu."
35,コンビニエンスストアは、音で満ちている。,Sklepik osiedlowy jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka informujący o wejściu klienta, głos idola promującego nowe produkty w transmisji muzycznej płynącej przez sklep."
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk skanowania kodu kreskowego przeplatał się z okrzykiem sprzedawcy.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk rzeczy wrzucanych do kosza, szmer toreb z chlebem, chodzenie po sklepie w obcasach."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko miesza się ze sobą, stając się ""dźwiękiem sklepu"", który nieustannie dotyka moich błon bębenkowych."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, prawdopodobnie przez częste spotkania, mają identyczne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobnie jedli słodycze, obydwoje przekąszała ciastka za pomocą pomalowanych na różowo paznokci."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? Próbuję sobie przypomnieć, ale moje wspomnienia są mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Myślę, że małe zwyczaje i gesty, które zauważyłem podczas naszego poprzedniego spotkania, mogły już gdzieś uciec."
