id,source,translation
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia nie ma co mówić: bogaci głupcy, którzy nagle stali się smakoszami, połykali suchy kawałek słonecznika w ""Starym człowieku i morzu"", przypaloną arrachera na Dos Passosie i niedogotowaną wieprzowinę w ""Szwejku""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,W ciągu tych dziewięciu lat to właśnie literatura rosyjska przyniosła mi całkiem przyzwoite dochody.
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej zapadającym w pamięć stronnicom przeszedłem długą drogę od zwykłego kucharza w podziemnych knajpkach Hongkongu do szefa na wezwanie z trzema gwiazdkami i teraz mogę pozwolić sobie na życie w objazdach, podróżując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów""."
29,Да и мать его Случайность.,A także jego matka - Przypadek.
30,И отец Интуиция.,I ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są dzikie i niezależne jak dzikie konie, jeśli nie znaleźć do nich podejścia."
32,Я обхожусь без стека и шпор.,Obchodzę się bez szpór i ostrogi.
33,"Ласка, только ласка.","Miłość, tylko miłość."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Dla mnie książki nie są po prostu drewnem, jak je nazywają w naszym kuchennym podziemnym środowisku."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Książka to jednak cały świat, chociaż już zniknął na zawsze."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem stomatologa, prawnukiem adwokata, praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno, jeśli naprawdę kochasz książkę, odda ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja kocham rosyjską klasykę, chociaż nie przeczytałem ani jednej rosyjskiej powieści do połowy."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie będę piec steka na pisarzu drugiego sortu, jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę ja i mój inteligentny pcheł znają na pamięć: fabułę, biografię autora ze wszystkimi szczegółami, datę wydania papierowego klocu drzewa."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie umie czytać książek."
43,"А таких людей у нас, к сожалению, все больше.","A takich ludzi mamy u nas, niestety, coraz więcej."
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Chociaż oczywiście, żeby dobrze przeczytać książkę, kucharzowi nie trzeba jej czytać."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mówił mój zmarły profesor-ojciec."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja jako chłopiec myślałem, że mówi o ""tempurze"", która była przygotowywana w jednej japońskiej restauracji na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Już wtedy obudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od czasu, gdy ludzkość przestała drukować książki i na zawsze uczyniła z nich eksponaty muzealne, narodził się book'n'grill."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze dążą do zakazanego owocu.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydrukowanych przez ludzkość zostało zniszczonych lub po prostu wyrzuconych na śmieci, aby nie zajmowały miejsca w mieszkaniach."
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A pozostałe dziesięć, osiadłe w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do niesamowitej pasji."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został upieczony dwanaście lat temu w Londynie na płomieniu pierwszego wydania ""Wakesa Finnegana"", skradzionego z Muzeum Brytyjskiego."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czterej wielcy mężowie: psychoanalityk, florysta, makler giełdowy i kontrafagocista."
55,Так родился book'n'grill.,Tak powstało book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To zapoczątkowało wielką namiętność, która w ciągu tych gwałtownych lat stała się wielką tradycją."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezła oferta.
58,Мой прайс уже обогнал стоимость книги.,Moja cena już przewyższyła wartość książki.
59,Это знак качества.,To oznaka jakości.
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cena, razem z nią rośnie poczucie głębokiego zadowolenia."
61,"Статус, статус book'n'grill chef.","Status, status book'n'grill chef."
62,"В общем, я доволен.","W sumie, jestem zadowolony."
63,"И профессией, и судьбой.",Zawodem i losem.
64,Хотя не все в моей жизни было гладко.,Mimo że nie wszystko w moim życiu było gładkie.
65,Но шрамы для нашего брата book'n'griller привычное дело.,Jednak dla naszego brata book'n'griller to norma.
66,Все прошло хорошо.,Wszystko poszło dobrze.
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie nie szybko, ani wolno, bez zbędnego dymu."
68,Классика.,Klasyczny.
69,Я был в форме.,Byłem w mundurze.
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza do przewracania palących się stron, aby utrzymać równomierne ognisko, jest jednym z najważniejszych elementów naszego zawodu."
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Przewracamy je za pomocą specjalnej metalowej taśmy w kształcie miecza, którą nazywamy w naszym środowisku ""Excalibur""."
72,"У каждого повара эскалибур свой, сделанный на заказ.","Każdy kucharz ma swojego własnego, zamówionego Excalibura."
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatniej rewizji w Palo Alto używam nowego, tytanowego z kością rękojeścią."
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy panie i panowie siedzą wokół paleniska, a kucharz nie ma wsparcia."
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Tak więc jestem szefem trupy, a nie zwykłym book'n'grillerem."
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Gdy ruszt jest otoczony z wszystkich stron klientami z pustymi talerzami, przypominam sobie owego legendarnego iluzjonistę, który kiedyś chodził po miastach Europy i zadziwiał publiczność prostym sztuczką przebijania gwoździa palcem."
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Elementarny trik, całkowicie zależny od perspektywy prostaków."
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia podchmielona gawiedź schwyciła ""czarodzieja"" gdzieś na placu, donośnie żądając sztuczki."
79,Гвоздь ему выдали.,Dali mu gwoźdź.
80,Его обступили со всех сторон.,Został otoczony z każdej strony.
81,И пришлось чародею по-настоящему проткнуть себе палец.,I musiał czarodziej prawdziwie przekłuć sobie palec.
82,А гримасу боли народ принял за улыбку.,I ludzie wzięli minę bólu za uśmiech.
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie zdobył prawdziwe uznanie.
84,"Но нам, увы, и протыкать нечего.","Ale niestety, nie mamy nic do podcierania."
85,Вся моя необычная профессия держится только на чистом мастерстве.,Całe moje niezwykłe zawodowe umiejętności opierają się tylko na czystym rzemiośle.
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Tylko book'n'griller wie, ile pułapek czyha na niego w pracy."
87,Это наша внутренняя кухня.,To nasza wewnętrzna kuchnia.
88,"Романы, как известно, печатались на разной бумаге.","Jak wiadomo, powieści były drukowane na różnym papierze."
89,И гореть она может по-разному.,I może płonąć na różne sposoby.
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Mogą występować zarówno łagodne drgnięcia, jak i błyski, z następczym wznoszeniem się liści i przywieraniem ich do miękiszu lub krążeniem nad głowami klientów."
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piecach mamy specjalne pompki powietrzne, które mogą zatrzymać spalanie i wyparowanie palącego się i wypalonego papieru."
92,Но ими пользуются в основном начинающие.,Ale najczęściej z nich korzystają początkujący.
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękami i głową.
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy nie tylko zmniejszają płomień, ale też widok."
95,Вместе с воздухом они отсасывают презентабельность.,Razem z powietrzem wyssali zeń całe jego prestiż.
96,А книга должна быть яркой: пылать и поражать.,A książka musi być jaskrawa: płonąć i uderzać.
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przeliczyć cały proces jak partię szachów i zimno zachować równowagę nad przepaścią.
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Okładka, kaptal, kapitałki, tektura, płócienne klapy, sznurek konopiowy, zakładki, klej kazeinowy, wysuszone kwiaty, książkowe wszy, pluskwy lub karaluchy w okładce - wszystko to ukryte zagrożenia."
99,Их необходимо учитывать.,Należy je uwzględnić.
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.","Pewnego razu u kucharza zapalił się mikrofilm wkładany w okładkę, powstały w połowie XX wieku."
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".",Drugi miał problemy z antropodermicznym oprawieniem „120 dni Sodomy”.
102,"Все, все возможно.","Wszystko, wszystko jest możliwe."
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejszy błąd, niepewność lub pewność siebie i katastrofa jest nieuchronna."
104,Моя профессия сопряжена с риском.,Mój zawód jest związany z ryzykiem.
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wylać wino na twarz, uderzyć drogim naczyniem po głowie."
106,"В худшем мягкая, а зачастую и твердая пуля.","Najgorszy jest miękki, a czasami nawet twardy pocisk."
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają uczty antykwaryczne.
108,А после войны Европа кишит оружием.,A po wojnie Europa roi się od broni.
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejsi Niemcy to echa złotej epoki przedwojennej.
