id,source,translation
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej płonącym stronam przeszedłem trudną drogę od prostego kucharza w nielegalnych lokalach Hongkongu do szefa na wezwanie z trzema gwiazdkami i teraz mogę sobie pozwolić na życie w trasie, podróżując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","A co oczywiście Erfahrung, Erfahrung, ""syn trudnych błędów""."
29,Да и мать его Случайность.,A także jego matka Przypadek.
30,И отец Интуиция.,I ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są dzikie i niezdyscyplinowane jak dzikie konie, jeśli się do nich nie podejdzie."
32,Я обхожусь без стека и шпор.,Obchodzę się bez steku i ostrogi.
33,"Ласка, только ласка.","Pieszczota, tylko pieszczota."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie nie są tylko drewnem, tak jak ich nazywają w naszej kucharskiej podziemnej społeczności."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Jednak książka to cały świat, chociaż już na zawsze."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem stomatologa, prawnukiem adwokata i praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno, jeśli naprawdę kochasz książkę, odda ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja kocham rosyjską klasykę, chociaż nie przeczytałem jeszcze ani jednej połowy żadnej rosyjskiej powieści."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie będę smażyć steka z drugiej kategorii pisarza, takiego jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę znam ja i mój inteligentny pchlik na pamięć: fabułę, biografię autora ze wszystkimi szczegółami, datę wydania papierowej belki."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To powinien wiedzieć każdy kucharz, nawet jeśli w ogóle nie umie czytać książek."
43,"А таких людей у нас, к сожалению, все больше.","I takich ludzi u nas, niestety, jest coraz więcej."
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Choć oczywiście, aby dobrze przeczytać książkę, kucharzowi nie trzeba jej czytać."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mawiał mój zmarły profesor-ojciec."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja jako chłopiec myślałem, że mówi o ""tempurze"", którą przygotowywano w jednej japońskiej restauracji na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Już wtedy wzbudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od czasu, gdy ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich eksponatami muzealnymi, powstał book'n'grill."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze sięgają po owoc zakazany.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek, wydrukowanych przez ludzkość, zostało zutylizowanych lub po prostu wyrzuconych na śmietniska, żeby nie zajmowały miejsca w mieszkaniach."
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A pozostałe dziesięć, osiadające w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do niezwykłej pasji."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został upieczony dwanaście lat temu w Londynie na płomieniu pierwszego wydania ""Uciechy Finnegana"", skradzionego z Muzeum Brytyjskiego."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czterej wielcy mężczyźni - psychoanalityk, florysta, makler giełdowy i fagocista."
55,Так родился book'n'grill.,Tak powstał book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To położyło podwaliny pod wielką pasję, która stała się w tych gwałtownych latach wielką tradycją."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zysk.
58,Мой прайс уже обогнал стоимость книги.,Mój wynik już przekroczył cenę książki.
59,Это знак качества.,To znak jakości.
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cennik, wraz z nim rośnie uczucie głębokiego zadowolenia."
61,"Статус, статус book'n'grill chef.","Status, status book'n'grill szefa kuchni."
62,"В общем, я доволен.",W sumie jestem zadowolony.
63,"И профессией, и судьбой.","I zawodem, i losem."
64,Хотя не все в моей жизни было гладко.,Chociaż nie wszystko w moim życiu było gładkie.
65,Но шрамы для нашего брата book'n'griller привычное дело.,Ale blizny są dla naszego brata book'n'grillerem codziennością.
66,Все прошло хорошо.,Wszystko poszło dobrze.
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie, ani zbyt szybko, ani zbyt wolno, przy minimalnej ilości dymu."
68,Классика.,Klasyka.
69,Я был в форме.,Byłem w uniformie.
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza w przewracaniu płonących stron, aby utrzymać równomierne ognie jest jednym z najważniejszych elementów naszego zawodu."
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Obracamy je za pomocą specjalnego metalowego paska w kształcie miecza, który nazywamy w naszym środowisku ""Ekskalibur""."
72,"У каждого повара эскалибур свой, сделанный на заказ.",Każdy kucharz ma swoje własne zamówione Escalibury.
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.",Po ostatnim przeszukaniu w Palo Alto używam nowego stalowego z rękojeścią kościaną.
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy damy i panowie siedzą wokół pieca, a kucharz nie ma wsparcia."
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Takim właśnie jestem szefem objazdowego przedstawienia, a nie zwykłym book'n'grillerem."
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy ruszt jest otoczony klientami z pustymi talerzami z wszystkich stron, przypominam sobie tego legendarnego iluzjonistę, który kiedyś chodził po miastach Europy i zadziwiał publiczność prostym sztuczką wbijania gwoździa przez palec."
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Elementarna sztuczka, całkowicie zależna od punktu widzenia prostaków."
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Jednak pewnego dnia podpitym prostaczkom udało się złapać ""czarodzieja"" gdzieś na placu, głośno żądając sztuczki."
79,Гвоздь ему выдали.,Wbiła mu gwóźdź.
80,Его обступили со всех сторон.,Został otoczony ze wszystkich stron.
81,И пришлось чародею по-настоящему проткнуть себе палец.,I magikowi przyszło prawdziwie ukłuć się w palec.
82,А гримасу боли народ принял за улыбку.,A grimas bólu została przez ludzi odebrana jako uśmiech.
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie zdobył prawdziwe uznanie.
84,"Но нам, увы, и протыкать нечего.","Niestety, my nie mamy ni to przekłuć."
85,Вся моя необычная профессия держится только на чистом мастерстве.,Cały mój niezwykły zawód opiera się tylko na czystym rzemiośle.
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Chociaż tylko book'n'griller wie, ile ukrytych kamieni jest w jego pracy."
87,Это наша внутренняя кухня.,To nasza wewnętrzna kuchnia.
88,"Романы, как известно, печатались на разной бумаге.","Romantyczne powieści, jak wiadomo, były drukowane na różnym papierze."
89,И гореть она может по-разному.,Może płonąć na różne sposoby.
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe są zarówno wybuchy jak i błyski, z następowym uniesieniem liści i przyleganiem ich do mięsa lub krążeniem nad głowami klientów."
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piecach są specjalne pompy powietrzne, które są zdolne zatrzymać uniesienie się płonącego i wygasłego papieru."
92,Но ими пользуются в основном начинающие.,Ale głównie korzystają z nich początkujący.
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz powinien pracować rękami i głową.
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy nie tylko redukują płomień, ale także widok."
95,Вместе с воздухом они отсасывают презентабельность.,Razem z powietrzem ssą oni prezentowalność.
96,А книга должна быть яркой: пылать и поражать.,A książka powinna być jaskrawa: płonąć i zadziwiać.
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przeliczyć cały proces jak partię szachową i chłodno balansować nad przepaścią.
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Oprawa, tektura, płótnowe zalotki, sznurek lniany, zakładki, klej kazeinowy, wysuszone kwiatki, wszy książkowe, pluskwy lub karaluchy w okładce - to wszystko ukryte zagrożenia."
99,Их необходимо учитывать.,Należy je uwzględnić.
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.","Pewnego razu u pewnego kucharza zapalił się mikrofilm umieszczony w okładce, w połowie XX wieku."
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","U drugiego były problemy z antropodermicznym oprawianiem książki ""120 dni Sodomy""."
102,"Все, все возможно.","Wszystko, wszystko jest możliwe."
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsze potknięcie, niepewność lub pewność siebie i katastrofa jest nieunikniona."
104,Моя профессия сопряжена с риском.,Mój zawód wiąże się z ryzykiem.
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, w rzeczywistości uderzenia w twarz, uderzenie drogim naczyniem po głowie."
106,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym przypadku to jest miękki, a często nawet twardy pocisk."
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają antykwaryczne uczty.
108,А после войны Европа кишит оружием.,A po wojnie Europa roi się od broni.
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echa złotej epoki przedwojennej.
