id,source,translation
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","Ale oto pozostałych dziesięć, osiadłych w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do niesamowitej pasji."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został usmażony dwanaście lat temu w Londynie na płomieniach pierwszego wydania ""Finnegans Wake"", skradzionego z British Museum."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czterej wielcy mężowie: psychoanalityk, florysta, makler giełdowy i kontrafagocista."
55,Так родился book'n'grill.,Tak narodził się book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To dało początek wielkiej pasji, która w ciągu tych gwałtownych lat stała się wielką tradycją."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zarobek.
58,Мой прайс уже обогнал стоимость книги.,Moja cena już przewyższyła wartość książki.
59,Это знак качества.,To jest znak jakości.
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cena, wraz z nią rośnie też poczucie głębokiego zadowolenia."
61,"Статус, статус book'n'grill chef.","Status, status book'n'grill szef."
62,"В общем, я доволен.",Ogólnie jestem zadowolony.
63,"И профессией, и судьбой.","I zawodem, i losem."
64,Хотя не все в моей жизни было гладко.,Nie wszystko w moim życiu szło gładko.
65,Но шрамы для нашего брата book'n'griller привычное дело.,Ale blizny dla naszego brata book'n'griller to codzienność.
66,Все прошло хорошо.,Wszystko poszło dobrze.
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie, ani za szybko, ani za wolno, minimalnie dymu."
68,Классика.,Klasyka.
69,Я был в форме.,Byłem w mundurze.
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza przewracania płonących stron, aby utrzymać równomierny ogień, to jedna z najważniejszych części naszego zawodu."
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Odwracamy je specjalnym metalowym paskiem w kształcie miecza, nazywanym w naszym środowisku ""Excalibur""."
72,"У каждого повара эскалибур свой, сделанный на заказ.","Każdy kucharz ma swój własny Excalibur, wykonany na zamówienie."
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatniej wizycie w Palo Alto korzystam z nowego, tytanowego z rękojeścią z kości."
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, gdy panie i panowie siedzą wokół kuchenki, a kucharz nie ma tyłów."
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Właśnie dlatego jestem szefem-gastrolerem, a nie zwykłym book'n'grillerem."
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Gdy patelnia jest otoczona z wszystkich stron przez klientów z pustymi talerzami, przypomina mi się ten legendarny iluzjonista, który kiedyś chodził po miastach Europy, zadziwiając publiczność prostym sztuczką przeszywania palca gwoździem."
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Prosty sztuczka, całkowicie zależna od punktu widzenia prostaków."
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia nieco podchmielone prostactwo złapało ""magika"" na jakimś placu, głośno domagając się sztuczki."
79,Гвоздь ему выдали.,Dali mu gwoźdź.
80,Его обступили со всех сторон.,Otaczali go ze wszystkich stron.
81,И пришлось чародею по-настоящему проткнуть себе палец.,I czarodziej musiał naprawdę przebić sobie palec.
82,А гримасу боли народ принял за улыбку.,A grymas bólu lud uznał za uśmiech.
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie otrzymał prawdziwe uznanie.
84,"Но нам, увы, и протыкать нечего.","Ale nam, niestety, nie mamy nic do przekłucia."
85,Вся моя необычная профессия держится только на чистом мастерстве.,Cały mój niecodzienny zawód opiera się wyłącznie na czystym kunszcie.
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Chociaż tylko book'n'griller wie, ile podwodnych skał jest w jego pracy."
87,Это наша внутренняя кухня.,To jest nasza kuchnia wewnętrzna.
88,"Романы, как известно, печатались на разной бумаге.","Powieści, jak wiadomo, drukowano na różnego rodzaju papierze."
89,И гореть она может по-разному.,I może palić się na różne sposoby.
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe jest zarówno gnicie, jak i błyski, z następnym unoszeniem się liści i ich przyleganiem do mięsa lub krążeniem nad głowami klientów."
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piecach są specjalne pompy powietrza, które mogą zatrzymać unoszenie się płonącego i spalonego papieru."
92,Но ими пользуются в основном начинающие.,Ale głównie korzystają z nich początkujący.
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz powinien pracować rękoma i głową.
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy umniejszają nie tylko płomień, ale również widowisko."
95,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem wysysają prezentowalność.
96,А книга должна быть яркой: пылать и поражать.,A książka powinna być jasna: płonąć i zaskakiwać.
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przewidzieć cały proces jak partię szachów i spokojnie balansować nad przepaścią.
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Oprawa, grzbiet, półpłótno, tektura, płócienne zawiasy, sznurek pleciony z pnia drzewa, zakładki, klej kazeinowy, suszone kwiatki, wszy książkowe oraz pluskwy lub karaluchy w grzbiecie - to wszystko ukryte zagrożenia."
99,Их необходимо учитывать.,Musimy je uwzględnić.
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.","Pewnego dnia u jednego kucharza zapłonęła mikrofilm, wbudowany w korzeń w połowie XX wieku."
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","Drugi miał problemy z antropodermiczną oprawą ""120 dni Sodomy""."
102,"Все, все возможно.","Wszystko, wszystko jest możliwe."
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejszy błąd, niepewność lub pewność siebie i katastrofa jest nieunikniona."
104,Моя профессия сопряжена с риском.,Moja profesja wiąże się z ryzykiem.
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wino w twarz, uderzenia drogą zastawą w głowę."
106,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym przypadku miękki, a często także twardy pocisk."
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają antykwaryczne bankiety.
108,А после войны Европа кишит оружием.,A po wojnie Europa roi się od broni.
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echo złotej epoki przedwojennej.
