id,source,translation
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Gdy moja siostra była karana przez matkę za zwykłe rzeczy, podchodziłam do matki i pytałam: ""Dlaczego jesteś zła?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Po zakończeniu kazania po zadaniu matce pytania, moja siostra, czy to dlatego, że czuje się osłonięta czy z innych powodów, zawsze mówiła do mnie ""dziękuję""."
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Ja nie interesowałem się zbytnio słodyczami ani zabawkami, więc często je podarowywałem mojej siostrze."
14,そのため、妹はいつも私についてまわっていた。,Dlatego moja siostra zawsze chodziła za mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"""Tato, bardzo lubisz yakitori, więc dziś upiekłam to dla ciebie."" Kiedy powtórzyłam to wyraźnie, tak żeby dobrze usłyszał, mama się przestraszyła, a także inna mama obok mnie była zaskoczona, gdyż jej oczy i nozdrza oraz usta otworzyły się na oścież."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Był tak dziwnie wyglądający, że miałam ochotę się zaśmiać, ale kiedy zobaczyłam, że patrzy na moje ręce, pomyślałam sobie: ""Ach, więc chyba jeden ptak to za mało""."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam przynieść więcej?"" - Matka nagle odzyskawszy zmysły, rzuciła na wróble, które szły obok siebie ""Eiko!"", rwąc się do krzyku."
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Powiedziałem, że zbuduję dla Ciebie grobowiec i pochowam Cię w nim."""
19,ほら、皆も泣いてるよ。,Przecież wszyscy płaczą.
20,お友達が死んじゃって寂しいね。,"To smutne, że twój przyjaciel zmarł i jesteś teraz sam."
21,ね、かわいそうでしょう？」,"- Przykro, prawda?"
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,- Dlaczego? Przecież jest martwy – odpowiedziała matka zaskoczona moim pytaniem.
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko wsadziłem puszkę kawy, papierosy i hot doga w mały worek."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Podczas tego czasu, mężczyzna, który brzęczał monetami w kieszeni, nagle wsunął rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Zdecydowałem natychmiast, że zamiaruje zapłacić elektronicznie."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witam, dzień dobry!"" - lekko ukłonem przyjmuję puszkę kawy podaną przez mężczyznę-klienta."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""Aha, jeszcze jedną paczkę Marlboro Light Menthol o numerze 5"" ""Rozumiem"" Szybko wyciągnąłem paczkę papierosów i zeskanowałem ją na kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku dotykiem."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymuje ruchy palców po zauważeniu, że wzrok mężczyzny przechodzi od ekranu do witryny z fast foodami."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Mogę zaoferować jakąś alternatywę?, ale kiedy klient wydaje się zastanawiać, czy coś kupić, schodzę na krok w tył i czekam."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Odezwał się do kołatąjących monet i odwrócił się, patrząc w kierunku kasy."
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy trzęsą drobnymi monetami w dłoniach lub w kieszeni, często mają zamiar szybko kupić papierosy albo gazetę i wrócić do domu, więc są wyczuleni na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"W pobliżu kasy był mężczyzna, trzymający w jednej ręce puszkę kawy, a drugą wetknął w kieszeń."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczam się wewnątrz sklepu, wsuwam się do wnętrza lada i stojąc tam, czekam aby nie dawać czekać klientom."
35,コンビニエンスストアは、音で満ちている。,Sklep convenience store jest pełen dźwięku.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Głos idolki reklamującej nowy produkt rozbrzmiewał w sklepie przez głośniki przy wejściu, gdy ktoś wchodził."
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk zeskanowania kodu kreskowego w odpowiedzi na okrzyk sprzedawcy.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Słychać było dźwięk wkładania rzeczy do koszyka, trzymanej torby na chleb i stukanie obcasów po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się miesza, tworząc dźwięk ""sklepu convenience"", który dotyka moich bębenków przez cały czas."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki często się spotykają w okolicy, dlatego mają takie same wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"W szczególności, obie jedzą podobnie słodycze. Za pomocą paznokci ciężko przerywają małe ciasteczka i wkładają je do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Próbuję sobie przypomnieć, czy to było już wcześniej, ale pamięć jest mglista."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Może to być, że te małe nawyki i gesty, które mieliśmy podczas naszego poprzedniego spotkania, już gdzieś odeszły."
