id,source,translation
35,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.","And Ostap began to lament and, presumably, died on the road or in the market under a cart."
36,Аминь!,Amen!
37,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other bank, Countess Branitsky's consecrated forest rose up the slope."
38,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the dense greenery of this forest.
39,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,"Only occasionally would a solitary ray cut through the thicket at an angle, revealing to us the astonishing force of vegetation."
40,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling specks of dust, little birds flew into this beam."
41,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They were squealing as they chased each other and dived into the foliage as if it were green water.
42,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I was filling a bucket with water from the pond, putting grass into this water, and waiting."
43,Красные поплавки неподвижно стояли в воде.,The red floats stood still in the water.
44,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them started to tremble, began making gentle circles, suddenly dove or swam quickly to the side."
45,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","My father jerked the line, it tightened, the walnut rod bent into an arc, and over the misty pond there began a bubbling, splashing commotion."
46,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water scattered, rocking the water lilies, beetles hurried away in all directions, and finally a struggling golden glow appeared in the mysterious depth."
47,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to figure out what it was until father dragged a heavy crucian carp onto the trampled grass.
48,"Он лежал на боку, отдувался и шевелил плавниками.","He was lying on his side, panting and moving his fins."
49,От его чешуи шел удивительный запах подводного царства.,An amazing smell of the underwater kingdom emanated from his scales.
50,Яша считал про себя секунды.,Yasha was counting the seconds to himself.
51,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it was a seven-minute walk from Sturdza Lane to the Landesman Sanatorium.
52,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the sanatorium, behind the high fence and iron gates, we always felt completely safe."
53,Особенно если не зажигали коптилок.,Especially if they didn't light any incense.
54,"Когда мы проходили около подворотни, Яша споткнулся.","When we were passing by the gateway, Yasha stumbled."
55,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we were reminiscing about the incident on Sturdza's Lane, Yasha asserted that whenever you aim to do something in the best possible way, you will inevitably slip up over some trifle."
56,"Я же про себя думал, что всему виной была Яшина невыносимая походка.","As for myself, I thought that Yasha's unbearable walk was to blame for everything."
57,"Но я молчал, чтобы не огорчать Яшу.","But I kept silent, so as not to upset Yasha."
58,Мы крадучись пошли по переулку.,We sneaked down the alley.
59,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we should go on the side where the gateway is, stop before reaching it, listen carefully, and then quickly and silently slip past the gateway."
60,"Расчет, по-моему, был математически точен.","The calculation, in my opinion, was mathematically precise."
61,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the alley, they might not notice us."
62,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","If, however, we take the route in the opposite direction to the alleyway, we could be spotted from afar."
63,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the latter case, we would be walking towards the dangerous alleyway, or rather, we would be in view of people hiding in the alleyway five times longer."
64,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","And consequently, there will be five times more chances that we will be noticed."
65,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I woke up because of the hot sun hitting the white walls."
66,Красные и желтые мальвы-монашки покачивались за открытым окном.,Red and yellow hollyhocks swayed behind the open window.
67,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Along with them, a nasturtium flower peered into the room; a furry bee was sitting inside it."
68,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","Frozen, I watched as she angrily backed out and extracted herself from the tight flower."
69,"По потолку без конца бежали светлые струи, легкие волны отражения реки.",Endless bright streams and light waves from the river's reflection raced across the ceiling.
70,"Река шумела тут же, рядом.","The river was roaring right there, nearby."
