id,source,translation
25,Вступаю же на путь авторский просто из меркантильных побуждений.,だから、私は単に商業的な動機から作家の道に進む。
26,Заработать хочется.,お金を稼ぎたい。
27,Я теперь решительно никаких не имею занятий.,私は今、断固として何の仕事も持っていません。
28,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",「知っての通り、S地区の法廷調査官を5年以上も務めていましたが、財産もつくらず、無実の人々を救うこともできませんでした。」
29,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",「彼はどうにも話しすぎるな」と私は思いながら、ペンに手を伸ばし、それで示していた、私には時間がないということを。
30,(Уж больно надоели мне тогда посетители!),（もう、あのときの訪問者たちは本当にうんざりだったわ！）
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「あなたの時間を一分だけいただきます！」と、私の主人公は謝罪の声で語り続けました。
32,Но прежде всего позвольте представиться.,しかし、何よりもまず自己紹介させてください。
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学候補者、イヴァン・ペトロヴィッチ・カミシェフ、元司法捜査官。
34,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",筆者である方々の一員とは名乗れませんが、それにもかかわらず私は純粋な執筆目的でお世話になりました。
35,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",あなたの前にいるのは、もう40歳近いにもかかわらず、初心者クラスに参加したがっています。
36,"Но лучше поздно, чем никогда.",しかし、遅くてもないよりはましです。
37,"Войдя ко мне в кабинет, он сконфузился.",彼が私の事務所に入ってきたとき、彼は戸惑った。
38,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の繊細で敏感な性格は、おそらく私のしかめっ面、不満そうな様子にショックを受けたでしょう。
39,"Извините, ради бога!",どうかお許しを、神のために！
40,"начал он мягким, сочным баритоном.",彼は、柔らかく豊かなバリトンで話し始めました。
41,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,私は予定外の時間にあなたのところに飛び込み、私のために例外を作らせてしまいます。
42,Вы так заняты!,あなたは忙しいですね！
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかし、問題は、編集長さん、私が明日非常に重要な仕事でオデッサに向かうということです。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし私がこの旅行を土曜日まで延期することができるなら、私は皆さんに例外を作ってもらうようお願いすることはありませんでした。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は秩序を愛するから、ルールに従います。
46,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、シルクのように密集していて柔らかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、「シルクのような」穏やかで優しい心を示すと言われています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や邪悪で頑固な性格の人々は、たいていの場合、硬い髪を持っています。
49,Правда это или нет читатель опять-таки увидит далее.,それが本当かどうかは、読者がこれから見ることになるだろう。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",その顔の表情でも、ひげでもなく、大きくて重い体の動きこそが、彼にリボンをつけた男性にやわらかさと優しさをもたらしていました。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動きには、教養、軽やかさ、優雅さ、そして言葉をお許しいただくならばある種の女性的な要素が透けて見える。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",私の主人公には、蹄鉄を曲げたり、サーディン缶を握った手で潰したりするのに多くの力は必要ない。しかし、彼のどんな動きも彼が物理的に強いということを示さない。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",ドアノブや帽子を彼が掴むのは、まるで蝶をつかむように：優しく、用心深く、指先でやさしく触れるように。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の足音は無音で、握手が弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、彼がゴリアテのように強大で、一方の手でアンドレイ五人分の編集者が持ち上げられないものを持ち上げることができることを忘れてしまいます。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽快な動きを見ていると、彼が強くて重たいとは思えない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーは彼を優雅の典型と呼ぶことができました。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その全ての表情からは、素朴さ、広大さ、真実性がただよっている。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔が魂の鏡であるという言葉が誤りでないなら、初めてコカードをつけた紳士に会ったその日に、彼は嘘をつくことができないと正直に言えたかもしれません。
60,Я мог бы даже держать пари.,私は賭けることさえできた。
61,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに勝つかどうかは、読者がこれから見て判断することだ。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、すでに述べた通り、高身長で肩幅が広く、良い働き馬のように頑丈です。
63,Всё его тело дышит здоровьем и силой.,彼の体全体からは健康と力強さが溢れ出ている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、手は大きく、胸は広く筋肉質で、髪の毛は健康的な少年のように濃い。
65,Ему под сорок.,彼は40歳くらいだ。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は新しい、最近縫製されたスマートなスーツを、風味よく最新のファッションで着ていました。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金の鎖とチャームが垂れ、小指には小さなきらめく星のダイヤモンドのリングが光っている。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、何よりも重要なこと、そして小説や物語のどんな主人公にとっても大きな役割を果たすことは、彼が非常に美しいということです。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてあまり理解していないけれども、ロセットをつけた紳士の外観は私に印象を与えた。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きく筋肉質な顔は永久に私の記憶に残った。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、本物のギリシャ人のようなちょっとひくらかした鼻、細い唇、そして美しい青い目があります。それらの目には優しさが輝き、他にも何か適切な名前を付けることが難しいものがあります。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」は、小動物の目にも見受けられる。彼らが憂鬱になったときや、痛みを感じているときにね。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か懇願するような、子供のような、静かに我慢しているもの。
75,У хитрых и очень умных людей не бывает таких глаз.,策士や非常に賢い人々の目は、そんな風にはならない。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカードの紳士を待つことにした。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新進の作家や編集部の秘密を知らない人々は、「編集部」という言葉を聞くと敬虔な恐怖に襲われ、自分たちを待たせることに長い時間を費やします。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集者たちが「入ってください」と言った後、長い間咳をしたり、鼻をかんだり、ドアをゆっくりと開けたり、さらにゆっくりと入室したりし、これによってかなりの時間を取られる。
79,Господин же с кокардой не заставил ждать себя.,しかし、コカードをつけた紳士は自分を待たせることはありませんでした。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後ろでドアが閉まる間もなく、私の事務室には大柄で肩幅の広い男性が現れました。彼は一方の手に紙製の巻物を、また他方の手にはコカード付きの帽子を持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との会見をこうして強く求めたその人物は、私の話の中で非常に目立つ役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を説明する必要があります。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の昼下がり、警備員アンドレイが私のオフィスに入ってきて、ある紳士が編集部を訪れて、編集長と会うことを強く求めていると私に謎めいた報告をしてきした。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「あ、役人さんだろうな。」とアンドレイは、ちょっとした意地悪そうに言い含めた。
85,"Попроси его прийти в другое время, сказал я.",「別の時間に来るよう頼んでください、私は言った。」
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",編集長は土曜日だけ受け付けると伝えて。
88,"Он и третьего дня приходил, вас спрашивал.",彼は三日目にも来て、あなたのことを尋ねていました。
89,"Говорит, что дело большое.",大きな問題だと言っている。
90,Просит и чуть не плачет.,お願いして、ほとんど泣きそうだ。
91,"В субботу, говорит, ему несвободно.",土曜日には、彼にとって自由がないと言っている。
92,Прикажете принять?,受け取りますか？
