id,source,translation
21,"Те, кто оказались тогда в нужном месте, срубили бабла по полной: второсортный повар, взятый из уличной забегаловки, за пару месяцев делал себе состояние.","Ci, którzy znaleźli się wtedy we właściwym miejscu, zarobili krocie: kucharz drugiej klasy, zatrudniony z ulicznego bistro, w ciągu kilku miesięcy zgromadził fortunę."
22,"Мда, родись я лет на пять пораньше.","Tak, gdybym się urodził o pięć lat wcześniej."
23,В те сумасшедшие годы завороженный процессом народ не обращал внимание на качество.,"W tych szalonych latach, oczarowany procesem, naród nie zwracał uwagi na jakość."
24,"Читали тогда, что называется, ""по диагонали"": дым, копоть, воспарения.","Czytano wtedy, co nazywane jest ""na przekątną"": dym, sadzę, parowanie."
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","O jakości jedzenia nie ma co mówić: bogate głupek, które nagle stały się smakoszami, połykały suchy stek z słonecznika w ""Starcu i morzu"", spaloną arracherę w Dos Passosie i niedogotowane wieprzowiny na ""Švejk""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,To właśnie rosyjska literatura przyniosła mi przez te dziewięć lat całkiem przyzwoity dochód.
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej pasjonującym kartom przeszedłem surową drogę od zwykłego kucharza w podziemnych knajpkach Hongkongu do szefa na wezwanie z trzema gwiazdkami i mogę teraz sobie pozwolić na życie z występów, wędrując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów""."
29,Да и мать его Случайность.,"Tak, i jego matka to Przypadek."
30,И отец Интуиция.,I ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są jak dzikie i kapryśne konie, jeśli nie znajdziesz do nich podejścia."
32,Я обхожусь без стека и шпор.,Radzę sobie bez kija i ostrog.
33,"Ласка, только ласка.","Tylko łaska, tylko łaska."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie to nie tylko drewno, jak nazywają je w naszej kuchennej podziemnej społeczności."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Książka to przecież cały świat, choćby i na zawsze miniony."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem dentysty, prawnukiem adwokata, praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno, że jeśli naprawdę kochasz książkę, odda ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja uwielbiam rosyjską klasykę, choć nie przeczytałem nawet do połowy żadnej rosyjskiej powieści."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie będę smażyć steku na pisarzu drugiego sortu, jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Wszystkich klasyków znamy na pamięć ja i moja mądra pchła: fabuła, biografia autora ze wszystkimi szczegółami, data wydania papierowego tomu."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie umie czytać książek."
43,"А таких людей у нас, к сожалению, все больше.","Niestety, takich ludzi u nas jest coraz więcej."
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Chociaż niewątpliwie, aby dobrze przeczytać książkę, kucharzowi nie jest konieczne jej czytanie."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mawiał mój zmarły ojciec-profesor."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja jako chłopiec myślałem, że mówi o ""tempurze"", którą przygotowywali w jednej japońskiej jadłodajni na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Wtedy obudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od kiedy ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich eksponatami muzealnymi, book'n'grill pojawił się na świecie."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze są pociągani do zakazanego owocu.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydrukowanych przez ludzkość zostało oddanych na złom lub po prostu wyrzuconych na śmieci, aby nie zajmowały miejsca w mieszkaniach."
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A oto pozostałe dziesięć, które znalazły swoje miejsce w muzeach i bibliotekach, zainspirowały najlepszą część ludzkości do niesamowitej pasji."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został usmażony dwanaście lat temu w Londynie na ogniu pierwszej edycji ""Pogrzebu Finnegana"", skradzionego z Muzeum Brytyjskiego."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali i zjedli go czterej ważni mężczyźni: psychoanalityk, florysta, makler giełdowy i kontrafagocista."
55,Так родился book'n'grill.,Tak narodził się book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To dało początek wielkiej pasji, która stała się w tych burzliwych latach wielką tradycją."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zarobek.
58,Мой прайс уже обогнал стоимость книги.,Moja cena już przewyższyła wartość książki.
59,Это знак качества.,To jest znak jakości.
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cena, rośnie razem z nią uczucie głębokiego zadowolenia."
61,"Статус, статус book'n'grill chef.","Status, status book'n'grill szef kuchni."
62,"В общем, я доволен.",Generalnie jestem zadowolony.
63,"И профессией, и судьбой.","I zawodem, i losem."
64,Хотя не все в моей жизни было гладко.,Nie wszystko w moim życiu było gładkie.
65,Но шрамы для нашего брата book'n'griller привычное дело.,Ale blizny dla naszego brata book'n'griller to codzienność.
66,Все прошло хорошо.,Wszystko poszło dobrze.
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie, ani szybko, ani wolno, minimum dymu."
68,Классика.,Klasyka.
69,Я был в форме.,Byłem w mundurze.
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza obracania płonących stron, aby utrzymać równomierny ogień, jest jednym z najważniejszych elementów naszego zawodu."
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Przewracamy je specjalnym metalowym paskiem w kształcie miecza, zwanym w naszym środowisku ""Excalibur""."
72,"У каждого повара эскалибур свой, сделанный на заказ.","Każdy kucharz ma swój własny Excalibur, wykonany na zamówienie."
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatniej wizycie w Palo Alto używam nowego, tytanowego ze skórzaną rękojeścią."
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko wzrasta, kiedy panie i panowie siedzą wokół ogniska, a kucharz nie ma odwrotu."
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Właśnie dlatego jestem szefem-gastronomem, a nie zwykłym grillowiczem."
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Gdy patelnia jest otoczona ze wszystkich stron przez klientów z pustymi talerzami, przypominam sobie o tym legendarnym magiku, który kiedyś chodził po miastach Europy, zadziwiając publiczność prostym sztuczką wbijania gwoździa w palec."
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Podstawowy sztuczka, całkowicie zależna od punktu widzenia prostaków."
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia nieco wypite prostaki złapały ""czarodzieja"" na placu, głośno wymagając triku."
79,Гвоздь ему выдали.,Dali mu gwoźdź.
80,Его обступили со всех сторон.,Otaczali go ze wszystkich stron.
81,И пришлось чародею по-настоящему проткнуть себе палец.,I czarodziej musiał naprawdę przekłuć sobie palec.
82,А гримасу боли народ принял за улыбку.,A lud przyjął grymas bólu za uśmiech.
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie otrzymał prawdziwe uznanie.
84,"Но нам, увы, и протыкать нечего.","Ale nam, niestety, nie mamy nic do przekłucia."
85,Вся моя необычная профессия держится только на чистом мастерстве.,Cały mój niecodzienny zawód opiera się wyłącznie na czystym kunszcie.
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Chociaż tylko book'n'griller wie, ile ukrytych trudności jest w jego pracy."
87,Это наша внутренняя кухня.,To nasza kuchnia wewnętrzna.
88,"Романы, как известно, печатались на разной бумаге.","Powieści, jak wiadomo, drukowano na różnym papierze."
89,И гореть она может по-разному.,I może płonąć na różne sposoby.
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe jest zarówno gnicie, jak i błyski, z następnym unoszeniem się liści i ich przyklejaniem do mięsa lub krążeniem nad głowami klientów."
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych piecach są specjalne pompy powietrzne, które mogą zatrzymać unoszenie się płonącego i spalonego papieru."
92,Но ими пользуются в основном начинающие.,Ale głównie korzystają z nich początkujący.
93,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękami i głową.
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy umniejszają nie tylko płomień, ale również widowisko."
95,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem wysysają prezentowalność.
96,А книга должна быть яркой: пылать и поражать.,A książka powinna być jasna: płonąć i oślepiać.
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przewidzieć cały proces jak grę szachową i zimną krwią balansować nad przzepaścią.
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Okładka, grzbiet, tektura, karton, płócienne klapy, sznurki do zszywania stron, zakładki, kazeinowy klej, wysuszone kwiaty, książkowe wszy oraz pluskwy lub karaluchy w grzbiecie – wszystko to są ukryte zagrożenia."
99,Их необходимо учитывать.,Muszą być brane pod uwagę.
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.","Pewnego razu u jednego kucharza zapłonęła mikrofilmowa taśma, umieszczona w korzeniu połowy XX wieku."
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","Inny miał problemy z antropodermiczną okładką ""120 dni Sodomy""."
102,"Все, все возможно.","Wszystko, wszystko jest możliwe."
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsze potknięcie, niepewność lub pewność siebie i katastrofa jest nieunikniona."
104,Моя профессия сопряжена с риском.,Moja profesja wiąże się z ryzykiem.
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wino w twarz, uderzenia drogą zastawą w głowę."
106,"В худшем мягкая, а зачастую и твердая пуля.","W najgorszym wypadku miękki, a często także twardy pocisk."
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają antykwaryczne uczty.
108,А после войны Европа кишит оружием.,A po wojnie Europa roi się od broni.
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echo złotego przedwojennego okresu.
