id,source,translation
32,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.","Ostap found her tombstone made of white marble, looked at it, and his heart skipped a beat - on the stone lay his iron rose."
33,Завещала та женщина положить розу на ее могилу.,The woman instructed to place a rose on her grave.
34,Навеки.,Forever.
35,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.",And Ostap started to play the accordion and perhaps died on the road or in the market under a cart.
36,Аминь!,Amen!
37,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other shore, the legendary forest of Countess Branczyka rose up along the slope."
38,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the thick green of this forest.
39,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,"Only occasionally a solitary beam of light cut through the thickets at an angle, revealing to us the breathtaking power of vegetation."
40,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling particles of dust, little birds flew into this beam."
41,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other with squeals and dived into the foliage as if into green water.
42,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I would fill a bucket with water from the pond, throw grass into this water, and wait."
43,Красные поплавки неподвижно стояли в воде.,The red buoys stood still in the water.
44,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them would start to twitch, send out gentle ripples, suddenly dive or swim quickly to the side."
45,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","Father set the hook, the fishing line tightened, the hazelnut fishing rod bent into an arch, and in the mist over the pond there began bubbling, splashing, and commotion."
46,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water dispersed, shaking the little pitchers, the water beetles hurriedly scattered in all directions, and finally a beating golden glow appeared in the mysterious depths."
47,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to make out what it was until my father dragged out a heavy carp onto the crumpled grass.
48,"Он лежал на боку, отдувался и шевелил плавниками.","He was lying on his side, catching his breath and flapping his fins."
49,От его чешуи шел удивительный запах подводного царства.,An amazing scent of the underwater kingdom came from its scales.
50,Яша считал про себя секунды.,Yasha counted the seconds to himself.
51,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it took seven minutes to walk from Sturdzovsky Lane to the Landesman sanatorium.
52,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the sanatorium, behind the high fence and iron gates, we always felt completely safe."
53,Особенно если не зажигали коптилок.,Especially if no incense burners were lit.
54,"Когда мы проходили около подворотни, Яша споткнулся.","When we passed by the drunks, Yasha stumbled."
55,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we were reminiscing about the incident in Sturdza Lane, Yasha claimed that whenever you want to do something in the best way possible, you will inevitably stumble over a trifle."
56,"Я же про себя думал, что всему виной была Яшина невыносимая походка.","I, however, thought to myself that the reason for everything was Yasha's unbearable gait."
57,"Но я молчал, чтобы не огорчать Яшу.",But I stayed quiet so as not to upset Yasha.
58,Мы крадучись пошли по переулку.,We sneaked along the alley.
59,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we should go to the side where the gatehouse is, stop before reaching it, listen carefully, and then quickly and silently pass by the gatehouse."
60,"Расчет, по-моему, был математически точен.","In my opinion, the calculation was mathematically accurate."
61,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the backyard, they may not notice us."
62,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","But if we walk on the opposite side of the alley, they may notice us from afar."
63,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the latter case we would be going against a dangerous alley or, rather, we would be visible to the people hiding in the alley five times longer."
64,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","And, consequently, there will be five times more chances that we will be noticed."
65,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I woke up from the hot sun hitting the white walls."
66,Красные и желтые мальвы-монашки покачивались за открытым окном.,The red and yellow hollyhocks were swaying by the open window.
67,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Together with them, the nasturtium flower looked into the room; there was a fuzzy bee in it."
68,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.",I watched in awe as she angrily backed away and squeezed out of the narrow flower.
69,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Bright streams, light waves of the river's reflection ran endlessly across the ceiling."
70,"Река шумела тут же, рядом.","The river was roaring right there, nearby."
