id,source,translation
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてあまり理解していませんが、バッジをつけた彼の外見には私に感銘を与えました。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の逞しい筋肉質の顔は、私の記憶に永遠に残った。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、こぶのついた本物のギリシャ風の鼻、細い唇、美しい青い瞳があります。そこには優しさと、名前をつけるのが難しい何かが輝いています。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」は、小さな動物の目にも見ることができます。彼らが悲しむときや痛いときに。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か、懇願するような、子どものような、無抗議に我慢しているもの。
75,У хитрых и очень умных людей не бывает таких глаз.,ずる賢い、または非常に賢い人々には、そのような眼差しは無い。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカード付きの紳士を待つことにした。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.","新進の作家や、編集部の秘密に詳しくない人々は、""編集部""という言葉を聞くと神聖な畏怖感に襲われ、自分を長い間待たせる。"
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集者の「どうぞ」のあとに長い間咳をしたり、むせたりしてからゆっくりとドアを開け、さらにゆっくりと中に入ってきて、そのためにかなりの時間を取られる。
79,Господин же с кокардой не заставил ждать себя.,しかし、ロゼットの紳士は待たせることなく現れました。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後ろでドアが閉まるとすぐに、私の事務所には背が高く、肩幅の広い男性が立っていて、一方の手には紙で包んだものを、もう一方ではコカードをつけた帽子を持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との会見をこうして頑張って設けた人物は、私の物語において非常に目立つ役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を描写することが必要だ。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の昼下がり、ガードマンのアンドレイが私のオフィスに入ってきて、何か秘密めいたことを報告しました。編集部にある紳士が現れ、編集者との会見を強く求めています。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「それは公務員、進んだんだろう」とアンドレイがバッジつきで付け加えた。
85,"Попроси его прийти в другое время, сказал я.",「別の時間に来てもらうように頼んでくれ、私はそう言った。」
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",「編集者は土曜日だけしか受け付けていないと伝えてください。」
88,"Он и третьего дня приходил, вас спрашивал.",彼は三日目にも来て、あなたのことを尋ねていました。
89,"Говорит, что дело большое.",それは大きな問題だと言っている。
90,Просит и чуть не плачет.,頼んで、ほとんど泣きそうだ。
91,"В субботу, говорит, ему несвободно.",「土曜日には、自由にできないと彼は言っています。」
92,Прикажете принять?,お受けになりますか？
