id,source,translation
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",「執筆をはじめたばかりの作家や、編集の秘密に詳しくない人々は、「編集」という言葉を聞くと神聖な畏怖の念に打ち震えて、しばらく待つことがあります。」
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",編集者の「お願い」と言われた後、彼らは長く咳をし、鼻をかみ、ゆっくりとドアを開け、さらにゆっくりと入室し、それにかなりの時間が費やされる。
79,Господин же с кокардой не заставил ждать себя.,カコームをつけた男性は待たせなかった。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイがドアを閉める前に、私は自分のオフィスで背の高い肩幅広い男を見かけ、片手に紙の包み、もう一方の手にコカルダ（軍服などで用いられる帽子飾り）を持っているのが見えた。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私とのデートを熱望していたこの人が、私の物語で非常に重要な役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を説明する必要があります。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の昼、私の事務室に番人のアンドレイが入ってきて、謎めいた様子で私に報告しました。どうやら編集部になんらかの紳士が訪れて編集長と会うよう強く依頼しているということです。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「たぶん役人さんだろうな」と、アンドレイは飾りをつけた帽子でさらに言った。
85,"Попроси его прийти в другое время, сказал я.",彼に別の時間に来るよう頼んでください、と私は言いました。
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",言ってみろ、編集者は土曜日だけしか受け付けていないと。
88,"Он и третьего дня приходил, вас спрашивал.",彼は3日目にもやってきて、あなたのことを尋ねました。
89,"Говорит, что дело большое.",「大きな案件だと言っているそうだ」と。
90,Просит и чуть не плачет.,お願いして泣きそうになる。
91,"В субботу, говорит, ему несвободно.",「土曜日には都合がつかないそうだ」と言います。
92,Прикажете принять?,受け入れていただきますか？
