id,source,translation
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",だが、何よりも重要なことであり、小説や物語のどんなちょっとしたまともなヒーローにも非常に美しい。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",男性の美しさにはあまり詳しくないが、彼の帽章付きの風采は私に印象を与えた。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の逞しい顔は、私の記憶に永久に刻まれています。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、ギリシャの本物の鼻、わずかな声もとない唇や、よい青い目があります。その目からは優しさと他にも何か輝くものが見えるでしょう。それには適切な名称を付けるのが難しいです。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",小さな動物の目にも、彼らが悲しんだり、痛みを感じたりするときに見られる「何か」がある。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か、懇願しているようでありながら、子供っぽく無抵抗に耐えている。
75,У хитрых и очень умных людей не бывает таких глаз.,ずる賢くて非常に賢い人々には、そんな目はありません。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて花飾りのある紳士を待ちました。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",「編集部」という言葉を聞くと、新人作家や一般の人々は神聖な戦慄におそわれ、なかなか現れてくることはありません。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは編集者の「お願い」の後、長く咳き込み、長く鼻をかみ、ゆっくりドアを開け、さらにゆっくりと入ってきて、それによって多くの時間を取られる。
79,Господин же с кокардой не заставил ждать себя.,コカードをつけた紳士は自分を待たせなかった。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイがドアを閉める前に、私は自分のオフィスで背が高く肩幅の広い男性を見た。彼は片手に紙で包まれたものを持ち、もう一方の手にはコカルダをつけた帽子を持っていた。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私とのデートを手に入れるために一生懸命だった人が、私の物語で非常に重要な役割を演じています。
82,Необходимо описать его наружность.,彼の外見を描写する必要があります。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年の4月のある昼、私のオフィスに門番のアンドレイが入ってきて、何やら神秘的なことを私に報告しました。彼は言いました、「ある紳士が編集部に来て、編集者と面会するよう切望している」と」と。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",たぶん、役人さんだろう、とアンドレイは装飾のついた制帽をかぶって言った。
85,"Попроси его прийти в другое время, сказал я.",「別の時間に彼に来てもらうよう頼んでくれ」と私は言った。
86,Сегодня я занят.,今日は忙しい。
87,"Скажи, что редактор принимает только по субботам.",「編集者は土曜日しか受け付けないと言ってください。」
88,"Он и третьего дня приходил, вас спрашивал.",3日目にもやってくるし、あなた方のことを尋ねてきた。
89,"Говорит, что дело большое.",「大きなことを言っています」と言う。
90,Просит и чуть не плачет.,頼んで、泣きそうになっている。
91,"В субботу, говорит, ему несвободно.",「土曜日には都合が悪いんだ」と彼は言った。
92,Прикажете принять?,受け入れていただけますか？
