id,source,translation
11,妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。,"Kiedy moja siostra została ochrzana przez matkę za coś zwykłego, co było inne dla mnie, podszedłem do mamy i zapytałem: ""Dlaczego się gniewasz?"""
12,私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。,"Kiedy skończyła się kazania przez pytanie, które zadałam matce, siostra zawsze mi podziękowała, myśląc, że ją obroniłam."
13,お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。,"Nigdy nie byłam zbytnio zainteresowana słodyczami czy zabawkami, więc często dawałam je mojej młodszej siostrze."
14,そのため、妹はいつも私についてまわっていた。,Dlatego moja młodsza siostra zawsze chodziła za mną.
15,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。,"„Tato, kochasz pieczone kurczaki, więc upieczmy i zjemy to dziś” - powtórzyłem wyraźnie. Moja mama wydawała się zdziwiona, a mama innego dziecka obok również wyglądała na zaskoczoną. Wszystkie oczy, nozdrza i usta otworzyły się szeroko ze zdumienia."
16,変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。,"Miałam ochotę się śmiać na widok jego dziwnej miny, ale zauważyłam, że wpatruje się w moje ręce i pomyślałam, że jeden nie wystarczy."
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。,"""Czy powinnam wziąć więcej?"" Kiedy zerknęła na dwa, trzy wróble spacerujące obok siebie, jej matka, jakby wracając do siebie, krzyknęła desperacko: ""Keiko!"" w tonie upomnienia."
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Zróbmy grobik dla ptaszka i go pochowajmy."""
19,ほら、皆も泣いてるよ。,"Zobacz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Smutno, kiedy umiera przyjaciel, prawda?"
21,ね、かわいそうでしょう？」,"""To smutne, prawda?"""
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież on już nie żyje."" Na moje pytanie, mama zaniemówiła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko pakuję do małego worka puszkę kawy, papierosy i hot doga."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Mężczyzna, który cały czas grzebał w kieszeni pełnej drobnych, nagle zdecydował się sięgnąć do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Na podstawie tego gestu natychmiast zrozumiałem, że zapłaci za pomocą elektronicznych pieniędzy."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" Przyjmując z uśmiechem puszkę kawy od męskiego klienta, delikatnie kiwnąłem głową na powitanie."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""A, poproszę jeszcze jedno paczkę papierosów numer pięć."" ""Rozumiem."" Szybko wyjął Marlboro Light Mentol i zeskanował go przy kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku przez dotknięcie."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Przestał dotykać ekranu, kiedy zauważył, że spojrzenie mężczyzny prześlizgnęło się na witrynę z fast foodem."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Czy podać coś do picia?"" - mogę zapytać, ale jeśli widzę, że klient zastanawia się nad zakupem, wolę się cofnąć i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Na dźwięk drobnych monet odwróciłem się i spojrzałem w stronę kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy grzebią monetami w kieszeniach, zazwyczaj szybko kupują papierosy lub gazetę i wracają do domu, więc są bardzo wrażliwi na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, zauważyłem mężczyznę podchodzącego do kasy z puszką kawy w jednej ręce, a drugą schowaną w kieszeni."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przenosi się przez sklep i wślizguje za ladę, czekając na klientów, aby nie musieli na nią czekać."
35,コンビニエンスストアは、音で満ちている。,Sklep typu convenience jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka informujący o wejściu klienta przeplatał się z głosem idola reklamującego nowe produkty, który płynął z głośników w sklepie."
37,店員の掛け声に、バーコードをスキャンする音。,"Dźwięki skanowania kodów kreskowych, przeplatające się z okrzykami sprzedawców."
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk rzeczy wkładanych do koszyka, chwytania torebki z chlebem, dźwięk obcasów kroczących po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się miesza, stając się ""dźwiękiem supermarketu"", który cały czas drażni moje bębenki."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, ze względu na częste spotkania w miejscu zamieszkania, mają podobne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobne było to, jak jadły słodycze, obie rozbijały ciasteczka na małe kawałki swoimi pomalowanymi paznokciami i wkładały je do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Chciałem sobie przypomnieć, czy zawsze tak było, ale moje wspomnienia są niejasne."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Myślę, że wszystkie te małe nawyki i gesty, które obserwowałem ostatnio, mogły już gdzieś odpłynąć."
