id,source,translation
25,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","Nie ma co mówić o jakości jedzenia: bogaci głupcy, którzy nagle stali się smakoszami, pożerali suchą sałatę z słonecznika w ""Starym człowieku i morzu"", przypaloną arachoerę na Dos Passos i niedogotowaną wieprzowinę w ""Szwajcarze""."
26,За эти девять лет именно русская литература принесла мне весьма приличный доход.,W ciągu tych dziewięciu lat to właśnie literatura rosyjska przyniosła mi całkiem niezłe dochody.
27,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej zapadłym stronnicom przeszedłem trudną drogę od zwykłego kucharza w clandestynych zaułkach Hongkongu do szefa na wywołanie z trzema gwiazdami i mogę teraz pozwolić sobie na życie w tournee, podróżując po świecie."
28,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","No i oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów""."
29,Да и мать его Случайность.,"A także jego matka, Przypadek."
30,И отец Интуиция.,I ojciec Intuicja.
31,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są dzikie i uparte jak dzikie konie, jeśli do nich nie podejść właściwie."
32,Я обхожусь без стека и шпор.,Obchodzę się bez szkła i ostrogi.
33,"Ласка, только ласка.","Cuduj, tylko cuduj."
34,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie nie są tylko drewnem, jak je nazywają w naszej kuchennej podziemnej społeczności."
35,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Jednak książka to cały świat, chociaż już na zawsze odejściem."
36,В этом смысле я романтик.,W tym sensie jestem romantykiem.
37,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem stomatologa, prawnukiem adwokata i praprawnukiem rabina."
38,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno, jeśli naprawdę kochasz książkę, ona odda ci całe swoje ciepło."
39,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.","A ja kocham rosyjską klasykę, chociaż nie przeczytałem nawet do połowy żadnej rosyjskiej powieści."
40,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.","I nie będę smażyć steka na drugorzędnych pisarzach, takich jak Gorki."
41,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę ja i mój inteligentny pchły znamy na pamięć: fabułę, biografię autora ze wszystkimi szczegółami, datę wydania papierowej klepki."
42,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги.","To musi wiedzieć każdy kucharz, nawet jeśli w ogóle nie potrafi czytać książek."
43,"А таких людей у нас, к сожалению, все больше.","A takich ludzi u nas, niestety, jest coraz więcej."
44,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.","Choć oczywiście, aby dobrze przeczytać książkę, kucharzowi nie jest konieczne jej przeczytanie."
45,Парадокс XXI века.,Paradoks XXI wieku.
46,"""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","""O tempora, o mores!"" jak mawiał mój zmarły profesorsko-ojciec."
47,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A ja jako chłopiec myślałem, że mówi o ""tempurze"", którą przygotowywali w jednej japońskiej restauracji na sąsiedniej ulicy."
48,Во мне уже тогда проснулась душа повара.,Już wtedy obudziła się we mnie dusza kucharza.
49,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od czasu, gdy ludzkość przestała drukować książki i na zawsze uczyniła najlepsze z nich eksponatami muzealnymi, book'n'grill powstał na świat."
50,Люди всегда тянутся к запретному плоду.,Ludzie zawsze dążą do zakazanego owocu.
51,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydanych przez ludzkość zostało zutylizowanych lub po prostu wyrzuconych na śmietniki, aby nie zajmować miejsca w mieszkaniach."
52,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","A pozostałe dziesięć, usadzone w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do zdumiewającej namiętności."
53,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został upieczony dwanaście lat temu w Londynie na płomieniu pierwszego wydania ""Uroczystości po Finneganie"", skradzionego z Muzeum Brytyjskiego."
54,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali go i zjedli czterej wielcy mężczyźni: psycholog, florysta, makler giełdowy i kontrabasista."
55,Так родился book'n'grill.,Tak powstał book'n'grill.
56,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To dało początek wielkiej pasji, która w tych szybkich latach stała się wielką tradycją."
57,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór to niezły zysk.
58,Мой прайс уже обогнал стоимость книги.,Moja cena już przekroczyła wartość książki.
59,Это знак качества.,To znak jakości.
60,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rośnie cena, wraz z nią rośnie też poczucie głębokiego zadowolenia."
61,"Статус, статус book'n'grill chef.",Book'n'grill chef status.
62,"В общем, я доволен.",Generalnie jestem zadowolony.
63,"И профессией, и судьбой.",Zawodem i przeznaczeniem.
64,Хотя не все в моей жизни было гладко.,Mimo że nie wszystko w moim życiu było gładkie.
65,Но шрамы для нашего брата book'n'griller привычное дело.,Ale blizny są dla naszego brata book'n'grillera czymś normalnym.
66,Все прошло хорошо.,Wszystko odbyło się pomyślnie.
67,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka została przeczytana idealnie nie szybko i nie wolno, bez minimum dymu."
68,Классика.,Klasyczne.
69,Я был в форме.,Byłem w uniformie.
70,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza wędrować pośród płonących stron, aby utrzymać równomierne ognisko, jest jednym z najważniejszych elementów naszego zawodu."
71,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Przewracamy je za pomocą specjalnej metalowej płytki w kształcie miecza, zwaną u nas ""Ekskalaryborem""."
72,"У каждого повара эскалибур свой, сделанный на заказ.",Każdy kucharz ma swoje własne zamówienie na Excalibur.
73,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.","Po ostatnim przeszukaniu w Palo Alto, korzystam z nowego długopisu tytanowego z kościennym uchwytem."
74,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko rośnie, gdy damy i panowie siedzą wokół pieca, a kucharka nie ma wsparcia."
75,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","Tak właśnie jestem szefowym gościem, a nie zwykłym book'n'grillerem."
76,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy ruszają się ze wszystkich stron klienci z pustymi talerzami, przypominam sobie tego legendarnego iluzjonistę, który kiedyś chodził po miastach Europy i zachwycał publiczność prostym sztuczką przebijania paznokcia palcem."
77,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Elementarny trik, całkowicie zależny od punktu widzenia głupców."
78,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego razu pijani plebejusze złapali ""czarodzieja"" gdzieś na placu i donośnym głosem żądali sztuczki."
79,Гвоздь ему выдали.,Dostano mu gwóźdź.
80,Его обступили со всех сторон.,Został otoczony ze wszystkich stron.
81,И пришлось чародею по-настоящему проткнуть себе палец.,I czarownikowi trzeba było naprawdę ukłuć się w palec.
82,А гримасу боли народ принял за улыбку.,I ludzie uznali grymas bólu za uśmiech.
83,Вот тогда он и получил настоящее признание.,Wtedy właśnie zdobył prawdziwe uznanie.
84,"Но нам, увы, и протыкать нечего.","Niestety, nie mamy nic do przebicia."
85,Вся моя необычная профессия держится только на чистом мастерстве.,Całe moje nietypowe zawodowe życie opiera się tylko na czystej biegłości.
86,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Choć tylko book'n'griller wie, ile ukrytych trudności jest w jego pracy."
87,Это наша внутренняя кухня.,To nasza wewnętrzna kuchnia.
88,"Романы, как известно, печатались на разной бумаге.","Romanty, jak wiadomo, były drukowane na różnym papierze."
89,И гореть она может по-разному.,I ona może płonąć na różne sposoby.
90,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe są zarówno przekwity, jak i błyski, z następującym unoszeniem się liści i ich przyklejaniem do mięsa lub krążeniem nad głowami klientów."
91,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.","W naszych paleniskach są specjalne pompy powietrzne, które potrafią zatrzymać opary palącego się i spalonego papieru."
92,Но ими пользуются в основном начинающие.,Ale korzystają z nimi głównie początkujący.
93,Настоящий мастер должен работать руками и головой.,"Prawdziwy mistrz powinien pracować zarówno rękami, jak i głową."
94,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy nie tylko odczyniają płomień, ale także obraz."
95,Вместе с воздухом они отсасывают презентабельность.,Razem z powietrzem obniżają prestiż.
96,А книга должна быть яркой: пылать и поражать.,A książka powinna być jaskrawa: płonąć i zachwycać.
97,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi przeliczyć cały proces jak partię szachów i chłodno zachowywać równowagę nad przepaścią.
98,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Okładka, grzbiet, kaptur, karton, lniane przegrody, konopna sznurówka, zakładki, klej kazeinowy, wysuszone kwiatki w książkach i wszy książkowe,"
99,Их необходимо учитывать.,Należy ich uwzględnić.
100,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.",Pewnego razu u jednego kucharza zapaliła się mikrofilmówka wbudowana w okładkę z połowy XX wieku.
101,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".",Innym osobom sprawiały trudności antropodermiczne dni 120 Sodomy.
102,"Все, все возможно.","Wszystko, wszystko jest możliwe."
103,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsze niedopatrzenie, niepewność lub pewność siebie i katastrofa są nieuniknione."
104,Моя профессия сопряжена с риском.,Moja praca jest związana z ryzykiem.
105,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wino w twarz, uderzenia drogocennym naczyniem w głowę."
106,"В худшем мягкая, а зачастую и твердая пуля.","Nawet w najgorszym przypadku, pocisk jest miękki, a często też twardy."
107,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają bankiety z antykwaryczną tematyką.
108,А после войны Европа кишит оружием.,A po wojnie Europa tonie w broni.
109,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echa złotego okresu przedwojennego.
