id,source,translation
47,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to understand what it was until father dragged a heavy crucian carp onto the trampled grass.
48,"Он лежал на боку, отдувался и шевелил плавниками.","He was lying on his side, panting and moving his fins."
49,От его чешуи шел удивительный запах подводного царства.,An amazing smell of the underwater kingdom came from his scales.
50,Яша считал про себя секунды.,Yasha was counting seconds to himself.
51,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it was a seven-minute walk from Sturdza Lane to Landesman Sanatorium.
52,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the sanatorium, behind a high fence and iron gates, we always felt completely safe."
53,Особенно если не зажигали коптилок.,Especially if no incense was burned.
54,"Когда мы проходили около подворотни, Яша споткнулся.","When we were passing by the gate, Yasha stumbled."
55,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we recalled the incident in Sturdzov Lane, Yasha insisted that whenever you want to do something in the best possible way, you are bound to slip up over some trifle."
56,"Я же про себя думал, что всему виной была Яшина невыносимая походка.","As for myself, I thought that Yasha's unbearable gait was to blame for everything."
57,"Но я молчал, чтобы не огорчать Яшу.",But I kept silent so as not to upset Yasha.
58,Мы крадучись пошли по переулку.,We sneaked down the alley.
59,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we should go on the side where the gate is, stop before reaching it, listen carefully, and then quickly and silently slip past the gate."
60,"Расчет, по-моему, был математически точен.","The calculation, in my view, was mathematically precise."
61,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the gateway, they might not notice us."
62,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","However, if we take the opposite side away from the gatehouse, we could be noticed from afar."
63,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the latter case we would be heading towards a dangerous alley, or rather, in view of people who had hidden in the alley, five times longer."
64,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","And therefore, there will be five times more chances that we will be noticed."
65,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I would wake up from the hot sun beating against the white walls."
66,Красные и желтые мальвы-монашки покачивались за открытым окном.,Red and yellow mallow flowers swayed behind the open window.
67,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Together with them, a nasturtium flower peeked into the room; a fuzzy bee was sitting in it."
68,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","Frozen, I watched as she angrily backed out and extricated herself from the tight flower."
69,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Bright streams ran endlessly across the ceiling, light waves reflecting off the river."
70,"Река шумела тут же, рядом.","The river was roaring right there, nearby."
