id,source,translation
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔が心の鏡であるというのがウソでないならば、コカードをつけた紳士と会った最初の日に、彼はうそをつく能力がないことを正直に誓うことができたでしょう。
60,Я мог бы даже держать пари.,私は賭けをすることさえできた。
61,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けたかどうかは、読者がこれから見ることになるだろう。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、既に述べたように、背が高く、肩幅が広く、頑丈な仕事馬のようだ。
63,Всё его тело дышит здоровьем и силой.,彼の全身からは健康と力があふれている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、手は大きく、胸は広く筋肉質で、健康な少年のように髪の毛が濃い。
65,Ему под сорок.,彼は四十歳近い。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は最新のファッションに合わせて洒落ていて、最近作られた新しいツイードのスーツを身に着けていました。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金のチェーンとチャームがついており、小指にはダイヤモンドのリングが小さな明るい星のように光っています。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、何よりも重要なことであり、どんな小説や話のまともな主人公にとっては非常に重要なことは、彼が極めて美しいことです。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",男性の美しさに私が理解できることは少ないが、そのコカードの紳士の外見は私に印象を与えた。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きな筋肉質の顔は、私の記憶に永遠に残った。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、本物のギリシャ人風の鼻に小さなこぶ、細い唇、そして優しさと名付けがたい何かが輝く美しい青い瞳が見られます。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」は、小さな動物の目にも見受けられます、彼らが悲しんでいるときや苦しんでいるときに。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か懇願するような、子供のような、文句を言わずに耐え忍ぶもの。
75,У хитрых и очень умных людей не бывает таких глаз.,そんな目をした人は、狡猾でとても賢明な人にはいません。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカードをつけた紳士を待ち始めました。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新人作家やその他の編集シークレットを知らない人々は「編集部」という言葉が神聖な恐れを引き立てると、自分たちを少し待たせることになります。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集長の「どうぞ」の後、長い間咳をしたり、鼻をかんだりしてからゆっくりとドアを開け、更にゆっくりと部屋に入ることで、かなりの時間を浪費した。
79,Господин же с кокардой не заставил ждать себя.,しかし、コカールの紳士は自分を待たせることはありませんでした。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後ろのドアが閉まるよりも早く、私のオフィスには大柄な男性が立っていて、一方の手には紙袋をさげ、他方の手にはコカード付きの帽子を持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私に会うためにそんなに頑張った人物は、私の物語の中で非常に目立つ役割を果たしています。
82,Необходимо описать его наружность.,彼の容貌を説明する必要があります。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年の四月のある昼下がり、ガードマンのアンドレイが私のオフィスに入ってきて、とても神秘的な雰囲気で報告してくれたことは、何かさんが編集部に見えてきたそうで、編集長に強く会いたいとお願いしているというものだった。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「きっと、役人さんだよ。」とアンドレイが追加した。「勲章をつけているからね。」
85,"Попроси его прийти в другое время, сказал я.",「別の時間に来るように頼んでくれ」と私は言った。
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",「編集者は土曜日だけ受け付けると伝えてください。」
88,"Он и третьего дня приходил, вас спрашивал.",彼は3日目にも来て、あなたのことを尋ねました。
89,"Говорит, что дело большое.",それは大きな問題だと言います。
90,Просит и чуть не плачет.,頼んで、ほとんど泣きそうだ。
91,"В субботу, говорит, ему несвободно.",「土曜日は、彼は都合が悪いと言ってます。」
92,Прикажете принять?,受け入れるように指示しますか？
