id,source,translation
13,"Под единственным старым платаном с лимонными пятнами на стволе валялись листья, как бы вырезанные из тусклого зеленого бархата.","Under the only old sycamore tree with lemon spots on its trunk, leaves lay scattered, as if cut out of dull green velvet."
14,"По чугунной калитке вереницей бежали муравьи, сносили в свои подземные житницы последние запасы на зиму, а под якорной цепью жила маленькая робкая жаба.","Ants ran in a line through the iron gate, carrying the last supplies for winter to their underground chambers, while a small shy frog lived under the anchor chain."
15,Ночью на другом берегу реки кто-то начал махать фонарем и протяжно кричать.,"At night, on the other side of the river, someone started waving a lantern and shouting loudly."
16,Я вышел с дядей,I went out with my uncle.
17,Илько на берег.,Ilko is on the shore.
18,Река ревела.,The river roared.
19,Вода шла через греблю холодным водопадом.,The water flowed through the dam as a cold waterfall.
20,"Ночь стояла поздняя, глухая, ни единой звезды не было над головой.","The night was late, dark and there was not a single star above my head."
21,"В лицо дуло дикой свежестью разлива, оттаявшей земли.",The face was blown with the wild freshness of melting earth.
22,"И все время кто-то махал на том берегу фонарем и кричал, но слов за шумом реки нельзя было разобрать.","And all the time someone was waving a lantern on the other bank and shouting, but it was impossible to make out the words over the noise of the river."
23,"Когда гроб вынесли на крыльцо, я увидел на том берегу реки старую коляску, распряженных и привязанных к ней лошадей и маленькую женщину в черном маму.","When they took the coffin out onto the porch, I saw an old cart on the other side of the river, with horses unhitched and tied to it, and a little woman in black at the breast."
24,Она стояла неподвижно на берегу.,She stood motionless on the shore.
25,"Она видела оттуда, как выносили отца.",She saw from there how they carried out her father.
26,Потом она опустилась на колени и упала головой на песок.,Then she got down on her knees and dropped her head onto the sand.
27,"Нет, отвечал дед.","No, replied the grandfather."
28,"Это верно, не виделись.","That's true, we haven't seen each other."
29,Остап начал слепнуть.,Ostap began to go blind.
30,"Надумал он дойти тогда до Петербурга, чтобы увидеть ту женщину, пока он еще не совсем ослеп.",He decided then to go to Petersburg in order to see that woman while he was still not completely blind.
31,"Дошел он до царской столицы и узнал, что она умерла, мабудь, не выдержала разлуки.","He reached the imperial capital and learned that she had died, perhaps unable to bear the separation."
32,"Нашел Остап на кладбище ее могилу из белого мрамора-камня, глянул, и сердце у него сорвалось на камне лежала его железная роза.","Ostap found her grave on the cemetery with a white marble stone, looked at it, and his heart skipped a beat - on the stone lay his iron rose."
33,Завещала та женщина положить розу на ее могилу.,That woman instructed to put a rose on her grave.
34,Навеки.,Forever.
35,"А Остап начал лирничать и, мабудь, так и помер на шляху или на базаре под возом.",And Ostap started to lyre and perhaps died on the road or at the bazaar under a cart.
36,Аминь!,Amen!
37,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other bank, the enchanting forest of Countess Branczy's estate rose up along the slope."
38,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the dense greenery of this forest.
39,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,Only occasionally did a solitary ray of light cut through the dense foliage and reveal to us the astonishing power of vegetation.
40,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling particles of dust, little birds flew into this ray."
41,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other with squeals and dived into the foliage as if it were green water.
42,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I would fill the bucket with water from the pond, throw grass into this water, and wait."
43,Красные поплавки неподвижно стояли в воде.,The red buoys stood motionless in the water.
44,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them would start twitching, create small circles, suddenly dive or swim quickly to the side."
45,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","Father would hook the fish, the fishing line would tighten, the walnut fishing rod would bend into an arc, and in the mist above the pond, bubbling, splashing, and fussing would begin."
46,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water dispersed, shaking the pitcher, the water beetles hurriedly scattered in all directions, and finally a shimmering golden light appeared in the mysterious depths."
47,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to make out what it was until my father dragged a heavy carp onto the crushed grass.
48,"Он лежал на боку, отдувался и шевелил плавниками.","He lay on his side, panting and flapping his fins."
49,От его чешуи шел удивительный запах подводного царства.,An amazing smell of the underwater kingdom came from its scales.
50,Яша считал про себя секунды.,Yasha counted the seconds to himself.
51,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it was a seven-minute walk from Sturdzovskiy Lane to Landesman Sanatorium.
52,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"In the sanatorium behind high fences and iron gates, we always felt completely safe."
53,Особенно если не зажигали коптилок.,Especially if the incense burners were not lit.
54,"Когда мы проходили около подворотни, Яша споткнулся.","When we passed by the gate, Yasha stumbled."
55,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we recalled the incident in Sturdzovsky Lane, Yasha insisted that whenever you want to do something in the best way possible, you will always stumble over trivialities."
56,"Я же про себя думал, что всему виной была Яшина невыносимая походка.",But I thought to myself that everything was due to Yasha's unbearable gait.
57,"Но я молчал, чтобы не огорчать Яшу.",But I remained silent so as not to upset Yasha.
58,Мы крадучись пошли по переулку.,We sneaked down the alley.
59,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we need to go to the side where the gate is, stop without reaching it, listen carefully, and then quickly and silently pass by the gate."
60,"Расчет, по-моему, был математически точен.","In my opinion, the calculation was mathematically accurate."
61,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the alley, they might not notice us."
62,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","If we go on the opposite side of the fence, then we can be noticed from afar."
63,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the latter case we will be walking against a dangerous turn, or rather, we will be visible to the people hiding in the alley for five times longer."
64,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","And therefore, there will be five times more chances that we will be noticed."
65,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I woke up from the hot sun beating against the white walls."
66,Красные и желтые мальвы-монашки покачивались за открытым окном.,Red and yellow hollyhocks swayed by the open window.
67,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"Along with them, a nasturtium flower looked into the room; there was a fuzzy bee in it."
68,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","I watched, frozen, as she angrily retreated and emerged from the narrow flower."
69,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","Endlessly, bright streams and light waves of the reflected river ran along the ceiling."
70,"Река шумела тут же, рядом.","The river was roaring right there, nearby."
