id,source,translation
30,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",この本の執筆作業がほぼ終了した今、私は分解や破壊の多様な現象が重要な役割を果たすこの本は、死と向き合う無数の方法のひとつにすぎないことに気付きます。エロドトスが証言するカラテュリア人々が亡くなった両親を食べる習慣を持ち、自分たちの習慣である火葬について知ったときに衝撃を受けていたよりも不器用でも配慮深くもありません。
31,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",人生により近いのは、絶えず死を思い出している人なのか、それとも死を追いやることに成功している人なのかは、すべて終わりが来ることが恐ろしい考えか、それがあり得ない考えかという問題同様、異なった意見があります。
32,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、それ以前に私は他の注目すべき墓地を訪れていました。たとえば、高い赤レンガの壁がヴェネツィアのラグーナから立ち上がり、攻略不可能な要塞のようなサン・ミケーレ島（Toteninsel San Michele）や、メキシコ人口によって毎年祝われるディア・デ・ロス・ムエルトス（Día de los Muertos）でオレンジと黄色に飾られた墓地やカラフルな砂糖菓子やパピエマッシェで永遠に笑みを浮かべる腐乱した頭蓋骨が並ぶハリウッドフォーエバー墓地などです。
33,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、そんな中でも特に私を感動させたのは、その漁村の墓地で、独特な平面図である何か円と四角の妥協からなるものに、私がそこで見た恐ろしいユートピアを象徴するものとしか受け取れないと思ったことです：死を目前にして生きること。
34,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、私はこの場所で生活に密接に関わっていると確信していました。その場所のデンマーク語の名前は「小島」または「水に囲まれた」という意味ですが、その住民たちは文字通り死者を中心に迎え入れており、一般的に我々の緯度では地域社会から都市の門の外へ追放されることが多いですが、都市空間は墓地を未だ養っております。
35,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,数年前のある8月の日、私は北部の都市を訪れました。
36,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",彼女は、かつての氷河期以来、内陸に広がる最後の海腕の一つに位置しており、春にはニシン、夏にはウナギ、秋にはタラ、冬には鯉やヘラブナが生息する塩水で有名です。そのため、そこでは漁師の仕事が今でも行われています。
37,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",これらの男性たちは、数世紀にわたって家族とともに美しいと言われる地区に住んでおり、その地区は舗装されたわずか2つの石畳道路、網を干す広場、そして2人の年老いた貴族女性しか暮らしていない修道院から成り立っています。
38,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",要するに、それは時代遅れのような場所の1つで、あまりにも簡単に誘惑に乗って、あいまいで魅力的な過去を生きているような気持ちになってしまうということです。
39,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、その低い白塗りの家の前に咲くバラの木や高いモルディバローズだけでなく、それらに彩られた色鮮やかな木製ドアや建物の間を通る狭い通路も、特別な思い出として残ってはいませんでした。代わりに私が特に記憶に残っているという奇妙なことは、市街地の中心に市場広場ではなく墓地があったことです。若々しい緑濃き椴々が影を落とし、鉄格子のフェンスで囲まれており、「休む」という復活信仰から生じる欲望から起因する行為を行う死者達が土中でする場所でもありました。
40,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",最初は不快感と思っていた驚きは大きくなり、早逝した息子の墓を台所から眺めることができる女性の家に注意を向けられ、ここで葬儀儀式に責任を持つ死者ギルドの何世紀にもわたる伝統が、すでに亡くなった人々とまだ生きている人々を同じ家族として近接させ続けてきたことが明らかになりました。これまで南洋諸島の一部地域民しか知らなかったようなものです。
