id,source,translation
18,「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Zróbmy grobek dla ptaszka i go pochowajmy."""
19,ほら、皆も泣いてるよ。,"Widzisz, wszyscy też płaczą."
20,お友達が死んじゃって寂しいね。,"Twoja przyjaciółka umarła, prawda? To musi być smutne."
21,ね、かわいそうでしょう？」,"To smutne, prawda?"
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież już jestem martwa."" Na moje pytanie, mama zaniemówiła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko pakuję do małego woreczka puszkę kawy, papierosy i hot-doga."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W tym czasie mężczyzna, bawiąc się drobnymi monetami w kieszeni, nagle wsunął rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jej gestów wyczułem, że zapłaci elektronicznym pieniądzem."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witamy, dzień dobry!"" Z lekkim ukłonem przyjęłam puszkę kawy, którą podał mi mężczyzna."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""Aha, i jeszcze jedno paczkę papierosów numer 5."" ""Rozumiem."" Szybko wyciągnął Marlboro Light Mentol i zeskanował go na kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku poprzez dotknięcie ekranu."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymałem rękę, kiedy zauważyłem, że wzrok mężczyzny płynnie przeszedł na wystawę z fast foodem, gdy dotykał ekranu."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Mogę coś podać?"" - mogę zapytać, ale kiedy widzę, że klient zastanawia się, czy coś kupić, wolę ustąpić i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Na dźwięk drobnych monet, odwróciłem się i spojrzałem w stronę kasy."
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Osoby, które szumią drobnymi w dłoniach lub kieszeniach, często zamierzają szybko kupić papierosy czy gazetę i wrócić do domu, więc są bardzo wrażliwe na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, był tam mężczyzna z puszką kawy w jednej ręce, a drugą ręką wsuniętą do kieszeni, podchodzący do kasjera."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczał się po sklepie, wsuwał ciało za ladę kasjerską i czekał na klientów, aby nie trzeba było na niego czekać."
35,コンビニエンスストアは、音で満ちている。,Sklepik osiedlowy jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dźwięk dzwonka, który informuje o przybyciu klienta, jest przerywany przez głos idola reklamującego nowe produkty w radiu emitowanym w sklepie."
37,店員の掛け声に、バーコードをスキャンする音。,Do krzyków sprzedawcy dołączył dźwięk skanowania kodów kreskowych.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk wkładania rzeczy do koszyka, szuranie toreb z chlebem, odgłosy obcasów przechadzających się po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko się miesza, stając się ""dźwiękiem sklepu"", który ciągle dotyka mojego bębenka."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, które często spotykają się na miejscu, mają identyczne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie podobny był sposób, w jaki obie jedzą słodycze, łamiąc kawałki ciastka długimi paznokciami i przekładając je do ust."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Czy zawsze tak było? próbuję sobie przypomnieć, ale moje wspomnienia są mgliste."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Możliwe, że wszystkie te małe nawyki i gesty, które zauważyłem podczas naszego ostatniego spotkania, już przepadły gdzieś."
