id,source,translation
25,Вступаю же на путь авторский просто из меркантильных побуждений.,だから私が作家になる道を歩むのは、純粋に商業的な動機からである。
26,Заработать хочется.,お金を稼ぎたい。
27,Я теперь решительно никаких не имею занятий.,私は今、まったく予定がないんです。
28,"Был, знаете ли, судебным следователем в С-м уезде, прослужил пять с лишком лет, но ни капитала не нажил, ни невинности не сохранил.",あの人、知ってるでしょ、S地区の検察官だったんですよ。5年以上も務めていましたが、財産を増やすこともなく、純真さを保つこともありませんでした。
29,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда.",「なんて多く語るんだろう！」と私は考えながら、ペンに手を伸ばし、それで時間がないことを示した。
30,(Уж больно надоели мне тогда посетители!),（そのときはもう訪問者がとてもうるさくて！）
31,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「お時間を一分だけいただきます！」と、私の主人公は謝罪の意味を含んだ声で言い続けました。
32,Но прежде всего позвольте представиться.,しかし、何よりもまず自己紹介をさせていただきます。
33,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学の候補者、イヴァン・ペトロヴィチ・カムィーシェフ、元捜査官。
34,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",筆者としての地位を持っていない私ですが、それでも純粋に作家としての目的で訪れました。
35,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",あなたの前には、年齢が四十近いにも関わらず、初心者クラスへ参加希望者が立っています。
36,"Но лучше поздно, чем никогда.",しかし、遅くてもないよりはまし。
37,"Войдя ко мне в кабинет, он сконфузился.",私のオフィスに入った彼は、動揺していました。
38,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の繊細で敏感な性質を、おそらく私のしかめっ面、不満げな表情がショックを与えたであろう。
39,"Извините, ради бога!",どうか神のために、お許しください！
40,"начал он мягким, сочным баритоном.",彼はやわらかく、深みのあるバリトンで話し始めた。
41,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,あなたの時間に割り込み、私のために例外を作ってもらうことになります。
42,Вы так заняты!,あなたはとても忙しいですね！
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかし、問題はここにあります、編集者様：私は明日非常に重要な案件でオデッサへ出発します。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし私がこの旅行を土曜日まで延期することが可能なら、信じてください、あなたに特例を作るようお願いすることはありませんでした。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",「私は規則を尊重します、なぜなら私は順序を愛しているからです。」
46,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、シルクのように密集していて柔らかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、やわらかくて、優しくて、「シルクのような」心のしるしとされています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や意地悪で頑固な性格の人々は、大抵の場合、髪が硬い。
49,Правда это или нет читатель опять-таки увидит далее.,それが真実であるかどうか、読者はまた後ほど見ることになるだろう。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",その顔つきでも、ひげでもなく、コカード付きの紳士における最も柔和で優しいのは、彼の大きく重い身体の動きだった。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動きには、教養、軽さ、優雅さが見て取れます。そしてごめんなさいがこの表現を使いますが、ある程度の女性らしささえ感じられます。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",私の主人公にとって、蹄鉄を曲げたり、サーディン缶を握りつぶすことは大した努力ではない。しかし、彼の動きからは強靭な肉体を持っていることが露見しない。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",彼はドアノブや帽子を扱うのが、蝶々に触れるかのように優しく、慎重で、指先でわずかに触れる。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の足音は静かで、握手は弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、ゴリアテのように強大であり、一人の手でアンドレイ編集者たちが5人では持ち上げられないものを持ち上げることができることを忘れてしまいます。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽やかな動きを見ていると、彼が強くて重たいとは信じられない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーなら彼を優雅さの模範と呼んだことでしょう。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔全体からは、単純さ、広範で素朴な性質、真実が漂っている。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔が心の鏡であるということが嘘でないなら、コカードの紳士と初めて会ったその日に、彼は嘘をつくことができないと確信することができた。
60,Я мог бы даже держать пари.,私はさえ賭けることすらできたでしょう。
61,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けるかどうか、読者はこれから見せてもらうことになる。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、すでに述べたように、身長が高く、肩幅が広く、体格もしっかりしていて、まるで良質の作業馬のようです。
63,Всё его тело дышит здоровьем и силой.,彼の体全体からは健康と力が溢れている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、手は大きく、胸板は広く筋肉質で、髪の毛は健康な男の子のようにふさふさとしている。
65,Ему под сорок.,彼は40歳前後です。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼の服装は、最新の流行に沿った上品な味わいで、新しく最近仕立てられたトリコットスーツだった。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸元には大きな金の鎖と飾り掛けがあり、小指にはダイヤモンドのリングが小さな明るい星のようにちらちら光っている。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし何よりも重要な、そして小説や物語のあらゆるまともな主人公にとっては非常に重要なことは、彼が非常に美しいことです。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさにおける鑑識力が少ないですが、そのバッジをつけた紳士の容貌は私に印象を与えました。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きな筋肉質な顔は、私の記憶に永遠に残った。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、本物のギリシャ風の鷲鼻、細い唇、美しいブルーの目があります。その目には親切心と名づけがたい何かが輝いています。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」とは、小さな動物が憂鬱だったり痛みを抱えている時の目つきに見られるものだ。
74,"Что-то умоляющее, детское, безропотно терпящее.",何か懇願するような、子供のような、文句を言わずに我慢しているもの。
75,У хитрых и очень умных людей не бывает таких глаз.,策略家や非常に賢い人々には、そのような目はありません。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカードの紳士を待ち始めました。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新進の作家や、編集部の秘密に詳しくない人々は、「編集部」という言葉を聞くと深い畏怖感を覚え、相当な時間待たせることがあります。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集者の「どうぞ」の後、長く咳払いをしたり、鼻をかんだり、ゆっくりとドアを開けたり、さらにゆっくりと入室したりすることで相当な時間を浪費してしまう。
79,Господин же с кокардой не заставил ждать себя.,しかし、コカードをつけた紳士は彼を待たせることはなかった。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイが出て行き、ドアが閉まるや否や、私の執務室には大柄で肩幅の広い男性が立っていました。彼は一方の手に紙で包まれたものを持ち、他方の手にはコカード付きの帽子を持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私との会合を必死に求めていたその男性は、私の話の中で非常に重要な役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を描写する必要があります。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年の４月のある昼下がり、管理人のアンドレイが私のオフィスに入ってきて、編集部に何か不明な方が来られて、編集長と会いたいと強く要望されているということを神秘的な面持ちで報告した。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",公務員だろう、とアンドレイが付け加えた、勲章つきで。
85,"Попроси его прийти в другое время, сказал я.",「彼に別の時間に来るよう頼んでくれ、と私は言った。」
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",編集者は土曜日だけ受け付けると言ってください。
88,"Он и третьего дня приходил, вас спрашивал.",彼は三日目にも来て、あなたを尋ねました。
89,"Говорит, что дело большое.",「大きな問題だと言っている。」
90,Просит и чуть не плачет.,彼女は頼み、ほとんど泣きそうになる。
91,"В субботу, говорит, ему несвободно.",「土曜日は、彼にとって都合が悪い、と言うんだ。」
92,Прикажете принять?,受け取るように命じますか？
