id,source,translation
21,ね、かわいそうでしょう？」,"To smutne, prawda?"
22,「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego? Przecież już nie żyje"" - na moje pytanie, mama zamilkła."
23,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Szybko pakuję kawę w puszce, papierosy i hot doga do małego worka."
24,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"W międzyczasie mężczyzna, który klaszcze monety w kieszeni, nagle wkłada rękę do kieszeni na piersi."
25,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z jego gestów natychmiast zrozumiałem, że zamierza zapłacić elektronicznym portfelem."
26,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witaj, dzień dobry!"" - Pokiwałam głową na powitanie i przyjęłam puszkę kawy od mężczyzny."
27,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"- ""Poproszę jeszcze jedno paczkę papierosów numer pięć."" ""Rozumiem."" Szybko wyjął Marlboro Light Menthol i zeskanował go przy kasie."
28,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku przez dotknięcie."""
29,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Zatrzymałem ruch palca na ekranie, widząc, jak spojrzenie mężczyzny szybko przeskoczyło na wystawę pełną fast foodów."
30,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"""Mogę coś podać?"" - mogłabym zapytać, ale kiedy widzę, że klient wydaje się niezdecydowany, wolę się odsunąć i poczekać."
31,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,Na dźwięk drobnych monet odwróciłem się i spojrzałem w kierunku kasy.
32,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Ludzie, którzy trzęsą drobiżem w dłoniach lub kieszeniach, zwykle szybko kupują papierosy lub gazetę i wracają do domu, więc są wrażliwi na dźwięk pieniędzy."
33,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Jak można było przewidzieć, przy kase zbliżał się mężczyzna z puszka kawy w jednej ręce, wkładając jednocześnie drugą do kieszeni."
34,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,"Szybko przemieszczam się po sklepie, wpadam za ladę i stoję na czuwaniu aby nie kazać czekać klientom."
35,コンビニエンスストアは、音で満ちている。,Sklep typu convenience jest pełen dźwięków.
36,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Głos idola reklamującego nowe produkty w systemie nagłośnieniowym sklepu, zgodnie z dźwiękiem dzwonka informującego o wejściu klienta."
37,店員の掛け声に、バーコードをスキャンする音。,Dźwięk skanowania kodów kreskowych na tle wywołań sprzedawcy.
38,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięk przedmiotów lądujących w koszyku, szelest torby z chlebem, stukot obcasów przechadzającej się po sklepie."
39,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystkie dźwięki mieszają się ze sobą, tworząc ""dźwięk sklepu"", który stale oddziałuje na moje błony bębenkowe."
40,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, które często się spotykają w miejscowości, mają podobne wyrazy twarzy i sposób mówienia."
41,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Szczególnie ich sposób jedzenia słodyczy był podobny, obie przekładały małe kawałki ciastek do ust za pomocą dłoni z malowanymi paznokciami."
42,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Zastanawiam się, czy zawsze tak było, ale moje wspomnienia są niejasne."
43,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Myślę, że te małe nawyki i gesty, które zauważyłem, kiedy spotkaliśmy się ostatnio, mogły już gdzieś przepłynąć."
