id,source,translation
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",彼が何か予期しないことに遭遇しないように、そして確実に痛みを伴う生けるままの焼死を経験するために、彼はアテネで笑顔で裸で油を塗って火の中へ飛び込みました。 彼の自決的な死は、劇的な形で歴史に名を刻みました—Cassius Dioのローマ史（一度は80冊もあったシリーズ）中の奇妙な逸話としてだけですが。その内容が偶然伝えられています。
12,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",結局のところ、まだ存在するものすべては単純に残っているものだけです。
13,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きているということは、損失を経験することを意味します。
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",何が起こるのかという疑問は、おそらく人類自身よりも新しくはないでしょう。なぜなら、未来が不可避でありながらも予測不可能であることは非常に重要であり、不安を感じさせる特性だからです。これにより死の時期や状況も闇の中に残されます。
15,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",誰が甘酸っぱく先取りな苦しみの追い払い呪文、つまり恐れていたことを考えることで未然に防ごうとする運命的な衝動を知らないでしょうか？
16,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",人々は事前に破壊を予感し、可能性のある災害を想像し、そうすることで悪い驚きから自分自身を守ります。
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束していました。ギリシャ人たちはそれを言っていました。つまり、夢は神託のように未来を予告し、未来が不可避であることを消すわけではなく、予期せぬ恐怖を取り除くものとされています。
18,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,死ぬことを恐れるあまり、自ら命を絶つ人も少なくありません。
19,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",過去を維持し、忘却を防ぐための戦略は多岐にわたります。
20,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",伝承を信じるならば、私たちの歴史記述の始まりにはペルシャ人とギリシャ人との間で連続する壊滅的な戦争が立ちはだかっており、今ではほとんど忘れ去られた記憶術の始まりには多くの死者を伴う災難があった：
21,"Es war in Thessalien, wo im frühen vorchristlichen 5.",それは紀元前5世紀の初め、テッサリア地方でのことでした。
22,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",紀元前のある世紀、倒れかけた家が祝祭の集まり全体を崩壊させ、唯一の生存者である詩人ケオスのシモニデスが彼の訓練済みの記憶力を頼って心に壊れた建物に再び入り、客々の座席配置を思い出しました。これにより遺体が見分けられるようになった。
23,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の二者択一に内在する数多くのパラドックスの1つは、故人が二度と戻らないことが定まるほど、その悲しみは同時に２倍にも半分にもなり、一方で行方不明者や消息不明者の運命が曖昧なままでは、家族を漠然とした恐怖から希望へと悩ます連続した悪夢の中に閉じ込めてしまいます。それは心理的整理も生き続けることも妨げます。
24,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の断絶は遺産と記憶の出発点であり、死者への悼みが全ての文化の源泉で、突如として広がる空虚感や沈黙を歌や祈り、物語で満たし、不在者を再び描き出すものです。
25,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",失う経験がまるで空洞の形状のように、悼むべきものの輪郭を浮かび上がらせ、しばしばそれは悲嘆の美化された光の中で欲望の対象に変わる、あるいは新ブレーム図書館シリーズ小冊子前文でハイデルベルク大学動物学教授が述べているように「西洋人が理性ではなかなか捉えきれない特性として、その失ったものを現存するもの以上に評価すること。それ以外に生け作り狼から発する奇妙な魅力をどう説明すれば良いかわからない」
26,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",確かに、死がもたらし、それに伴う突然の人間の消失とその遺留品、遺体から持ち主不明の財産までの存在とどう向き合うかという問題は、時間を経るごとに答えを求め行動を誘発しました。それらの意味は単なる目的を超えており、私たちの早期の祖先を動物的な世界から人間性へとうつさせました。
27,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",同胞の死体を単に自然の分解プロセスに任せるのではなく、一般的に人間特有の行動とされていますが、他の高等動物でも同様な行動が観察されます：
28,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は死にかけている群れの一員を囲んで集まり、何時間もその象を鼻で触りながら激しく鳴き、最終的に生気のない体を再び立ち上がらせようと試みます。それから彼らは死体を土と枝で最終的に覆います。
29,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",また、彼らは何年も経った後でもそれらの死に場を定期的に訪れます。これには疑いなくよい記憶力が必要であり、おそらく私たち自身のものと同じくらい幻想的であると考えて良い特定の来世観が必要でしょう。ただし、これはどちらも確認することが出来ません。
30,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",これらの多種多様な分解や破壊の現象が主要な役割を果たすこの本に対する働きかけをほぼ終えた今、私ははじめて気付きます。この本は無数に存在する死と向き合う方法の一つに過ぎず、基本的にはヘロドトスが証言したカラティアの人々の風習（彼らは亡くなった両親を食べ、ギリシャ人が自分たちの死者を焼く風習を聞いて恐怖でいっぱいになる）よりも不器用でも無責任でもありません。
31,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",なぜなら、生命に近いのは、自分の死を常に頭に置く人か、または死を抑制することに成功する人かについては、全てが終わるという恐ろしい想像が、それが無いことより恐ろしいかどうかの問題と同じくらい意見が対立しています。
32,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、それ以前にも他の印象的な墓地を訪れたことがあります：例えば、サン・ミケーレ霊園のように、高い赤レンガの壁で囲まれてヴェネチアのラグーンから青緑色の水を突き立つようにそびえ立つ島や、メキシコ人が毎年行うDía de los Muertos（死者の日）に明るく賑わするハリウッドフォーエバーセメタリー。オレンジ色と黄色で飾り付けられた墓や、進行した腐敗によって永遠に笑顔を強要されるカラフルな砂糖とパピエマシェで作った髑髏がある場所です。
33,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、その漁師の集落の墓地だけが私に強く感動を与えました。その特異なレイアウトは円と四角形の中間的な妥協点で、私はそこに見た驚くべき理想郷の象徴以外の何ものでもないと劇場しました：つまり、死を目前に生きるということです。
34,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、私はこの場所に魅了されていました。その場所はデンマーク語で「小さな島」や「水に囲まれた」という意味で、そこでは文字通り死者を自分たちの中心に迎え入れることで、命にもっと近づくことができると信じていました。それは一般的な我々の緯度では逆で、大抵我々はコミュニティの中心から市門の外側へと死者を追放してしまいます。都市空間が絶えず拡張し墓地さえも飲み込んでしまう現象です。
35,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,数年前のある8月の日に、私は北部の都市を訪れました。
36,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",それは、過去の氷河期以降に海が大きく入り込んだ地点に位置しており、春はニシン、夏はウナギ、秋はタラ、冬はコイやパイクやブリームが見つかる淡水エリアが広がっています。そのため、ここでは現在も漁師としての仕事が行われています。
37,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",これらの男性たちは、家族と共に何世紀にもわたり、風景画のような区画を住まいとしています。これはほんの二つの石畳の通り、網干し場、そして今では二人の年老いた貴婦人だけが住む修道院から構成されています。
38,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",要するに、それは時間から落ちてしまったかのような場所の一つで、あまりにも軽々しく、曖昧で魅力的な過去を現実として抱き続ける誘惑に打ち勝つのが難しいです。
39,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、私が特に記憶に残しているのは、低層の白く塗装された家々の前に咲いている花やすだれしょうぶ、その色とりどりの木製のドア、建築物間を抜けてほとんどが直接石がちな海岸へ通じる狭い通路ではなく、町の中心部で市場ではなく墓地を見つけたことでありました。若槍や初夏に緑豊かなユキノシタ木で覆われています。鋳鉄製の柵で囲まれています。そして、普通商品と金を交換する場所には地下安否確認僕トークンリスト「安息」（rest）以外何もありません
40,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",最初に不快感と思われた驚きは大きく、また増えていった。特に、亡くなった息子の墓を見ながら料理を作る女性の家に目を向けさせられ、ここで葬式の儀式を担当する死者ギルドの何世紀も前から続く伝統が引き起こした現象と明らかになりました。それはすでに亡くなり、まだ生存している同一家族を近接させて保つというものであり、私はこれまでそのような事例を太平洋の一部列島の住民しか知らなかったんです。
