id,source,translation
11,"Um sicherzustellen, dass ihm nicht doch noch etwas Unvorhergesehenes zustieß, sprang er in Athen lachend, nackt und gesalbt ins Feuer, verbrannte zweifellos qualvoll bei lebendigem Leib und ging mit der Inszenierung seines selbstbestimmten Todes in die Geschichte ein, wenn auch nur als kuriose Anekdote in einem Band jener einst achtzig Bücher umfassenden Römischen Geschichte des Cassius Dio, dessen Inhalt zufällig überliefert wurde.",何か予期せぬことが起こらないようにするため、彼は笑ってアテネで裸で脂を塗り、火に飛び込みました。彼は生きたまま苦しみながら明らかに焼け死んだが、自殺の演出として歴史に名を刻みました。ただしカッシウス・ディオの「ローマ史」という本の中で奇妙な逸話として紹介されただけです。この本は元々80冊あったものですが、偶然その内容が伝えられています。
12,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",最終的に残っているものは、単純に残っているものです。
13,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きていることは、損失を経験することを意味します。
14,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",「何が起こるのか」という問いは、人類それ自体よりも古くから存在していると思われます。将来についての予測不能さと、死の時期や状況を含めた不確定要素があるため、未来は暗闇に包まれています。
15,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",だれも、事前に予感される苦々しい苦悩の呪文を知らないだろうか。恐れられるものを思考上で予め阻止しようとする運命的な衝動。
16,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",人は壊滅的な出来事を予期し、可能性のある災害を想像し、悪い驚きから身を守ろうとする。
17,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢は慰めを約束しました。ギリシャ人は、夢が予言のように訪れると言いました。それらは未来を予知し、このように未来を不可逆的なものから守りつつも、予期しない恐怖を取り除くと述べていました。
18,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,多くの人々は死への恐怖から自殺をします。
19,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",過去を記憶にとどめ、忘れ去らせないためには、さまざまな戦略があります。
20,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",伝承によれば、歴史記録の初めにはペルシャ人とギリシャ人の間の壊滅的な戦争があり、そして現在ほとんど忘れ去られた記憶術の始まりには多くの死者を出した災害があります。
21,"Es war in Thessalien, wo im frühen vorchristlichen 5.",紀元前５世紀初頭のテッサリアでした。
22,"Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",17世紀に、崩壊した建物がお祝いのパーティーの参加者を下敷きにし、その唯一の生存者である詩人シモニデス・フォン・ケオスは訓練された記憶力によって心の中で破壊された建物をもう一度歩くことができ、ゲストの座席順を呼び出すことに成功しました。その後、残骸によって変形した遺体が識別されました。
23,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の二者択一に内在する数々のパラドックスの一つは、亡くなった人が永遠に失われたものとして称されることであり、その失われた損失に対する悲しみが同時に倍増し半減することです。一方、行方不明や消息不明の人の不確かな運命は、家族を恐ろしい期待と拒絶された悲しみの曖昧な悪夢に閉じ込め、処理や生活への継続を阻害します。
24,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の区切りは、相続と思い出の出発点であり、弔いの歌は、突然の静けさを歌や祈り、物語で満たすためのあきらかに存在する空白部分において再び生き返るものを含む各文化の源泉です。
25,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",喪失の経験は、悲しむものの輪郭を浮かび上がらせ、しばしば l を对象 とするような光線 の中で欲求の対象に変わります。あるハイデルベルクの動物学教授は「西洋人にとって、まだ存在するよりも失われたものを高く評価することがほとんど理解できない特徴に属しているようです。それ以外にこの袋狼から漂ってくる奇妙な魅力を説明する方法はありません」と新しいブレム文庫の小冊子 の前書きで述べています。
26,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",確かに、死とそれに伴う問題、つまり、人が突然姿を消したりその遺産が残ったりすることにどのように向き合うべきかという問題は、時間の経過と共に答えを求められ行動を起こすようになりました。それらの意義は単なる目的を超えており、私たちの初期の先祖が野生動物から人間へ進化するためのステップとなった。
27,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",同種の死者の遺骸を自然分解プロセスに放置することなく、それを一般的には人間の特徴と見なされていますが、他の高度な動物でも同様の行動が観察されています。
28,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",たとえば、象は群れの一員が死にかけると、それを集まり、鼻で何時間もなでることで激怒し、しばしば無生物の体を起き上げて、最終的には土や枝で覆い隠すようにします。
29,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",そして、彼らは死の場所を何年も後に定期的に訪れます。これには確かな記憶力が必要であり、おそらく私たちのような幻想的で検証不能な超越的な考えも同様に必要です。
30,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",この本の執筆をほぼ終えた今、腐敗と破壊の多様な現象が主役を務めるこの本は、死に向き合う無数の方法のうちの一つに過ぎないことに気付きます。その方法は実際にヘロドトスが証言するカラティア人たちが亡くなった両親を食べる習慣をしており、彼らはギリシャ人が火葬する習わしを聞いたとき、驚愕しました。
31,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",人生について、絶えず自分の死を意識している者がより生に近いのか、それとも死を押しやることができる者がより生に近いのか、という点では、すべては終わりが来ることの方が恐ろしい考えなのか、終わりなどあり得ないことの方が恐ろしい考えなのか、という問題で対立する意見がある。
32,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、それ以前に私は他の注目に値する墓地を訪れたことがありました。例えば、高い赤いレンガの壁がヴェネツィアのラグーンの青緑色の水からそびえ立ち、攻略不能な城塞となっている聖ミケーレ島だったり、メキシコ人コミュニティが毎年行うDía de los Muertosでオレンジ色や黄色で飾られた墓や多様なカラフルな砂糖と紙粘土で作られた口角まっ固定されて笑っている永久的に腐敗進んだ頭蓋骨でもしています。
33,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、その中で私を最も感動させてくれたのは、ある漁村の墓地でした。そこに私が見たのは、円と四角の折衷的な形状から成り立つ独特な基本設計で、私にとってそれは死を意識しながら生きるという信じられないような理想郷の象徴だと感じました。
34,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、私はこの場所で、そのデンマーク名「小さな島」または「水に囲まれた」という意味からして、彼の住民が文字通り死者を自分たちの中に取り込んだことによって、生活により近づいていると確信していました。この地では、しばしば土地が増えることでさえも都市空間が墓地を次第に取り込むため、一般的な状況ではコミュニティの内部から市内や郊外へ追放されることがありませんでした。
35,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,数年前の8月のある日、私は北部の都市を訪れました。
36,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",彼女は、過去の氷河期に遡ると、内陸部まで延びる海峡の最後の突出部の1つに位置しており、そこでは春にはニシン、夏にはウナギ、秋にはタラが淡水湿地で見つかります。冬には鯉、スズキやブリを含むため、漁師の職業を今日まで続けています。
37,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",これらの男たちは、数世紀にわたって家族とともに住んでいる美しい地区に住んでいます。この地区は、舗装された2本の道路、網の乾燥場、そして2人の年老いた貴族女性だけが住んでいる修道院跡からなります。
38,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",要するに、これは時間から取り残された場所の一つで、あまりにも簡単に誘惑に屈し、曖昧で魅力的な過去を生かしたままにしようという試みです。
39,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、私の特別な記憶に残ったのは、低く白く塗られた家の前の美しいバラや高いマルバンだけではなく、彼らのカラフルに塗られた木製のドアや、建物間を結ぶ石畳道路もではありませんでした。私が集落の中心部で見つけたものは、通常商品とお金を交換している場所ではなく、若々しい緑に覆われた菩提樹によって日陰され、鋳鉄製の柵で囲まれている墓地でした。つまり、「休息」としてしばしば望みから生じる不滅な信念から土中に眠っている死者が行っていることです。
40,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",「最初は不快感と勘違いした驚きは大きく、私が知らされるとさらに増していきました。ここの葬儀の儀式を担当する死者組合の古い伝統が、既に亡くなった者とまだ生きている者を家族内で近くに置かせるようになり、これまで太平洋のいくつかの島の住民たちからしか聞かなかったほどでした」
