id,source,translation
43,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかし、編集者殿、問題はここにあります。私は明日大事な用件でオデッサに出発するのです。
44,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし私がこの旅行を土曜日まで後回しにすることができるのであれば、別け隔てなく働いていただくようお願いすることはありませんでした。
45,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は秩序を愛するから、規則に敬意を表します。
46,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、絹のように豊かでやわらかい。
47,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、柔らかくて優しい、「シルクのような」心の証拠だと言われています。
48,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や悪質で頑固な性格の人々は、ほとんどの場合、硬い髪を持っています。
49,Правда это или нет читатель опять-таки увидит далее.,これが本当かどうか、読者はこれからまた見ることになるでしょう。
50,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",その顔つきやひげが示す以上に、大きくて重い体の動きが、その紋章をつけた男性のなまめかしさとやさしさを物語っていた。
51,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",これらの動作からは、礼儀正しさ、軽やかさ、優雅さ、そして許してくだされば少なからぬ女性らしささえあらわれています。
52,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",私の主人公には、馬蹄を曲げたり、サーディン缶を握りつぶすために多くの力を使う必要がありませんが、それでも彼の動きは彼が物理的に強いことを示さない。
53,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",彼はドアノブや帽子を取ろうとするとき、それはまるで蝶を捕まえようとするかのように、優しく、注意深く、僅かに指で触れるのだ。
54,"Шаги его бесшумны, рукопожатия слабы.",彼の足音は静かで、握手は弱い。
55,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、ゴリアテのように強大で、一つの手で五人の編集者アンドレイが持ち上げられないものを持ち上げることができることを忘れてしまいます。
56,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽快な動きを見ていると、彼が力強く重い体つきであるとは信じられない。
57,Спенсер мог бы назвать его образцом грации.,スペンサーなら、彼を「優美の模範」と表現できただろう。
58,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔全体からは、あどけなさと大らかさ、単純明快な性格と真実が滲み出ている。
59,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",顔が魂の鏡であるという言葉が嘘ではないなら、初めてコカード氏に会った日、私は彼がうそをつくことができないと、心から誓えた。
60,Я мог бы даже держать пари.,私は賭けてもいいくらいだ。
61,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けたかどうかは、読者がこれから見ていただく。
62,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、すでに私が言ったように、背が高く肩幅も広く、体つきもしっかりしていてまるで頑健な労働馬のようだ。
63,Всё его тело дышит здоровьем и силой.,彼の全身が健康と力を纏っている。
64,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔はピンク色で、手は大きく、胸は広くて筋肉質、髪の毛は健康な少年のように濃い。
65,Ему под сорок.,彼は四十歳前後です。
66,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼の服装はきわめて洒落ていで、最新の流行を追って、新しく、最近作られたスリーピーススーツを身にまとっていた。
67,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸元には大きな金のチェーンとチャームがあり、小指にはきらめく小さな星形のダイヤモンドの指輪が輝いている。
68,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、何よりも大切で、そして小説や物語の中の少しまともな主人公には非常に重要なことは、彼が非常に美しいということです。
69,Я не женщина и не художник.,私は女性でも芸術家でもありません。
70,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",私は男性の美しさについてあまり理解していませんが、そのバッジをつけた紳士の外見は私に印象を与えました。
71,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の大きな筋肉質な顔は、私の記憶に永遠に刻まれた。
72,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",この顔には、こぶのついた正真正銘のギリシャの鼻、細い唇、そして親切心と何か名前を付けることが困難なものが輝いている美しい青色の眼を目撃するでしょう。
73,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",この「何か」は、小さな動物の目に見て取ることができ、彼らが寂しい時や苦痛を感じている時に特に顕著です。
74,"Что-то умоляющее, детское, безропотно терпящее.",何かが懇願し、子供のように、文句を言わずに耐えている。
75,У хитрых и очень умных людей не бывает таких глаз.,ずる賢い人やとても頭のよい人には、そのような目はない。
76,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、ペンを置いて、コカードの紳士を待ち始めた。
77,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新進の作家や、編集の秘密に明るくない人々は、「編集」の言葉を聞くと神聖な恐怖に陥り、彼らを待たせる時間が長くなります。
78,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、編集長の「どうぞ」という言葉の後、長い間咳をしたり、鼻をすすったりしてからゆっくりとドアを開け、さらにゆっくりと入室し、そうしてかなりの時間を取る。
79,Господин же с кокардой не заставил ждать себя.,しかし、コカードをつけた紳士は待たせることはなかった。
80,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後にドアが閉まるとすぐ、私のオフィスで一人の背が高く肩幅の広い男性を見た。彼は一方の手に紙で包まれたものを持ち、他方の手にはコカード付きのキャップを持っていました。
81,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",私に会うために頑張ってきたその男性は、私の物語で非常に重要な役割を果たしています。
82,Необходимо описать его наружность.,彼の外見を描写する必要がある。
83,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の昼下がり、アンドレイという番人が私のオフィスに入ってきて、ある紳士が編集部に訪れ、編集長に会うよう強く求めていると、謎めいた報告をした。
84,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",公務員だろう、とアンドレイが付け加えた、勲章をつけて。
85,"Попроси его прийти в другое время, сказал я.",「別の時間に来るように頼んでくれ、と私は言った。」
86,Сегодня я занят.,今日は忙しいです。
87,"Скажи, что редактор принимает только по субботам.",編集者が土曜日にしか受け付けていないと伝えてください。
88,"Он и третьего дня приходил, вас спрашивал.",彼は三日目にも来て、あなたを尋ねていました。
89,"Говорит, что дело большое.",彼は、それが大きな問題だと言っている。
90,Просит и чуть не плачет.,頼んでくるし、泣きそうになるほどだ。
91,"В субботу, говорит, ему несвободно.",土曜日だと、彼は都合が悪いと言っています。
92,Прикажете принять?,お受け取りになりますか？
