id,source,translation
37,На том берегу подымался по скату заповедный лес графини Браницкой.,"On the other bank, the forest belonging to Countess Baranitskaya rose up along the slope."
38,Солнце не могло прорваться сквозь мощную зелень этого леса.,The sun could not break through the dense greenness of this forest.
39,Лишь изредка одинокий луч прорезал наискось чащу и открывал перед нами потрясающую силу растительности.,Only occasionally did a solitary beam of light pierce through the dense foliage and reveal to us the breathtaking power of the vegetation.
40,"Как сверкающие пылинки, влетали в этот луч маленькие птицы.","Like sparkling dust particles, small birds flew into this beam."
41,"Они с писком гонялись друг за другом и ныряли в листву, будто в зеленую воду.",They chased each other with squeaks and dived into the foliage as if into green water.
42,"Я набирал в ведро воды из пруда, бросал в эту воду траву и ждал.","I would collect water from the pond in a bucket, throw some grass into the water, and wait."
43,Красные поплавки неподвижно стояли в воде.,The red buoys stood still in the water.
44,"Потом один из них начинал вздрагивать, пускал легкие круги, внезапно нырял или быстро плыл в сторону.","Then one of them began to flinch, creating small ripples, suddenly diving or swimming quickly to the side."
45,"Отец подсекал, леска натягивалась, ореховое удилище сгибалось в дугу, и в тумане над прудом начиналось бульканье, плеск, возня.","My father made a strike, the fishing line tightened, the nut rod bent into an arc, and in the fog over the pond there began bubbling, splashing, fussing."
46,"Вода разбегалась, качая кувшинки, торопливо удирали во все стороны жуки-водомеры, и наконец в загадочной глубине появлялся бьющийся золотой блеск.","The water dispersed, jostling the pitchers, and the water beetles hurriedly scattered in all directions, and finally, a shimmering golden glow appeared in the mysterious depths."
47,"Нельзя было разобрать, что это такое, пока отец не выволакивал на примятую траву тяжелого карася.",It was impossible to make out what it was until my father dragged a heavy carp onto the trampled grass.
48,"Он лежал на боку, отдувался и шевелил плавниками.","He was lying on his side, catching his breath and moving his fins."
49,От его чешуи шел удивительный запах подводного царства.,An amazing smell of the underwater kingdom emanated from its scales.
50,Яша считал про себя секунды.,Yasha counted the seconds to himself.
51,"Мы знали, что от Стурдзовского переулка до санатория Ландесмана было семь минут ходьбы.",We knew that it took seven minutes to walk from Sturdzovskiy Lane to the Landesman sanatorium.
52,В санатории за высокой оградой и железными воротами мы всегда чувствовали себя в полной безопасности.,"Inside the sanatorium, behind high fences and iron gates, we always felt completely safe."
53,Особенно если не зажигали коптилок.,Especially if they didn't light the censers.
54,"Когда мы проходили около подворотни, Яша споткнулся.","When we passed by the riffraff, Yasha stumbled."
55,"Потом, когда мы вспоминали о происшествии в Стурдзовском переулке, Яша утверждал, что всегда, если хочешь сделать что-нибудь наилучшим образом, то обязательно сорвешься на пустяковине.","Later, when we recalled the incident in Sturdzovskiy Lane, Yasha claimed that whenever you want to do something in the best way, you will inevitably stumble over a triviality."
56,"Я же про себя думал, что всему виной была Яшина невыносимая походка.","I, on the other hand, thought to myself that it was Yasha's unbearable gait that was to blame for everything."
57,"Но я молчал, чтобы не огорчать Яшу.",But I remained silent so as not to upset Yasha.
58,Мы крадучись пошли по переулку.,We went stealthily down the alley.
59,"Я сказал, что надо идти по той стороне, где подворотня, не доходя до нее остановиться, хорошо прислушаться, а затем быстро и беззвучно проскочить мимо подворотни.","I said that we should go to the side where the gate is, stop before reaching it, listen carefully, and then quickly and silently pass by the gate."
60,"Расчет, по-моему, был математически точен.","In my opinion, the calculation was mathematically precise."
61,"Если в подворотне есть люди, то они могут нас и не заметить.","If there are people in the alley, they may not notice us."
62,"Если же мы будем идти по противоположной от подворотни стороне, то нас могут заметить еще издали.","But if we go from the opposite side of the gatehouse, they might notice us from a distance."
63,"Я высчитал, что в последнем случае мы будем идти против опасной подворотни, или, вернее, будем на виду у людей, спрятавшихся в подворотне, в пять раз дольше.","I calculated that in the latter case we would go against a dangerous ambush, or rather, we would be visible to the people hiding in the alley, five times longer."
64,"И, следовательно, будет в пять раз больше шансов, что нас заметят.","And, therefore, there will be five times more chances that we will be noticed."
65,"Утром я просыпался от жаркого солнца, бившего в белые стены.","In the morning, I would wake up to the hot sun shining on the white walls."
66,Красные и желтые мальвы-монашки покачивались за открытым окном.,The red and yellow hollyhocks swayed by the open window.
67,Вместе с ними заглядывал в комнату цветок настурции; в нем сидела мохнатая пчела.,"In the room, with them, a nasturtium flower was peeking in; on it sat a fuzzy bee."
68,"Я, замерев, следил, как она сердито пятится и выбирается из тесного цветка.","I watched, frozen, as she angrily backed away and emerged from the tight bud."
69,"По потолку без конца бежали светлые струи, легкие волны отражения реки.","The bright streams, light waves of the reflection of the river ran endlessly along the ceiling."
70,"Река шумела тут же, рядом.","The river was roaring right there, next to it."
