Source,GoogleTranslate,human1,human2
"„To padli do pěknejch rukou,“ bručela bába k Švejkovi, když závodčí budil strážmistra, „jeden větší kořala než druhej. Prochlastali by nos mezi očima. Mně jsou dlužni už třetí rok za posluhu, a když je upomínám, říká vždycky strážmistr: ‚Mlčejí, bábo, nebo jich dám zavřít, my víme, že váš syn je pytlák a chodí na dříví do panskýho.‘ A tak se s nima trápím už na čtvrtej rok.“ Bába si hluboce vzdychla a dál pobručovala: „Zejména mají se na pozoru před strážmistrem, ten je takovej úlisnej, a zatím je to neřád prvního řádu. Kdekoho zkoupat a zavřít.“","""They fell into nice hands,"" the grandmother grumbled to Schweik as the racer woke the guards, ""one bigger than the other. They would gossip between their eyes. They owe me a third year of service, and when I remind them, the warden always says, 'They're silent, Grandma, or I'll lock them up, we know your son is a poacher and goes to the lord's wood.' for the fourth year. ""Grandma sighed deeply and continued to growl."" Bathe and close anyone. ""","""You're in nice company and no mistake,"" she muttered to Schweik, when the right-hand man had gone to wake the sergeant up. "" A fine pair of boozers. They'd drink their shirts off their backs. They owes me my wages for the last three years, and if I says anything to 'em about it, the sergeant he answers me back: You'd better keep quiet,' he says, 'or I'll have you run in. We know your son's a poacher and sneaks wood from the private estates.' And for four blessed years they've been worrying the life out of me. "" The old woman heaved a sigh and went on grumbling. ""You be careful with that there sergeant. He's an artful devil, he is, and a bigger rascal you never set eyes on. He bullies and locks up everybody he can.""","You sure fell into fine hands,” growled the hag at Švejk when the Watch Sergeant was waking up the State Police Station Chief, “One’s a worse ginhead than the other. They’d booze away the nose they have between their eyes. Me they owe for service three years running, and when I remind them the Station Chief always says: ‘Be quiet hag, or else I’ll have you locked up, we know that your son is a poacher and goes gathering firewood at the lord’s manor grounds.’ And so I’m saddled with them coming up on a fourth year already.” The hag sighed deeply and kept growling: “Watch out for yourself especially around the Station Chief, he’s so ingratiating, while actually he is vermin of the first order. Busting and locking up whomever he can.”"
Milá tetičko!,Dear Auntie!,"Dear Aunt,",Dear auntie!
"Mistrným pohybem připjal závodčí želízka Švejkovi a druhý konec sobě v zápěstí pravé ruky a nyní byli spolu spojeni jako dvojčata. Klopýtajíce po silnici nemohli od sebe a závodčí táhl Švejka přes hromádky kamenů, a když upadl, strhl Švejka s sebou. Přitom se jim želízka zařezávala do ruky, až konečně prohlásil závodčí, že to takhle dál nejde, že je musí opět odepjat. Po dlouhé a marné námaze zprostit sebe i Švejka želízek závodčí vzdychl: „My jsme spojeni na věky věkův.“","With a masterful movement, he handled the racing handcuffs to Švejk and the other end in the wrist of his right hand, and now they were joined together like twins. Stumbling along the road, they could not be apart, and the competitor dragged Švejk over piles of stones, and when he fell, he dragged Švejk with him. At the same time, the handcuffs cut into their hands, until the racer finally declared that it was not going that way, that he had to unbuckle them again. After a long and futile effort to free himself and Švejk, the racer sighed: ""We are united forever and ever.""","With a masterly movement the guardian of the law fastened one handcuff on Schweik and then attached the other end to his own right wrist. They were now linked together like Siamese twins. They floundered inseparably along the highroad, and whenever the right-hand man tumbled, he pulled Schweik with him. The result of this was, that the handcuffs began to cut into their flesh, and at last the right-hand man announced that he couldn't stand it any longer and that he'd have to undo the handcuffs. After long and vain attempts to separate himself from Schweik, he sighed : ""We're fastened together for ever and ever.""","By a masterful move the Watch Sergeant attached the little cuff irons to Švejk and the other end to the wrist of his own right hand and now they were tied to one another like twins. Stumbling down the road they could not part from each other and the Watch Sergeant dragged Švejk over a little pile of stones, and when he fell he yanked Švejk down with himself. At the same time the little cuff irons were cutting into their hands, until at last the Watch Sergeant declared that it couldn’t go on like this, that he had to remove them again. After a long and futile exertion to rid both himself and Švejk of the little cuff irons the Watch Sergeant sighed: “We are united for ever and ever.”"
"„Vaše věc,“ řekl jednoroční dobrovolník s úsměvem, „vaše i naše. Jako v kartách: moje teta – vaše teta. Spíš bych řekl, že na vás působila zmínka o tom, že půjdete k raportu, a proto začínáte na nás hulákat, ovšem že neslužební cestou.“","""Your business,"" said the one-year-old volunteer with a smile, ""yours and ours. Like in the cards: my aunt - your aunt. I would rather say that you were mentioned that you would go to the report, and that is why you are starting to shout at us, but that you will be on duty. ""","""H'm, then you must be the Schweik,"" said Dr. Mrâz, ""and in that case you most certainly ought to have been let out at eleven o'clock. But Lieutenant Lukash asked me not to let you out till we get to Bruck. He said that would be safer and would keep you out of mischief on the way.""","“Your business,” said the one-year volunteer with a smile, “yours and ours. Like the card game: my aunt — your aunt. I would rather say that what affected you was the mention of the fact that you’ll go to the Report, and that is why you are starting to holler at us, but of course not doing it through the service channels.”"
"Páter Lacina zatím na lavici mluvil polohlasně, jako ve snění: „Všechno záleží na koření, jaké koření se do toho dá a v jakém množství. Nic se nesmí přepepřit, přepaprikovat…“","Meanwhile, Father Lacina spoke in a low voice on the bench, as in a dream: “It all depends on the spice, what spice can be put into it and in what quantity. Nothing can be forgiven, forgone… ""","Meanwhile Father Łacina was murmuring half aloud, as if in a dream : ""It all depends on the seasoning you put in and how much there is of it. There mustn't be too much pepper, or too much curry -""","Father Lacina on the bench was in the meantime speaking in a half-muted voice, as if in the midst of dreaming: “All depends on spice, what spice is put into it and in what quantity. Nothing must be over-peppered, over-paprikaed . . .”"
"Spatřiv Švejka, spletl si ho patrně s nějakým jemu nemilým člověkem a počal mu nadávat, že je břichomluvec.","Seeing Schweik, he probably mistaken him for a man he didn't like and started cursing him for being a ventriloquist.","When he saw Schweik, he mixed him up with someone else, of whom he evidently did not approve, for he called him a bloody ventriloquist.","Having beheld Švejk, he apparently confused him with some, to him disagreeable, man, and started cussing him and calling him a ventriloquist."
"„Hezké holky jsou po celým světě, pane vachmajstr.“","""Pretty girls are all over the world, Mr. Vachmaster.""","""I suppose there are pretty girls in Russia, eh?"" ""There are pretty girls all over the world.""","And he asked, tilting his head confidentially toward Švejk: “Are there pretty girls in Russia?” “There are pretty girls all over the world Watch Sergeant, Sir.”"
"„Kvůli čemu se lidi utloukají,“ odpověděl příjemný muž, „každej si to může pomyslit, že kvůli penězům. Měla ta baba pět spořitelních knížek a zrovna jí poslali úroky, když jsem k ní přišel celej rozbitej a votrhanej na návštěvu. Kromě ní jsem neměl jiný duše na tom božím světě. Tak jsem ji šel poprosit, aby se mne ujala, a vona, mrcha, abych prej šel dělat, že prej takovej mladej, silnej a zdravej člověk. Slovo dalo slovo a já jsem ji uhodil jen tak několikrát přes hlavu pohrabáčem a tak jsem jí zřídil celej ksicht, že jsem nevěděl, je to tetička, nebo to není tetička. Tak jsem tam u ní seděl na zemi a pořád si říkám: ‚Je to tetička, nebo to není tetička?‘ A tak mě našli u ní sedět druhý den sousedi. Potom jsem byl v blázinci ve Slupech, a když nás potom před válkou v Bohnicích postavili před komisi, byl jsem uznán za vyléčenýho a hned jsem musel jít dosluhovat na vojnu za ty léta, co jsem promeškal.“","""What makes people fight,"" the pleasant man replied, ""everyone can think of money. The old woman had five savings books, and they had just sent her interest when I came to her, broken and torn to visit. Besides her, I had no other soul in that god's world. So I went to ask her to take me, and she, a bitch, to go and do that, I wish she had such a young, strong and healthy person. Word got out and I hit her just a few times over her head with a pickaxe, so I set her up all the face that I didn't know, she was an aunt or she wasn't an aunt. So I was sitting on the ground with her, and I kept saying, 'Is she an aunt or isn't she an aunt?' And so my neighbors found me sitting the next day. Then I was in the insane asylum in Slupy, and when we were put before the commission in Bohnice before the war, I was recognized as cured and I had to go to war in the years I missed. ""","""Why, the same as people always get done in for,"" replied this pleasant fellow; ""for oof, of course. The old girl had five bank books and they'd just sent her the interest when I arrived on a visit, absolutely down and out. She was all I had in the whole wide world, as they say. So I asked her to do something for me, and the stingy old geezer said that a strong young chap like me ought to do some work. Well, one word led to another, and the end of it was that I started sloshing her across the head with a poker. And when I'd finished with her physiog. , I'm blowed if I could tell whether it was my aunt or not. So I sat down near her on the ground and kept saying to myself : 'Is it auntie or ain't it auntie?' And that's how the neighbours found me the next day. After that I was in a lunatic asylum for a bit, till I went before a commission","“Why do people clobber one another to death,” answered the pleasant man, “anybody can think and figure that it was on account of money. That old lady had five savings books, and they had just sent her the interest payments when I came to her place for a visit all busted up and ragged. Besides her I had no other soul in this world of God’s. So I went to ask her nicely to take charge of me, and she, the bitch, she said that I should go and get a job, such a young, strong and healthy man, she said. One word begat another word and I hit her only like several times over the head with a poker and so I messed up her whole mug so that I didn’t know if it was auntie or it wasn’t auntie. So I was sitting there by her on the floor and I kept telling myself: ‘Is it auntie or isn’t it auntie?’ And so they found me sitting by her the next day, the neighbors did. Then I was in a nuthouse in Slupy, and when they stood us to face the commission in the Bohnice madhouse before the war, I was found to have been cured and right away I had to go and finish serving in the army for the year I skipped.”"
A jako elektrická jiskra dál se neslo: „Už jdou!“,"And as an electric spark continued, ""They're coming!""",but in the ensuing scrimmage he got somewhat trodden underfoot.,And carried further like an electric spark was: “They’re coming already!”
"Zavésti nové rubriky, například ‚Veselý koutek zvířat,´ ‚Zvířata o zvířatech‘, všímaje si přitom bedlivě politické situace.","Introduce new sections, such as Vesel The Merry Animal Corner ’, ´ Animals on Animals’, noting the political situation closely.","""Ah, you're right there, Corporal,"" replied Schweik, with the composure of a philosopher who desires peace on earth and goodwill unto men, but who nevertheless embarks upon the most perilous controversies.","“Instituting new features, for example ‘Animals’ Funny Corner,’ ‘Animals on Animals’, all the while taking a close notice of the political situation."
"„To se zas pan lajtnant baví s telegrafistkou na stanici,“ řekl po jeho odchodu desátník, „leze za ní už přes čtrnáct dní a je vždy náramně vzteklej, když přijde z telegrafního úřadu, a říká o ní: ‚Das ist aber eine Hure, sie will nicht mit mir schlafen.‘“","""That's what the lieutenant is having fun with at the telegraph operator at the station,"" the corporal said after his departure. ""You won't sleep with me.""","So in you go,"" said the corporal to Schweik in a sympathetic tone.","“It figures, the Lieutenant, is talking to the telegraph girl at the station again,” said the Corporal after his departure, “he’s been chasing her for over two weeks and he’s always tremendously rabid when he comes from the telegraph office, and says about her: “She’s nothing but a whore, she won’t sleep with me.”"
"Jeho salutování bylo plnozvučným doprovodem k jeho neskonale spokojené, bezstarostné tváři. Vypadal jako řecký bůh zlodějství ve střízlivé uniformě rakouského infanteráka.","His salute was a full-sound accompaniment to his infinitely satisfied, carefree face. He looked like a Greek god of theft in the sober uniform of an Austrian infantryman.","No. 11. Lieutenant Lukash closed his eyes at the sight of the good soldier Schweik, who gazed at him with much the same gratification as might have been displayed by the prodigal son when he saw his father killing the fatted calf.","His salute was a fully resonant accompaniment to his eternally contented, carefree face. He looked like a Greek god of thievery in the sober uniform of an Austrian infantryman."
"Šli kolem rybníka a Švejk se zájmem otázal se závodčího, jestli je hodně pytláků ryb v okolí.",They walked around the pond and Švejk asked with interest the racer if there were a lot of fish poachers around.,They were just passing a pond and Schweik inquired with interest whether there were many fish poachers in the neighbourhood.,They were passing a pond and Švejk asked the Watch Sergeant with interest whether there were a lot of fish poachers in the vicinity.
„Bylo něco nového?“,"""Was there anything new?""","""Any news?""",“Was there anything new?”
"Ale už to nebylo to jako na začátku války, kdy se vojáci cestou na front přejedli na každém nádraží a kdy je vítaly družičky v pitomých bílých šatech a ještě blbějšími obličeji a zatraceně hloupými kyticemi a ještě hloupějším proslovem nějaké té dámy, jejíž manžel teď dělá náramného vlastence a republikána.","But it was no longer like the beginning of the war, when soldiers crossed the road on the way to the front and were greeted by bridesmaids in stupid white dresses and even dumber faces and damn stupid bouquets and an even stupider speech by a lady whose husband now makes a big deal. patriot and republican.","But things had changed since the beginning of the war, when the troops on their way to the front overate themselves at every railway station and where they were welcomed by young ladies with absurd white dresses and even more idiotic faces and utterly stupid bouquets and an even more stupid speech by a lady whose husband is now an out-and-out republican.","But it wasn’t like at the beginning of the war anymore, when soldiers on the way to the front overstuffed themselves at every railroad station and where they were being welcomed by bridesmaids in stupid white dresses and even dumber faces and damn stupid bouquets and an even sillier speech of some such dame whose husband now acted the tremendous patriot and republican."
„Vaše dcera Anna Nána,"""Your daughter Anna Nana","When Schweik woke up with the awakening morning which arrived with the smell of coffee essence boiling in all the company cook houses, he mechanically hung up the receiver, as if he had just finished talking on the telephone, and started off on a short morning stroll through the office.","“Your daughter Anna Nána, Annie Dummy,"
"„Nem tudom,“ řekl opovržlivě Vodička, „uč se, holka, česky.“","""No way,"" said Vodička contemptuously, ""learn, girl, Czech.""","""Nem tudom,"" said Voditchka, contemptuously. ""Why don't you learn Czech, my girl?""","“I don’t understand,” said Vodicka contemptuously, “learn Czech, girl.”"
"Putimský četnický strážmistr byl znám po celém okolí, že jedná velice taktně a přitom bystře. Nikdy zadrženým nebo zatčeným nenadával, ale podroboval je takovému křížovému výslechu, že by se i nevinný přiznal.","The Putim gendarmerie guard was known throughout the area to act very tactfully and at the same time smart. He never cursed detainees or arrests, but he subjected them to such cross-examination that even the innocent would confess.","""Well, we're pleased to see you,"" began the police sergeant of Putim, who had the reputation of being very tactful, but, at the same time, very shrewd. He never bullied persons who were arrested or detained, but subjected them to the kind of cross-examination which made even the innocent admit their guilt.","The Putim State Police Station Chief was known in the whole surrounding area for acting with great tact and cleverly at the same time. He never swore at the detainees or arrestees, but would subject them to such a cross-examination that even an innocent would confess."
"Švejk šel se podívat na odvázání a doprovázel Balouna po cestě, poněvadž se šlo tím směrem současně ke kantýně, kde měl najít účetního šikovatele Vaňka.","Schweik went to see the untying and accompanied Balloon along the way, as he was walking in that direction at the same time to the canteen, where he was to find the accounting trainee Vanek.",""" Schweik discovered Corporal Blazek, personally witnessed the untying of Baloun, and then accompanied Baloun on his way, as this led also to the canteen, where he was to search for Quartermaster-sergeant Vanek.","Švejk went to see the untying and accompanied Baloun on the way, because going in the same direction one went toward the mess where he was to find Accountant Master Sergeant Vanek."
"„Dohromady nic, pane obrlajtnant,“ odpověděl Švejk, nespouštěje očí z lysé lebky civilisty sedícího naproti nadporučíkovi, který, jak se zdálo, nejevil pražádný zájem o celou záležitost a četl si Neue freie Presse, „v celým tom kufru bylo jen zrcadlo z pokoje a železnej věšák z předsíně, takže jsme vlastně neutrpěli žádný ztráty, poněvadž zrcadlo i věšák patřily panu domácímu.“","""Nothing together, Lieutenant,"" Schweik replied, keeping his eyes on the bald skull of the civilian sitting across from the lieutenant, who seemed to show no interest in the matter and read the Neue freie Press, ""there was only a mirror from the room and an iron hanger from the vestibule, so we didn't actually suffer any losses, because the mirror and the hanger belonged to the landlord. ""","""Nothing at all, sir,"" replied Schweik, with his eyes glued to the bald head of the civilian, who was sitting opposite to the lieutenant, and who appeared to be taking no interest whatever in the matter, but was reading the Neue Freie Press. ""All that was in that trunk was a looking glass from the bedroom and an iron clothes hanger from the passage, so that we didn't really lose anything, because the looking glass and the hanger belonged to the landlord.""","“Altogether nothing, Lieutenant, Sir,” answered Švejk, not letting his eyes loose from the bald skull of the civilian sitting opposite the Senior Lieutenant who, as it seemed, was showing absolutely no interest in the whole matter and was reading the New Free Press for his own pleasure. “In the whole suitcase there was only a bedroom mirror and an iron coat hanger from the hallway, so it happens that we actually suffered no loss, because both the mirror and the hanger belong to our landlord.”"
"Nadporučík zabalil se opět do deky, ze které ho Švejk vytáhl, a spal dál, zatímco Švejk putoval dál do Királyhidy.",The lieutenant wrapped himself in the blanket from which Schweik pulled him out and continued to sleep as Schweik wandered on to Királyhida.,"The lieutenant again wrapped himself up in the bedclothes, from which Schweik had dragged him, and continued his slumbers, while Schweik proceeded on his way to Kiraly-Hida.","The Lieutenant wrapped himself again in the blanket from which Švejk had pulled him out, and kept sleeping while Švejk headed off to Királihyda."
"Četař Fuchs neuznal ani za vhodné se přihlásit, když viděl, že se po něm ptá nějaký obyčejný pěšák.",Sergeant Fuchs didn't even consider it appropriate to see when he saw that an ordinary infantryman was asking for him.,Sergeant Fuchs did not even deign to announce himself when he saw that it was only an ordinary private who was asking for him.,Squad leader Fuchs did not even recognize it as fitting to speak up when he saw that the one searching for him was some common infantryman.
"»Vy jste inteligentní člověk, můžete mně vysvětlit beze všeho, nezamlčujte ničeho, jak jsem se dostal k vám?“","""You are an intelligent person, can you explain to me without anything, do not conceal anything, how did I get to you?""","""You seem to be an intelligent fellow. Perhaps you can tell me, without any beating about the bush, how I got among you.""","“You are an intelligent man, can you explain to me without any reservations, don’t withhold anything, how I got here by you?”"
"Kromě toho měli v duši pevný dojem, že se nikoho nebojí. Vodička po celé cestě do Sopronyi utcza číslo 16 projevoval ohromnou nenávist vůči Maďarům a vypravoval neustále, jak se všude s nimi pere, kde se všude a kdy s nimi sepral a co mu kdy a kde zabránilo, aby se s nimi nepopral.","In addition, they had a firm impression in their souls that they were not afraid of anyone. Vodička showed great hatred towards the Hungarians all the way to Sopronyi utcza number 16 and constantly told how he fought with them everywhere, where he fought with them everywhere and when, and what prevented him and where not to argue with them.","Moreover, they had a deep-rooted conviction that they were afraid of nobody. All the way to 16 Sopronyi Street, Voditchka was dwelling upon his vast hatred of the Magyars and kept telling Schweik how he was always coming to blows with them.","Aside from that they had a solid impression in their souls that they were not afraid of anybody. All along the way to Sopronyi street number 16 Vodicka was demonstrating enormous hate toward Hungarians and was ceaselessly telling how he brawls with them, where in all the places and when he brawled with them and what, when and where prevented him from brawling with them."
Dotazník o náladě mezi členy místní samosprávy a inteligenty.,Questionnaire on the mood among local government members and intelligence.,Questionnaire on the feeling among members of the local council.,A questionnaire on the mood among the members of local self-governing bodies and intellectuals.
"Když jsem šel do Prahy pro jelita,","When I went to Prague for intestines,","And while they were thus annoying the warder, much as an Andalusian bull is annoyed at Seville by means of a red cloth, Lieutenant Lukash, with a sinking heart, was awaiting the moment when Schweik would make his appearance to report himself for service again.","When I’d gone to Prague for to get blood sausage,"
"„Vojáky je těžko vychovávat,“ řekl účetní šikovatel Vaněk zívaje. „Voják, který nebyl na vojně potrestán, není voják. To snad platilo v míru, že voják, který si odbyl bez trestu svou službu, měl potom přednost v civilní službě. Dnes právě ti nejhorší vojáci, kteří jindy v míru nevylezli z arestu, jsou ve válce nejlepšími vojáky. Pamatuji se u osmé maršky na infanteristu Sylvanusa. Ten měl dřív trest za trestem, a jaké tresty. Neostýchal se ukrást kamarádovi poslední krejcar, a když přišel do gefechtu, tak první prostříhal dráthindrnisy, zajmul tři chlapy a jednoho hned po cestě odstřelil, že prý mu nedůvěřoval. Dostal velkou stříbrnou medalii, přišili mu dvě hvězdičky, a kdyby ho byli později nepověsili pod Duklou, byl by už dávno cuksfírou. Ale pověsit ho museli, poněvadž po jednom gefechtu přihlásil se na rekognoscírunk a nějaká druhá patrola od jiného regimentu ho našla, jak šacoval mrtvoly. Našli u něho asi osm hodinek a mnoho prstenů. Tak ho pověsili u štábu brigády.“","""Soldiers are difficult to educate,"" said accountant Vanek yawning. ""A soldier who has not been punished in the war is not a soldier. This was perhaps true in peace, that a soldier who did his service without punishment then had priority in civilian service. Today, the worst soldiers who have never come out of peace in peace are the best soldiers in the war. I remember Infantryman Sylvanus at eighth marriage. He used to have punishment after punishment, and what punishments. He wasn't ashamed to steal his friend's last tailor, and when he came to the party, he was the first to cut through the drindindrnis, capture three men, and shoot one right down the road because he said he didn't trust him. He received a large silver medal, two stars were sewn to him, and if they had not been hanged under Dukla later, he would have been a sugar bear a long time ago. But they had to hang him, because after one face he enlisted in the reconnaissance and some other patrol from another regiment found him screaming corpses. They found about eight watches and many rings. So they hung him at the brigade staff. """,""" Besides, they're sure to chivvy us about again on some stunt or other, that'll only be a wash-out in the end, like they did yesterday with those tinned rations."" Quartermaster-sergeant Vanek yawned and asked whether he had been very talkative when he came home. ""Well, you was sort of flighty,"" said Schweik. ""You kept on saying something about shapes, and that a shape ain't a shape, and what ain't a shape is a shape and this shape ain't a shape.","“Soldiers are hard to be bringing up,” said Accountant Master Sergeant Vanek, yawning. “A soldier who has not been punished in the military service is not a soldier. It perhaps held true in peacetime that a soldier who finished his service and got out without having been punished was then getting preferential treatment in the civilian service. Nowadays the exact worst soldiers who had in other times of peace never crept out of jail are the best soldiers in war. I remember an infantryman, Sylvanus, at the Eighth march-gang. Earlier he used to receive punishment after punishment, and what punishments they were. He was not hesitating to steal the last penny from a pal, and when he got into combat, he was the first to cut through the barbed wire obstacles took three guys prisoners and one he shot dead immediately while on the way, saying that he did not trust him. He got the large silver medal, they sewed on two stars for him, and had they not later hanged him down under the Dukla pass he would had been a squad leader ages ago. But hang him they had to because after one combat he volunteered for reconnaissance, and some other patrol from another regiment found him as he was frisking the stiffs. They found about eight watches and many rings on him. So they hanged him at the Brigade Staff.”"
"Páter si poznovu přihnul z placaté láhve, a podávaje ji Švejkovi, velitelsky rozkázal: „Doraž to.“","The patron took another sip from the flat bottle, and handed it to Schweik, commanding, ""Stop it.""","""War is war,"" said Schweik indulgently to the corporal, as he returned the empty bottle to him.","The Father tipped again and imbibed from the flat flask, and handing it over to Švejk, barked an order like an officer: “Finish it off.”"
"Nadporučík Lukáš zamnul si ruce: „Už je s vámi, Švejku, amen.“ Vrátil se ke svému stolu a napsal na kousek papíru několik řádků, zavolal na hlídku před kanceláří a poručil jí, aby odvedli Švejka k profousovi a odevzdali mu ten lístek.","Lieutenant Lukáš rubbed his hands, ""She's already with you, Schweik, amen.""",Lieutenant Lukash rubbed his hands :,"Senior Lieutenant Lukáš wrung his hands: “You are finished and reached your last ‘amen’, Mr. Švejk.”"
"Nyní to úplně přepracoval a vzpomněl si, že se neoptal ještě na jednu věc. Dal si tedy zavolat Švejka a otázal se ho: „Umíte fotografovat?“","Now he had reworked it completely, remembering that he hadn't asked one more thing. So he called Schweik and asked, ""Can you take pictures?""",He rearranged the whole thing and remembered there was one detail he hadn't asked about. He therefore had Schweik sent for and enquired of him :,"Now, as he had totally reworked it, he remembered that he had not asked about one thing. So he had Švejk called in and asked him: “Do you know how to take photographs?”"
"„Jestli vám to nebude nevhod, já myslím, že je to zde mnohem pohodlnější než v dobytčáku. Já myslím…“","""If you don't mind, I think it's much more comfortable here than in cattle. I think…""","""Look here, if it's all the same to you, I reckon you're much more comfortable here than you'd be in the cattle truck. I reckon -""","“If it were not inconvenient for you, I think that it is much more comfortable here than in the cattler. I think . . .”"
