tgt,book,GT,human1,human2,human3
de,amerika,3.0230414746543777,3.105,4.005714285714285,
de,amerika,1.078740157480315,1.169811320754717,3.23,
de,amerika,2.050251256281407,1.854922279792746,1.2341463414634146,
de,amerika,0.0,0.0,0.0,
de,amerika,0.2727272727272727,0.4090909090909091,0.38095238095238093,
de,amerika,41.441466854724965,52.878740157480316,55.92,
de,amerika,0.9765625,1.6407766990291262,1.617391304347826,
de,amerika,0.3333333333333333,0.3,0.2222222222222222,
de,amerika,1.6265822784810127,3.0272727272727273,2.742857142857143,
de,amerika,0.5411764705882353,1.8,0.48148148148148145,
de,amerika,43.22549019607843,19.50354609929078,27.872455902306648,
de,amerika,0.0,0.3333333333333333,0.0,
de,amerika,42.17464424320828,59.544444444444444,73.08456375838927,
de,amerika,0.484375,0.4745762711864407,0.6507936507936508,
de,amerika,40.26053042121685,19.44888366627497,22.06111111111111,
de,amerika,1.0746268656716418,0.7333333333333333,0.9649122807017544,
de,amerika,0.08333333333333333,0.0,0.0,
de,amerika,3.8823529411764706,2.441666666666667,2.399103139013453,
de,amerika,1.1314878892733564,0.7559055118110236,1.7385892116182573,
de,amerika,18.805803571428573,14.751121076233185,13.304621848739496,
de,amerika,0.42424242424242425,0.32142857142857145,0.6724137931034483,
de,amerika,0.55,0.17073170731707318,1.0512820512820513,
de,amerika,1.2435064935064934,4.724381625441696,6.085324232081911,
de,amerika,0.5531914893617021,0.3333333333333333,2.1219512195121952,
de,amerika,0.0,0.75,0.6666666666666666,
de,amerika,0.2,0.1,0.2,
de,amerika,1.5761316872427984,0.6968503937007874,2.1483050847457625,
de,amerika,1.602803738317757,1.2242152466367713,1.9244444444444444,
de,amerika,0.4807692307692308,0.20930232558139536,0.2916666666666667,
de,amerika,1.146788990825688,0.5398230088495575,1.0714285714285714,
de,amerika,1.0,1.859375,1.3767123287671232,
de,amerika,1.5950920245398772,1.1485714285714286,1.4394904458598725,
de,amerika,51.93015873015873,42.93827160493827,48.040277777777774,
de,amerika,0.39285714285714285,0.34615384615384615,0.38461538461538464,
de,amerika,1.760233918128655,2.896,1.0,
de,amerika,1.2574257425742574,1.380952380952381,1.011049723756906,
de,amerika,3.8598130841121496,2.449275362318841,2.433333333333333,
de,amerika,2.4516129032258065,1.3732394366197183,2.691823899371069,
de,amerika,1.327659574468085,1.0541666666666667,1.5120772946859904,
de,amerika,3.7184115523465704,5.788381742738589,5.580645161290323,
de,amerika,0.8571428571428571,0.9,0.9230769230769231,
de,amerika,8.036842105263158,8.363636363636363,8.705445544554456,
de,amerika,1.6216216216216217,1.0333333333333334,0.9666666666666667,
de,amerika,0.15,0.11290322580645161,0.265625,
de,amerika,3.604229607250755,1.294871794871795,1.506060606060606,
de,amerika,22.670305676855897,32.31177829099307,29.23488372093023,
de,amerika,0.5118110236220472,0.4205607476635514,0.9069767441860465,
de,amerika,0.25,0.391304347826087,0.5454545454545454,
de,amerika,1.2058823529411764,1.1324200913242009,1.271186440677966,
de,amerika,0.8571428571428571,0.8148148148148148,1.0,
de,amerika,2.0787037037037037,1.0512820512820513,2.8146341463414632,
de,amerika,0.6470588235294118,0.42857142857142855,0.47058823529411764,
de,amerika,1.6981132075471699,0.782608695652174,1.6382978723404256,
de,amerika,0.7931034482758621,0.5789473684210527,1.206896551724138,
de,amerika,1.3365384615384615,3.106382978723404,0.7923076923076923,
de,amerika,1.1920529801324504,1.088235294117647,1.2152777777777777,
de,amerika,1.0404040404040404,1.011111111111111,1.4269662921348314,
de,amerika,0.9473684210526315,1.1375,1.2911392405063291,
de,amerika,5.570093457943925,8.788,5.868613138686132,
de,amerika,7.520661157024794,9.4797507788162,4.8671875,
de,amerika,17.798165137614678,18.419847328244273,10.990936555891238,
de,amerika,0.8709677419354839,0.6896551724137931,0.5625,
de,amerika,0.753731343283582,2.515151515151515,1.4511278195488722,
de,amerika,0.2727272727272727,0.6923076923076923,0.39285714285714285,
de,amerika,0.5833333333333334,0.5277777777777778,0.6785714285714286,
de,amerika,0.8378378378378378,1.5145631067961165,1.320754716981132,
de,amerika,3.066666666666667,4.186915887850467,3.244635193133047,
de,amerika,2.8483412322274884,3.0163934426229506,4.552486187845304,
de,amerika,4.431635388739946,10.089456869009584,3.926751592356688,
de,amerika,0.8493150684931506,0.6724137931034483,1.1891891891891893,
de,amerika,0.6075949367088608,1.0416666666666667,0.9605263157894737,
de,beware_of_pity,1.1136363636363635,2.075,0.8,
de,beware_of_pity,0.4927536231884058,1.7321428571428572,0.7272727272727273,
de,beware_of_pity,0.2127659574468085,0.28888888888888886,0.813953488372093,
de,beware_of_pity,0.5232558139534884,1.1857142857142857,1.3733333333333333,
de,beware_of_pity,0.2,4.294117647058823,0.23529411764705882,
de,beware_of_pity,0.5208333333333334,1.6341463414634145,0.6216216216216216,
de,beware_of_pity,0.0,0.6363636363636364,0.3,
de,beware_of_pity,0.25,0.0,0.16666666666666666,
de,beware_of_pity,0.8589743589743589,0.6567164179104478,1.1285714285714286,
de,beware_of_pity,0.3137254901960784,5.051282051282051,2.627906976744186,
de,beware_of_pity,0.16,1.358974358974359,1.1627906976744187,
de,beware_of_pity,0.7857142857142857,1.2916666666666667,1.9555555555555555,
de,beware_of_pity,0.975,1.1428571428571428,1.5866666666666667,
de,beware_of_pity,0.1875,1.3636363636363635,0.9302325581395349,
de,beware_of_pity,0.8125,0.675,0.975,
de,beware_of_pity,0.9830508474576272,0.7608695652173914,0.660377358490566,
de,beware_of_pity,0.2631578947368421,1.0714285714285714,1.3448275862068966,
de,beware_of_pity,0.6292134831460674,1.0246913580246915,0.974025974025974,
de,beware_of_pity,0.1111111111111111,0.0,0.1111111111111111,
de,beware_of_pity,0.7475728155339806,0.7555555555555555,0.6049382716049383,
de,beware_of_pity,1.4533333333333334,1.9452054794520548,0.8472222222222222,
de,beware_of_pity,0.4166666666666667,0.4,0.7692307692307693,
de,beware_of_pity,1.2701612903225807,1.6053811659192825,2.1348837209302327,
de,beware_of_pity,0.776595744680851,3.0172413793103448,2.357142857142857,
de,beware_of_pity,0.45,0.3333333333333333,0.3333333333333333,
de,beware_of_pity,0.5853658536585366,0.7575757575757576,0.3,
de,beware_of_pity,0.07407407407407407,0.43478260869565216,0.07407407407407407,
de,beware_of_pity,0.7058823529411765,0.8857142857142857,0.25,
de,beware_of_pity,0.582089552238806,1.2580645161290323,1.1451612903225807,
de,beware_of_pity,0.6811594202898551,3.4299065420560746,1.6923076923076923,
de,beware_of_pity,0.125,0.0,0.0,
de,beware_of_pity,0.2909090909090909,0.7391304347826086,1.2272727272727273,
de,beware_of_pity,0.9420289855072463,0.7941176470588235,0.927536231884058,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.9886363636363636,1.608695652173913,0.9866666666666667,
de,beware_of_pity,0.18181818181818182,0.15384615384615385,0.15384615384615385,
de,beware_of_pity,0.0,0.5,0.0,
de,beware_of_pity,0.3114754098360656,0.7446808510638298,1.2549019607843137,
de,beware_of_pity,0.35714285714285715,0.5714285714285714,0.35714285714285715,
de,beware_of_pity,0.4,0.13333333333333333,0.6,
de,beware_of_pity,0.42727272727272725,2.010752688172043,0.8620689655172413,
de,beware_of_pity,1.1805555555555556,2.201219512195122,1.6162162162162161,
de,beware_of_pity,1.826086956521739,1.3888888888888888,0.40540540540540543,
de,beware_of_pity,0.7238095238095238,2.1285714285714286,0.5454545454545454,
de,beware_of_pity,1.0,0.35714285714285715,0.46153846153846156,
de,beware_of_pity,1.0566037735849056,1.6428571428571428,2.6842105263157894,
de,beware_of_pity,1.30625,1.1119402985074627,1.849624060150376,
de,beware_of_pity,0.3,0.6521739130434783,0.21428571428571427,
de,beware_of_pity,1.2819383259911894,7.54,2.2666666666666666,
de,beware_of_pity,0.375,0.9,1.3846153846153846,
de,beware_of_pity,0.6071428571428571,1.8264462809917354,0.9692307692307692,
de,beware_of_pity,0.11363636363636363,1.21875,0.9117647058823529,
de,beware_of_pity,0.17647058823529413,0.5454545454545454,0.5,
de,beware_of_pity,3.0325581395348835,9.891428571428571,5.621827411167513,
de,beware_of_pity,0.1232876712328767,0.8769230769230769,0.18032786885245902,
de,beware_of_pity,0.8372093023255814,1.0416666666666667,0.6666666666666666,
de,beware_of_pity,1.4827586206896552,1.8653846153846154,0.9310344827586207,
de,beware_of_pity,0.9591836734693877,0.5384615384615384,0.5869565217391305,
de,beware_of_pity,1.6764705882352942,1.0925925925925926,1.625,
de,beware_of_pity,2.5755395683453237,2.4545454545454546,4.587628865979381,
de,beware_of_pity,0.7358490566037735,1.0823529411764705,1.1666666666666667,
de,beware_of_pity,0.5416666666666666,0.9230769230769231,1.08,
de,beware_of_pity,0.2978723404255319,0.6625,0.2857142857142857,
de,beware_of_pity,2.8461538461538463,5.505660377358491,3.9701986754966887,
de,beware_of_pity,0.0,0.2,0.7894736842105263,
de,beware_of_pity,0.16666666666666666,1.2,1.1,
de,beware_of_pity,0.9606299212598425,1.4495412844036697,2.487603305785124,
de,beware_of_pity,1.7790697674418605,2.163265306122449,3.2026143790849675,
de,beware_of_pity,0.6136363636363636,0.9459459459459459,0.2857142857142857,
de,beware_of_pity,0.5283018867924528,1.7551020408163265,1.2222222222222223,
de,beware_of_pity,1.3142857142857143,0.3767123287671233,1.0372670807453417,
de,beware_of_pity,1.1428571428571428,1.8622754491017963,1.7125,
de,beware_of_pity,0.3548387096774194,0.32,0.48148148148148145,
de,beware_of_pity,0.5,0.2777777777777778,0.0625,
de,beware_of_pity,0.2,0.3,0.2222222222222222,
de,beware_of_pity,0.2702702702702703,0.3333333333333333,0.2894736842105263,
de,beware_of_pity,0.5526315789473685,1.5833333333333333,0.6904761904761905,
de,beware_of_pity,0.42735042735042733,1.3076923076923077,1.1195652173913044,
de,beware_of_pity,0.2,0.0,0.0,
de,beware_of_pity,0.23333333333333334,0.5294117647058824,0.23529411764705882,
de,beware_of_pity,0.14285714285714285,0.3157894736842105,0.55,
de,beware_of_pity,0.6551724137931034,0.7096774193548387,0.25,
de,beware_of_pity,0.34615384615384615,0.2692307692307692,1.1428571428571428,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.1111111111111111,0.1111111111111111,0.1111111111111111,
de,beware_of_pity,0.6,0.7210884353741497,0.9166666666666666,
de,beware_of_pity,0.5652173913043478,0.45,0.15384615384615385,
de,beware_of_pity,0.1111111111111111,0.125,0.18181818181818182,
de,beware_of_pity,1.0,0.9,0.8181818181818182,
de,beware_of_pity,4.4035714285714285,3.5813008130081303,2.923611111111111,
de,beware_of_pity,0.5517241379310345,1.0,1.0,
de,beware_of_pity,0.3333333333333333,0.47619047619047616,0.41379310344827586,
de,beware_of_pity,0.16326530612244897,0.8857142857142857,0.6190476190476191,
de,beware_of_pity,0.0,0.0,0.5,
de,beware_of_pity,0.2,0.3333333333333333,0.631578947368421,
de,beware_of_pity,1.0145985401459854,1.5945945945945945,2.230088495575221,
de,beware_of_pity,0.9518072289156626,0.9452054794520548,0.48484848484848486,
de,beware_of_pity,1.5321100917431192,2.129032258064516,1.5082872928176796,
de,beware_of_pity,0.7872340425531915,0.5116279069767442,0.2558139534883721,
de,beware_of_pity,0.6764705882352942,0.7878787878787878,0.71875,
de,beware_of_pity,0.719626168224299,0.25833333333333336,0.8118811881188119,
de,beware_of_pity,0.5849056603773585,0.7291666666666666,0.7254901960784313,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.5306122448979592,1.48,0.3275862068965517,
de,beware_of_pity,0.5303030303030303,2.2035398230088497,2.1296296296296298,
de,beware_of_pity,0.2702702702702703,0.375,0.16666666666666666,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.8556701030927835,2.471264367816092,1.4854368932038835,
de,beware_of_pity,0.0,1.9333333333333333,0.75,
de,beware_of_pity,0.09375,0.2608695652173913,0.7391304347826086,
de,beware_of_pity,0.37777777777777777,0.8222222222222222,0.3958333333333333,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,9.838709677419354,15.47769028871391,15.809782608695652,
de,beware_of_pity,2.3408239700374533,3.7254901960784315,3.752727272727273,
de,beware_of_pity,0.2,0.3541666666666667,0.45454545454545453,
de,beware_of_pity,0.1111111111111111,1.52,0.6666666666666666,
de,beware_of_pity,0.15,0.7746478873239436,0.6285714285714286,
de,beware_of_pity,0.2127659574468085,0.1111111111111111,0.5116279069767442,
de,beware_of_pity,0.6095238095238096,1.662162162162162,0.7613636363636364,
de,beware_of_pity,0.8076923076923077,1.0769230769230769,0.7083333333333334,
de,beware_of_pity,0.41875,1.4233576642335766,2.976923076923077,
de,beware_of_pity,0.1896551724137931,0.7272727272727273,0.23214285714285715,
de,beware_of_pity,1.063157894736842,3.216867469879518,1.3703703703703705,
de,beware_of_pity,0.296875,0.96,0.7833333333333333,
de,beware_of_pity,1.6744186046511629,0.36585365853658536,0.6060606060606061,
de,beware_of_pity,2.0157068062827226,4.050955414012739,2.2134146341463414,
de,beware_of_pity,2.0398009950248754,3.310810810810811,4.828402366863905,
de,beware_of_pity,1.6106194690265487,1.1869158878504673,1.0106382978723405,
de,beware_of_pity,0.8,3.533333333333333,0.1,
de,beware_of_pity,0.14285714285714285,0.2857142857142857,0.125,
de,beware_of_pity,1.157088122605364,2.9607843137254903,4.570815450643777,
de,beware_of_pity,0.07692307692307693,0.0,0.15384615384615385,
de,beware_of_pity,0.43478260869565216,0.3181818181818182,0.4782608695652174,
de,beware_of_pity,0.1111111111111111,0.32,0.32,
de,beware_of_pity,0.6666666666666666,1.3235294117647058,0.98,
de,beware_of_pity,1.1388888888888888,1.1554054054054055,2.1528662420382165,
de,beware_of_pity,0.9642857142857143,1.7710843373493976,0.8658536585365854,
de,beware_of_pity,0.42857142857142855,0.07142857142857142,0.5,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.0967741935483871,0.15625,0.08571428571428572,
de,beware_of_pity,0.6404494382022472,2.7228915662650603,1.2093023255813953,
de,beware_of_pity,1.5963302752293578,1.3604651162790697,0.989010989010989,
de,beware_of_pity,0.7727272727272727,0.7391304347826086,1.0588235294117647,
de,beware_of_pity,0.2631578947368421,0.39215686274509803,0.6140350877192983,
de,beware_of_pity,3.4072727272727272,4.5850622406639,2.975103734439834,
de,beware_of_pity,0.43859649122807015,0.6989247311827957,1.3366336633663367,
de,beware_of_pity,1.0728476821192052,1.0875912408759123,1.248,
de,beware_of_pity,2.295774647887324,2.1538461538461537,0.7410071942446043,
de,beware_of_pity,0.14857142857142858,0.7898089171974523,0.75,
de,beware_of_pity,0.8709677419354839,1.4285714285714286,1.4333333333333333,
de,beware_of_pity,0.0,0.25,0.0,
de,beware_of_pity,0.0,0.7142857142857143,0.06666666666666667,
de,beware_of_pity,0.5748031496062992,1.5862068965517242,0.6548672566371682,
de,beware_of_pity,2.6744186046511627,3.10752688172043,2.3923444976076556,
de,beware_of_pity,0.38461538461538464,0.09090909090909091,0.18181818181818182,
de,beware_of_pity,4.930921052631579,3.3139931740614332,11.099616858237548,
de,beware_of_pity,0.17894736842105263,0.23863636363636365,0.17582417582417584,
de,beware_of_pity,0.8108108108108109,0.6875,1.1666666666666667,
de,beware_of_pity,0.43859649122807015,0.6808510638297872,1.1224489795918366,
de,beware_of_pity,0.6666666666666666,0.42857142857142855,0.5161290322580645,
de,beware_of_pity,0.6595744680851063,1.6571428571428573,0.8611111111111112,
de,beware_of_pity,0.5185185185185185,1.0833333333333333,0.0,
de,beware_of_pity,0.43103448275862066,0.4423076923076923,0.5925925925925926,
de,beware_of_pity,0.25,0.25,0.25,
de,beware_of_pity,0.4444444444444444,0.75,0.1111111111111111,
de,beware_of_pity,0.09302325581395349,0.09302325581395349,0.06818181818181818,
de,beware_of_pity,0.375,0.7450980392156863,1.2272727272727273,
de,beware_of_pity,0.9605263157894737,0.5238095238095238,0.44776119402985076,
de,beware_of_pity,1.306532663316583,3.3699421965317917,2.1770833333333335,
de,beware_of_pity,1.0348837209302326,1.4172661870503598,1.4304635761589404,
de,beware_of_pity,0.36283185840707965,1.2989690721649485,0.979381443298969,
de,beware_of_pity,1.4696969696969697,0.8076923076923077,1.6101694915254237,
de,beware_of_pity,0.9629629629629629,0.8734177215189873,0.9629629629629629,
de,beware_of_pity,0.0,0.0,0.0,
de,beware_of_pity,0.6333333333333333,0.7037037037037037,0.7692307692307693,
de,beware_of_pity,0.6666666666666666,0.6470588235294118,0.9047619047619048,
de,beware_of_pity,1.24,1.6307692307692307,0.7903225806451613,
de,beware_of_pity,1.3524229074889869,2.4477611940298507,1.6338028169014085,
de,beware_of_pity,1.8959276018099547,1.3025641025641026,3.0535714285714284,
de,beware_of_pity,0.35390946502057613,0.9086538461538461,1.450777202072539,
de,beware_of_pity,0.8780487804878049,1.2727272727272727,0.5263157894736842,
de,beware_of_pity,1.6181818181818182,1.1025641025641026,1.6304347826086956,
de,beware_of_pity,0.8157894736842105,2.316666666666667,1.3333333333333333,
de,beware_of_pity,0.39080459770114945,0.6305732484076433,1.2307692307692308,
