id,source,translation,n2m
27,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",にわかに懐かしさが湧き上がってくる。 社がまだ小さく、廊下を歩く脚を見ればどの娘かわかった頃の郷愁。,1-2
28,Elle a une bonne tête.,感じのいい顔だ。,1-1
29,"Vu son regard étonné, la mienne doit être un rien froissée.",驚いたような目をしているところを見ると、私の顔にうっすら筋が刻まれているに違いない。,1-1
30,"Des marques rouges de la manche de ma veste sur ma joue, sans doute.",おそらく、頬に上着の袖の跡がついているのだろう。,1-1
31,Je vous dérange?,「お邪魔ではありませんか？」,1-1
32,"Je survivrai à votre passage, Mademoiselle.",「きみが立ち寄ってくれたおかげで生き延びられるよ。,1-1
33,Qui êtes-vous?,ところできみは誰だい？」,1-1
34,"Ben, je suis la stagiaire!",「研修生ですけど！」,1-1
35,Dans quel service?,「どこの課かね？」,1-1
36,On ne me l'a pas dit.,「まだ配属されてません。,1-1
37,"Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents.",だって、私たち研修生はたくさんの仕事をこなして、多様な能力を身につけることが本分ですから」,1-1
38,Vous voulez une augmentation?,「給料を上げてもらいたいのかね？」,1-1
39,"Non, je ne gagne rien.",「いいえ、まだ無給です」,1-1
40,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",私が見るところ、彼女の髪はかなり乱れていて、穴の開いたジーンズをはき、表情は生き生きとしている。,1-1
41,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",小柄で、瞳は黒く、気立てはよさそうだが、きれいかどうかと問われれば答えに窮する。,1-1
42,Je ne sais plus lire ces filles-là non plus.,そもそも、この頃の若い子はもう読めなくなった。,1-1
43,Elle est vive.,潑剌としている。,1-1
44,Normale Sup?,高等師範出だろうか？,1-1
45,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,今流行りの本作り専攻だろうか？ ぶれるのを承知で、年に何千ものガストン・ガリマール（文芸出版社ガリマール書店の創業者）を生み出すマシン。,1-2
46,Alors qu'est-ce que vous faites ici?,「それなら、ここに何をしに来た？」,1-1
47,J'aime bien les livres aussi! Et puis il y avait une place.,「私、本も好きなんです！それに研修生のポストがありましたから。,2-1
48,On doit faire un stage en entreprise.,企業研修は受けなければならないんです。,1-1
49,Obligatoire.,必修なんです」,1-1
50,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret? C'est monsieur Meunier, le grand patron, qui m'a dit de. Le grand patron? Meunier?",「では、社長室まで何をしに来たのかね、不躾とは言わないが」 「会長のムニエさんに言われて……」 「会長？ムニエ？」,3-1
51,Vous ne le connaissez pas?,「ご存じないんですか？」,1-1
52,Trop bien.,「知りすぎているくらいだ」,1-1
53,"Non, gestion d'entreprises culturelles.",「いいえ、文化企業経営専攻です」,1-1
54,Vraiment? Et vous voulez gérer l'édition? Je vous souhaite bonne chance. Je préférerais organiser des concerts.,「え、そうなの？きみは出版社を経営したいのか?それなら幸運を祈るよ」 「できれば、コンサートの企画をやりたいんです」,3-1
55,"Asseyez-vous. Il faut que j'y aille, c'est vendredi.",「ま、おかけなさい」 「帰らなければならないんですけど、金曜日ですから。,2-1
56,Il est tard. Cinq minutes. Vous voulez organiser des concerts?,時間も遅いし」 「五分でいい。きみはコンサートの企画がやりたいのかね?」,3-1
57,"Oui, c'est bien, la musique.",「ええ、音楽はいいですよ」,1-1
58,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長いこと、私は少しでもリラックスし、気分を高め、脳にできるだけ多くの血液を送り込もうとして、交差させた両足を机の端に上げるのを習慣にしてきたのだが、今では、とくに夜、それも金曜の夜は、そこに顔を伏せることが多くなっている。,1-1
59,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",広げた原稿の上に両腕を重ね、顔を載せるのである。 額は前腕に、頬は書き上がったばかりの原稿に押しあてる。,1-2
60,Le bois du bureau amplifie les battements de mon cœur.,木製のデスクが搏動の音を増幅する。,1-1
61,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,この古いアール・デコの家具が感情と疲労をうまくコントロールしてくれる。,1-1
62,Ruhlman?,ルールマンだったか？,1-1
63,Leleu?,ルルーだったか？,1-1
64,Il en a tant vu.,こいつもいろいろな目に遭ってきたのだ。,1-1
65,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は自分の心臓の音に耳をすます。 金曜日の、私の老いた心臓、静まり返った社内に響く心臓の音。,1-2
66,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",この時刻、みな出払い、私だけが居残って途方に暮れている。 週末に持ち帰らざるをえない原稿をより分ける勇気がないからだ。,1-2
67,Comme chaque vendredi.,金曜日はいつもそうだ。,1-1
68,Alors vous savez.,「だったら、問題ないですよね。,1-1
69,C'est lui qui m'a dit de vous apporter ça.,これをあなたのところに持っていくように言われたんです」,1-1
70,"Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",「いったい何かね、これは？」 「ええと、タブレットとか、Eブックとか、iPad とか呼ばれてますけど、私もよく知りません。,2-1
71,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,週末に読む原稿をここに全部入れておいたって言ってました。 このほうがかさばらないからって。,1-2
72,Vous voulez que je vous explique?,使い方を説明しましようか?,1-1
73,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",ほら、この画面にあなたが読むすべての原稿が映し出されるんです。,1-1
74,Ils sont sur l'étagère virtuelle en faux-vrai bois.,これはいかにも木製の棚みたいでしょう。,1-1
75,Vous les touchez et ils s'ouvrent.,タッチすれば開くようになっています。,1-1
76,Il y en a un paquet.,すると中に箱が入ってます。,1-1
77,Vous n'allez jamais lire tout ça en deux jours!,とても二日で読み切れる量ではありません！,1-1
78,"Regardez, le texte s'ouvre.",ほら、こうするとテクストが開きます」,1-1
