id,source,translation,n2m
21,"«Как, однако, он много говорит!» подумал я, протягивая руку к перу и тем давая знать, что мне некогда. (Уж больно надоели мне тогда посетители!)",「なんて多くのことを話しているんだろう！」と、私は思いながら、ペンを取り、時間がないことを示した（あの時、訪問者がどれほどうんざりさせたか！）。,2-1
22,Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом.,「たった一分だけお願いします！」と、私の主人公は謝罪しながら話し続けた。,1-1
23,Но прежде всего позвольте представиться.,「ではまず自己紹介をさせてください。,1-1
24,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法律の学士イワン・ペトロヴィッチ・カミシェフです。,1-1
25,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",書くことを職業としている人々にはお世話になりませんが、私は文学的な目的で訪ねてきました。,1-1
26,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",私は四十を超えているにもかかわらず、新人作家となることを望んでいます。,1-1
27,"Но лучше поздно, чем никогда.",だが、遅くともそれほど悪くないでしょう。」,1-1
28,"Войдя ко мне в кабинет, он сконфузился.",彼は私の部屋に入ってきて、おどおどした様子になった。,1-1
29,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",彼の柔和で繊細な性格は、私の不満げな表情にショックを受けたのだろう。,1-1
30,"Извините, ради бога!",「お許しください、どうか！」,1-1
31,"начал он мягким, сочным баритоном.",と、彼は、柔らかくて濃厚なバリトン声で話し始めた。,1-1
32,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,「私があなたのところに、決まった時間以外に入ってきて、あなたに特別な例外をしてもらうなんて、本当に申し訳ないです。,1-1
33,Вы так заняты!,あなたはとても忙しいですからね。,1-1
34,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",でも、ご存じの通り、私は明日オデッセイへ行く重要な仕事があるんです…,1-1
35,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",もし、その旅行を土曜日に延期できるなら、私はきっとあなたに特別な例外をしてもらうことはしませんでした。,1-1
36,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は規則を尊敬しています、なぜなら私は秩序を愛しているからです……」,1-1
37,"Каштановые волосы и борода густы и мягки, как шёлк.",カシュタン色の髪と髭は、シルクのように柔らかく、豊かなものでした。,1-1
38,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪が、柔和で、「シルクの」ような心を持つ人の特徴だと言われています。,1-1
39,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や悪い性格の人々は、多くの場合、硬い髪を持っています。,1-1
40,Правда это или нет читатель опять-таки увидит далее.,本当なのかどうかは、読者が今後確認してください。,1-1
41,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",表情や髭でさえ、コカードをかぶった男性において、何よりも優しく、柔らかいのは、彼の大きく重い体の動きです。,1-1
42,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",この動きには、教養、軽やかさ、優雅さ、そして――お許しを――女性らしさが滲み出ています。,1-1
43,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.",彼には、馬蹄を曲げたり、サーディンから箱を握りしめたりするのに、ほとんど力が必要とされません。 しかし、彼の動きには、肉体的な力が表れていないのです。,1-2
44,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.",ドアのハンドルや帽子を取るときも、蝶のように、優しく、慎重に、指で軽く触れるだけです。,1-1
45,"Шаги его бесшумны, рукопожатия слабы.",彼の歩きは静かで、握手は弱い。,1-1
46,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.",彼を見ていると、ゴリアフのような力を持っていることを忘れてしまいます。 5人のアンドレイを超えるものを、片手で持ち上げることができるのに。,1-2
47,"Глядя на его легкие движения, не верится, что он силен и тяжел.",彼の軽やかな動きを見ていると、彼が強く重いとは信じられません。,1-1
48,Спенсер мог бы назвать его образцом грации.,スペンサーは、彼を優雅さのモデルと呼ぶことができたでしょう。,1-1
49,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",彼の顔からは、偽りのない、広い、素朴な性格と真実が漂っている。,1-1
50,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать. Я мог бы даже держать пари.",もし顔が心の鏡なら、私は彼と初めて会った日から、彼が嘘をつくことができないという誠実な約束をすることができただろう。,2-1
51,Проиграл бы я пари или нет читатель увидит далее.,私が賭けに負けるかどうかは、読者が今後にて知ることとなる。,1-1
52,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、私がすでに言ったように、背が高く、肩幅が広く、働き馬のような肉体をしていた。,1-1
53,Всё его тело дышит здоровьем и силой.,彼のすべての体は健康と力で満ちていた。,1-1
54,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔は赤みを帯び、手は大きく、胸は広く、筋肉質で、髪は健康な少年のように豊かだった。,1-1
55,Ему под сорок.,彼は40歳だった。,1-1
56,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",彼は最新のモードに従って、新しく縫い付けられたトライコートできちんと着飾っていた。,1-1
57,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸には大きな金のチェーンと、小さくて明るいダイヤモンドの星が輝くピアスが付いていた。,1-1
58,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし、それよりも重要なのは、彼が非常に美しいことだった。,1-1
59,Я не женщина и не художник.,私は女性でも美術家でもない。,1-1
60,"Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.",男性の美しさについてはあまり理解していないが、彼の美しい顔立ちは私に深い印象を与えた。,1-1
61,Его большое мускулистое лицо осталось навсегда в моей памяти.,彼の巨大な筋肉質の顔は永遠に私の記憶に残っている。,1-1
62,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.",その顔には、真のギリシャ鼻と、細い唇と、美しい青い瞳があり、その瞳には優しさと、それ以上の何かがあった。,1-1
63,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",その「何か」は、悲しんでいるか、痛みを感じている時に小さな動物の瞳に見られるものだ。,1-1
64,"Что-то умоляющее, детское, безропотно терпящее.",懇願するような、子供のような、無抵抗な受け入れるような……,1-1
65,У хитрых и очень умных людей не бывает таких глаз.,賢く非常に賢い人々の瞳には、そのような瞳はない。,1-1
66,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",溜息をついて、筆を置き、そしてお客様がコカードを持ってくるのを待つことにした。,1-1
67,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",小説家という職業に就いていない人たちが、「編集部」という言葉を聞いて、神聖な敬意を払うようになると、それだけでかなりの時間を要する。,1-1
68,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",編集長の「お願い」を受けてから、かすかな咳をしたり、くしゃくしゃしたりしながら、ゆっくりとドアを開け、ゆっくりと入ってくるので、さらに時間がかかる。,1-1
69,Господин же с кокардой не заставил ждать себя.,しかし、コカードを持ったお客様は、私を待たせることなく現れた。,1-1
70,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイがドアを閉めるやいなや、私の部屋には、高肩で幅広の肩を持つ男が、片手に紙製の袋を、もう片方の手にコカードを持って入ってきた。,1-1
71,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,",この私との会談を求めてきた男性は、私の物語の中で非常に重要な役割を果たしています。,1-1
72,Необходимо описать его наружность.,彼の外見を描写する必要があります。,1-1
73,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",１８８０年の４月のある午後、私のオフィスに守衛のアンドレイが入ってきて、そっと私に話しかけた。 どうやら、いくらか神秘的な男が編集部にやってきて、編集長との会談を強く要求しているらしいと。,1-2
74,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「きっと官僚の人かな」と、アンドレイが付け加えた。 「鍔をつけて……」,1-2
75,"Попроси его прийти в другое время, сказал я. Сегодня я занят.",「今日は忙しいから、他の日に来てもらって」と、私は言った。,2-1
76,"Скажи, что редактор принимает только по субботам.",「編集長は土曜日だけ受け付けるんだよ」 「そうですね、そうですね。,1-2
77,"Он и третьего дня приходил, вас спрашивал.",でも、彼は３日目にも来て、あなたを尋ねていました。,1-1
78,"Говорит, что дело большое. Просит и чуть не плачет. В субботу, говорит, ему несвободно. Прикажете принять?",大事な仕事だと言って、土曜日は忙しいと泣きながら言っていました。受け入れますか？」,4-1
