id,source,target,n2m
15,"Wiele kramików sprzedaje tu piwo, a lepsze sklepy mają na składzie i gorzałkę, i miód pitny, głównie trójniak.","Many shops sell beer, but better stores have a supply of vodka, honey, and mead, mainly trójniak.",1-1
16,"Skład żydowskiego kupca Wakszula oferuje wino, prawdziwego węgrzyna i prawdziwe reńskie, i takie trochę kwaskowate, które przywożą tu aż z Wołoszczyzny.","The Jewish merchant Wakszul's warehouse offers wine, genuine Hungarian and genuine Rhine wine, and some slightly sour wine that they bring here all the way from Wallachia.",1-1
17,"Najwięcej do powiedzenia byłoby o rodzinie Wołowskich, jako że rozrosła się do ogromnych rozmiarów.","The most would be said about the Wołowski family, as it has grown to immense proportions.",1-1
18,"Niemal wszystkie gałęzie tego rodu zostały nobilitowane, jedne były herbu Bawół, drugie herbu Na Kaskach.","Almost all branches of this clan were ennobled, some bearing the Bawół coat of arms, others the Na Kaskach.",1-1
19,"Niewątpliwie wielką karierę zrobił Franciszek, syn Izaaka Wołowskiego, tego samego, którego ksiądz Chmielowski nazwał Jeremiaszem.","Undoubtedly, Franciszek, the son of Izaak Wołowski, made a great career for himself. The same Franciszek whom Father Chmielowski called Jeremiasz.",1-2
20,"Urodził się w 1786 roku w Brünn i wychowany w Offenbachu, stał się jednym z najlepszych prawników i znawcą prawa tamtego czasu.","Born in 1786 in Brünn and raised in Offenbach, he became one of the best lawyers and legal experts of his time.",1-1
21,"Co ciekawe gdy w sejmie pojawił się wniosek o nadanie polskiego obywatelstwa Żydom, Franciszek jako poseł w swojej porywającej przemowie przekonywał, że jeszcze nie czas na taki krok.","Interestingly, when a motion was brought before the Sejm to grant Polish citizenship to Jews, Franciszek, as a member of parliament, delivered a passionate speech in which he argued that it was not yet time for such a step.",1-1
22,"Najpierw naród polski musi wywalczyć sobie niepodległość, a potem będzie pora na reformy społeczne.","First, the Polish nation must win its independence, and only then will it be time for social reforms.",1-1
23,"Wszyscy offenbachscy neofici zostali pochowani na miejskim cmentarzu, który po latach zaczął jednak przeszkadzać planom rozbudowy miasta i został w 1866 roku zlikwidowany.","All the Offenbach neophytes were buried in the municipal cemetery, which, however, began to hinder the city's development plans and was liquidated in 1866.",1-1
24,Kości pogrzebanych tam ludzi zebrano i z szacunkiem pochowano w innym miejscu.,The remains of the people buried there were collected and reburied with respect in another location.,1-1
25,"Przy tej okazji została wyjęta z grobu czaszka Jakuba Franka i, opisana starannie jako ""czaszka żydowskiego patryarchy"", znalazła się w rękach historiografa miasta Offenbach.","On this occasion, the skull of Jacob Frank was removed from the grave and, described carefully as ""the skull of a Jewish patriarch,"" found its way into the hands of a local historian.",1-1
26,"Wiele lat potem, w nieznanych okolicznościach, trafiła do Berlina, gdzie poddana została szczegółowym pomiarom i badaniom i uznana za przykład żydowskiej niższości rasowej.","Many years later, under unknown circumstances, it ended up in Berlin, where it was subjected to detailed measurements and studies and was identified as an example of Jewish racial inferiority.",1-1
27,"Po wojnie przepadła bez wieści może zniszczona wojenną zawieruchą, rozsypała się w pył, albo leży jeszcze w podziemnych magazynach jakiegoś muzeum.","After the war, it disappeared without a trace perhaps destroyed by the chaos of war, scattered to dust, or still lying in the depths of some museum's storage rooms.",1-1
28,Po śmierci Jakuba nastał dla mnie czas wielkiego spokoju.,"After Jakub's death, a time of great peace settled over me.",1-1
29,"Głównym moim zajęciem stało się studiowanie merkawy, do tego doszły jeszcze nasze rozmowy z Jeruchimem Dembowskim, jako że zamieszkaliśmy w jednym pokoju, przez co zbliżyliśmy się do siebie.","My main occupation became studying the Torah, and our conversations with Jeruchim Dembowski, who lived in the same room as me, brought us closer together.",1-1
30,"Jemu, Jeruchimowi, powiedziałem też o Chai Szor że była jedyną kobietą, którą mogłem pokochać i kochałem od tego pięknego momentu, kiedym ją dostał na jedną noc, wtedy gdym przyjechał z wieściami o Jakubie do Rohatyna.","I also told him about Chai Szor the only woman I could have loved and did love from that beautiful moment when I spent a night with her, when I arrived in Rohatyn with news of Jakub's death.",1-1
31,Lecz przede wszystkim kochałem Jakuba.,"But above all, I loved Jakub.",1-1
32,Byli w Iwaniu od kwietnia.,They were in Ivany from April.,1-1
33,"Gdyby nie dobrzy iwańscy ludzie, chyba pomarliby z głodu.","If it weren't for the kind people of Ivany, they would have probably died of hunger.",1-1
34,"Iwanie uratowało im życie i zdrowie, Bejla czuje się teraz lepiej i już nie kaszle tak bardzo.","Ivany saved their lives and health, Bejla feels better now and doesn't cough as much.",1-1
35,"Srol wierzy, że kiedy już się ochrzczą, będzie im tak samo dobrze jak chrześcijanom.","Srol believes that when they get baptized, things will be just as good for them as for Christians.",1-1
36,"Dostaną kawałek ziemi, Bejla będzie miała w ogrodzie warzywa, a on, Srol, będzie tkał kilimy, bo to umie robić dobrze.","They'll get a piece of land, Bejla will have vegetables in the garden, and Srol will weave carpets, which he does well.",1-1
37,"Na starość, gdy powydaje dziewczynki za mąż, one wezmą ich do siebie.","In old age, when they give their daughters away in marriage, they'll take them in.",1-1
38,To wszystkie jego marzenia.,That's all his dreams.,1-1
39,"Patrzcież, dobrodzieju, Kaśka nie chce iść mówi ponuro Roszko, gdy kolaska się zatrzymuje.","""Look, good sir, Kaśka doesn't want to go says Roszko with a gloomy face, as the carriage stops.",1-1
40,Roszko schodzi z kozła i żegna się kilka razy zamaszyście.,"Roszko gets off the horse and says goodbye a few times, rubbing his eyes vigorously.",1-1
41,"Potem nachyla się i zagląda w mgłę, jakby patrzył do wody.","Then he leans down and looks into the fog, as if he's staring into the water.",1-1
42,"Spod jego odświętnego czerwonego, acz trochę już wypłowiałego kubraka wychodzi koszula.","From under his worn, red cap, although a bit faded, a shirt peeks out.",1-1
43,"Nie wiem, gdzie jechać mówi.",I don't know where to go he says.,1-1
44,Jak to nie wiesz?,How do you not know?,1-1
45,Przecież już jesteśmy na rohatyńskim gościńcu mówi zdziwiony ksiądz.,We're already on the Rogaty highway says the surprised priest.,1-1
46,A jednak!,And yet!,1-1
47,"Wysiada z kolaski i podąża za sługą, obchodzą bezradnie powóz, wytężając oczy w biel.","He gets off the carriage and follows the servant, wandering aimlessly around their carriage while straining their eyes in white.",1-1
48,"Wydaje im się, że coś widzą, ale oczy, które nie mogą zaczepić się na niczym, zaczynają stroić sobie żarty.",They think they see something but their eyes are playing tricks on them since they can't focus on anything specific.,1-1
49,"Że też im się coś podobnego przydarzyło! Przecież to tak, jakby zgubić się we własnej kieszeni.",Something like this happening to them is akin to losing oneself in one's own pocket!,2-1
50,"Cicho! mówi nagle ksiądz i podnosi palec do góry, nadsłuchując.","""Quiet!"" suddenly commands the priest raising his finger upwards while intently listening for something unheard by others.",1-1
51,"I rzeczywiście, gdzieś z lewej strony, z kłębów mgły, dochodzi słaby szum wody.",Surely enough from somewhere on their left side through clumps of fog reaches them faint murmur of water.,1-1
52,Jedźmy za tym szumem.,"""Let's follow that sound.",1-1
53,To woda płynie decyduje ksiądz.,"`It's flowing water. "" decides priest.",1-2
54,"Wkrótce ksiądz rozluźnia się w kolasce, wyciąga przed siebie nogi i pozwala oczom wędrować po morzu mgły.","The priest soon relaxes in his hammock, stretching out his legs and allowing his gaze to wander over the sea of mist.",1-1
55,"Natychmiast popada w podróżne zamyślenie, bo człowiekowi najlepiej myśli się w ruchu.","He immediately becomes lost in thought, as he finds it easier to think while in motion.",1-1
56,"Wolno, z ociąganiem ożywa mechanizm jego umysłu, zaskakują tryby i przekładki, wprawiając w ruch koła napędowe, zupełnie jak w zegarze, który stoi u niego na plebanii w sieni, zakupiony we Lwowie; słono za niego zapłacił.","The mechanism of his mind begins to work freely, surprising him with its associations and connections, like the gears of a clock, which he has in his study at the rectory, bought in Lviv; he paid a pretty penny for it.",1-1
57,Za chwilę odezwie się bim-bom.,"After a moment, the sound of a bell breaks the silence.",1-1
58,"Czy aby świat nie wziął się z takiej mgły, zaczyna się zastanawiać.","Perhaps the world didn't arise from such mist, he begins to ponder.",1-1
59,"Przecież historyk żydowski Józef Flawiusz utrzymuje, że świat został stworzony jesienią, podczas aequinoctium jesiennego.","Jewish historian Josephus Flavius argues that the world was created in the fall, during the autumnal equinox.",1-1
60,"Można tak sądzić, bo przecież w raju były owoce; skoro jabłko wisiało na drzewie, musiała to być jesień...","It's not hard to see why; after all, there were fruits in paradise. If an apple hung on a tree, it must have been fall.",1-2
61,Jest w tym jakaś racja.,There's some logic to that.,1-1
62,Ale zaraz przychodzi mu do głowy myśl inna: Cóż to za argument?,But then another thought occurs to him: What kind of argument is this?,1-2
63,"Czyż wszechmocny Bóg takich marnych fruktów nie mógłby stworzyć ekstra, w jakiejkolwiek porze roku?",Couldn't an all-powerful God have created such unnecessary fruits at any time of year?,1-1
64,"Gdy dojeżdżają do głównej drogi prowadzącej do Rohatyna, włączają się w strumień pieszych, konnych i wozów wszelakiego rodzaju, które wyłaniają się z mgły, niby figurki z chleba lepione na Boże Narodzenie.","When they reach the main road leading to Rohatyn, they join the stream of pedestrians, horses, and carts of all kinds emerging from the mist, like Christmas decorations made of bread.",1-1
65,"Jest środa, targ w Rohatynie, jadą chłopskie wozy obładowane workami z ziarnem, klatkami z drobiem, wszelakimi płodami rolnymi.","It's Wednesday, market day in Rohatyn, and peasant carts loaded with grain, poultry, and various agricultural products are on their way.",1-1
66,"Między nimi żwawym krokiem maszerują handlarze z każdym możliwym towarem ich kramiki, sprytnie teraz złożone, dają się nieść na plecach niczym koromysła, a za chwilę staną się stołami pełnymi barwnych materiałów, drewnianych zabawek, jajek skupowanych po wsiach za jedną czwartą ceny...","Between them, vendors carrying all sorts of goods march briskly their stands now cleverly folded up can be carried on backs like loads on a stick. They will soon become tables loaded with colourful fabric materials; wooden toys; eggs purchased from villages at one-fourth the city price.",1-2
67,"Chłopi prowadzą też kozy i krowy na sprzedaż zwierzęta, przerażone zgiełkiem, zapierają się w kałużach.",The peasants also lead goats and cows to be sold animals frightened by the noise stubbornly stand in puddles.,1-1
68,"Mija ich rozpędzona fura przykryta dziurawą plandeką, pełna hałaśliwych Żydów, którzy ściągają na jarmark do Rohatyna z całej okolicy, a za nimi przedziera się bogata kareta, której we mgle i tłoku na drodze trudno zachować dostojeństwo jasne lakierowane drzwiczki są czarne od błota, a mina stangreta w niebieskiej pelerynie wydaje się nietęga, nie spodziewał się widać takiego zamieszania i teraz rozpaczliwie szuka wzrokiem okazji, żeby zjechać z tej diabelskiej drogi.",A recklessly fast wagon covered in patched tarpaulin overtakes them; it is full of noisy Jews who come to the fair in Rohatyn from everywhere. Immediately behind them struggles a wealthy carriage which is having trouble maintaining its dignity amidst this commotion its shiny varnished doors are muddied black while the slightly slack face of footman wrapped in blue cloak hints at unexpected bewilderment as he appears overwhelmed by such chaos while desperately looking for an opportunity to deviate away from this hellish road.,1-2
