id,source,target,n2m
28,(Уж больно надоели мне тогда посетители!) Я отниму у вас одну только минуту! продолжал мой герой извиняющимся голосом. Но прежде всего позвольте представиться.,（当時の訪問者は私に非常に邪魔でした！） 「あなたの1分だけ頂きます！」と続けた私の主人公は詫びる声で…「しかしまず最初に自己紹介させてください。。。,3-1
29,"Кандидат прав Иван Петрович Камышев, бывший судебный следователь.",法学候補者イヴァン・ペトロヴィチ・カマシェフ。。 元検事です。。。。,1-2
30,"К пишущим людям не имею чести принадлежать, но, тем не менее, явился к вам с чисто писательскими целями.",執筆する人間の一員である光栄はありませんが、それでも純粋な起草の目的で貴方の所へ来ました。,1-1
31,"Перед вами стоит желающий попасть в начинающие, несмотря на свои под сорок.",40歳近くだけど新人志望者です。,1-1
32,"Но лучше поздно, чем никогда.",でも遅すぎるよりましだ、何もしないより」,1-1
33,"Войдя ко мне в кабинет, он сконфузился.",彼が私のオフィスに入ってきたとき、戸惑っていました。,1-1
34,"Его нежную, чуткую натуру, вероятно, шокировал мой нахмуренный, недовольный вид.",おそらく、私のしかめっ面と不満げな様子に彼の繊細で敏感な性格は衝撃を受けたのでしょう。,1-1
35,"Извините, ради бога! начал он мягким, сочным баритоном.",「どうか許してください！」 と彼はやわらかく豊かなバリトン声で始めました。,2-1
36,Я врываюсь к вам не в урочное время и заставляю вас делать для меня исключение.,「適切な時間帯ではないことを理解していますが、私があなたに例外を作ってもらうよう強制させてしまっています。,1-1
37,Вы так заняты!,あなたは多忙ですよね！,1-1
38,"Но видите ли, в чем дело, г. редактор: я завтра уезжаю в Одессу по одному очень важному делу.",しかしご覧ください、エディター様。 実は明日非常に重要な用事でオデッサへ旅立つ予定です。。。,1-2
39,"Имей я возможность отложить эту поездку до субботы, то, верьте, я не просил бы вас делать для меня исключение.",土曜日までこの旅行を延期することが可能だったら、確信して言えます。 特例を依頼するつもりはありませんでした。,1-2
40,"Я преклоняюсь перед правилами, потому что люблю порядок.",私は秩序を愛しておりルールから逸脱しません。。。」,1-1
41,"Каштановые волосы и борода густы и мягки, как шёлк.",栗色の髪とひげは、絹のように豊かで柔らかい。,1-1
42,"Говорят, что мягкие волосы служат признаком мягкой, нежной, «шёлковой» души.",柔らかい髪は、優しい、繊細な、「シルクのような」心のしるしと言われています。。。,1-1
43,"Преступники и злые, упрямые характеры имеют, в большинстве случаев, жесткие волосы.",犯罪者や邪悪で頑固な性格をもつ人々は、大抵の場合、硬い髪を持っています。,1-1
44,Правда это или нет читатель опять-таки увидит далее.,これが真実であるかどうか - 考えますせっかく読んでもらっていますので。。。,1-1
45,"Ни выражение лица, ни борода ничто так не мягко и не нежно в господине с кокардой, как движения его большого, тяжелого тела.",顔の表情もひげも何も彼には柔らかさや繊細さがありません，しかし彼がその重々しく大きな体を動かす様子は如何にも優雅です。,1-1
46,"В этих движениях сквозят воспитанность, легкость, грация и даже простите за выражение некоторая женственность.",その動きから教育された穏やかさ，軽快さ，美しさ，并且-表現力をお借りします -エネルギッシュさが漏れて見えます。,1-1
47,"Не много нужно усилий моему герою, чтобы согнуть подкову или сплющить в кулаке коробку из-под сардинок, а между тем ни одно его движение не выдает в нем физически сильного.","サーディン缶から取り出した箱を握りつぶすために, 彼＜私 の主人公＞に多く を必要 とする必要 ありません, しかし彼 の一 挙 手一 投足 啓示 も物理的 力強 そ。",1-2
48,"За дверную ручку или за шляпу он берется, как за бабочку: нежно, осторожно, слегка касаясь пальцами.","彼 れ ドア ノブまた 敬遠 帽 子, 蝶々 のように摘む: 優しく 注意深く , 彼 の指 先ほんの 敬遠 触れる。",1-1
49,"Шаги его бесшумны, рукопожатия слабы.",彼 の歩みは静かで、握手も弱い。,1-1
50,"Глядя на него, забываешь, что он могуч, как Голиаф, что одной рукой может поднять он то, чего не поднять пяти редакционным Андреям.","彼を見て，草食獣のような巨大さ、一瞬で立ち上がらせる力を忘れてしまいます, 5人の編集者アンドレイだけでは持ち上げられない何かを。",1-1
51,"Глядя на его легкие движения, не верится, что он силен и тяжел.","彼の軽やかな動きを見て,信じられません。",1-1
52,Спенсер мог бы назвать его образцом грации.,スペンサーは彼のことを優雅性の象徴することができただろう。,1-1
53,"От всего лица так и веет простотой, широкой, простецкой натурой, правдой.",その顔全体からは、素朴さ、広い範囲の普通な性格、真実が漂っている。。。,1-1
54,"Если не ложь, что лицо есть зеркало души, то в первый день свидания с господином с кокардой я мог бы дать честное слово, что он не умеет лгать.",もし嘘でなければ、顔は魂の鏡であるというならば、私は初日にコカルドをつけた紳士と出会った時に誠実に彼が嘘をつくことを知らないだろうと誓うことができました。,1-1
55,Я мог бы даже держать пари.,私は賭けることさえ可能です。,1-1
56,Проиграл бы я пари или нет читатель увидит далее.,負けか勝ちか-読者は後ほど見つけます。,1-1
57,"Он, как я уже сказал, высок, широкоплеч и плотен, как хорошая рабочая лошадь.",彼は、私が既に言ったように、健全な労働馬のように背が高く、肩幅が広く、体つきがしっかりしています。,1-1
58,Всё его тело дышит здоровьем и силой.,彼の全身からは健康と力が溢れています。,1-1
59,"Лицо розовое, руки велики, грудь широкая, мускулистая, волосы густы, как у здорового мальчика.",顔色はピンクで、手は大きく、胸は広く筋肉質で、頭髪は健康な少年のように濃いです。,1-1
60,Ему под сорок.,彼の年齢は40歳前後です。,1-1
61,"Одет он со вкусом и по последней моде в новенький, недавно сшитый триковый костюм.",新品の派手なスーツを着ており、最先端の流行を追求しています。,1-1
62,"На груди большая золотая цепь с брелоками, на мизинце мелькает крошечными яркими звездочками бриллиантовый перстень.",胸元に大きな金色のチェーンとブレインレットを飾っており、小指ではダイヤモンドリングが小さい明るい星々をちらつかせています。,1-1
63,"Но, что главнее всего и что так немаловажно для всякого мало-мальски порядочного героя романа или повести, он чрезвычайно красив.",しかし何よりも重要なこと - それ is すべて ローズ や ストーリー の まあまあ ヒーロー の ため - 彼 is 非常に美しいです。,1-1
64,"Я не женщина и не художник. Мало я смыслю в мужской красоте, но господин с кокардой своею наружностью произвел на меня впечатление.","私 is 女性でもアートでもありません 私 の 知識 of メール美容 IS 少ししかあります is 場合でも, 彼 の 外観 IS 私 to 感動 を与えました。",2-1
65,Его большое мускулистое лицо осталось навсегда в моей памяти.,その 高貴な 容姿 的 ファイル ステイズ with 私 forever。,1-1
66,"На этом лице вы увидите настоящий греческий нос с горбинкой, тонкие губы и хорошие голубые глаза, в которых светятся доброта и еще что-то, чему трудно подобрать подходящее название.","青い眼中, すばらしいノーズと優れたリップが光ります。 喜び と unknown 次元を輝かせています。",1-2
67,"Это «что-то» можно подметить в глазах маленьких животных, когда они тоскуют или когда им больно.",「それ」は小さな子供が辛い場合や病気だった場合の両目で見えることです。,1-1
68,"Что-то умоляющее, детское, безропотно терпящее.","何か begging 的, 子供 般で耐え難い…",1-1
69,У хитрых и очень умных людей не бывает таких глаз.,見掛けより 穏やか人々中にあまり見られない眼。,1-1
70,"Я вздохнул, положил перо и принялся ждать господина с кокардой.",私はため息をつき、羽ペンを置いてコカジの紳士の到着を待ち始めました。,1-1
71,"Начинающие писатели и вообще люди, не посвященные в редакционные тайны, приходящие при слове «редакция» в священный трепет, заставляют ждать себя немалое время.",新人作家や編集秘密に詳しくない人々は、「編集部」という言葉で震えあがり、自分達を少しも待たせません。,1-1
72,"Они, после редакторского «проси», долго кашляют, долго сморкаются, медленно отворяют дверь, еще медленнее входят и этим отнимают немало времени.",彼らは、「どうぞ」という編集者の申し出後、長い間咳払いしたり鼻水をすする時間がかかります。 彼らは、ドアをゆっくりと開けて入ってくると、そこで多くの時間を浪費します。,1-2
73,Господин же с кокардой не заставил ждать себя.,しかしコカジの紳士は自分自身が待つことなく現れました。,1-1
74,"Не успела за Андреем затвориться дверь, как я увидел в своем кабинете высокого широкоплечего мужчину, державшего в одной руке бумажный сверток, а в другой фуражку с кокардой.",アンドレイの後ろにドアが閉まるや否や、私のオフィスでは一方で紙束、もう一方ではコカジ飾付き帽子（フォラージュキャップ） を持った高身長で広肩な男性(sym) を見ました。,1-1
75,"Человек, так добивавшийся свидания со мной, играет в моей повести очень видную роль,","(sym) 私に努力して面接行ったこの人物は, 屋ストーリー(物語)中て信正視ロール (重要な役割）を演じます。",1-1
76,Необходимо описать его наружность.,"彼 の外面(sym style=""margin-top:5px;margin-right:5px;width:13px;height:13px"")- 外観 を 描 冴 ニ関 ゜シ 法読の必要があります。",1-1
77,"В один из апрельских полудней 1880 года в мой кабинет вошел сторож Андрей и таинственно доложил мне, что в редакцию явился какой-то господин и убедительно просит свидания с редактором.",1880年のある4月の昼下がり、門番のアンドレイが僕のオフィスに入ってきて、何かしらの紳士が編集部に現れ、編集長に会いたいと強く要望しているということをひそかに報告した。,1-1
78,"Должно быть, чиновник-с, добавил Андрей, с кокардой.",「おそらく役人だろう」とアンドレイは付け加えました。 「帽子にコカードがついてたからさ。,1-2
79,"Попроси его прийти в другое время, сказал я.",「別の時間に来るよう頼んでみてくれ。,1-1
80,Сегодня я занят.,今日は忙しいんだ。,1-1
81,"Скажи, что редактор принимает только по субботам.",土曜日しか面会は受け付けないと伝えてください」と私は言った。,1-1
82,"Он и третьего дня приходил, вас спрашивал.",「彼はすでに三日前も来ており、あなたを探してました。,1-1
83,"Говорит, что дело большое.",大きな案件だと言っています。,1-1
84,Просит и чуть не плачет.,頼むからと哀願し泣きそうまでいます。,1-1
85,"В субботу, говорит, ему несвободно. Прикажете принять?",土曜日では都合が悪いそうです…受け入れますか？」,2-1
