id,source,target,n2m
43,Normale Sup? Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,ノルマル・スペリエウール？本の業界 - 年間1000冊のガストン・ギャリマードを作るための機械ばかり軽く粉砕してしまうような？,2-1
44,Alors qu'est-ce que vous faites ici?,- それで、あなたはここで何をしているのですか？,1-1
45,J'aime bien les livres aussi!,- 私も本が大好きなんですよ！,1-1
46,Et puis il y avait une place.,それに、ここに空きがありました。,1-1
47,On doit faire un stage en entreprise.,企業研修を行う必要があります。,1-1
48,Obligatoire.,それは義務的なものです。,1-1
49,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",- そして、私のオフィスで何をしているんですか？ もしよければ教えてください。,1-2
50,"C'est monsieur Meunier, le grand patron, qui m'a dit de.",- ミュニエという大物ラボスが私に・・・ 言ったんですよ。,1-2
51,Le grand patron? Meunier?,- 大物ラボス？,1-1
52,Vous ne le connaissez pas?,メウニエ？ - 彼を知らないのですか？,1-1
53,Trop bien.,- よく知っていますよ。,1-1
54,"Non, gestion d'entreprises culturelles.",- いいえ、文化企業の経営です。,1-1
55,Vraiment? Et vous voulez gérer l'édition?,- 本当に？ そして、出版を管理したいとお考えですか？,1-2
56,Je vous souhaite bonne chance.,幸運を祈ります。,1-1
57,Je préférerais organiser des concerts.,- 私はコンサートを開催する方が好きです。,1-1
58,Asseyez-vous.,- 座ってください。,1-1
59,"Il faut que j'y aille, c'est vendredi.",- 行かなければならない、金曜日だ。,1-1
60,Il est tard.,遅い時間だ。,1-1
61,Cinq minutes.,- 5分間だけ。,1-1
62,Vous voulez organiser des concerts?,コンサートを開催したいとおっしゃいますか？,1-1
63,"Oui, c'est bien, la musique.",- はい、音楽は素晴らしいことですね。,1-1
64,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",長い間、私は足を交差させてリラックスしたり、気分を高めたり、脳への血流を増やすためにそれを使ってきました。 最近では、特に夜、特に金曜の夜には頭を置くことが増えてきました。,1-2
65,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",原稿が開かれたままの上で腕を交差し、そこに顔を下ろします。 額は前腕に、頬は新鮮なテキストに触れています。,1-2
66,Le bois du bureau amplifie les battements de mon cœur.,デスクの木材が私の心拍数を増幅させます。,1-1
67,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,古いアールデコ調の家具は感情や疲労感とうまく馴染んでいます。,1-1
68,Ruhlman?,ルールマン？,1-1
69,Leleu?,レルー？,1-1
70,Il en a tant vu.,それは多くのもの見てきた。,1-1
71,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.","自分の心臓音、金曜日用旧型心臓機器, 家静寂中旧型心臓機器。",1-1
72,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end. Comme chaque vendredi.","この時間帯では皆が部屋から出走し残される一人しかいない, 疲れ果てる少年だ。 我々が出発しなければならない原稿タワー設定する勇気排水そして毎週金曜日通常どおり。",2-2
73,Alors vous savez.,- だからあなたが知っています。,1-1
74,C'est lui qui m'a dit de vous apporter ça.,彼が私にこれを持ってくるように言ったのです。,1-1
75,"Et qu'est-ce que c'est, ça? Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",- そして、それは何ですか？ - ええと、それは電子ブックリーダー、電子ブック、iPad、何だかわからない。,2-1
76,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼はあなたのすべての原稿を週末に入れておいて、それがあなたにとって少し軽くするだろうと言ってました。,1-1
77,Vous voulez que je vous explique?,説明しましょうか？,1-1
78,"Regardez, c'est comme un écran avec tous vos manuscrits dessus.",見てください、これはスクリーンのようでありすべての原稿が表示されます。,1-1
79,Ils sont sur l'étagère virtuelle en faux-vrai bois.,"それらは仮想棚の上, 偽木製で作られた棚に置かれています。",1-1
80,Vous les touchez et ils s'ouvrent.,触れば開きます。,1-1
81,Il y en a un paquet.,大量にありますよ！,1-1
82,Vous n'allez jamais lire tout ça en deux jours!,２日間では絶対読み終わりません！,1-1
83,"Regardez, le texte s'ouvre.","見てください, テキストが開きます。",1-1
