id,source,translation,n2m
17,「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。,"""Czy lepiej zdobyć więcej?"" Spojrzałem krótko na dwa lub trzy wróble kroczące obok siebie i moja matka wraca do siebie: ""Keiko!"" piszczała desperacko jakby chciała mnie zganić -""Zamiast tego zakopmy małego ptaszka w grobie.",2-2
18,ほら、皆も泣いてるよ。,"Patrzcie wszyscy , wszyscy płaczą.",1-1
19,お友達が死んじゃって寂しいね。,Co za smutek może być kiedy umiera przyjaciel!,1-1
20,ね、かわいそうでしょう？」,"To jest naprawdę smutne prawda???""",1-1
21,「なんで？ せっかく死んでるのに」 私の疑問に、母は絶句した。,"""Dlaczego??? Przecież już nie żyje. Na moje pytanie matka zapadła w milczenie.",1-3
22,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。,"Wkładam szybko puszkę kawy, papierosy i hot doga amerykańskiego do małej torby.",1-1
23,その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。,"Tymczasem mężczyzna, który bawi się drobnymi w kieszeni, nagle sięga do kieszeni na piersi.",1-1
24,その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,"Z tego gestu natychmiast wnioskuję, że zapłaci elektronicznym pieniądzem.",1-1
25,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。,"""Witaj, dzień dobry!"" Przy lekkim ukłonie przyjmuje puszki kawy od męskiego klienta.",1-2
26,「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。,"""Aha, poproszę jeszcze o paczkę papierosów numer 5. "" ""Rozumiem. Szybko wyjmuje paczkę Marlboro Light Menthol i skanuje ją na kasie.",1-3
27,「年齢確認のタッチをお願いします」,"""Proszę o potwierdzenie wieku.",1-1
28,画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。,"Patrzy, jak mężczyzna przesuwa spojrzenie na wystawiony fast food, podczas dotykania ekranu i zatrzymuje ruch palcem.",1-1
29,「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,"Mógłby zapytać: ""Czy coś do tego?"", ale jeśli klient wygląda na rozważającego czy ma coś kupić, decyduje się poczekać cierpliwie.",1-1
30,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。,"Reagując na ledwo słyszalny dźwięk drobnych, odwracam się i kieruję wzrok w stronę kasy.",1-1
31,掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。,"Osoby, które brzęczą monety w dłoniach lub kieszeniach, często kupują papierosy lub gazety i szybko wracają do domu, więc jestem wyczulony na dźwięk pieniędzy.",1-1
32,案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。,"Rzeczywiście, był tam mężczyzna podchodzący do kasy z puszką kawy w jednej ręce, a drugą ręką wsuniętą do kieszeni.",1-1
33,素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,Szybko przemieszczałem się po sklepie i wciskałem ciało za ladę kasjerską aby nie trzymać klientów na oczekiwaniu.,1-1
34,コンビニエンスストアは、音で満ちている。,Sklepy typu convenience są pełne dźwięków.,1-1
35,客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。,"Dzwonek, który rozbrzmiewa, gdy klient wchodzi, głos idola reklamującego nowe produkty w transmisji muzycznej płynącej przez sklep.",1-1
36,店員の掛け声に、バーコードをスキャンする音。,"Wołanie ekspedientki, dźwięk skanowania kodów kreskowych.",1-1
37,かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。,"Dźwięki wkładania rzeczy do koszyka, szelest toreb na pieczywo ściskanych w dłoniach, odgłosy obcasów chodzących po sklepie.",1-1
38,全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,"Wszystko to miesza się razem i staje się ""dźwiękiem sklepu convenience"", który stale odbija się od moich bębenków.",1-1
39,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。,"Miho i Satsuki, ze względu na częste spotkania w swoim rodzinnym mieście, mają identyczne wyrazy twarzy i sposób mówienia.",1-1
40,特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。,"Ich sposób jedzenia słodyczy jest szczególnie podobny, obie rozbijają ciasteczka na małe kawałki i przekazują je do ust manicured rękami.",1-1
41,前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。,"Zastanawiam się, czy zawsze tak było, ale pamięć jest niejasna.",1-1
42,前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,"Mogę myśleć, że drobne nawyki i gesty obu z czasów poprzednich spotkań mogły już ulotnić się gdzieś indziej.",1-1
