id,source,translation,n2m
37,Mit ihren 79 Jahren ist Elfriede Widmann so etwas wie das Küken in der Runde der Stepptänzerinnen.,"At 79 years old, Elfriede Widmann is something like the youngest in the group of tap dancers.",1-1
38,"Sie sagt: ""Wir haben hier einfach Spaß mit unserer Tanzlehrerin Sissy Engl"".","She says, ""We just have fun here with our dance teacher Sissy Engl.",1-1
39,Wikipedia: Der Stepptanz wurde im 19. Jahrhundert in den USA entwickelt und ist heute überall auf der Welt bekannt.,Wikipedia: Tap dance was developed in the 19th century in the USA and is now known all over the world.,2-2
40,"Mit je zwei Metallplatten, die haltbarer sind als die zunächst benutzten Holzsohlen, vorne und hinten an den Schuhen angebracht, werden beim Tanzen rhythmische Klänge erzeugt, die zum optischen Eindruck und zur Musik passen.","With two metal plates, which are more durable than the initially used wooden soles, attached to the front and back of the shoes, rhythmic sounds are produced while dancing, which match the visual impression and the music.",1-1
41,Der Tänzer wird somit auch zum Perkussions-Musiker.,The dancer thus becomes a percussion musician.,1-1
42,Der englische Ausdruck dafür ist lautmalerisch Tap dance und der französische Claquettes.,The English expression for this is onomatopoeically Tap dance and the French Claquettes.,1-1
43,Der spanische Flamenco könnte den Stepptanz beeinflusst haben.,The Spanish Flamenco may have influenced tap dance.,1-1
44,"Dabei werden die Spitzen der Schuhe genagelt, damit sie beim Tanzen einen gut hörbaren Ton erzeugen.",The tips of the shoes are nailed so that they produce a clearly audible sound when dancing.,1-1
45,Die 77-jährige Sissi Engl ist die gute Seele des Tanzstudios am Ostbahnhof.,The 77-year-old Sissi Engl is the heart and soul of the dance studio at Ostbahnhof.,1-1
46,"Sie ist Schauspielerin, Tänzerin und Choreografin.","She is an actress, dancer, and choreographer.",1-1
47,"""Wir sind eine große Familie, bei uns sind groß und klein, Alt und Jung willkommen"".","""We are a big family, and everyone is welcome here, young and old, big and small.",1-1
48,Und was ist das Rezept für ein so langes Leben?,And what is the recipe for such a long life?,1-1
49,"""Mich hält die Bewegung jung"", sagt die 102-Jährige zu BILD.","""Movement keeps me young,"" the 102-year-old tells BILD.",1-1
50,"Ihr Rat an alle: ""Sport, gesundes Essen und keinen Alkohol"".","Her advice to everyone: ""Exercise, healthy eating, and no alcohol.",1-1
51,Analog im Dialog - Die Grenzen des Digitalen,Analog in Dialogue The Limits of the Digital,1-2
52,Mit fortschreitender Digitalisierung wächst bei so manchen wieder die Lust auf analog,"With the advancement of digitalization, some people are rediscovering their passion for analog",1-1
53,"Die Rasanz, mit der unser Alltag digital wurde, ließ uns kaum Zeit, Regeln für den Umgang damit aufzustellen und unsere Kommunikations- und Arbeitsweisen daran anzupassen, meint DNN-Kolumnistin Claudia Muntschick.","The rapid pace at which our everyday life has become digital has left us little time to establish rules for dealing with it and adapting our communication and work methods accordingly, says DNN columnist Claudia Muntschick.",1-1
54,Dresden.,Dresden.,1-1
55,"Wenn man im Jahr 1985 in Bautzen ein Telefongespräch führen wollte, gab es drei Möglichkeiten.","In 1985, if you wanted to make a phone call in Bautzen, there were three options.",1-1
56,"Entweder gehörte man zu den sechs Prozent der Glücklichen, die über einen privaten Anschluss verfügten.",Either you were one of the lucky six percent who had a private connection.,1-1
57,"Oder man gehörte zu denen, die Jemanden aus dieser exklusiven Gruppe in der Nachbarschaft hatten und dort für eine Flasche Radeberger mit der Verwandtschaft telefonieren konnten.",Or you were one of those who had someone from this exclusive group in the neighborhood and could make a call to relatives there for a bottle of Radeberger.,1-1
58,Oder man suchte eine Telefonzelle auf.,Or you went to a phone booth.,1-1
59,Unvergessen der Geruch des Plastehörers und das Klicken der Kleingeldmünzen im Automaten.,The unforgettable smell of the plastic handset and the clicking of the small coins in the machine.,1-1
60,"Mein größter Traum war es, beim Anrufen auch das Gesicht des Anderen sehen zu können - Bildtelefonie, dachte ich, was wäre das für eine tolle Sache!","My biggest dream was to be able to see the face of the other person while calling video telephony, I thought, what a great thing!",1-1
61,Wie weiter in Moldau?,What's next in Moldova?,1-1
62,14 Tage für eine neue Regierung,14 days for a new government,1-1
63,In Moldau (auch: Moldawien) hat die Präsidentin Maia Sandu den ehemaligen Innenminister Dorin Recean mit der Regierungsbildung beauftragt.,"In Moldova (also known as Moldavia), President Maia Sandu has appointed former Interior Minister Dorin Recean to form the government.",1-1
64,Dafür hat der 48-Jährige Wirtschaftsexperte jetzt 14 Tage Zeit.,The 48-year-old economic expert now has 14 days to do so.,1-1
65,Bisher war Recean einer der Berater der Präsidentin.,"So far, Recean has been one of the president's advisors.",1-1
66,Nach nur anderthalb Jahren im Amt war Ministerpräsidentin Natalia Gavrilita überraschend zurückgetreten.,"After only a year and a half in office, Prime Minister Natalia Gavrilita surprisingly resigned.",1-1
67,"Die pro-europäische Regierungschefin stand unter massivem Druck., wie sie selbst als Erklärung für ihre Demission bekannt gab - offenbar wurde sie von pro-russischen Kräften angefeindet.","The pro-European head of government was under massive pressure, as she herself explained as the reason for her resignation apparently, she was being attacked by pro-Russian forces.",1-1
68,"Die Präsidentin dankte Gavrilita für deren ""enorme Opfer"".","The President thanked Gavrilita for her ""enormous sacrifice.",1-2
69,Moldau ist Nachbarland der Ukraine und leidet unter den wirtschaftlichen Folgen des Krieges.,Moldova is a neighboring country of Ukraine and suffers from the economic consequences of the war.,1-1
70,Die Inflation liegt bei über 40 Prozent und die kleine Republik hat Zehntausende Geflüchtete aus der Ukraine aufgenommen.,"Inflation is over 40 percent, and the small republic has taken in tens of thousands of refugees from Ukraine.",1-1
71,"Im Parlament in Chisinau hat die von Präsidentin Sandu gegründete pro-europäische Partei PAS (Partei der Aktion und Solidarität) eine komfortable Mehrheit, denn sie besetzt 63 von 101 Sitzen.","In the Parliament in Chisinau, the pro-European party PAS (Party of Action and Solidarity) founded by President Sandu holds a comfortable majority, as it occupies 63 out of 101 seats.",1-1
72,Die Bestätigung des neuen Regierungschefs und seines Kabinetts dürfte von daher kein Problem darstellen.,"Therefore, the confirmation of the new Prime Minister and his cabinet should not pose any problem.",1-1
73,"Allerdings haben die pro-europäischen Politikerinnen und Politiker in den vergangenen Monaten in Moldau an Popularität verloren, während die pro-russischen - mit Unterstützung aus dem Kreml - beliebter geworden sind.","However, pro-European politicians have lost popularity in Moldova in recent months, while pro-Russian politicians with support from the Kremlin have become more popular.",1-1
74,Das waren die Kostüme der Promis,These were the costumes of the celebrities,1-1
75,2023 wird wieder ordentlich gefeiert in Veitshöchheim.,"In 2023, there will be a big celebration in Veitshöchheim again.",1-1
76,Die 5. Jahreszeit ist in vollem Gange und die Prominenz ließ sich nicht lange bitten.,The 5th season is in full swing and the celebrities didn't take long to join in.,1-1
77,"Landesvater Markus Söder ging nicht etwa als Moses, was sein Kostüm vermuten lässt.","State leader Markus Söder did not go as Moses, as his costume might suggest.",1-1
78,Er sieht sich eher als Stammesältester der Bayern.,He sees himself more as the tribal elder of Bavaria.,1-1
79,An seiner Seite Ehefrau Karin Baumüller-Söder.,By his side is his wife Karin Baumüller-Söder.,1-1
80,"Bayerns Umwelt- und Verbraucherschutzminister, Thorsten Glauber, hat sich den Kinderheld Chase von der Paw Patrol für sein Kostüm herausgesucht.","Bavaria's Minister of Environment and Consumer Protection, Thorsten Glauber, has chosen the children's hero Chase from Paw Patrol for his costume.",1-1
81,Aus den Tiefen des Meeres nach Franken kam Justizminister Georg Eisenreich samt Frau Anja.,From the depths of the sea to Franconia came Justice Minister Georg Eisenreich and his wife Anja.,1-1
82,"Völlig abgehoben: Minister für Wissenschaft und Kunst, Markus Blume, zieht es in den Weltraum.","Completely off the ground: Minister of Science and Art, Markus Blume, is drawn to outer space.",1-1
83,Landtagspräsidentin,State Parliament President,1-1
84,"Ilse Aigner suchte sich niemand geringeres als ""Mama Bavaria"" als Vorbild für ihr Kostüm.","Ilse Aigner chose none other than ""Mama Bavaria"" as the inspiration for her costume.",1-1
85,Im Peace-and-Love-Modus: Bayerns Gesundheitsminister Klaus Holetschek nebst Gattin Birgit.,In Peace-and-Love mode: Bavaria's Health Minister Klaus Holetschek and his wife Birgit.,1-1
86,Bob der Baumeister alias Bauminister Christian Bernreiter mit seiner Frau Ann-Kathrin Jandt-Bernreiter als Wendy.,"Bob the Builder, also known as Building Minister Christian Bernreiter, with his wife Ann-Kathrin Jandt-Bernreiter as Wendy.",1-1
87,Bayerns Goldjunge: Finanzminister Albert Füracker mit seiner Frau Evelyne.,Bavaria's Golden Boy: Finance Minister Albert Füracker with his wife Evelyne.,1-2
88,Sie trug Silber.,She wore silver.,1-1
89,Er spielt sogar im Fasching den Sheriff: Bayerns Innenminister Joachim Herrmann.,He even plays the sheriff during carnival: Bavaria's Interior Minister Joachim Herrmann.,1-1
90,An seiner Seite Ehefrau Gerswid.,"By his side, his wife Gerswid.",1-1
91,Auf der Walz: Wirtschaftsminister Hubert Aiwanger huldigt mit seinem Kostüm dem Handwerk.,On tour: Minister of Economic Affairs Hubert Aiwanger pays tribute to craftsmanship with his costume.,1-1
92,"Seine Partnerin Tanja Schweiger, Landrätin des Kreises Regensburg, tut es ihm gleich.","His partner Tanja Schweiger, district administrator of the Regensburg district, follows suit.",1-1
93,Die politische Opposition durfte natürlich auch nicht fehlen.,"The political opposition, of course, could not be missing.",1-1
94,Alles für Bayern: Grünen-Fraktionschefin Katharina Schulze als Bavaria und ihr Co-Chef Ludwig Hartmann als bayerischer Löwe.,Everything for Bavaria: Green Party parliamentary group leader Katharina Schulze as Bavaria and her co-leader Ludwig Hartmann as the Bavarian Lion.,1-3
95,Das Wandern ist des SPD-Fraktionschefs Lust: Florian von Brunn mit SPD-Landesvorsitzenden Ronja Endres.,Hiking is the passion of the SPD parliamentary group leader: Florian von Brunn with SPD state chairwoman Ronja Endres.,1-1
96,Royal wurde es bei FDP-Fraktionschef Martin Hagen.,It got royal at FDP parliamentary group leader Martin Hagen.,1-1
97,Er und seine Frau Anisha kamen als Harry und Meghan.,He and his wife Anisha came as Harry and Meghan.,1-1
98,Sonst spricht er sicherlich mehr.,"Otherwise, he certainly speaks more.",1-1
99,"In Veitshöchheim war der Fraktionsvorsitzende im EU-Parlament, Manfred Weber, als Pantomime unterwegs.","In Veitshöchheim, the leader of the parliamentary group in the EU Parliament, Manfred Weber, was on the move as a mime.",1-1
100,An seiner Seite Frau Andrea.,"By his side, his wife Andrea.",1-1
101,"Sollte es mit der Politik nicht mehr klappen, kann er immerhin zaubern.","If politics doesn't work out, he can always turn to magic.",1-1
102,Nürnbergs OB Marcus König als Harry Potter und Ehefrau Anke als Hermine.,Nuremberg's Mayor Marcus König as Harry Potter and his wife Anke as Hermione.,1-1
103,Flott als Biene unterwegs: Bayerns Digitalministerin Judith Gerlach.,Fast as a bee on the move: Bavaria's Digital Minister Judith Gerlach.,1-2
104,"Zurück in die 1920er: die juristische Direktorin des BR, Eva Majuntke, BR-Intendantin Katja Wildermuth und BR-Kultur-Programmdirektor Björn Wilhelm.","Back to the 1920s: the legal director of BR, Eva Majuntke, BR director Katja Wildermuth, and BR culture program director Björn Wilhelm.",1-1
105,Ein kleiner Seitenhieb gegen die Klimaaktivisten vom fränkischen Tatort-Kommissar Sebastian Fleischer gespielt von Alexander Leopold Schadt.,"A small jab at climate activists from Franconian crime scene investigator Sebastian Fleischer, played by Alexander Leopold Schadt.",1-1
106,Der Erste Bürgermeister von Veitshöchheim durfte natürlich auch nicht fehlen. Jürgen Götz und seine Gattin Julia.,"The First Mayor of Veitshöchheim, Jürgen Götz, and his wife Julia were, of course, also present.",2-2
107,Oberhof: Kühn Achter im WM-Sprint,Oberhof: Kühn finishes eighth in the World Championship,1-2
108,Bö setzte seine beeindruckende Serie trotz schwieriger Bedingungen fort und gewann auch das sechste Sprintrennen der Saison.,Sprint Bö continued his impressive streak despite difficult conditions and won the sixth sprint race of the season.,1-2
109,Der fünfmalige Olympiasieger hat nun schon 14 WM-Titel gesammelt und schließt weiter zu seinem Landsmann Ole Einar Björndalen auf.,The five-time Olympic champion has now collected 14 World Championship titles and is closing in on his compatriot Ole Einar Björndalen.,1-1
110,"Die Biathlon-Ikone, die als TV-Experte vor Ort ist, ist mit 20 WM-Goldmedaillen noch unangefochtener Rekordchampion.","The biathlon icon, who is on-site as a TV expert, is still the undisputed record champion with 20 World Championship gold medals.",1-1
111,"Auch teilweise starker Nebel hinderte Dauersieger Bö nicht daran, schon sein zweites Gold am Rennsteig einzusammeln.",Even partly strong fog did not prevent the perennial winner Bö from collecting his second gold at Rennsteig.,1-1
112,Am Mittwoch hatte es mit Norwegens Mixed-Staffel schon zur erfolgreichen Titelverteidigung gereicht.,"On Wednesday, he had already successfully defended his title with Norway's mixed relay team.",1-1
113,"Kaum jemand zweifelt daran, dass im Jagdrennen Nummer drei folgen wird.",Hardly anyone doubts that in the hunting race number three will follow.,1-1
114,In der Verfolgung ist Bö einmal mehr der klare Favorit.,"In the pursuit, Bö is once again the clear favorite.",1-1
115,"Seine Laufform ist überragend, sodass er Schießfehler bis zu einem gewissen Maß erschreckend einfach kompensieren kann.","His running form is outstanding, allowing him to compensate for shooting errors up to a certain extent with frightening ease.",1-1
116,Bei Doll lief derweil schon wieder nichts zusammen.,"Meanwhile, things were not going well for Doll.",1-1
117,"Nachdem der Routinier mit einer Strafrunde in der Mixed-Staffel alle Chancen auf eine Medaille zum Auftakt vergeben hatte und es nur Platz sechs gegeben hatte, lief es drei Tage später nicht besser.","After the veteran missed out on a medal opportunity in the mixed relay due to a penalty lap and only managed to secure sixth place, things did not improve three days later.",1-1
118,"Drei Strafrunden schon im Liegendschießen und zwei weitere stehend waren eine große Enttäuschung für den Ältesten im deutschen Team, der 2017 den größten Erfolg seiner Laufbahn in dieser Disziplin gefeiert hatte.","Three penalty laps in the prone shooting and two more standing were a huge disappointment for the oldest member of the German team, who had celebrated the greatest success of his career in this discipline in 2017.",1-1
119,"In Hochfilzen gewann er vor sechs Jahren überraschend mit 0,7 Sekunden Vorsprung hauchdünn vor Bö.","In Hochfilzen, he surprisingly won six years ago with a razor-thin 0. 7 seconds lead ahead of Bö.",1-1
120,"Es war einer von insgesamt nur drei Karriereerfolgen Dolls, der in diesem Winter bislang einmal auf dem Podest stand.","It was one of only three career victories for Doll, who has been on the podium once this winter.",1-1
121,Der Olympia-Achte von Peking zog nach seinem schwachen Auftritt wortlos davon und gab zunächst keine Interviews.,The Olympic eighth-place finisher from Beijing left wordlessly after his weak performance and initially gave no interviews.,1-1
122,"Roman Rees schaffte es auf Platz 19, der zweite WM-Debütant David Zobel belegte Rang 35.","Roman Rees finished in 19th place, while the second World Championship debutant David Zobel ranked 35th.",1-1
123,"Biden empfängt Lula: ""Müssen für Demokratie eintreten""","Biden welcomes Lula: ""We must stand up for democracy""",1-2
124,"Bei einem Treffen zwischen US-Präsident Joe Biden und seinem Amtskollegen aus Brasilien, Luiz Inácio Lula da Silva, geht es vor allem um den Wert der Demokratie.","At a meeting between US President Joe Biden and his Brazilian counterpart, Luiz Inácio Lula da Silva, the main focus is on the value of democracy.",1-1
125,Beide blicken auf ihre Vorgänger zurück.,Both look back on their predecessors.,1-1
126,US-Präsident Joe Biden hat bei einem Besuch seines brasilianischen Kollegen Luiz Inácio Lula da Silva auf den Erhalt demokratischer Werte gepocht.,US President Joe Biden emphasized the preservation of democratic values during a visit from his Brazilian counterpart Luiz Inácio Lula da Silva.,1-1
127,"""Die starke Demokratie unserer beiden Nationen wurde auf die Probe gestellt"", sagte Biden am Freitag im Weißen Haus in Washington. ""Wir müssen weiterhin für die Demokratie eintreten, für die demokratischen Werte, die den Kern unserer Stärke ausmachen"".","""Our strong democracy in both of our nations has been tested,"" Biden said on Friday at the White House in Washington. ""We must continue to stand up for democracy, for the democratic values that are at the core of our strength.",1-2
128,"Lula entgegnete mit Blick auf seinen rechten Amtsvorgänger Jair Bolsonaro: ""Brasilien hat sich vier Jahre lang isoliert"".","Lula responded, referring to his right-wing predecessor Jair Bolsonaro: ""Brazil has been isolated for four years.",1-1
129,Der Links-Politiker Lula hatte sich Ende Oktober in einer Stichwahl gegen Bolsonaro durchgesetzt.,The left-wing politician Lula had won against Bolsonaro in a runoff election at the end of October.,1-1
130,Am 1. Januar trat Lula das Amt an.,"On January 1st, Lula took office.",1-1
131,Der Machtwechsel wurde begleitet von schweren Krawallen.,The transfer of power was accompanied by severe riots.,1-1
132,"Anhänger Bolsonaros hatten im Januar den Kongress, den Obersten Gerichtshof und den Regierungssitz in der Hauptstadt Brasília gestürmt.","Bolsonaro supporters stormed the Congress, the Supreme Court, and the government headquarters in the capital Brasília in January.",1-1
133,"Der Gewaltausbruch in Brasilien erinnert auf düstere Weise an den Sturm auf das US-Kapitol vor gut zwei Jahren, bei dem Anhänger des damaligen Präsidenten Donald Trump gewaltsam in das Parlament in Washington eindrangen.","The outbreak of violence in Brazil is a grim reminder of the storming of the US Capitol just over two years ago, when supporters of then-President Donald Trump forcibly entered the Parliament in Washington.",1-1
134,Lula kritisierte Bolsonaro bei dem Treffen mit Biden offen.,Lula openly criticized Bolsonaro during the meeting with Biden.,1-1
135,Sein Vorgänger habe nicht viel auf internationale Beziehungen gegeben.,His predecessor did not care much about international relations.,1-1
136,"""Seine Welt begann und endete mit Fake News, morgens, nachmittags und abends"", sagte Lula. ""Kommt mir bekannt vor"", entgegnete Biden - eine offensichtliche Anspielung auf seinen Amtsvorgänger Trump.","""His world began and ended with fake news, morning, afternoon, and evening,"" said Lula. ""Sounds familiar,"" replied Biden an obvious reference to his predecessor Trump.",1-2
137,Kurze Notiz über die Presse - der Freitag,Short note about the press Friday,1-1
138,Erinnert sich noch jemand an die RAF-Fahndungsplakate?,Does anyone still remember the RAF wanted posters?,1-1
139,Man sah darauf die zur Denunziation und zum Abschuss freigegebenen Mitglieder der Roten Armee Fraktion.,They showed the members of the Red Army Faction who were released for denunciation and shooting.,1-1
140,"In einem Land mit Denunziationskultur, die gab es schon vor Corona, wurde so öffentlich Stimmung gemacht, gegen die gefährlichsten Gegner der BRD; sagen wir mal der bürgerlichen Demokratie, sagen wir mal der spätkapitalistischen Gesellschaft.","In a country with a culture of denunciation, which existed even before Corona, public sentiment was stirred up against the most dangerous opponents of the Federal Republic of Germany; let's say of bourgeois democracy, let's say of late capitalist society.",1-1
141,(Hier nichts zu den wirklich Gefährlichen in Nadelstreifenanzug und Krawatte.),(Nothing here about the truly dangerous ones in pinstripe suits and ties.,1-1
142,"Nun gibt die Stuttgarter Zeitung, die sonst eher hinter Raudis in den S-Bahnen oder Onanisten im Park her ist, eine Neuauflage mit des ""Kriegsverbrechers"" Putins Freunden.","Now, the Stuttgarter Zeitung, which usually focuses on troublemakers in the S-Bahn or exhibitionists in the park, has released a new edition featuring the ""war criminal"" Putin's friends.",1-1
143,"Weil die so schön sind, gibt es eine Bildergalerie.","Because they are so interesting, there is a photo gallery.",1-1
144,"Natürlich ist die StZ schlecht informiert, denn es gibt in dieser Welt zu der Asien, Afrika und Lateinamerika gehören vielleicht mehr ""Russenfreunde"" als die StZ Platz für Bilder hat.","Of course, the StZ is poorly informed, as there may be more ""Russian friends"" in this world, including Asia, Africa, and Latin America, than the StZ has space for pictures.",1-1
145,"Aber darum geht es nicht, sondern: Auf Platz 1 bis 5 (!) steht Frau Wagenknecht, dann folgt Frau Schwarzer.","But that's not the point, instead: In positions 1 to 5 (!) is Ms. Wagenknecht, followed by Ms. Schwarzer.",1-4
146,"Nun, ich kenne in meiner Umgebung niemand mehr, der dieses Blatt liest.","Well, I don't know anyone in my area who still reads this paper.",1-1
147,"Wenn doch, wäre es jetzt höchste Zeit.","If there is, it's high time now.",1-1
148,"Wir haben das bekannte Niveau erreicht, wo nichts mehr darunter ist.",We have reached the well-known level where there is nothing below it.,1-1
149,"Und spätestens jetzt, gut dialektisch, sollte Frau Wagenknecht die beliebteste Politikerin aller noch nicht ganz verblödeten, d.h. Friedliebenden, pazifistischen und antimilitaristischen Menschen sein.","And by now, at the latest, in good dialectical fashion, Ms. Wagenknecht should be the most popular politician among all those who are not yet completely stupefied, i. e. , peace-loving, pacifist, and anti-militarist people.",1-2
150,(Und hier ist nun keine Differenzierung mehr nötig.),(And no further differentiation is necessary here.,1-1
151,Harald Glööckler reicht Scheidung von seinem Mann Dieter Schroth ein,Harald Glööckler files for divorce from his husband Dieter Schroth,1-2
152,Designer Harald Glööckler (57) und sein Mann Dieter Schroth (74) haben sich getrennt.,Designer Harald Glööckler (57) and his husband Dieter Schroth (74) have separated.,1-1
153,"Das bestätigte Glööcklers Anwalt Christian-Oliver Moser gegenüber der ""Bild""-Zeitung und RTL in gleichem Wortlaut.","This was confirmed by Glööckler's lawyer Christian-Oliver Moser to the ""Bild"" newspaper and RTL in the same wording.",1-1
154,"Dort heißt es: ""Ich kann bestätigen, dass mein Mandant über seine Familienanwältin beim zuständigen Gericht einen Antrag auf Aufhebung seiner Lebenspartnerschaft gestellt hat.","It says: ""I can confirm that my client has filed an application for the dissolution of his civil partnership through his family lawyer at the responsible court.",1-1
155,"Über Details äußere ich mich nicht"".",I will not comment on details.,1-1
