id,source,target,n2m
12,"On dirait : « Il est mort comme il a vécu, parmi les livres, en lisant! » et, en vérité, je serais mort en rêvant à rien.",本に囲まれて、読んでいるように。,1-1
13,Il y a bien bien longtemps que je ne lis plus vraiment. Est-ce que je sais seulement encore lire ce qui s'appelle lire? En suis-je seulement capable?,本当に読んでいるのかどうかは分からない。 今は本当に読めるわけではない。,3-2
14,"Si je tourne la tête sur le côté, mon cœur cogne davantage et fait trembler le bois.",でも，もし私が首を傾けると，心が速く鼓動して，木が揺れる。」,1-1
15,La maison est plongée tout entière dans un silence de vieux papier.,私の仕事は、古い紙のような沈黙に包まれています。,1-1
16,"Comme la neige, les livres mangent les bruits.",雪のように、本は音を食べています。,1-1
17,Mon métier a son odeur et ses étouffements.,私の仕事には、そのにおいと、私の呼吸があります。,1-1
18,Je le respire encore mieux dans ce silence.,この沈黙の中で、もっともっと良く呼吸できます。,1-1
19,Retourner au bruit du monde est toujours une épreuve.,世界の騒音に戻ることは、常に試練です。,1-1
20,Qui peut bien frapper?,誰がたたいているのか？,1-1
21,"Je ne reconnais pas cette frappe légère, petite, discrète.",私はこの輕い、小さい、 discrete な打ち方を認めません。,1-1
22,Petite main.,小さい手。,1-1
23,Entrez. Elle entre.,入ります。,2-1
24,Je ne l'ai jamais vue.,私は彼女を以前に見たことがありません。,1-1
25,"J'ai aussitôt une bouffée de nostalgie, la nostalgie du temps où la maison était encore si petite que je reconnaissais toutes les filles par leurs mollets dans les couloirs.",私はすぐにノスタルジアに襲われます、家がまだ小さかった頃のノスタルジアで、 couloirs で彼女たちのモットを認識していた時代。,1-1
26,Elle a une bonne tête.,彼女には良い顔があります。,1-1
27,"Vu son regard étonné, la mienne doit être un rien froissée.",私の顔は、彼女の驚きの表情によると思われるが、何かしら凍りついているものと思います。,1-1
28,"Des marques rouges de la manche de ma veste sur ma joue, sans doute.",袖のマークが私的な頬面上何書き込み重ねんですから,1-1
29,Je vous dérange?,「あなたに迷惑しているかどうかは、お願いしますか？」,1-1
30,"Je survivrai à votre passage, Mademoiselle.",「あなたの通過に耐えることができます、 Mademoiselle。,1-1
31,Qui êtes-vous?,誰ですか？」,1-1
32,"Ben, je suis la stagiaire!",「ええ、私はスタージアーです！」,1-1
33,Dans quel service?,「どの部署ですか？」,1-1
34,"On ne me l'a pas dit. Vous savez, nous les stagiaires, on abat tellement de boulot qu'on a intérêt à être polyvalents. Vous voulez une augmentation?",「それについては、私たちスタージアーは、多くの仕事をこなすために、多能性が必要です。」「お金の増額はありませんか？」,3-1
35,"Non, je ne gagne rien.",「いいえ、私は何も得ていません。」,1-1
36,"Elle est assez décoiffée, me semble-t-il, trouée au jean, colorée du reste.",彼女は、私にとっては、髪型がやや崩れているように思われ、ジーンズに穴があり、色っぽいです。,1-1
37,"Elle est petite, elle a le regard noir, elle est sympathique, mais je serais bien en peine de dire si elle est jolie.",彼女は小柄で、黒い目をしていて、 Sympa ですが、彼女が美しいかどうかは私には分かりません。,1-1
38,Je ne sais plus lire ces filles-là non plus.,このような女の子たちを読み解くのはもう難しいです。,1-1
39,Elle est vive.,彼女は元気です。,1-1
40,Normale Sup?,ノールマルスーパー？,1-1
41,Métiers du livre la machine à fabriquer mille Gaston Gallimard par an pour mieux les broyer ensuite?,本の業界で働く機械として、毎年1000人のガストン・ギャリマーを生産し、それらをより良く破砕するために？,1-1
42,Alors qu'est-ce que vous faites ici? J'aime bien les livres aussi! Et puis il y avait une place. On doit faire un stage en entreprise.,「そこで何かしらしているの？本も好きですか？そして会社でステージを受けるのは必須ですね。,4-1
44,"Et qu'est-ce que vous faites dans mon bureau, si ce n'est pas indiscret?",」「その方のデスクに何かしているの？それが不思議ですか？」,1-1
45,"C'est monsieur Meunier, le grand patron, qui m'a dit de. Le grand patron? Meunier? Vous ne le connaissez pas? Trop bien.",「ミュニエ氏、大 bosse ですか？」「ああ、知っていますか？」「知っているわけですか？」,4-1
46,"Non, gestion d'entreprises culturelles.","「 Non, 会社の文化的な管理。",1-1
47,Vraiment? Et vous voulez gérer l'édition?,本当に？そしてあなたは出版を管理したいと思いますか？,1-1
48,Je vous souhaite bonne chance.,私にお祝い申し上げます。,1-1
49,Je préférerais organiser des concerts.,」「 はい、コンサートの企画を行いたいと思います。,1-1
50,Asseyez-vous.,」「 座って下さい。,1-1
51,"Il faut que j'y aille, c'est vendredi. Il est tard.",今日は金曜日で、遅くなってしまいます。,2-1
52,"Cinq minutes. Vous voulez organiser des concerts? Oui, c'est bien, la musique.",5分間だけです。」「 はい、コンサートの企画を行うことは、音楽です。」,3-1
53,"Longtemps j'ai croisé les pieds dessus pour un peu de détente, d'élévation, pour un peu plus de sang au cerveau, maintenant, il m'arrive de plus en plus souvent d'y poser la tête, surtout le soir, surtout le vendredi soir.",日常的に、私は、一息ついて、少しの高揚感、少しの頭の冷やかしを求めて、足を組んでいた。 でも、今や、私には、よりより頻繁に頭を下すことがあるのです。 夕方、特に金曜日の夕方に。,1-3
54,"Je croise les bras sur le manuscrit ouvert et je pose ma tête dessus, le front sur l'avant-bras et la joue sur le texte frais.",私は、手書きの原稿を開いて、その上に頭をおく。 前腕には手を交差させ、顔を柔らかい文章におく。,1-2
55,Le bois du bureau amplifie les battements de mon cœur.,デスクの木は、心の鼓動を増幅させます。,1-1
56,Le vieux mobilier Art déco conduit bien les émotions et les fatigues.,古いアールデコの家具は、感情と疲労をよく導きます。,1-1
57,Ruhlman? Leleu? Il en a tant vu.,ルールマン？レレウ？それは多くのことを見てきたでしょう。,3-1
58,"J'écoute mon cœur, mon vieux cœur du vendredi, mon vieux cœur dans le silence de la maison.",私は，心音，金曜日。 老化した心，我が家。,1-2
59,"À cette heure, tout le monde est parti, je reste seul à bord, rincé, parce que je n'ai pas le courage de dresser la tour des manuscrits que je dois emporter pour le week-end.",この時間だけならば全員が去って行って，我が物用意部分まで湿潤後期。 原稿賞参加お願いする勇気が働けなった。,1-2
60,Comme chaque vendredi.,毎週金曜日と同じです。,1-1
61,Alors vous savez.,「そうですね。,1-1
62,C'est lui qui m'a dit de vous apporter ça.,彼があなたにこれを持って来るように言ったのは彼です。,1-1
63,"Et qu'est-ce que c'est, ça?",「それは何ですか？」,1-1
64,"Ben, c'est une liseuse, un eBook, un iPad, je ne sais pas, moi.",「えぇ、これはリーダーです。 あるいはeBook、iPad、分からないですが。,1-2
65,Il m'a dit qu'il avait mis tous vos manuscrits dedans pour le week-end et que ça vous ferait moins lourd.,彼が全部の原稿を週末に入れたと言っていました。 それで重くなりません。,1-2
66,Vous voulez que je vous explique?,」「それを説明してみましたか？」,1-1
67,"Regardez, c'est comme un écran avec tous vos manuscrits dessus. Ils sont sur l'étagère virtuelle en faux-vrai bois.",「見てごらん。 仮想的な本棚のようなもので、全部の原稿があります。,2-2
68,Vous les touchez et ils s'ouvrent.,タッチすると開きます。,1-1
69,Il y en a un paquet.,たくさんあります。,1-1
70,Vous n'allez jamais lire tout ça en deux jours!,2日間で全部読み終わることはありません！」,1-1
71,"Regardez, le texte s'ouvre.",「見てごらん、テキストが開きます。」,1-1
