id,source,translation,n2m
23,"Sie bewegten sich, als seien ihnen die eigenen Körper ganz fremd, als seien all ihre Gelenke entzündet und auch die Gegenstände, mit denen sie hantierten, hochentzündlich.","They moved as if their own bodies were completely foreign to them, as if all their joints were inflamed and even the objects they handled were highly flammable.",1-1
24,"Den ganzen Tag lang beargwöhnten sie ihr Leben und, soweit möglich, das aller anderen.","All day long they suspected their own lives and, as far as possible, that of others.",1-1
25,"Immer wieder schauten sie hinter sich, um zu überprüfen, ob da jemand angesprungen käme mit Mordlust, jemand, der den Verstand verloren und deshalb nichts Nennenswertes mehr zu verlieren hatte, und sie schauten rasch wieder nach vorne, weil jemand ohne Verstand schließlich auch frontal angreifen konnte.","Again and again they looked back to check if someone would jump at them with murderous intent, someone who had lost their mind and therefore had nothing more to lose, and they quickly looked forward again because someone without a mind could also attack head-on.",1-1
26,"Sie schauten nach oben, um herabfallende Dachziegel, Äste oder schwere Lampenschirme auszuschließen.","They looked up to exclude falling roof tiles, branches or heavy lampshades.",1-1
27,"Sie mieden alle Tiere, weil es aus denen, glaubten sie, schneller herausbrechen konnte als aus Menschen.","They avoided all animals, because they believed that something could break out of them faster than out of humans.",1-1
28,"Sie machten einen Bogen um die gutartigen Kühe, die heute womöglich austreten würden, sie mieden die Hunde, auch die ganz alten, die kaum noch stehen konnten, ihnen aber heute vielleicht trotzdem an die Gurgel gehen würden.","They made a detour around the gentle cows that might pee today, they avoided the dogs, even the very old ones that could hardly stand anymore, but who might still go for their throats today.",1-1
29,"An solchen Tagen war alles möglich, da konnten einem auch vergreiste Dackel die Kehle durchbeißen, viel abwegiger als ein Okapi war das schließlich nicht.","On such days, anything was possible, it was not much more absurd than an okapi for an old dachshund to bite through one's throat.",1-1
30,Bis auf Selmas Schwägerin Elsbeth waren die Leute im Dorf meistens nicht abergläubisch.,"Apart from Selma's sister-in-law Elsbeth, most people in the village were not superstitious.",1-1
31,"Sie machten unbekümmert all das, was man bei Aberglauben nicht machen darf: Sie saßen gelassen unter Wanduhren, obwohl man bei Aberglauben daran sterben kann, sie schliefen mit dem Kopf zur Tür hin, obwohl das bei Aberglauben bedeutet, dass man durch genau die Tür bald mit den Füßen zuerst hinausgetragen wird. Sie hängten zwischen Weihnachten und Neujahr Wäsche auf, was, wie Elsbeth warnte, bei Aberglauben einem Suizid oder einer Beihilfe zum Mord gleichkommt.","They did all the things that superstition forbids: they sat calmly under wall clocks, even though superstition says that it can kill you; they slept with their heads towards the door, even though superstition says that it means you will be carried out of the door feet first; they hung out laundry between Christmas and New Year, which, as Elsbeth warned, was akin to suicide or aiding and abetting murder according to superstition.",3-1
32,"Sie erschraken nicht, wenn nachts das Käuzchen rief, wenn ein Pferd im Stall stark schwitzte, wenn ein Hund nachts jaulte, mit gesenktem Kopf.","They were not scared when the screech owl called at night, when a horse sweated heavily in the stable, or when a dog howled with its head down at night.",1-1
33,"Die Zugfahrt dauerte fünfzehn Minuten, einen Zwischenhalt gab es nicht.","The train ride lasted fifteen minutes, with no stops in between.",1-1
34,"Seit unserer ersten Zugfahrt spielten wir immer dasselbe: Wir stellten uns mit dem Rücken zu den Fenstern an die gegenüberliegenden Zugtüren, Martin machte die Augen zu, ich sah aus dem Fenster der Zugtür, die Martin im Rücken hatte.","Since our first train ride, we had always played the same game: we stood with our backs to the windows, facing the opposite train doors, Martin closed his eyes, and I looked out of the window of the door that Martin had behind him.",1-1
35,"In der ersten Klasse hatte ich Martin aufgezählt, was ich während der Fahrt sah, und Martin versuchte, alles auswendig zu lernen.","In first class, I had listed off to Martin what I saw during the ride, and Martin tried to memorize it all.",1-1
36,"Das gelang sehr gut, sodass ich im zweiten Schuljahr nichts mehr aufzählte und Martin, mit dem Rücken zum Fenster und geschlossenen Augen, fast alles aufsagen konnte, was ich durch das beschlagene Zugfenster gerade sah: ""Drahtfabrik"", sagte er, genau in dem Moment, als wir an der Drahtfabrik vorbeifuhren.","That worked very well, so that in the second year of school I no longer listed anything and Martin, with his back to the window and his eyes closed, could almost recite everything I saw through the fogged-up train window: ""Wire factory,"" he said, just as we passed the wire factory.",1-1
37,"""Jetzt Feld. Weide.","""Now a field. Meadow.",1-2
38,Das Gehöft vom verrückten Hassel.,Hassel's crazy farm. Meadow.,1-2
39,Wiese. Wald.,Forest. Forest.,2-2
40,Wald. Hochsitz eins.,Hunting stand one.,1-1
41,Feld. Wald. Wiese.,Field. Forest.,1-2
42,"Weide, Weide.",Meadow. Meadow.,1-2
43,Reifenfabrik.,Tire factory.,1-1
44,Dorf. Weide.,Village. Meadow.,1-2
45,Feld. Hochsitz zwei.,Field. Hunting stand two.,1-2
46,Waldstück.,Wooded area.,1-1
47,"Hof. Feld. Wald. Hochsitz drei. Dorf.""",Farm. Field. Forest. Hunting stand three.,1-4
48,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","Village. ""What else could it have been,"" Selma said, adding that it would be hard to confuse an okapi with any other animal.",1-2
49,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""But,"" I said, ""it could also have been a deformed cow, a wrongly assembled giraffe, a whim of nature, and the stripes and the rust-red color, you couldn't really make out all that in the night, everything was so blurry.",1-1
50,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" Selma said, rubbing her forehead. ""Unfortunately, it's nonsense, Luise.",1-2
51,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She put a slice of cheese on the bread, folded it in half, and put it in my sandwich box.",1-1
52,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you dreamed this?""",1-1
53,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" Selma said.",1-1
54,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She had woken up with a start after the image of the okapi had faded away, sitting upright in bed, staring at her nightgown in which she had just been standing on the Uhlheck in her dream, and then at the alarm clock.",1-1
55,Drei Uhr.,Three o'clock.,1-1
56,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take this too seriously,"" Selma said, but she said it like a TV detective who doesn't take an anonymous letter too seriously.",1-1
57,"""Was ist denn?"", fragte ich.","""What is it?"" I asked.",1-2
58,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma trilled, opening the refrigerator and taking out a package of sliced cheese and a liver sausage, which she waved around in the air.",1-1
59,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your school sandwich today?"" she trilled again.",1-1
60,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Mäuselchen,"" she trilled once more, and the trilling and Mäuselchen were really alarming.",1-1
61,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said. ""What's wrong with you?""",1-2
62,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma trilled. ""I already said that.",1-2
63,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and as she was still floundering, she nudged the cheese off the counter with her wrist.",1-1
64,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma now stood still and looked down at the cheese package as if it were something precious that had broken into a thousand pieces.,1-1
65,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had died afterwards, so we were convinced that the dream of an okapi and death were inextricably linked.",1-1
66,Unser Verstand funktioniert so.,That's how our minds work.,1-1
67,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.","In the blink of an eye, they can make the most disparate things belong together.",1-1
68,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or deposit bottles and fir trees.",1-1
69,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs with Selma, she would tell me bedtime stories with happy endings.",1-1
70,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, I would always hold her wrist, place my thumb on her pulse and imagine that the entire world did everything in the rhythm of Selma's heartbeat.",1-1
71,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined the optician grinding lenses, Martin lifting weights, Elsbeth trimming her hedge, the grocer stocking juice bags, my mother stacking pine branches, my father stamping prescriptions, and all of them doing it exactly in Selma's heart rhythm.",1-1
72,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","That always reliably put me to sleep, but now, at ten years old, Selma thought I was too old for it.",1-1
