id,source,translation,n2m
45,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""That's nonsense,"" Selma replied rubbing her forehead; ""unfortunately that's nonsense Luise.",1-1
46,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.",She put cheese on bread and put it in my lunchbox.,1-1
47,"""Weißt du, wann genau du das geträumt hast""?","""Do you remember when exactly you dreamt?""",1-1
48,"""Gegen drei Uhr"", sagte Selma.","""Around three o'clock,"" said Selma.",1-1
49,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.",She had jerked awake after the image of the okapi had receded; she woke up sitting upright in bed staring at her nightgown which she had been wearing while standing on Uhlheck in her dream then at the clock.,1-1
50,Drei Uhr.,Three o'clock.,1-1
51,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We should probably not take this so seriously,"" Selma said but with an air of a detective who doesn't take anonymous letters too seriously.",1-1
52,"""Was ist denn?"", fragte ich.","""What's the matter?"", I asked.",1-1
53,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing"", Selma sing-songed, opening the fridge, taking out a packet of sliced cheese and a liver sausage and waving them both in the air.",1-1
54,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What would you like on your sandwich today?"", she trilled.",1-1
55,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""Little mouse,"" she added after it, and her trilling voice and 'little mouse' were indeed alarming.",1-1
56,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said, ""what's wrong with you?""",1-1
57,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Nothing,"" Selma repeated in her sing-song voice, ""I just told you.",1-1
58,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a slice of bread, and as she kept fidgeting around, she knocked off the cheese from the counter with her wrist by accident.",1-1
59,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.","Now still standing quietly at last , Selma gazed down at the packet of cheese as if it was something precious that had shattered into a thousand pieces.",1-1
60,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time afterwards someone had died, so we were convinced that the dream of an okapi and death were inevitably linked.",1-1
61,Unser Verstand funktioniert so.,Our mind works like this.,1-1
62,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",It can ensure in a very short time that the most outlandish things belong together firmly.,1-1
63,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffee pots and shoelaces, for example, or deposit bottles and fir trees.",1-1
64,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.","When I slept downstairs at Selma's, she would tell me stories with happy endings by the side of the bed.",1-1
65,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was younger, I used to wrap my hand around her wrist after the stories, placing my thumb on her pulse and imagining that the whole world did everything in sync with Selma's heartbeat.",1-1
66,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I imagined how the optician ground lenses, Martin lifted a weight, Elsbeth trimmed her hedge, how the retailer arranged juice boxes in shelves, my mother stacked fir branches one on top of another, my father stamped prescriptions and all of this happened exactly to Selma's heart rhythm.",1-1
67,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","This always reliably lulled me to sleep but now at ten years old, Selma thought I was getting too old for that.",1-1
