id,source,target,n2m
29,于是，人们不再追问，只是明里暗里都用怜惜的口吻谈着她。,そこで人々はもう質問をしなかった。 ただ悲しみを込めて彼女のことを話しただけだった。,1-2
30,那是一个很美丽的春天。,それはとても美しい春だった。,1-1
31,这个女人一直在跟自己做斗争。,その女はいつも自分と戦っていた。,1-1
32,她已经很老了。,彼女はもう年を取っていた。,1-1
33,所有皮肤都松软地趴着，连一条像样的皱纹都撑不起来。,皮膚はどこも柔らかくついていて、ひとつのきちんとしたシワも立たない。,1-1
34,她的脸和脖子细痕密布。,顔と首は細い傷でおおわれていた。,1-1
35,因肤色白皙，这些痕迹不像是时光之刀随意划下，而更像是一支细笔，一下一下描绘而出。,白い肌のせいで、その傷は時間の刃がおおわれたようなものではなく、むしろ細いペンでひとつひとつ描かれたようなものだった。,1-1
36,她的眼睛也已浑浊不堪，但在蓦然睁大时，仍然能看到有光芒从中射出。,彼女の目ももううすくなっていたが、突然大きく開いたときにはまだ光が放たれていた。,1-1
37,她经常盯着一处发呆，似乎若有所思，又似百般无聊。,彼女はしばしばどこかをじっと見つめ、何かを考えているようで、それでもつまらないようなものを考えているようだった。,1-1
38,"为此偶尔会有路人好奇，说：""太婆，你在想什么？""",それで、たまに通行人がなぞなぞして言う。 「おばあさん、何を考えているんですか？」,1-2
39,这个时候，她会露出一脸茫然，望着路人，喃喃说几句没人听得见的话。,その時、彼女は顔を茫然として、通行人を見つめながら、誰も聞けないような低い声で何かを囁いた。,1-1
40,她不知道自己说了什么。,彼女は自分が何を言ったのかも分からなかった。,1-1
41,其实，她也不知道自己有没有在想。,実は、彼女は自分が何を考えているかさえも分からなかった。,1-1
42,她只是觉得有很多奇怪的东西拼命朝外跳，似乎在撩拨她的记忆。,ただ、何か奇妙なものが外へと飛び出しているような気がして、彼女の記憶をかき立てようとしているような気がした。,1-1
43,而那些，正是她一生都不愿意触碰的东西她拼命抵抗。,それらは彼女が一生振り払いたがらなかったものだった。,1-1
44,她的抵抗，有如一张大网，密不透风，仿佛笼罩和绑缚着一群随时奔突而出的魔鬼。,彼女の抵抗は大きな網のようで、穴のない密なもので、いつも突然逃げ出してしまいそうな魔物たちを籠めているかのようだった。,1-1
45,她这一生，始终都拎着这张网，与它们搏斗。,彼女は一生、この網を担いで、それらと戦ってきたのだ。,1-1
46,丈夫活着时，曾经提议她不妨想一想，或许想出了什么，人就心安了。,夫が生きていた時、彼は彼女に「何か考えてみるといい」と提案したことがあった。 何か考え出せば、気が安らぐだろうと。,1-2
47,她愿意听从他的话，当真迫使自己静下心来，用劲回想。,彼女は夫の言葉に従って、本気で心を静めようとした。,1-1
48,但几乎瞬间，浑身的烦躁如同无数钢针，迸射般地扎来，劲道凶猛，令她有五脏俱裂之感。 此一时刻，她的痛，以及累，让她几乎无法喘息。,しかし、その瞬間、全身の煩悩が何百本もの針のように突き刺さり、強烈な力で彼女を襲った。 五臓六腑が裂けるような痛みと疲労が彼女を襲った。 その瞬間、彼女は死にたいと思った。,2-3
49,"她绝望地对她的丈夫说：""你不要逼我。我不能想。我一想就觉得我该去死。""她的丈夫吓着了。",彼女は絶望的な声で夫に言った。 「私を強要しないで。 私は考えられない。 考えると死にたくなる。,1-4
51,"沉默片刻，对她说：""那就不用再想了。尽量给自己找件事做，忙碌可以干扰思路。""",しばらく黙っていた後、「それなら考えなくていい。 できるだけ何かをして忙しくして、思考を邪魔するようにしてみて」と言った。,1-2
52,她依了丈夫的话去做，每天都忙忙碌碌。,彼女は夫の言うとおりに行動し、毎日忙しく働いた。,1-1
53,其实她也并没有什么事业，她的事业就是做家务。,実際彼女には何も事業がなく、彼女の事業は家事をすることだった。,1-1
54,她每天都忙着擦洗打扫，把家里整理得一尘不染。,毎日拭き掃除をし、家を一塵もないように整えた。,1-1
55,每一个去过她家的人，都会说，你家真是太干净了。,彼女の家に来た人は皆、「あなたの家は本当に清潔だね」と言う。,1-1
56,她的丈夫是医生，也以此为傲。,彼女の夫は医者であり、これを誇っていた。,1-1
57,如此，她的生活渐渐正常。,そうして彼女の生活は次第に正常になった。,1-1
58,多少年了，她一直这样。,何年も経って、彼女はずっとそのような生活をしてきた。,1-1
59,每一年的时间，都如一张细密严实的膜，将她记忆背后的东西层层覆盖。,毎年の時間は、彼女の記憶の背後にあるものを層層覆う厚い膜のようだった。,1-1
60,一年一张，岁岁年年，由薄而厚，凝结成板，那些深藏在她意识里的魔鬼统统被封压了下去。,一年一枚、年々厚くなり、板に凝結し、彼女の意識の中に深く隠れていた悪魔は全て封印された。,1-1
61,但那是些什么东西呢？她完全不知道。,しかし、それは何なのか？ 彼女は全く知らなかった。,1-2
62,她失忆是在一九五二年的春天。,彼女の記憶喪失は1952年の春に起こった。,1-1
63,她没有体会到这是丈夫的安慰和提醒，心里反倒是狠狠的一阵悸动。,彼女は夫の励ましと警告を感じ取ることができなかった。 その代わりに、彼女の心の中では、激しい不安が走った。,1-2
64,仿佛那些隐匿得几近消失的死敌，已然被她的丈夫所掌控。,その不安は、ほとんど消えかけていた敵が、夫の手によって支配されているということを感じさせた。,1-1
65,那到底是些什么呢？,それは何なのだろうか？,1-1
66,难道我都不知道的东西，他会知道？她想着时，甚至感觉到恐惧的气息扑面而来。,私が知らないものを、彼が知っているのだろうか？ そう思うと、恐怖が彼女を襲った。,1-2
67,这份恐惧就在她的身边。,その恐怖は彼女のそばにあった。,1-1
68,日日夜夜，分分秒秒。,日々、夜々、瞬間瞬間。,1-1
69,于是她明白，多年以来，这个她深爱的人也是她深怕的人。,彼女はそうして理解した。 長年にわたって、彼女が深く愛している人間が、彼女が深く恐れている人間であることを。,1-2
70,为什么呢？她为什么会产生这样的感觉？她很惶惑，也不明白。,なぜだろう？ なぜ彼女はそんな感情を抱いているのだろう？ 彼女は混乱していたし、理解できなかった。,1-3
71,但这种感觉就是在。,しかし、その感情はあった。,1-1
72,窗外的桃树满头缀着粉色花朵。,窓の外には桃の木が満開の桃色の花を咲かせていた。,1-1
73,院墙边的杏花也白成了一排，与白色的墙壁衬在一起，远了竟看不出花色。,院の壁の辺には杏の花も白い列に咲き、白い壁と一緒に見ると色が分からなくなる。,1-1
74,更远处，几株老银杏摇着碧绿的叶子，粗壮的树干已经猜不出它栽植于何年。,さらに遠くには、数本の銀杏が青緑の葉を揺らし、太い木幹が何年に植えられたかも分からない。,1-1
75,更远更远，山的影子柔软地起伏着，轮廓像花瓣。,さらに遠くには、山の影がやわらかく起伏し、輪郭が花びらのようだ。,1-1
76,院子角落的迎春花开得快要败了，那明亮的黄花却依然闪烁着明亮。,院子の角に咲いていた桜ももう枯れかけているが、明るい黄色の花はまだ輝いている。,1-1
77,五彩缤纷突然都进入她的眼里。,五色の織物が突然彼女の目に入った。,1-1
78,回春中的鸟儿此刻似乎抖擞出精神，尽管风还有寒意，它们却在这轻微的寒意里兀自地唱。,春になった鳥たちは今、精神を振り絞っているようだ。 風はまだ冷たいが、その冷たさの中で歌い続ける。,1-2
79,在这样的景致和这样的声音中，她慢慢地安静下来。,そんな景色とそんな音に彼女はゆっくりと静まっていった。,1-1
80,人们把她从湍急的河流里捞出时，她一丝不挂。,彼女を急流から引き上げた時、彼女は一つも傷がなかった。,1-1
81,从头到脚，浑身是伤。,頭から足先まで全身が傷だらけであった。,1-1
82,那是石头和激流相撞的结果。,それは石と急流が衝突した結果だった。,1-1
83,救她的人说水把她泡得浑身发白，只剩头发是黑的，一下子都看不到伤在哪里。,彼女を助けた人は水に浸かっていたせいで全身が白くなっていて、髪だけが黒いと言っていた。 傷がどこにあるのかすぐにはわからなかった。,1-2
84,得幸有几个军医正在附近村庄出诊，他们直接把她送到了那里。,幸いなことに、近くの村で軍医が診察をしていたので、彼らはすぐに彼女をそこへ送った。,1-1
85,急救之后，那几个医生迅速地把她带回了医院。,急救の後、医者たちは彼女を病院に連れ戻した。,1-1
86,她在医院里住了半个多月才苏醒。,彼女は半月以上病院に滞在しているうちに目を覚ました。,1-1
87,当她清醒过来，试图回答人们的询问时，突然傻了眼。,彼女が人々の質問に答えようとした時、突然頭が回らなくなった。,1-1
