id,source,target,n2m
11,"Letztlich ist alles, was noch da ist, schlichtweg das, was übrig geblieben ist.",最後に、残っているものは、単に残っているものだけなのです。,1-1
12,"Am Leben zu sein bedeutet, Verluste zu erfahren.",生きているということは、損失を経験することを意味します。,1-1
13,"Die Frage, was wohl werden wird, dürfte kaum jünger sein als die Menschheit selbst, besteht doch eine so unabdingbare wie beunruhigende Eigenschaft der Zukunft darin, dass sie sich der Vorhersehbarkeit entzieht und damit auch Zeitpunkt und Umstände des Todes im Dunkeln lässt.",何が起こるかという問いは、人類自体よりもはるかに古いものではないでしょうか。 未来には、不可欠でありながら不安を覚えさせる特性があります。 それは、予測不可能であり、それ故に死の瞬間と状況が暗闇の中に隠されているということです。,1-3
14,"Wer kennt nicht den Abwehrzauber des süßbittren Vorausleidens, den fatalen Drang, das Befürchtete durch gedankliche Vorwegnahme verhindern zu wollen?",甘く苦い先行苦痛を防衛する魔法を知らないでしょうか。,1-1
15,"Man ahnt die Verheerungen voraus, imaginiert mögliche Katastrophen und wähnt sich so vor bösen Überraschungen gefeit.",運命的な動機、想像しうる災害を予測し、そうして悪い驚きを防ぐことを望む欲求はないでしょうか。,1-1
16,"In der Antike versprachen die Träume Trost, sagten die Griechen ihnen doch nach, sie verhießen, Orakeln gleich, das Kommende und nähmen somit der Zukunft zwar nicht das Unabänderliche, wohl aber den Schrecken des Unerwarteten.",古代では、夢が慰めを約束してくれると言われていました。 ギリシャ人は夢が、オラクルのように将来を約束すると言っていました。 未来を変えることはできませんが、驚きを取り除くことはできました。,1-3
17,Nicht wenige nehmen sich aus Angst vor dem Tod das Leben.,死を恐れて、自殺を図る人も少なくありません。,1-1
18,"Vielfältig sind die Strategien, Vergangenes festzuhalten und dem Vergessen Einhalt zu gebieten.",過去を保持し、忘却を阻止するための戦略は多岐にわたります。,1-1
19,"Traut man der Überlieferung, steht am Anfang unserer Geschichtsschreibung eine Reihe vernichtender Kriege zwischen Persern und Griechen und am Beginn der heute beinahe vergessenen Gedächtniskunst ein Unglück mit vielen Toten:",伝承を信じるなら、私たちの歴史書きのはじまりは、ペルシャ人とギリシャ人の間で繰り広げられた破壊的な戦争の連続であり、今ではほとんど忘れられてしまった記憶術の始まりは、多くの死者をもたらした不幸な出来事でした。,1-1
20,"Es war in Thessalien, wo im frühen vorchristlichen 5. Jahrhundert ein einstürzendes Haus eine ganze Festtagsgesellschaft unter sich begrub und es dem einzigen Uberlebenden, dem Dichter Simonides von Keos, dank seines geschulten Gedächtnisses gelang, das zerstörte Gebäude im Geiste erneut zu betreten und die Sitzordnung der Gäste aufzurufen, woraufhin sich die von den Trümmern entstellten Leichen identifizieren ließen.",それは、キリスト前5世紀のテッサリアで起こったもので、崩れた家が多くの祝祭者を埋めてしまったとき、唯一の生き残りである詩人のシモニデス・フォン・ケオスが、訓練された記憶力によって、再びその家を心の中で踏み入れ、客の座席順を叫び出し、そのとき崩れた建物で歪んだ死体を識別できたのです。,2-1
21,"Es gehört zu den zahlreichen Paradoxien, die dem Entweder-oder von Tod und Leben innewohnen, dass, indem der Verstorbene als etwas unwiederbringlich Verlorenes benannt wird, sich die Trauer über seinen Verlust zugleich verdoppelt und halbiert, wohingegen das im Unklaren liegende Schicksal eines Vermissten oder Verschollenen die Angehörigen in einem diffusen Alptraum aus banger Hoffnung und verwehrter Trauer gefangenhält, der sowohl Aufarbeitung als auch Weiterleben verhindert.",死と生の二者択一のパラドックスのなかには、故人を失われたものとして名づけることで、その死の痛みが同時に倍増し、半減するというものもあります。 一方、行方不明者や失踪者の運命が不明瞭なとき、家族は不安と望みをかき乱された不確定な悪夢に閉じ込められ、解決も先に進むこともできなくなります。,1-2
22,"Die Zäsur des Todes ist der Ausgangspunkt von Erbe und Erinnerung und die Totenklage die Quelle jeder Kultur, mit der man die nun klaffende Leerstelle, die plötzliche Stille mit Gesängen, Gebeten und Geschichten füllt, in denen das Abwesende noch einmal verlebendigt wird.",死の境界線は、遺産と記憶の出発点であり、喪葬は文化の元であり、それによって、急に開いた空白、突然の静けさを、歌、祈り、物語で埋めることができます。,1-1
23,"Wie eine Hohlform lässt die Erfahrung des Verlusts die Umrisse dessen, was zu beklagen ist, hervortreten, und nicht selten verwandelt es sich im verklärenden Licht der Trauer zu einem Objekt der Begierde, oder wie es ein Heidelberger Professor für Zoologie im Vorwort eines Bändchens der Neuen Brehm-Bücherei formuliert: ""Es scheint zu den rational kaum fassbaren Eigenschaften des westlichen Menschen zu gehören, dass er Verlorenes höher bewertet als noch Bestehendes, anders ist die merkwürdige Faszination nicht zu erklären, die seither vom Beutelwolf ausgeht.""",そして、悲しむべきものの形が浮き彫りになり、悲しみの輝きの中で、欲望の対象となることもしばしばあります。 また、ハイデルベルクのゾオロジーの教授が、『ニューブレム・ビューチェーリー』の小冊子の前文で述べているように、「西洋人が失われたものを、まだ残っているものよりも高く評価するというのは、理性的にはほとんど理解できない特性の一つであるように思われる。 そうしないと、毛皮狼が今日までもつづく奇妙な魅力を説明できない。」,1-3
24,"Unstrittig ist, dass der Tod und das mit ihm einhergehende Problem, wie mit der plötzlichen Abwesenheit eines Menschen bei gleichzeitiger Anwesenheit seiner Hinterlassenschaften, vom Leichnam bis zum herrenlosen Hab und Gut, umzugehen ist, im Laufe der Zeit Antworten gefordert und Handlungen provoziert hat, deren Bedeutung ihren bloßen Zweck übersteigen und unsere frühen Ahnen aus der Sphäre des Animalischen in die des Menschlichen treten ließ.",確かなことは、死とそれに伴う問題、例えば、ある人物が突然いなくなりながら、その遺産、死体から遺物までが残されるということは、時間が経つにつれて答えを求め、行動を促しました。 その行動の意味は、その目的を超えており、我々の先祖を動物的な領域から人間的な領域に踏み出させました。,1-2
25,"Die sterblichen Reste von Artgenossen nicht einfach den natürlichen Zersetzungprozessen zu überantworten, gilt gemeinhin als eine Eigenart des Menschen, obwohl sich vergleichbares Verhalten auch bei anderen höheren Tieren beobachten lässt:",同種の最後の残りを単に自然な分解プロセスに任せることは、一般的に人間の特性として認識されています。 他の高い動物でも同様の行動が観察されることもあります。,1-2
26,"So versammeln sich Elefanten beispielsweise um ein sterbendes Herdenmitglied, berühren es stundenlang mit dem Rüssel, trompeten dabei aufgebracht und versuchen oft noch, den leblosen Körper wieder aufzurichten, ehe sie den Leichnam schließlich mit Erde und Zweigen bedecken.",例えば、象は死にかけている集団のメンバーの周りに集まり、何時間もトランペットで触れ、しばしば死んだ体を立てようとします。 そして最後には土と枝で覆います。,1-2
27,"Auch werden jene Sterbe-Orte von ihnen noch Jahre später regelmäßig aufgesucht, wozu es zweifellos eines guten Gedächtnisses, womöglich sogar gewisser Jenseitsvorstellungen bedarf, die wir uns nicht weniger phantastisch als die unsrigen und ebenso unverifizierbar vorstellen dürfen.",また、それらの死の場所は、数年後も定期的に訪れます。 そのためには、間違いなく良い記憶力、おそらくは私たちと同じような想像力を必要とし、またそれが検証できないことを想定してもかまいません。,1-2
28,"Erst jetzt, da ich die Arbeit an diesem Buch, in dem die vielfältigen Phänomene der Zersetzung und Zerstörung eine tragende Rolle spielen, fast beendet habe, sehe ich ein, dass es nur eine der unzähligen Arten darstellt, mit dem Tod umzugehen, die im Grunde nicht unbeholfener oder fürsorglicher ist als jene von Herodot bezeugte Sitte der Kallatier, die ihre verstorbenen Eltern aufzuessen pflegten und voller Entsetzen waren, als sie von jenem Brauch der Griechen hörten, die ihrigen zu verbrennen.",この本の仕事をほぼ終えた今、私は、破壊と崩壊の多様な現象が主役を務める本であることを理解しました。 それは、死に向かっていくことを扱う、無数の方法のうちの一つであり、ヘロドトが証言したカラティア人の慣習である死んだ親を食べることよりも、ひどく不器用でも、また丁寧でもないものではありません。,1-2
29,"Denn darüber, ob derjenige dem Leben näher ist, der sich seine Sterblichkeit unaufhörlich vor Augen führt, oder jener, dem es gelingt, den Tod zu verdrängen, gibt es so widerstreitende Ansichten wie über die Frage, ob die Vorstellung grauenerregender sei, dass alles ein Ende haben wird, oder die, dass es keines geben könnte.",なぜなら、自分の死の無常を常に心に留め続ける者が、生きている者に近いのか、あるいは死を押しやりにする者がそうなのか、という問いには、すべてが終わるという恐ろしい想像と、そうでないという想像とが反対するように、様々な見解があります。,1-1
30,"Natürlich hatte ich schon davor andere bemerkenswerte Begräbnisstätten besucht: die Toteninsel San Michele etwa, wie sie mit hohen, roten Backsteinmauern aus dem blaugrünen Wasser der Lagune von Venedig emporragt gleich einer uneinnehmbaren Festung, oder das grelle Jahrmarktstreiben des Hollywood Forever Cemetery am alljährlich von der mexikanischen Bevölkerung begangenen Día de los Muertos mit den orange-gelb geschmückten Gräbern und den von der fortgeschrittenen Verwesung auf ewig zum Grinsen verdammten Totenschädeln aus bunt gefärbtem Zucker und Pappmaché.",もちろん、私は以前からいくつかの印象的な墓地を訪れていました。 例えば、ベネチアの潟に浮かぶ高い赤いレンガの壁で囲まれたサン・ミケーレの島などです。 また、毎年メキシコ人が行う死者の日（Día de los Muertos）に行われるハリウッド・フォーエヴァー・セメタリーの、鮮やかな市場の騒ぎや、オレンジや黄色で飾られた墓と、永遠に笑顔になってしまったカラフルな砂糖とパッポーマチェのドクロなどです。,1-3
31,"Doch keine hat mich so berührt wie der Friedhof jener Fischersiedlung, in dessen eigentümlichem Grundriss — einer Art Kompromiss aus Kreis und Quadrat ich nichts anderes als ein Sinnbild der ungeheuerlichen Utopie zu erkennen glaubte, die ich dort verwirklicht sah: mit dem Tod vor Augen zu leben.",しかし、どれも、その漁村の墓地に訪れたときに感じたような感動を与えてくれませんでした。 そこの独特な形状（円と四角の中間になるような形）は、私がそこで実現していると思った、非常に大胆なユートピアを象徴していると思えました。 死を目の前にしながら生きること。,1-3
32,"Lange Zeit war ich überzeugt, an diesem Ort, dessen dänischer Name ""kleine Insel"" oder ""vom Wasser umgeben"" bedeutet, sei man dem Leben näher, gerade weil seine Bewohner die Toten wortwörtlich in ihre Mitte geholt hatten, anstatt sie wie sonst in unseren Breitengraden üblich — aus dem Innersten der Gemeinden vor die Stadttore zu verbannen, auch wenn der urbane Raum sich die Gräberstätten durch sein ungehemmtes Anwachsen oft nur wenig später wieder einverleibt hat.",長い間、私は、この場所の名前が「小さな島」または「水に囲まれた」というデンマーク語であることを知っていましたが、そこでは、他の地域でよく見られるように、街の玄関から死者を追放するのではなく、死者を実際に中心部に迎え入れることで、人生に近づくと信じていました。 そして、都市空間が墓地を自分のものにしようとするのは、しばしばそれからわずかな時間しか経たないことを知っていました。,1-2
33,An einem Augusttag vor einigen Jahren besuchte ich eine Stadt im Norden.,数年前の８月の日、私は北方のある街を訪れました。,1-1
34,"Sie liegt an einer der letzten Ausbuchtungen eines Meeresarmes, der seit einer vorvergangenen, glazialen Periode weit ins Landesinnere hineinreicht und in dessen brackigem Wasser sich im Frühjahr Heringe, im Sommer Aale, im Herbst Dorsche und im Winter Karpfen, Hechte und Brassen finden, so dass dort der Beruf des Fischers bis heute ausgeübt wird.",その街は、一つの内陸に及ぶ古代氷河期の時代から続く湾の最後の凹地に位置しています。 その淡水の海では、春にはニシン、夏にはウナギ、秋にはドジョウ、冬にはカープ、ヘッチ、ブラッセンが見つかり、今日まで漁師の仕事が行われています。,1-2
35,"Diese Männer bewohnen mit ihren Familien seit Jahrhunderten ein nicht anders als malerisch zu nennendes Viertel, das aus kaum mehr als zwei mit Kopfstein gepflasterten Straßen, einem Trockenplatz für die Netze und einer nur noch von zwei alten, adligen Damen bewohnten Klosteranlage besteht.",こうした漁師たちは、何世紀もの間、色鮮やかな街並みに住んでいます。 それは、ほとんどコープストーンで敷き詰められた２本の道と、ネットを干す場所、２人の貴族の婦人たちが住む修道院の跡からなるものです。,1-2
36,"Kurzum, es handelt sich um einen jener scheinbar aus der Zeit gefallenen Orte, in denen sich allzu leicht der Versuchung erliegen lässt, eine ebenso vage wie verlockende Vergangenheit für lebendig zu halten.",簡単に言えば、時間が止まったような場所の一つで、そこではあまりにも不確かながらも誘惑的な過去を生きたままにしがちな場所です。,1-1
37,"Doch nicht die blühenden Rosenstöcke und hohen Malven vor den niedrigen, weiß gekalkten Häusern, nicht deren bunt bemalte Holztüren oder die schmalen, zumeist direkt hinunter zum steinigen Ufer führenden Gänge zwischen den Gebäuden sind mir in besonderer Erinnerung geblieben, sondern der merkwürdige Umstand, dass ich im Zentrum der Siedlung keinen Marktplatz, sondern einen Friedhof vorfand, von jungen, sommergrünen Linden beschattet und von einem gusseisernen Zaun eingefasst, dass also ebendort, wo gewöhnlich Ware gegen Geld getauscht wurde, die Toten unter der Erde das taten, was man aus einem unausrottbaren Wunschglauben heraus gerne ""ruhen"" nennt.",しかし、低い白い家の前に咲く薔薇や高いマルベンの花、そして色とりどりに塗られた木のドア、そして家々の間をつなぐ狭い道路（そのほとんどが石でできた海岸へ直接つながっている）などは、特別な思い出に残るものではありませんでした。 しかし、驚くべきことに、その街の中心部では、市場ではなく墓地を見つけました。 若い夏の緑のリンネが日陰を作り、鋳鉄の柵で囲まれていました。 つまり、通常は商品を金に交換する場所が、死者たちが、根拠なき願望信仰から「安らかに眠る」と呼ぶものを行っている場所だということです。,1-4
38,"Mein Erstaunen, das ich zuerst für Unbehagen hielt, war groß und wuchs noch, als man mich auf das Haus einer Frau aufmerksam machte, die beim Kochen von ihrer Küche aus auf das Grab ihres früh verstorbenen Sohnes blicken konnte, und mir klar wurde, dass die jahrhundertealte Tradition der hier für den Bestattungsritus zuständigen Totengilde dazu geführt hatte, die schon Gestorbenen und die noch Lebenden ein und derselben Familie so nah beinander zu belassen, wie ich es bisher nur von den Bewohnern einiger pazifischer Inseln kannte.",最初は不快感だと思った私の驚きは大きくなり、さらに、そこでは、料理をしている時に、早く亡くなった息子の墓を見ることができるという女性の家があるということを知った時、私は今までにパシフィックの島々の住民が行っているようなことを、ここでも行っていることに気づきました。 それは、ここでは、死者と生者が同じ家族の中であまりにも近くに住んでいるということです。,1-2
