id,source,target,n2m
14,And fade away.,Rozpłynąć się w powietrzu.,1-1
15,"As the evenings wore on, some parents got it into their heads to dance.","Z biegiem godzin przychodził taki punkt wieczoru, w którym części rodziców wpadało do głowy, żeby potańczyć.",1-1
16,A flash of life would move their lumpen bodies.,W ich bryłowatych ciałach zapalała się iskierka życia.,1-1
17,Sad spectacle.,Smutny spektakl.,1-1
18,"They flopped, blasting their old-time music.",Trzepotali się do rytmu starych kawałków.,1-1
19,"""Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.""","Beat on the brat, beat on the brat, beat on the brat with a baseball bat, oh yeah.",1-1
20,Later the talk grew louder.,Później rozmowy stawały się głośniejsze.,1-1
21,"Freed of our influence, some of them emitted sudden, harsh barks.","Niektórzy z rodziców, wolni od naszych wpływów, wydawali z siebie nagłe, ostre szczeknięcia.",1-1
22,"Apparently, laughing.",To chyba miał być śmiech.,1-1
23,"From the wrap­around porch, with its bamboo torches and hanging ferns and porch swings, moth-eaten armchairs and blue-light bug zappers, the barks of laughter carried.","Niósł się po okalającej dom werandzie zapełnionej bambusowymi pochodniami, paprociami, fotelami przeżartymi przez mole i roztaczającymi niebieskie światło lampami owadobójczymi.",1-1
24,"We heard them from the treehouses and tennis courts and from the field of beehives a slow neighbor woman tended in the daytime, muttering under the veil of her beekeeping hat.","Słyszeliśmy te szczeknięcia z domków na drzewach, kortów tenisowych i z pasieki, którą za dnia opiekowała się powolna sąsiadka, mamrocząca do siebie pod siatką kapelusza pszczelarskiego.",1-1
25,"We heard them from behind the cracked panes of the dilapidated greenhouse or on the cool black water of the lake, where we floated in our underwear at midnight.","Słyszeliśmy je przez popękane szybki walącej się szklarni i na chłodnych, czarnych wodach jeziora, na których unosiliśmy się w bieliźnie o północy.",1-1
26,"THE GREAT HOUSE had been built by robber barons in the nineteenth century, a palatial retreat for the green months.","Wielki dom, pałacowe schronienie na zielone miesiące, został zbudowany w dziewiętnastym wieku przez baronów przemysłowych.",1-1
27,"Our parents, those so-called figures of authority, roamed its rooms in vague circuits beneath the broad beams, their objectives murky. And of no general interest.","Nasi rodzice, tak zwane autorytety, snuli się po zwieńczonych szerokimi belkami pokojach, dryfowali na wodach celów mętnych i ogólnie nieciekawych.",2-1
28,The lady urinated.,Dama się posikała.,1-1
29,"""Oh, poor old thing, she has a nervous bladder!"" exclaimed someone's chubby mother.","Och, biedactwo, ma wrażliwy pęcherz! wykrzyknęła czyjaś pulchna matka.",1-1
30,"""Is that a Persian rug?""","Zaraz, to perski dywan?",1-1
31,Whose mother was it? Unclear.,Czyją matką była? Nie wiadomo.,1-2
32,"No one would cop to it, of course.",Oczywiście nikt nie chciał się przyznać.,1-1
33,We canceled the performance.,Odwołaliśmy przedstawienie.,1-1
34,"""Admit it, that was your mother,"" said a kid named Rafe to a kid named Sukey, when the parents had filed out.","No dawaj, to twoja powiedział chłopiec imieniem Rafe do dziewczynki imieniem Sukey, kiedy rodzice sobie poszli.",1-1
35,"Some of their goblets, highball glasses, and beer bottles were completely empty.","Zostawili po sobie kieliszki, wysokie szklanki i butelki po piwie. Niektóre były zupełnie puste.",1-2
36,Drained.,Do ostatniej kropelki.,1-1
37,"Those parents were in a hurry, then.",Tym z rodziców się zatem spieszyło.,1-1
38,"""No way,"" said Sukey firmly, and shook her head.",W życiu odparła Sukey stanowczo i pokręciła głową.,1-1
39,"""Then who is your mother?",To która?,1-1
40,The one with the big ass?,Ta z wielkim dupskiem?,1-1
41,"Or the one with the clubfoot?""",Czy ze szpotawą stopą?,1-1
42,"""Neither,"" said Sukey.","Ani jedna, ani druga.",1-1
43,"""So fuck you.""",Spierdalaj.,1-1
44,"One dog got makeup applied to its face, lipstick and blue eye shadow.","Jednemu psu zrobiliśmy makijaż na pysku, umalowaliśmy go szminką i niebieskim cieniem do powiek.",1-1
45,"It was a white-faced dog, so the makeup showed up well.","Był biały, więc kolory dobrze wyszły.",1-1
46,We liked to have an impact.,Lubiliśmy robić wrażenie.,1-1
47,"When we were done, the lipstick went back into some mother's Fendi handbag.",Po zakończeniu dzieła szminka powędrowała z powrotem do torebki Fendi którejś z matek.,1-1
48,"We watched her apply it, unaware.","Patrzyliśmy później, jak niczego nieświadoma nakłada ją sobie na wargi.",1-1
49,That was satisfying.,Satysfakcjonujący widok.,1-1
50,"We put the dogs in a play and invited the parents, since there was no one else to be an audience.","Wystawiliśmy sztukę z udziałem psów i zaprosiliśmy rodziców, bo poza nimi nie mieliśmy nikogo innego do posadzenia na widowni.",1-1
51,But the pets were poorly trained and failed to take direction.,Zwierzęta były jednak słabo wytresowane i niechętne do współpracy z reżyserem.,1-1
52,There were two soldiers and a fancy lady we'd dressed in a frilly padded bra.,"W sztuce występowało dwóch żołnierzy i elegancka dama, ubrana w stanik z wypełnieniem, zdobiony falbankami.",1-1
53,The soldiers were cowards.,Żołnierze byli tchórzami.,1-1
54,"Deserters, basically.",Praktycznie dezerterami.,1-1
55,They ran away when we issued the battle cry.,Spłoszył ich sygnał do walki.,1-1
56,(A blaring klaxon.,(Zatrąbiliśmy klaksonem.,1-1
57,It went hoh-onk.),Robił bii-biip),1-1
58,Even the smallest canoe could take us down to the ocean.,Nawet najmniejszy kajak mógł nas zabrać do oceanu.,1-1
59,"We'd paddle across the lake, over a marsh, down a stream, and come to the river's mouth.","Trzeba było przewiosłować przez jezioro, przejść na drugą stronę mokradeł, potem kawałek strumieniem, aż do ujścia rzeki.",1-1
60,Where the water met the sky.,Tam woda spotykała się z niebem.,1-1
61,"We'd run along the beach on a salt breeze, leaving our boats on the sand.","Biegaliśmy po plaży, głaskani słonym wiatrem, a łódki zostawialiśmy na piasku.",1-1
