id,source,target,n2m
13,"The system for considering asylum applications has slowed to a crawl because of political turmoil and bureaucratic delays, leaving many asylum seekers stuck in hotels or other temporary accommodations.","Das System, das Asylanträge bearbeitet, hat sich aufgrund politischer Unruhen und bürokratischer Verzögerungen stark verlangsamt, was dazu führte, dass viele Asylbewerber in Hotels und vorübergehenden Unterkünften feststecken.",1-1
14,"The Channel crossings have become a political issue, with the Conservative government promising to ""stop the boats"" and pursuing a plan to send such asylum seekers to Rwanda.","Die Überquerungen des Ärmelkanals sind zu einem politischen Thema geworden, die konservative Regierungen verspricht hierbei „die Boote zu stoppen“ und verfolgt einen Plan, jene Asylbewerber nach Ruanda zu schicken.",1-1
15,Opponents have accused the government of demonising desperate people fleeing war and poverty.,"Gegner haben der Regierung vorgeworfen, verzweifelte Menschen, die vor Krieg und Armut fliehen, zu dämonisieren.",1-1
16,President's Cup: Candystripes defeat Rovers in season opener at Brandywell,President's Cup: Candystripes besiegen Rovers bei Saisonstart in Brandywell,2-1
17,Derry midfielder Adam Reilly closes down Lee Grace at the Brandywell,Derry-Mittelfeldspieler Adam Reilly blockt Lee Grace in Brandywell,2-1
18,Derry City emerged victorious in the President's Cup as they ran out 2-0 winners over Shamrock Rovers.,"Derry City ging siegreich aus dem President's Cup hervor, nachdem es mit 2: 0 gegen die Shamrock Rovers gewonnen hatte.",1-1
19,The FAI Cup holders defeated last season's league winners at the Brandywell thanks to first-half goals from Will Patching and Michael Duffy.,Der Titelverteidiger des FAI Cup besiegte den Sieger der letzten Saison in Brandywell aufgrund Toren von Will Patching und Michael Duffy in der ersten Halbzeit.,1-1
20,The Hoops pushed to reduced terms in the second half but Ruaidhri Higgins' charges stood firm to win the curtain-raiser.,"Die Hoops ließen in der zweiten Halbzeit nach, aber Ruaidhri Higgins Schüsse waren stark genug, um den Auftakt zu gewinnen.",1-1
21,Derry travel to St. Patrick's Athletic for the league opener next Friday.,Derry reiste zu den St. Patrick's Athletics für das erste Spiel der Saison nächsten Freitag.,1-1
22,Patching's side-footed volley nudged Derry in front after 23 minutes the midfielder opened the scoring as the Foylesider's ran out 2-1 winners over the eventual champions last February.,"Patchings seitlicher Volley schoss Derry nach 23 Minuten nach vorne – der Mittelfeldspieler erzielte das erste Tor, nachdem die Foylesider letzten Februar 2:1 gegen die späteren Meister gespielt hatten.",1-1
23,The Hoops went on to win the Premier Division by 13 points but Duffy soon had City further ahead with a long-range effort which managed to squirm under keeper Leon Pohls and into the net.,"Die Hoops gewannen daraufhin die Premier Division um 13 Punkte, aber Duffy hatte City bald weit vor sich, mit langfristigen Bemühungen, die es schafften sich unter Keeper Leon Pohls ins Netz zu winden.",1-1
24,Last season's runners-up were two goals to good at the break.,Die Zweitplatzierten der letzten Saison führten in der Halbzeit mit zwei Toren.,1-1
25,Graham Burke went closest to reducing the arrears in the second period but the Candystripes were comfortable winners a week prior to their quest for national glory.,"Graham Burke war nah dran, den Rückstand in der zweiten Halbzeit auszugleichen, aber die Candystripes waren in der vorigen Woche die komfortablen Gewinner ihres Strebens nach nationalem Ruhm.",1-1
26,"City boss Ruaidhri Higgins praised his team after what he said was the ""hardest week of my life"" following the death of his brother Kevin.",City-Chef Ruaidhri Higgins lobte sein Team nach der laut ihm „schwierigsten Woche meines Lebens“ nach dem Tod seines Bruders Kevin.,1-1
27,"""It's a kick in the teeth and there's tough weeks ahead but we'll get on with it in his memory,"" said Higgins.","„Es war Schlag ins Gesicht und vor mir liegen harte Wochen, aber wir machen in seinem Gedenken weiter“, sagte Higgings.",1-1
28,"""To beat Shamrock Rovers and deservedly so with a good performance is really pleasing.""",„Die Shamrock Rovers zu schlagen und das verdientermaßen mit einer guten Leistung ist sehr erfreulich. “,1-2
29,DHS hires law firm to handle possible Alejandro Mayorkas impeachment proceedings,"DHS engagiert Anwaltskanzlei, um mögliches Amtsenthebungsverfahren gegen Alejandro Mayorkas zu bearbeiten",1-1
30,"The Department of Homeland Security has hired an outside law firm Debevoise & Plimpton to assist in possible impeachment proceedings for Secretary Alejandro Mayorkas, as he potentially faces charges by House Republicans regarding his handling of the southern border.","Das Heimatschutzministerium hat eine außenstehende Anwaltskanzlei – Debevoise & Plimpton – engagiert, um beim möglichen Amtsenthebungsverfahren gegen Minister Alejandro Mayorkas zu helfen, da er sich womöglich gegenüber Republikanern bezüglich seines Umgangs mit der südlichen Grenze verantworten muss.",1-1
31,"""The Department of Homeland Security has retained outside counsel to help ensure the Department's vital mission is not interrupted by the unprecedented, unjustified, and partisan impeachment efforts by some Members of Congress, who have already taken steps to initiate proceedings,"" a DHS spokesperson said in a statement Friday.","„Das Heimatschutzministerium hat Beratung von außen hinzugezogen, um dabei zu helfen sicherzustellen, dass die wichtige Aufgabe des Ministeriums nicht von beispiellosen, ungerechtfertigten und parteiischen Bemühungen einiger Kongressmitglieder eine Amtsenthebung einzuleiten, wofür bereits Schritte eingeleitet wurden, unterbrochen wird“, so ein DHS-Sprecher in einer Stellungnahme am Freitag.",1-1
32,"""DHS will continue prioritizing its work to protect our country from terrorism, respond to natural disasters, and secure our borders while responding appropriately to the over 70 Congressional committees and subcommittees that have oversight of DHS.""","„Das DHS wird weiterhin seine Arbeit, unser Land vor Terrorismus zu schützen, auf Naturkatastrophen zu reagieren und unsere Grenzen zu wahren, priorisieren, während es angemessen auf die über 70 Kongressausschüsse und -unterausschüsse, die Kontrolle über das DHS haben, reagiert. “",1-2
33,A DHS official tells CBS News the department has hired the firm for contracted work for the life of the congressional inquiry.,"Ein DHS-Beamter sagte gegenüber CBS News, dass das Ministerium die Kanzlei für Vertragsarbeit für den Zeitraum der Kongressermittlung engagiert hat.",1-1
34,Debevoise was chosen because of its expertise in impeachment and bipartisan experience in working with Congress on oversight.,Debevoise wurde aufgrund ihrer Expertise im Bereich Amtsenthebung und überparteilicher Erfahrung in der Arbeit mit dem Kongress an Überwachung ausgewählt.,1-1
35,The Justice Department recently advised that the contract with Debevoise qualifies as an appropriate expenditure for DHS.,"Das Justizministerium riet neulich an, dass der Vertrag mit Debevoise sich als angemessene Ausgabe des DHS qualifiziert.",1-1
36,DHS is trying to ensure that its mission isn't undermined by partisan attacks and that proceedings against Mayorkas are being handled by people with the appropriate expertise.,"Das DHS versucht, sicherzustellen, dass sein Ziel nicht von überparteilichen Angriffen untergraben wird und dass Verfahren gegen Mayorkas von Menschen mit angemessener Expertise bearbeitet werden.",1-1
37,"Mayorkas has not commented on this development, but asked about the impeachment inquiry last Thursday, he told reporters, ""We will cooperate with this Congress, just as we did with the last Congress.","Mayorkas hat diese Entwicklung nicht kommentiert, aber hat letzten Donnerstag nach dem Antrag auf Amtsenthebung gefragt, sagte er Reportern, „Wir werden mit diesem Kongress kooperieren, genauso wie wir es mit dem letzten Kongress getan haben.",1-1
38,"I think that's our responsibility.""","Ich glaube, das ist unsere Pflicht. “",1-2
39,"He conceded that ""it will take time"" to comply with the House's investigation.","Er räumte ein, dass „es dauern wird“, den Ermittlungen des Repräsentantenhauses nachzukommen.",1-1
40,"""I will spend that time as will others and we will also not compromise the time that we spend in fulfilling our mission.""","„Ich werde diese Zeit genauso wie andere nutzen und wir werden die Zeit, die wir damit verbracht haben, unser Ziel zu erreichen, nicht infrage stellen. “",1-2
41,A DHS senior official confirmed that Mayorkas has not yet met with his new outside counsel.,"Ein leitender Beamter des DHS bestätigte, dass Mayorkas sich bisher nicht mit seinem neuen, externen Anwalt getroffen hat.",1-1
42,"Only one cabinet member has ever been impeached, Secretary of War William Belknap.","Nur ein Kabinettsmitglied wurde bisher je des Amtes enthoben, Kriegsminister William Belknap.",1-1
43,"In 1876, Belknap, who served in President Ulysses S. Grant's administration, was accused of accepting bribes but was ultimately acquitted by the Senate.","1876 wurde Belknap, der unter der Regierung von Präsident Ulysses S. Grant arbeitete, beschuldigt, Bestechungsgelder anzunehmen, wurde letztendlich aber vom Senat freigesprochen.",1-1
44,Four teens charged in attack of 14-year-old who died of suicide after beating video was posted online,"Vier Teenagerinnen verurteilt nach Angriff auf 14-Jährige, die an Suizid starb, nachdem Prügelvideo online gestellt wurde",1-1
45,Dad says daughter took her own life after being bullied at NJ school,"Der Vater sagt, die Tochter nahm sich das Leben, nachdem sie in einer Schule in New Jersey gemobbt wurde",1-1
46,Four New Jersey teenagers have been charged in connection with the attack of a 14-year-old girl who later took her own life after video of the incident was posted on social media.,"Vier Teenager aus New Jersey wurden im Zusammenhang mit einem Angriff auf ein 14-jähriges Mädchen, das sich später das Leben nahm, nachdem ein Video des Vorfalls auf soziale Medien gestellt wurde, verurteilt.",1-1
47,"One juvenile is charged with aggravated assault, two juveniles are charged with conspiracy to commit aggravated assault and one juvenile is charged with harassment, Ocean County prosecutor Bradley D. Billhimer told CBS News in an email.","Eine Jugendliche ist der schweren Körperverletzung angeklagt, zwei Jugendliche der Verschwörung zur schweren Körperverletzung und eine Jugendliche ist der Belästigung angeklagt, teilte der Staatsanwalt von Ocean County Bradley D. Billhimer CBS News in einer E-Mail mit.",1-1
48,"Adriana Kuch, 14, was found dead in her Bayville home on February 3, two days after the disturbing video of the attack at Central Regional High School was posted online.","Adriana Kuch, 14, wurde am 3. Februar, zwei Tage nachdem das verstörende Video des Angriffs in der Central Regional High School online gestellt wurde, tot in ihrem Zuhause in Bayville aufgefunden.",1-2
49,"The video showed girls throwing a drink at the teen, then kicking and dragging her down school hallways.","Das Video zeigte, wie Mädchen ein Getränk nach der Teenagerin warfen, sie dann traten und den Schulkorridor entlangschleiften.",1-1
50,They pushed Adriana into red lockers lining the school hallways and one of the girls in a pink shirt punched Kuch repeatedly.,"Sie schubsten Adriana in die roten Spinde, die den Schulkorridore säumen, und eins der Mädchen in einem pinken Shirt schlug Kuch wiederholt.",1-1
51,Another girl outside of the video frame laughed as she recorded the scene.,"Ein anderes Mädchen außerhalb des Videoausschnitts lachte, als sie die Szene aufnahm.",1-1
52,"Two adults came in to break up the attack, with one adult pulling the teens apart.","Zwei Erwachsene kamen dazu, um den Angriff zu beenden, wobei ein Erwachsener die Teenagerinnen auseinanderriss.",1-1
53,Adriana lay hurt and bruised on the hallway floor as the adult tried to help her up.,"Adriana lag mit Verletzungen auf dem Boden des Korridors, während der Erwachsene versuchte, ihr aufzuhelfen.",1-1
54,"One of the girls said, ""That's what you get.""",Eines der Mädchen sagte: „Das hast du davon. “,1-2
55,"""She loved life.",„Sie liebte das Leben.,1-1
56,She was the happiest kid.,Sie war ein so fröhliches Kind.,1-1
57,"Everybody loved her,"" her father, Michael Kuch, told CBS New York on Thursday, adding that he's angry and wants everyone to see the video and what the teens did to his daughter.","Jeder liebte sie“, erzählte der Vater, Michael Kuch, CBS New York am Donnerstag und fügte hinzu, dass er wütend ist, dass jeder das Video sehen will und was die Teenagerinnen seiner Tochter angetan haben.",1-1
58,"Kuch said police should have been called immediately because the students, who he said his daughter had been having problems with, smashed her face with a 20-ounce bottle.","Kuch sagte, dass die Polizei sofort hätte gerufen werden sollen, weil die Schüler, von denen er sagte, dass seine Tochter Probleme mit ihnen gehabt habe, ihr Gesicht mit einer 20 Unzen schweren Flasche eingeschlagen haben.",1-1
59,"""If they called the police and did an investigation, those girls would not have posted videos from school,"" Kuch said.","„Wenn man die Polizei gerufen und eine Ermittlung eingeleitet hätte, hätten diese Mädchen keine Videos aus der Schule gepostet“, sagte Kuch.",1-1
60,"He also said his daughter, who had bruises on her body, should've been taken to the hospital.","Er meinte außerdem, dass seine Tochter, die überall am Körper Blutergüsse davongetragen hatte, hätte ins Krankenhaus gebracht werden sollen.",1-1
61,"""We always address every issue of bullying and on the day of the incident four students were suspended,"" Dr. Triantafillos Parlapanides, superintendent of schools, told CBS New York.","„Wir gehen immer jedes Problem mit Mobbing an und am Tag des Vorfalls wurden die vier Schülerinnen suspendiert“, sagte Dr. Triantafillos Parlapanides der Schulleiter, CBS New York.",1-1
62,School officials told CBS New York that they notified the family and called Adriana's death horrible.,"Beamte der Schule erzählten CBS New York, dass sie die Familie informiert haben, und bezeichneten Adrianas Tod als schrecklich.",1-1
63,"Each teenager and their guardian was served with a copy of their complaint and were released pending future court appearances, the prosecutor told CBS News.","Alle Teenager und ihre Vormunde haben eine Kopie ihrer Beschwerde erhalten und wurden im Hinblick auf zukünftige Gerichtstermine freigelassen, sagte der Staatsanwalt CBS New York.",1-1
64,Students at the school staged a walkout Wednesday in support of Adriana's family.,Schüler der Schule streikten am Mittwoch zur Unterstützung von Adrianas Familie.,1-1
65,"If you or someone you know is in emotional distress or a suicidal crisis, you can reach the 988 Suicide & Crisis Lifeline by calling or texting 988.","Wenn Sie oder jemand, den Sie kennen, unter seelischer Belastung leiden oder suizidgefährdet sind, können Sie die 988 Suicide & Crisis Lifeline erreichen, indem sie 988 anrufen oder eine Nachricht senden.",1-1
66,You can also chat with the 988 Suicide & Crisis Lifeline here.,Sie können auch hier mit der 988 Suicide & Crisis Lifeline chatten.,1-1
67,"For more information about mental health care resources and support, The National Alliance on Mental Illness (NAMI) HelpLine can be reached Monday through Friday, 10 a.m.-10 p.m. ET, at 1-800-950-NAMI (6264) or email info@nami.org.","Für mehr Information über psychische Gesundheitsvorsorge und -unterstützung kann die National Alliance on Mential Illness (NAMI) HelpLine montags bis freitags, 10 bis 22 Uhr ET unter 1-800-950-NAMI (6264) erreicht werden oder senden Sie eine E-Mail an info@nami. org.",2-2
68,"I talked to 30 health, wellness professionals about avoiding burnout","Ich habe mit 30 Gesundheits-, Wellnessfachkräften darüber geredet, wie man Burnout vermeidet",1-1
69,"In our day-to-day lives, we're constantly looking for ways to increase our energy and avoid burnout, especially in our jobs.","In unserem Alltag suchen wir ständig nach Methoden unsere Energie zu steigern und Burnout zu vermeiden, besonders bei unseren Jobs.",1-1
70,"This can be extremely difficult for those in the healthcare industry, which is why I asked 30 health and wellness professionals the same question: ""How do you manage your energy and not burn out in your profession?""","Das kann für Menschen im Gesundheitswesen extrem schwierig sein, deshalb habe ich 30 Gesundheits- und Wellnessfachkräften dieselbe Frage gestellt: „Wie schafft man es, seine Energie einzuteilen und nicht in seinem Beruf auszubrennen?“",1-1
71,Their careers range from infectious disease doctors to psychologists to mindfulness teachers and they all had great advice to give on how to stay motivated and keep the ball rolling.,"Ihre Berufe reichten von Fachärzten für Infektiologie bis zu Psychologen und Achtsamkeitslehrer – und sie alle gaben großartige Ratschläge, wie man motiviert und am Ball bleibt.",1-1
72,"Despite the large differences in their roles, there were several themes within their responses that stood out as ways to prevent burnout.","Trotz der großen Unterschiede ihrer Tätigkeiten, gab es einige Themen in ihren Antworten, die als Methoden herausstachen, um Burnout zu vermeiden.",1-1
73,Here are the top four approaches that they use.,"Hier sind die vier besten Ansätze, die sie verwenden.",1-1
74,"1. Build a strong community: As someone who works with patients who have terminal illnesses, Eufrosina Young thanks her strong support system for her ability to maintain her energy.","1. Schaffen Sie eine starke Gemeinschaft: Als jemand, der mit Patienten arbeitet, die an unheilbaren Krankheiten leiden, dankt Eufrosina Young ihrem starken Supportsystem für ihre Fähigkeit, ihre Energie beizubehalten.",2-1
75,"Young is a board-certified neurologist and ALS specialist at the Upstate University Hospital's department of neurology, and says they ""mobilize like an army of people"" there.","Young ist eine zertifizierte Neurologin und ALS-Spezialistin an der Abteilung für Neurologie am Upstate University Hospital und sagt, dass sie dort ""regelrecht eine Armee von Menschen mobilisieren"".",1-1
76,"There isn't a cure for amyotrophic lateral sclerosis (ALS), but knowing that she isn't the only one putting in the hard work to develop treatments and provide better options for her patients, keeps Young going even on her hardest days.","Es gibt keine Heilung für amyotrophe Lateralsklerose (ALS), aber zu wissen, dass sie nicht die Einzige ist, die harte Arbeit leistet, um Behandlungsverfahren zu entwickeln und ihren Patienten bessere Möglichkeiten zu bieten, hilft Young dabei, selbst an ihren schwersten Tagen weiterzumachen.",1-1
77,"""We're not carrying the weight of the world, but being part of a world of people that are advocating for this work,"" she says.","„Wir tragen nicht die Verantwortung für die Welt, aber wir sind Teil einer Welt von Menschen, die für diese Arbeit einstehen“, sagt sie.",1-1
78,"2. Rest when you need to: Working two jobs as a sleep researcher and an algorithm engineer, all while taking care of a new baby, would have definitely led Raphael Vallat to burnout if he didn't rest, he says.","2. Ruhen Sie sich aus, wenn sie es brauchen: Zwei Jobs zu haben, als Schlafforscher und als Algorithmenentwickler, und das alles, während er sich um ein Neugeborenes kümmert, hätte Raphael Vallat bestimmt in den Burnout getrieben, wenn er sich nicht ausgeruht hätte, sagt er.",1-1
79,"""I feel like when I'm about to burn out, basically every task feels like a mountain that you need to climb, and feels super urgent and important,"" says Vallat.","„Wenn ich dabei bin, auszubrennen, fühlt sich im Gründe jede Aufgabe wie ein Berg an, den man besteigen muss, und sie fühlt sich extrem dringend und wichtig an“, sagt Vallat.",1-1
80,"In those moments, ""you really need to take some time off and realize that these tasks can wait.""","In diesen Momenten „muss man sich wirklich eine Auszeit nehmen und realisieren, dass diese Aufgaben warten können. “",1-2
81,"Typically, Vallat finds moments in his day where he can pause and spend time in nature to ground himself before returning to work.","Normalerweise findet Vallat Momente im Laufe seines Tags, in denen er eine Pause machen und Zeit in der Natur verbringen kann, um sich zu erden, bevor er zur Arbeit zurückkehrt.",1-1
82,"3. Be passionate about what you're doing and remember your purpose: Up until spring of 2022, infectious disease specialist Céline Gounder worked 100 hours a week for seven days a week.","3. Machen Sie das, was Sie tun, leidenschaftlich und erinnern Sie sich an Ihren Zweck: Bis zum Frühling 2022 arbeitete die Fachärztin für Infektiologie Céline Gounder 100 Stunden die Woche an 7 Tagen die Woche.",1-2
83,"Being on the frontlines during the pandemic ate up almost all of her time, but she avoided burnout by reminding herself about why her work is important.","Da sie während der Pandemie an vorderster Front stand, nahm das fast all ihre Zeit in Anspruch, aber sie vermied einen Burnout, indem sie sich daran erinnerte, warum ihre Arbeit wichtig sei.",1-1
84,"""I don't think work feels like work when you feel like you're having an impact,"" says Gounder.","„Ich finde nicht, dass sich Arbeit wie Arbeit anfühlt, wenn man sich so fühlt, als könnte man etwas ausrichten“, sagt Gounder.",1-1
85,"""If you're working crazy hours doing something that has no meaning to you, I think you really do need to step back and question what you're doing.""","„Wenn man eine verrückte Stundenzahl für etwas arbeitet, das für einen keine Bedeutung hat, denke ich, dass man wirklich Abstand gewinnen und in Frage stellen muss, was man tut. “",1-2
86,"4. Have other joys: Across the board, each of the experts said they engage in some hobby like exercise, dancing and even playing the guitar.","4. Bewahren Sie sich andere Freuden: Durch die Bank weg sagten alle Experten, dass sie Hobbys wie Sport, Tanzen oder sogar Gitarrespielen haben.",2-1
87,"It's extremely important to have a life you enjoy that exceeds what you accomplish in your job, says Christina Maslach, social psychologist, retired professor of psychology at U.C. Berkeley and author of ""The Burnout Challenge: Managing People's Relationships with Their Jobs.""","Es ist extrem wichtig, ein Leben zu führen, das man genießt und das darüber hinausgeht, was man in seinem Job erreicht, sagt Christina Maslach, Sozialpsychologin, emeritierte Professorin der Psychologie an der U. C: Berkeley und Autorin von „The Burnout Challenge: Managing People's Relationships with Their Jobs. “",1-2
88,"""Look at your life as a whole, and make sure there's good things about it, and make sure you have time for them.""","„Sehen Sie sich ihr Leben als Gesamtes an und stellen Sie sicher, dass es darin gute Dinge gibt, und gehen Sie sicher, dass sie Zeit für diese haben. “",1-2
89,Juvenile charged with murder in December Chicago school shooting that left 2 dead,Jugendlicher wegen Mordes nach Schulmassaker mit 2 Toten im Dezember in Chicago angeklagt,2-1
90,"A 16-year-old boy has been charged with murder in the fatal shooting of two students at a Chicago high school in December, police announced Friday.","Ein 16-Jähriger wurde für das Erschießen von zwei Schülern an einer Highschool in Chicago im Dezember des Mordes angeklagt, gab die Polizei am Freitag bekannt.",1-1
91,"The suspect is charged with two counts of felony first-degree murder and two counts of felony attempted murder, Chicago Police superintendent David Brown announced.","Der Tatverdächtige wird wegen zwei Fällen Mordes ersten Grades und zwei Fällen versuchten Mordes angeklagt, gab der Polizeipräsident von Chicago, David Brown, bekannt.",1-1
92,"""We currently don't have a clear motive for why a 16 year old would want to shoot and kill other kids,"" Brown said.","„Wir haben derzeit kein klares Motiv, warum ein 16-Jähriger andere Kinder erschießen würde“, sagte Brown.",1-1
93,"The suspect's name was not released Friday due to his age, although Brown said he would face the murder and attempted murder charges as an adult.","Der Name des Tatverdächtigen wurde aufgrund seines Alters am Freitag nicht veröffentlicht, auch wenn Brown sagte, dass er als Erwachsener wegen des Mordes und versuchten Mordes angeklagt werden wird.",1-1
94,Four teenagers were shot December 16 at Benito Juarez High School.,Am 16. Dezember wurde an der Benito Juarez High School auf vier Teenager geschossen.,1-2
95,"The victims who died were both boys, aged 14 and 15, police announced at the time.","Die Opfer, die starben, waren beide Jungen im Alter von 14 und 15, wie die Polizei damals bekannt gab.",1-1
96,"Investigators say tips from the public helped lead them to the suspect, who was arrested Thursday.","Ermittlern zufolge führten sie Hinweise aus der Bevölkerung zum Tatverdächtigen, der am Donnerstag verhaftet wurde.",1-1
97,"""We are grateful for those who have been brave enough to come forward to ensure that the offender is caught and will now be held accountable,"" said Cook County State's Attorney Kim Foxx.","„Wir sind denen dankbar, die mutig genug waren, sich zu melden, um sicherzustellen, dass der Täter geschnappt und jetzt zur Verantwortung gezogen wird“, sagte die Bezirksstaatsanwältin von Cook County, Kim Foxx.",1-1
98,"The suspect is expected to appear in Bond Court Saturday, Brown said, where more details about the evidence they have collected will be presented.","Der Tatverdächtige wird am Samstag im Bond Court erwartet, sagte Brown, wo weitere Details über die Beweise, die sie gesammelt haben, präsentiert werden.",1-1
99,Minnesota biologists rescue trapped black bear,Biologen in Minnesota retten gefangenen Schwarzbären,1-1
100,The Minnesota Department of Natural Resources came to the rescue of a bear-y unlucky bear after it became trapped in a ditch.,"Das Minnesota Department of Natural Resources kam einem sehr unglücklichen Bären zur Rettung, nachdem er sich in einem Graben verfangen hatte.",1-1
101,"The bear had hunkered down in a culvert alongside the road near Wannaska, Minnesota, according to a Facebook post from the department.","Der Bär hatte sich in einem Abzugskanal entlang der Straße nahe Wannaska, Minnesota zurückgezogen, so ein Facebook-Beitrag des Department.",1-1
102,"But when the snow began to melt, the culvert started to flood, trapping the bear in deep snow and ice, according to the department.","Aber als der Schnee anfing zu schmelzen, stieg der Wasserpegel im Abzugskanal und der Bär wurde in tiefem Schnee und Eis eingeschlossen, sagte das Department.",1-1
103,Staff from the department quickly responded to the scene and helped remove the bear.,"Mitarbeiter des Departments reagierten schnell und halfen dem Bären, zu entkommen.",1-1
104,"The department's bear biologist, Andrew Tri, ""examined the bear and pronounced him healthy but groggy obviously, because he'd been woken up from his winter sleep,"" according to the Facebook post.","Der Bärenbiologe des Departments, Andrew Tri, „untersuchte den Bären und erklärte ihn für gesund, aber angeschlagen – offenbar, weil er aus seinem Winterschlag geweckt wurde“, so der Facebook-Beitrag.",1-1
105,The department then relocated the bear to a state sanctuary to resume his hibernation.,"Das Department brachte den Bären dann in ein staatliches Schutzgebiet, damit er seinen Winterschlaf fortsetzen kann.",1-1
106,The sleepy carnivore was estimated to be 6 years old and between 375 and 400 pounds.,Das müde Raubtier wurde auf 6 Jahre und zwischen 375 und 400 Pfund schwer geschätzt.,1-1
107,The department reminded residents that moving bears is a job best left to the professionals.,"Das Department erinnerte Anwohner daran, dass Bären umzusiedeln eine Aufgabe ist, die besser Profis überlassen werden sollte.",1-1
108,"If you're worried about a bear in your neighborhood, you should contact local authorities not try to move or feed the sleeping giant.","Wenn Sie sich Sorgen wegen eines Bären in Ihrer Nachbarschaft machen, sollten Sie die örtlichen Behörden kontaktieren – und nicht versuchen, den schlafenden Riesen zu bewegen oder zu füttern.",1-1
109,"In this case, bystanders first tried to dig out the bear by themselves and offered him food, including Pop-Tarts, lettuce and Fancy Feast cat food.","In diesem Fall versuchten Passanten zunächst, den Bären selbst auszugraben, und baten ihm Nahrung an, darunter Pop-Tarts, Salat und Fancy Feast-Katzenfutter.",1-1
110,"But, luckily for the well-intentioned diggers, ""because bears don't have the desire to eat in the winter, the bear didn't bite.""","Aber zum Glück der Gräber mit ihren guten Absichten „hat der Bär nicht zugebissen, weil Bären im Winter kein Verlangen haben, zu essen. “",1-2
111,"Minnesota is home to between 12,000 and 15,000 black bears, found mainly in the northern third of the state, according to the Department of Natural Resources.","Minnesota ist die Heimat von zwischen 12. 000 und 15. 000 Schwarzbären, die hauptsächlich im nördlichen Drittel des Bundesstaates zu finden sind, so das Department of Natural Resources.",1-1
112,"The predators hibernate for as long as six or seven months in the winter, during which time they do not eat and live off of their stored body fat.","Die Raubtiere halten im Winter sechs oder sieben Monate lang Winterschlaf, während dem sie nicht essen und sich von ihrem gespeicherten Körperfett ernähren.",1-1
113,"Photos: Following restorations, Egypt inaugurates the Djehuty and Hery tombs",Fotos: Nach Restaurationen weiht Ägypten die Djehuti- und Hery-Gräber ein,1-1
