id,source,translation,n2m
50,"""Was soll es denn sonst gewesen sein"", sagte Selma, und dass man ein Okapi ja nur schwerlich mit einem anderen Tier verwechseln könne.","Village. ""What else would it have been?"" Selma asked, adding that you can hardly mistake an okapi for another animal.",1-3
51,"""Doch"", sagte ich, es könne ja auch ein verwachsenes Rind gewesen sein, eine falsch zusammengesetzte Giraffe, eine Laune der Natur, und die Streifen und das Rostrote, das könne man doch alles nicht so genau erkennen in der Nacht, da sei schließlich alles sehr verschwommen.","""Yes, you can,"" I said, and suggested that it might have been a misshapen cow, a badly assembled giraffe, a freak of nature, and besides, the stripes and reddish color are hard to see at night.",1-1
52,"""Das ist doch Quatsch"", sagte Selma und rieb sich die Stirn, ""das ist doch leider Quatsch, Luise"".","""Nonsense,"" Selma said, and rubbed her forehead, ""I'm afraid that's just nonsense, Luisa.",1-1
53,"Sie legte eine Scheibe Käse auf das Brot, klappte es zusammen und legte es in meine Butterbrotdose.","She placed a slice of cheese on the bread, put the other piece of bread on top, and slipped it in my lunch box.",1-1
54,"""Weißt du, wann genau du das geträumt hast""?","""Do you know exactly when you had the dream?""",1-1
55,"""Gegen drei Uhr"", sagte Selma.","""Around three,"" Selma said.",1-1
56,"Sie war hochgeschreckt, nachdem das Bild vom Okapi sich zurückgezogen hatte, aufrecht im Bett sitzend war sie aufgewacht und hatte auf ihr Nachthemd gestarrt, in dem sie eben noch im Traum auf der Uhlheck gestanden hatte, und dann auf den Wecker.","She had woken with a start after the image of the okapi slipped away. She'd sat bolt upright in bed and had gasped at her nightgown, the same one she had been wearing just now standing in the Uhlheck in her dream, then at her alarm clock.",1-2
57,Drei Uhr.,Three o'clock.,1-1
58,"""Wir sollten das wahrscheinlich nicht so ernst nehmen"", sagte Selma, aber sie sagte es wie ein Fernsehkommissar, der ein anonymes Schreiben nicht so ernst nimmt.","""We probably shouldn't take it too seriously,"" Selma said, but like a TV detective who is not taking an anonymous letter too seriously.",1-1
59,"""Was ist denn?"", fragte ich.","""What's the matter?"" I asked.",1-2
60,"""Nichts"", flötete Selma, öffnete den Kühlschrank, holte ein Paket Schnittkäse und eine Leberwurst heraus und schwenkte beides durch die Luft.","""Nothing,"" Selma warbled, and opened the refrigerator. She took out a package of sliced cheese and some liverwurst and waved them both in the air.",1-2
61,"""Was darf’s denn heute aufs Schulbrot sein?"", flötete sie.","""What will it be for your snack at school today?"" she warbled.",1-1
62,"""Mäuselchen"", flötete sie noch hinterher, und Flöten und Mäuselchen waren nun wirklich alarmierend.","""My little mouse,"" she added, and now the warbling and the little mouse were truly alarming.",1-1
63,"""Käse, bitte"", sagte ich, ""was hast du denn""?","""Cheese, please,"" I said. ""What's going on with you?""",1-2
64,"""Nichts"", flötete Selma, ""hab ich doch gesagt"".","""Like I said: nothing,"" she warbled.",1-1
65,"Sie strich Butter auf eine Scheibe Brot, und weil sie immer noch herumschlackerte, schubste sie dabei den Käse mit dem Handgelenk von der Anrichte.","She spread butter on a piece of bread, and because she was still sashaying around, her wrist knocked the cheese off the counter.",1-1
66,"Selma hielt jetzt still und schaute hinab auf die Käsepackung, als sei sie etwas Kostbares, das in tausend Teile zersprungen war.",Selma stopped moving and looked down at the package of cheese as if it were something valuable that had smashed into a thousand pieces.,1-1
67,"Selma hatte in ihrem Leben dreimal von einem Okapi geträumt, und jedes Mal war danach jemand gestorben, deshalb waren wir überzeugt, dass der Traum von einem Okapi und der Tod unbedingt miteinander verbunden waren.","Selma had dreamed of an okapi three times in her life, and each time someone had then died. That's why we were convinced her dreams of an okapi were directly connected to death.",1-2
68,Unser Verstand funktioniert so.,That's how the mind works.,1-1
69,"Er kann innerhalb kürzester Zeit dafür sorgen, dass die einander abwegigsten Dinge fest zusammengehören.",It can draw connections between completely unrelated things in an instant.,1-1
70,"Kaffeekannen und Schnürsenkel beispielsweise, oder Pfandflaschen und Tannenbäume.","Coffeepots and shoelaces, for example, or deposit bottles and fir trees.",1-1
71,"Wenn ich unten bei Selma schlief, erzählte sie mir am Bettrand Geschichten mit guten Enden.",Whenever I slept downstairs at Selma's she would tell me bedtime stories with happy endings.,1-1
72,"Als ich kleiner war, hatte ich nach den Geschichten immer ihr Handgelenk umfasst, meinen Daumen auf ihren Puls gelegt und mir vorgestellt, dass die ganze Welt alles im Rhythmus von Selmas Herzschlag tat.","When I was little, after each story I would take hold of her wrist, lay my thumb on her pulse, and imagine that the whole world followed the rhythm of Selma's heartbeat.",1-1
73,"Ich stellte mir vor, wie der Optiker Linsen schliff, Martin ein Gewicht stemmte, Elsbeth ihre Hecke schnitt, wie der Einzelhändler Safttüten einräumte, meine Mutter Tannenzweige aufeinanderschichtete, mein Vater Rezepte stempelte, und alle taten das genau in Selmas Herzrhythmus.","I pictured the optician grinding lenses, Martin lifting a heavy weight, Elsbeth trimming her hedges, the shopkeeper stacking cartons of juice, my mother layering fir branches, my father writing out prescriptions, all exactly to the beat of Selma's heart.",1-1
74,"Darüber war ich immer verlässlich eingeschlafen, aber jetzt, mit zehn Jahren, fand Selma, sei ich zu alt dafür.","This had always reliably put me to sleep, but now that I was ten years old, Selma felt I was too old for it.",1-1
