id,source,translation,n2m
11,"Avant le régiment, ils étaient encore des gamins et ne valaient rien sur le marché du travail et du mariage.","Before joining the regiment, they were just kids and held no value in the world of work and marriage.",1-1
12,"Après, ils pourraient avoir une femme et des enfants.","Afterwards, they could have a wife and children.",1-1
13,L'uniforme qu'ils promenaient dans le quartier lors des permissions les enveloppait de beauté patriotique et de sacrifice virtuel.,The uniform that they wore on leave draped them in patriotic beauty and assumed sacrifice.,1-1
14,"L'ombre des combattants vainqueurs, des GI, flottait autour d'eux.","The shadow of victorious soldiers, GIs, lingered around them.",1-1
15,"Le drap rêche de la vareuse, effleurée quand on se hissait sur la pointe des pieds pour les embrasser, matérialisait la coupure absolue entre l'univers des hommes et celui des femmes.",The roughness of the uniform tunic felt when one had to stand on tiptoes to kiss them underlined a stark divide between the worlds' men and women inhabit.,1-1
16,À les voir on éprouvait un sentiment d'héroïsme.,Seeing them inspired a sense of heroism.,1-1
17,"Sous l'immuabilité, les affiches du cirque de l'année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux.","Beneath the unchanging, the last year's circus posters with Roger Lanzac's photo, the first communion pictures distributed to classmates, the Club des Chansonniers on Radio Luxembourg, days were filled with new desires.",1-1
18,"Le dimanche après-midi, on s'agglutinait à la vitrine du magasin d'électricité générale devant la télévision.","On Sunday afternoons, people thronged at the window of the general electricity store in front of the television.",1-1
19,Des cafés investissaient dans l'achat d'un poste pour attirer la clientèle.,Cafes invested in a set to attract customers.,1-1
20,Au flanc des collines serpentaient des pistes de motocross et l'on regardait monter et descendre les engins assourdissants la journée entière.,Motorcross tracks wound their way up and down hillsides and you could watch noisy vehicles go up and down all day long.,1-1
21,"L'impatience grandissante du commerce avec ses nouveaux mots d'ordre, « initiative », « dynamisme », secouait le train-train des villes.","The growing impatience of commerce with its new catchwords ""initiative"", ""dynamism"", shook city routines out of their complacency.",1-1
22,"Entre la fête foraine et la kermesse, la Quinzaine commerciale s'installait comme rite de printemps.","Between fairground attractions and church festivals, commercial fortnights established themselves as a spring ritual.",1-1
23,"Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d'Annie Cordy et d'Eddie Constantine, pour gagner la Simca ou la salle à manger.",Through downtown streets loudspeakers blared exhortations to buy interspersed with songs by Annie Cordy and Eddie Constantine in order to win Simca or dining room furniture prizes.,1-1
24,"Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio.",On stage at City Hall Square a local host cheered crowds with jokes from Roger Nicolas and Jean Richard while recruiting contestants for Hook or Double or Nothing just like on radio shows.,1-1
25,Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce.,Seated in one corner of stage under her crown sat Commerce Queen.,1-1
26,La marchandise avançait sous les couleurs de la fête.,Goods moved amidst festival colors.,1-1
27,"Les gens disaient « ça change » ou « il ne faut pas s'encroûter, on s'abrutit à rester chez soi ».","People said it was ""changing,"" that you should not get stuck in a rut because it is mind-numbing staying home alone.",1-1
28,"Mais ils ne parlaient que de ce qu'ils avaient vu, qui pouvait se revivre en mangeant et buvant.","But they only talked about what they had seen, which could be relived by eating and drinking.",1-1
29,Ils n'avaient pas assez de talent ou de conviction pour parler de ce qu'ils savaient mais qu'ils n'avaient pas vu.,They did not have enough talent or conviction to talk about what they knew but had not seen.,1-1
30,"Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima.","Therefore, neither about the Jewish children boarding trains for Auschwitz, nor the starving dead collected in the morning in the Warsaw ghetto, nor the 10,000 degrees at Hiroshima.",1-1
31,"D'où cette impression que les cours d'histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.","Hence this impression that history classes, documentaries and films later would not dispel: neither the crematories nor the atomic bomb were in the same era as black market butter, alerts and basement raids.",1-1
32,"Ils embrayaient par comparaison sur la guerre d'avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d'hommes que les femmes de la table écoutaient avec respect.","They segued by comparison to the previous war, the Great One, that of '14, won in blood and glory, a men's war that the women at the table listened to with respect.",1-1
33,"Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918.","They talked about the Chemin des Dames and Verdun, about those gassed and about the bells on November 11th 1918.",1-1
34,Ils nommaient des villages dont pas un enfant parti au front n'était revenu.,They named villages from which not a single child who went to fight had returned.,1-1
35,"Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l'abri pendant cinq ans, qui n'avaient même pas reçu de bombes sur la tête.","They contrasted soldiers in muddy trenches with prisoners from '40 (1940), warm and sheltered for five years without even having bombs dropped on their heads.",1-1
36,Ils se disputaient l'héroïsme et le malheur.,They quibbled over heroism and misfortune.,1-1
37,"Les enfants n'écoutaient pas et se dépêchaient de quitter la table dès qu'ils en avaient reçu la permission, profitant de la bienveillance générale des jours de fête pour se livrer aux jeux interdits, sauter sur les lits et faire de la balançoire la tête en bas.","The children didn't listen and rushed to leave the table as soon as they got permission, taking advantage of the general benevolence of holiday times to engage in forbidden games, jump on the beds and swing upside down.",1-1
38,Mais ils retenaient tout.,But they remembered everything.,1-1
39,"À côté du temps fabuleux dont ils n'ordonneraient pas avant longtemps les épisodes, la Débâcle, l'Exode, l'Occupation, le Débarquement, la Victoire ils trouvaient terne celui, sans nom, où ils grandissaient.","Next to fabulous times whose episodes they would not order for a long time: the Collapse, the Exodus, the Occupation, the Landing, the Victory they found dull this unnamed period in which they were growing up.",1-1
40,"Ils regrettaient de ne pas avoir été nés, ou à peine, quand il fallait partir en cohorte sur les routes et dormir sur la paille comme des bohémiens.",They regretted not having been born or barely born when it was necessary to set off en masse on roads and sleep on straw like gypsies.,1-1
41,De ce temps non vécu ils garderaient le regret tenace.,Of this unexperienced time they would keep a tenacious regret.,1-1
42,La mémoire des autres leur refilait une nostalgie secrète pour cette époque qu'ils avaient manquée de si peu et l'espérance de la vivre un jour.,The memory of others handed down to them a secret nostalgia for this era that they had missed by so little and hope of experiencing it someday.,1-1
43,La frénésie qui avait suivi la Libération s'estompait.,The frenzy that had followed the Liberation was fading.,1-1
44,Alors les gens ne pensaient qu'à sortir et le monde était plein de désirs à satisfaire sur-le-champ.,So people only thought of going out and the world was full of desires to be satisfied on the spot.,1-1
45,"Tout ce qui constituait la première fois depuis la guerre provoquait la ruée, les bananes, les billets de la Loterie nationale, le feu d'artifice.","Everything that constituted the first time since the war caused a rush, bananas, national lottery tickets, fireworks.",1-1
46,"Par quartiers entiers, de la grand-mère soutenue par ses filles au nourrisson en landau, les gens se précipitaient à la fête foraine, à la retraite aux flambeaux, au cirque Bouglione où ils manquaient être piétinés dans la bousculade.","Whole neighbourhoods from grandmothers supported by their daughters to infants in prams, rushed to the carnival, the torchlight procession, Bouglione circus where they nearly got trampled in the scramble.",1-1
47,Ils se portaient en foule priante et chantante sur la route pour accueillir la statue de Notre-Dame de Boulogne et la reconduire le lendemain sur des kilomètres.,They moved en masse praying and singing on road to welcome Our Lady of Boulogne's statue and escort it back kilometres away next day.,1-1
48,"Profane ou religieuse, toute occasion leur était bonne d'être au-dehors ensemble, comme s'ils voulaient continuer de vivre collectivement.",Secular or religious every opportunity was considered good for being outside together as if they want to continue living collectively.,1-1
49,"Le dimanche soir, les cars revenaient de la mer avec de grands jeunes gens en short qui chantaient à tue-tête, grimpés sur le toit à bagages. Les chiens se promenaient en liberté et s'accouplaient au milieu de la rue.",On Sunday evenings buses returned from sea with young lads in shorts singing at top of their lungs and were climbing onto roof racks for luggage storage while dogs roamed free mating on streetships.,2-1
50,Récit familial et récit social c'est tout un.,Family stories and social narratives are one and the same.,1-1
51,"Les voix des convives délimitaient les espaces de la jeunesse : la campagne et les fermes où, de mémoire perdue, les hommes avaient été commis et les filles servantes, l'usine où tous s'étaient rencontrés, fréquentés et mariés, les petits commerces où avaient accédé les plus ambitieux.","The voices of the guests delineated the spaces of youth: the countryside and farms where, from forgotten memory, men had been put to task and girls were servants, the factory where everyone had met, mingled and married, small businesses to which the most ambitious aspired.",1-1
52,"Elles dessinaient des histoires sans événements personnels autres que les naissances, les mariages et les deuils, sans voyages en dehors du régiment dans une lointaine ville de garnison, des existences occupées par le travail, sa dureté et son usure, les menaces de la boisson.","They sketched histories without personal events other than births, weddings and mourning; lives devoid of travel apart from in a distant garrison town for regimental duty. Lives consumed by work its strain and wear along with threats posed by alcohol abuse.",1-2
53,"L'école était un arrière-fond mythique, un bref âge d'or dont l'Instituteur avait été le dieu rude avec sa règle en fer pour taper sur les doigts.",School was a mythic backdrop: a brief golden age under a stern God figure known as the teacher who wielded his iron ruler to rap knuckles.,1-2
54,"De main en main passaient des photos brunies au dos taché par tous les doigts qui les avaient tenues dans d'autres repas, mélange de café et de graisse fondu en une couleur indéfinissable.","From hand to hand, browned photos were passed, their backs stained by all the fingers that had held them during other meals, a blend of coffee and grease fused into an indefinable color.",1-1
55,"Dans les mariés raides et graves, les invités de la noce s'étageant sur plusieurs rangs le long d'un mur, on ne reconnaissait ni ses parents ni personne.","In the rigid and solemn newlyweds, the wedding guests lining up on several rows along a wall, one couldn't recognize either their parents or anyone else.",1-1
56,"Ce n'était pas soi non plus qu'on voyait dans le bébé de sexe indistinct à demi nu sur un coussin mais quelqu'un d'autre, une créature appartenant à un temps muet et inaccessible.","It wasn't oneself either that one saw in the half-naked baby of indistinct gender on a cushion but someone else, a creature belonging to a silent and unreachable time.",1-1
