id,source,target,n2m
34,"One more reminder that he did not belong, he supposed.",彼が属していないことを再認識させる一つのリマインドだろう、と思われる。,1-1
35,"He gestured past a large, half-empty water tank around two hundred feet away, its translucent plastic grown stained with time, the smear of a smile where fluid had lapped within. We found them near there.",彼は、約200フィート先にある大きな半分空の水タンクを指し示した。 その半透明のプラスチックは時間と共に汚れていた。 液体が内部で転がった際の笑顔マークがそこに残って「彼らをそこ近くで見つけました」と話す。,2-3
36,His face fell.,彼の顔色が変わった。,1-1
37,Alec checked his watch.,アレックは時計を見た。,1-1
38,7.06 a.m.,朝7:06 。,1-1
39,The sun would soon rise.,すぐに日が昇るだろう。,1-1
40,"They kept on, the silence drowned out by the buzzing of the flies and the distant hellos of scraggly sheep out there in the semi-darkness.",二人は引き続き進む、静寂はハエの羽音と遠くで挨拶するやせ細った羊の声によってかき消され、なお暗闇雪崩れ込む中を進んでいった。,1-1
41,Alec grimaced.,アレックはしかめっつらをしました。,1-1
42,"He stepped back, tensing before rushing over the ditch.",彼は後ろに一歩下がり、溝を駆け抜ける前に緊張して身を固くしました。,1-1
43,"He came down with a thud, right into the thick and gelatinous mud.",彼はドスンと着地し、厚くてゼリー状の泥の真ん中に飛び込みました。,1-1
44,He splattered his black trouser legs and the farmer's jeans.,彼の黒いズボンの脚部分と農夫のジーンズを汚してしまいました。,1-1
45,"The other man tutted, smiling. What have we come to, eh?",その他の男性は微笑みながらため息をつき、「どういうことだね」と言いました。,2-1
46,"Alec brushed at the muck around his ankles, but this only spread it further.",アレックは足首周りの汚れを落とそうとしたものの、それによってさらに広がってしまいました。,1-1
47,His palms grew filthy.,彼の手全体が汚れてきました。,1-1
48,The farmer walked on.,農夫はそのまま歩き続けた。,1-1
49,"Alec stared at the mud, and the farmer grinned, his cheeks ruddy beneath his dirty white beard.",アレックは泥を見つめ、農夫はにっこりと笑い、汚れた白い髭の下で頬が赤くなっていました。,1-1
50,"With that thick wax coat and that gut and that voice, he could have been a lunatic Santa Claus.",あの厚いワックスコートとその腹、そしてその声を持っていれば、彼は狂ったサンタクロースにでもなれたかもしれません。,1-1
51,"You won't fall, he said.",「お前が落ちることはない」と彼は言った。,1-1
52,"Not afraid of a little dirt, are you, Sergeant Nichols?",「少し汚れることを恐れてなどいませんよね？ ニコルズ軍曹？」「そうだ」。,1-2
53,No. Yes.,本当はそうじゃなかった。,2-1
54,I just hope you aren't wasting my time.,「私の時間を無駄にしてはくれませんよね。,1-1
55,"And these flies. Alec swatted one away from his rolled-up sleeve, a great bulbous thing that had nestled on the hairs of his forearm.",それにこれらのハエ…」アレックは袖を捲り上げてヒグラシから一匹払った。 それは彼の前腕に巣食った丸々としたものだ。,2-2
56,He was food for this whole place.,彼自身がこの場所全体のエサだ。,1-1
57,"Try covering up next time, the farmer said.",「次回からカバーしてみて」と農夫が言った。,1-1
58,Where are they?,「彼らはどこだ？」,1-1
59,"Alec asked, shivering.",アレックは震えながら尋ねた。,1-1
60,It was 6.55 a.m.,現地時刻の朝6時55分。,1-1
61,He'd left his jacket in his patrol car.,彼はパトロールカーに自分のジャケットを置いてきてしまった。,1-1
62,"There weren't any sheep over here, the farmer said, ignoring the question.",「こちら側に羊達はいなかった」と農夫は、質問を無視して言った。,1-1
63,"He leapt over the bank, his boots slipping slightly on the incline.",彼は土手を飛び越え、坂道でブーツが少し滑った。,1-1
64,They normally love coming over here.,「普段なら、羊達も喜んでこちらに来るのだが」,1-1
65,"And now their torches revealed the edge of a bank, right before the crest of a shallow stream that cut through the farmer's reclaimed marshland.",そして今、彼らのたいまつは銀行の端を明らかにしました、農夫が再利用した湿地を切る浅い川の頂上直前。,1-1
66,"Along its muddy edge and all around, the reeds sang with flies and crickets and buntings.",その泥だらけの端とその周围全体で、アシはハエやコオロギ、雀と一緒に歌っていました。,1-1
