id,source,target,n2m
24,"О качестве еды и говорить нечего: богатые дурачки, в одночасье ставшие гурманами, глотали сухой стейк из солнечника на ""Старике и море"", спаленную аррачеру на Дос-Пассосе и недожаренную свинину на ""Швейке"".","Nie ma sensu rozmawiać o jakości jedzenia: bogate głupie dziewczyny, które nagle stały się smakoszami, połykały suchy stek z słonecznika na ""Starym i Morzu"", spaloną arracherę na Dos Passosie i niedopieczoną wieprzowinę na ""Szwejku"".",1-1
25,За эти девять лет именно русская литература принесла мне весьма приличный доход.,Przez te dziewięć lat to właśnie rosyjska literatura przyniosła mi całkiem przyzwoity dochód.,1-1
26,"Благодаря ее пылающим страницам я прошел суровый путь от рядового повара в подпольных забегаловках Гонконга до шефа-по-вызову с тремя звездами и могу позволить теперь себе жить гастролями, кочуя по миру.","Dzięki jej płonącym stronam przeszedłem surową drogę od zwykłego kucharza w podziemnych knajpkach Hongkongu do szefa na wezwanie z trzema gwiazdkami i teraz mogę pozwolić sobie na życie z bagażnikami, błądząc po świecie.",1-1
27,"Ну и конечно Опыт, Опыт, ""сын ошибок трудных"".","I oczywiście Doświadczenie, Doświadczenie, ""syn trudnych błędów"".",1-1
28,Да и мать его Случайность.,A jego matka Przypadek.,1-1
29,И отец Интуиция.,I ojciec Intuicja.,1-1
30,"Книги как лошади дикие и своенравные, если не найти к ним подхода.","Książki są jak konie dzikie i kapryśne, jeśli nie znajdziesz do nich podejścia.",1-1
31,Я обхожусь без стека и шпор.,Ja obejdę się bez siodła i ostrog.,1-1
32,"Ласка, только ласка.","Tylko czułość, tylko czułość.",1-1
33,"Книги для меня не просто дрова, как их называют в нашем поварском подпольном сообществе.","Książki dla mnie to nie tylko drewno na opał, jak nazywają je w naszej podziemnej społeczności kulinarnych.",1-1
34,"Все-таки книга это целый мир, хоть и ушедший навсегда.","Przecież książka to cały świat, choć może już na zawsze przeminąć.",1-1
35,В этом смысле я романтик.,W tym sensie jestem romantykiem.,1-1
36,"Я сын гуманитария, внук стоматолога, правнук адвоката, праправнук раввина.","Jestem synem humanisty, wnukiem dentysty, prawnukiem adwokata, praprawnuciem Rabina.",1-1
37,"И я знаю точно если ты любишь книгу по-настоящему, она отдаст тебе все свое тепло.","I wiem na pewno jeśli naprawdę kochasz książkę, odda ci całe swoje ciepło.",1-1
38,"А я люблю русскую классику, хотя не прочел и до середины ни одного русского романа.",A ja kocham rosyjską klasykę literacką mimo że nawet żadnego rosyjskiego powieści nie przeczytałem do połowy oni jeszcze .,1-1
39,"И я не буду жарить стейк на писателе второго сорта, вроде Горького.",Nie będę smażyć steków na drugorzędnym pisarzu jak Gorki .,1-1
40,"Всю классику я и моя умная блоха знаем наизусть: сюжет, биография автора со всеми подробностями, дата выхода бумажного полена.","Całą klasykę ja i moja inteligentna pchła znamy na pamięć: fabuła , biografia autora ze wszystkimi szczegółami , data wydania papierowego polana .",1-1
41,"Это необходимо знать каждому повару, даже если он вообще не умеет читать книги. А таких людей у нас, к сожалению, все больше.","Każdy szef kuchni musi to wiedziec nawet jesli on w ogole nie umie czyta books and takich ludzi u nas , niestety coraz więcej .",2-1
42,"Хотя, безусловно, чтобы хорошо прочесть книгу, повару необязательно ее прочесть.",Chociaz bez watpienia aby dobrze przeczytac ksiazke chefowi koniecnie jej zwielokrotnił .,1-1
43,"Парадокс XXI века. ""O tempora, o mores!"" как говаривал мой покойный профессор-отец.","Paradoks XXI wieku O tempora, o mores!"" jak mówił mój nieżyjący profesor ojciec.",2-1
44,"А я мальчиком думал, что он говорит о ""темпуре"", которую готовили в одной японской харчевне на соседней улице.","A mnie jako chłopcu wydawało się, że mówi o ""tempurze"", którą przygotowano w jednej z japońskich knajpek na sąsiedniej ulicy.",1-1
45,Во мне уже тогда проснулась душа повара.,Wtedy we mnie obudziła się dusza kucharza.,1-1
46,"С тех пор как человечество перестало печатать книги и навсегда сделало лучшие из них музейными экспонатами, book'n'grill появился на свет.","Od kiedy ludzie przestali drukować książki i na zawsze uczynili najlepsze z nich eksponatami muzealnymi, powstał book'n'grill.",1-1
47,Люди всегда тянутся к запретному плоду.,Ludzie zawsze są pociągani do zakazanego owocu.,1-1
48,"Девяносто процентов отпечатанных человечеством книг были сданы в утиль или просто выброшены на помойки, чтобы не занимали пространство в квартирах.","Dziewięćdziesiąt procent książek wydrukowanych przez ludzkość zostało wrzuconych na śmietnik lub po prostu wyrzuconych, aby nie zajmowały miejsca w mieszkaniach.",1-1
49,"А вот оставшиеся десять, осевшие в музеях и библиотеках, вдохновили лучшую часть человечества на удивительную страсть.","Ale pozostałe dziesięć procent, które znalazły się w muzeach i bibliotekach, zainspirowało najlepszą część ludzkości do zdumiewającej pasji.",1-1
50,"Первый стейк был зажарен двенадцать лет назад в Лондоне на пламени первого издания ""Поминок по Финнегану"", выкраденного из Британского музея.","Pierwszy stek został usmażony dwanaście lat temu w Londynie nad płomieniami pierwszego wydania ""Finneganów tren"", które skradziono z Muzeum Brytyjskiego.",1-1
51,"Его приготовили и съели четверо великих мужей психоаналитик, флорист, биржевой брокер и контрфаготист.","Przygotowali i zjedli go czterej wielcy mężowie psychoanalityk, florysta, broker giełdowy i kontrafagocista.",1-1
52,Так родился book'n'grill.,W ten sposób powstał book'n'grill.,1-1
53,"Это положило начало великой страсти, ставшей за эти стремительные годы великой традицией.","To zapoczątkowało wielką pasję, która przez te gwałtowne lata stała się wielką tradycją.",1-1
54,10 000 фунтов за вечер неплохой навар.,10 000 funtów za wieczór niezły zarobek.,1-1
55,Мой прайс уже обогнал стоимость книги.,Moje ceny już przewyższyły koszt książki.,1-1
56,Это знак качества.,To znak jakości.,1-1
57,"А когда растет прайс, вместе с ним растет и чувство глубокого удовлетворения.","A kiedy rosną ceny, rośnie razem z nimi poczucie głębokiej satysfakcji.",1-1
58,"Статус, статус book'n'grill chef.","Status, status book'n'grill chef.",1-1
59,"В общем, я доволен.","Ogólnie rzecz biorąc, jestem zadowolony.",1-1
60,"И профессией, и судьбой.","Zarówno z zawodu, jak i losu.",1-1
61,Хотя не все в моей жизни было гладко.,Chociaż nie wszystko w moim życiu poszło gładko.,1-1
62,Но шрамы для нашего брата book'n'griller привычное дело.,Ale blizny dla naszego brata book'n'griller to rutyna.,1-1
63,Все прошло хорошо.,Wszystko poszło dobrze.,1-1
64,"Книга прочитана идеально не быстро и не медленно, минимум дыма.","Książka jest doskonale przeczytana nie za szybko i nie za wolno, minimalna ilość dymu.",1-1
65,Классика.,Klasyka.,1-1
66,Я был в форме.,Byłem w formie.,1-1
67,"Умение повара листать горящие страницы, чтобы поддерживать равномерный огонь одна из важнейших составляющих нашей профессии.","Umiejętność kucharza, polegająca na przewracaniu płonących stron, aby utrzymać stały ogień, jest jednym z najważniejszych składników naszego zawodu.",1-1
68,"Мы переворачиваем их специальной металлической полоской в форме меча, называемой в нашей среде ""эскалибур"".","Obracamy je specjalnym metalowym paskiem w kształcie miecza nazywanym w naszym środowisku ""Excalibur"".",1-1
69,"У каждого повара эскалибур свой, сделанный на заказ.","Każdy kucharz ma swój Excalibur, wykonany na zamówienie.",1-1
70,"После последнего обыска в Пало-Альто я пользуюсь новым титановым, с костяной ручкой.",Po ostatnim przeszukaniu w Palo Alto używam nowego tytanowego z kośćcianą rękojeścią.,1-1
71,"Риск возрастает, когда дамы и господа сидят вокруг жаровни и у повара нет тыла.","Ryzyko rośnie, gdy panie i panowie siedzą wokół grilla, a kucharz nie ma miejsca do wycofania.",1-1
72,"Так на то я и шеф-гастролер, а не рядовой book'n'griller.","To dlatego jestem szefem-gastrolorem, a nie zwykłym książkowym grillowcem.",1-1
73,"Когда жаровня окружена со всех сторон клиентами с пустыми тарелками, я вспоминаю того легендарного фокусника, что некогда ходил по городам Европы, поражая публику простым фокусом с протыканием пальца гвоздем.","Kiedy grill jest otoczony z każdej strony przez klientów z pustymi talerzami, przypominam sobie o tym legendarnym magiku, który chodził po miastach Europy zadziwiając tłumy prostym sztuczką przeszywając palca gwoździem.",1-1
74,"Элементарный трюк, целиком зависящий от угла зрения простаков.","Podstawowy trick, całkowicie zależny od punktu widzenia prostych ludzi.",1-1
75,"Но однажды подвыпившие простолюдины поймали ""волшебника"" где-то на площади, громогласно требуя фокуса.","Ale pewnego dnia lekko nietrzeźwi plebejusze złapali ""magika"" na jakimś placu domagając się na głos triku.",1-1
76,Гвоздь ему выдали.,Dostarczyli mu gwoździa.,1-1
77,Его обступили со всех сторон.,Zostaje otoczony ze wszystkich stron.,1-1
78,И пришлось чародею по-настоящему проткнуть себе палец.,Musiał więc naprawdę przekłuć palca.,1-1
79,А гримасу боли народ принял за улыбку.,A publiczność przyjęła grimasę bólu za uśmiech.,1-1
80,Вот тогда он и получил настоящее признание.,Just wtedy zdobył prawdziwe uznanie.,1-1
81,"Но нам, увы, и протыкать нечего.",Nie mamy jednak co kuć.,1-1
82,Вся моя необычная профессия держится только на чистом мастерстве.,Niestety moje nietuzinkowe zawód opiera się tylko na czystej biegłości.,1-1
83,"Хотя только book'n'griller знает, сколько в его работе подводных камней.","Chociaż tylko book'n'griller wie, ile jest ukrytych niebezpieczeństw w jego pracy.",1-1
84,Это наша внутренняя кухня.,To jest nasza wewnętrzna kuchnia.,1-1
85,"Романы, как известно, печатались на разной бумаге.","Jak wiadomo, powieści są drukowane na różnych rodzajach papieru.",1-1
86,И гореть она может по-разному.,A mogą się palić na różne sposoby.,1-1
87,"Возможны как тление, так и вспышки, с последующим воспарением листов и прилипанием их к мясу или кружением над головами клиентов.","Możliwe jest zarówno tlenie, jak i zapłon, z następującym uniesieniem arkuszy i przyklejaniem ich do mięsa lub kręceniem nad głowami klientów.",1-1
88,"В наших жаровнях есть специальные воздушные насосы, способные остановить воспарение горящей и отгоревшей бумаги.",W naszych grillach mamy specjalne pompy powietrzne zdolne zatrzymać unoszenie się palącego się i spalonego papieru.,1-1
89,Но ими пользуются в основном начинающие.,Ale korzystają z nich przede wszystkim początkujący.,1-1
90,Настоящий мастер должен работать руками и головой.,Prawdziwy mistrz musi pracować rękoma i głową.,1-1
91,"Эти насосы умаляют не только пламя, но и зрелище.","Te pompy zmniejszają nie tylko płomienie, ale również widowisko.",1-1
92,Вместе с воздухом они отсасывают презентабельность.,Wraz z powietrzem one odsysają prezentację.,1-1
93,А книга должна быть яркой: пылать и поражать.,Książka powinna być jasna: płonąć i zadziwiać.,1-1
94,Опытный мастер обязан просчитать весь процесс как шахматную партию и хладнокровно балансировать над пропастью.,Doświadczony mistrz musi obliczyć cały proces jak partię szachów i bezwodnie balansować nad przepaścią.,1-1
95,"Переплет, каптал, коленкор, картон, марлевые клапаны, пеньковый шнур, закладки, казеиновый клей, засушенные цветочки, книжные вши, клопы или тараканы в корешке все это скрытые угрозы.","Okładka oprawy miękkiej lub twardej, czołówka, kapitałki (czyli taśmy sygnaturowe), kartonowa osłona bloku książkowego (tzw ""kapsy""), chusteczki lniane, bieżnik ze sznurków elegance pokost lignowy , zakładki , klej caseinowy, suszone kwiatki, książkowe pluskwy, pchły czy karaluchy w grzbiecie wszystko to są ukryte zagrożenia.",1-1
96,Их необходимо учитывать.,Należy je brać pod uwagę.,1-1
97,"Однажды у одного повара вспыхнула микропленка, вделанная в корешок в середине XX века.",Pewnego razu jednemu z kucharzy zapłonęła mikrofolia wpleciona do grzbietu w połowie XX wieku.,1-1
98,"У другого были проблемы с антроподермическим переплетом ""120 дней Содома"".","Inny miał problemy z okładką ""120 dni Sodomy"" wykonaną ze skóry ludzkiej (tzw. Antropodermię).",1-1
99,"Все, все возможно.",Wszystko jest możliwe.,1-1
100,"Малейшая оплошность, неуверенность или самоуверенность и катастрофа неизбежна.","Najmniejsza niedbałość, niepewność lub nadmierna pewność siebie i katastrofa jest nieunikniona.",1-1
101,Моя профессия сопряжена с риском.,Moja profesja wiąże się z ryzykiem.,1-1
102,"В лучшем случае это потеря денег, вино в лицо, удары дорогой посудой по голове.","W najlepszym przypadku to strata pieniędzy, wino na twarzy, ciosy drogimi talerzami po głowie.",1-1
103,"В худшем мягкая, а зачастую и твердая пуля.",Gorzej miękka kula lub często twarda kula używana jako broń palna.,1-1
104,Теперь уголовники все чаще заказывают букинистические пиры.,Teraz przestępcy coraz częściej zamawiają książki antykwaryczne na bankiety wielkiego kalibru .,1-1
105,А после войны Европа кишит оружием.,A po wojnie Europa roi się od broni .,1-1
106,Сегодняшний немец эхо золотой довоенной эпохи.,Dzisiejszy Niemiec to echo złotej przedwojennej epoki.,1-1
